palabra,tema_id,sub_id,color_tema,peso_lda,grado_total,grado_intra_sub,grado_intra_cluster,grado_extra,peso_intra_sub,peso_intra_cluster,peso_extra,pagerank,betweenness,clustering_coef,eigenvector,participation,z_within_degree,rol
incansable,14,5,#c5b0d5,0.002500501461327,7,0,7,0,0.0,43.0,0.0,6.8e-05,0.0,0.9524,0.0,0.7755,-0.9037,broker
gastronomia,14,0,#c5b0d5,0.0033527351915836,11,2,9,0,16.0,46.0,0.0,8.4e-05,0.0,0.6545,0.0,0.7438,-0.1702,broker
ecuador,14,6,#c5b0d5,0.004009042866528,8,2,6,0,15.0,32.0,0.0,7.2e-05,0.0,0.8571,0.0,0.7812,0.0,broker
dlb,14,0,#c5b0d5,0.0010794003028422,7,1,6,0,8.0,30.0,0.0,6.2e-05,0.0,0.9524,0.0,0.7755,-0.6566,broker
sombra,14,6,#c5b0d5,0.00122553226538,3,0,3,0,0.0,17.0,0.0,4.9e-05,0.0,1.0,0.0,0.6667,-1.1547,broker
emotivo,14,5,#c5b0d5,0.0012404156150296,8,2,6,0,15.0,31.0,0.0,7.4e-05,0.0,0.8571,0.0,0.7812,-0.3805,broker
energy,14,9,#c5b0d5,0.0022601024247705,2,1,1,0,8.0,4.0,0.0,0.000289,0.0,1.0,0.0,0.0,0.4082,periferico
woodside,14,9,#c5b0d5,0.0021679890342056,2,1,1,0,8.0,4.0,0.0,0.000289,0.0,1.0,0.0,0.0,0.4082,periferico
himno,14,5,#c5b0d5,0.0013860021717846,5,1,4,0,6.0,23.0,0.0,6.1e-05,0.0,0.9,0.0,0.64,-0.9037,broker
camiseta,14,6,#c5b0d5,0.0024133385159075,8,1,7,0,7.0,36.0,0.0,6.6e-05,0.0,1.0,0.0,0.7812,0.0,broker
tianguis,14,0,#c5b0d5,0.002059155376628,1,1,0,0,8.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,-0.8998,periferico
estampa,14,10,#c5b0d5,0.0011356477625668,3,1,2,0,7.0,12.0,0.0,5.6e-05,0.0,1.0,0.0,0.6667,-0.6934,broker
investigador,14,1,#c5b0d5,0.0018999431049451,3,1,2,0,7.0,11.0,0.0,5e-05,0.0,1.0,0.0,0.6667,-1.6973,broker
movil,14,1,#c5b0d5,0.002366523258388,2,1,1,0,7.0,5.0,0.0,4.7e-05,0.0,1.0,0.0,0.5,-1.6973,broker
juegos,14,2,#c5b0d5,0.001711705001071,7,1,6,0,7.0,27.0,0.0,6.3e-05,0.0,0.7619,0.0,0.6939,-1.4431,broker
alvarez,14,3,#c5b0d5,0.0030493938829749,8,2,6,0,12.0,32.0,0.0,6.7e-05,0.0,0.9643,0.0,0.75,-0.3008,broker
vacuna,14,0,#c5b0d5,0.0021987683139741,1,1,0,0,7.0,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,-0.8998,periferico
armada,14,0,#c5b0d5,0.0025771278887987,2,1,1,0,7.0,4.0,0.0,4.6e-05,0.0,1.0,0.0,0.5,-0.8998,broker
recuperado,14,3,#c5b0d5,0.0013657233212143,2,1,1,0,6.0,4.0,0.0,4.5e-05,0.0,1.0,0.0,0.5,-1.0025,broker
novedad,14,0,#c5b0d5,0.0016464174259454,1,1,0,0,6.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-0.8998,periferico
personalidad,14,10,#c5b0d5,0.0025502943899482,3,1,2,0,6.0,8.0,0.0,5e-05,0.0,0.6667,0.0,0.6667,-0.6934,broker
terapia,14,11,#c5b0d5,0.0013049158733338,6,0,6,0,0.0,28.0,0.0,9.8e-05,0.0,0.5333,0.0,0.7222,1.4142,broker
vecina,14,3,#c5b0d5,0.0014083631103858,5,0,5,0,0.0,22.0,0.0,5.2e-05,0.0,1.0,0.0,0.72,-0.6516,broker
marquez,14,6,#c5b0d5,0.0013621294638141,3,0,3,0,0.0,13.0,0.0,4.9e-05,0.0,1.0,0.0,0.6667,-0.5774,broker
escamilla,14,5,#c5b0d5,0.0018295184709131,1,0,1,0,0.0,5.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,-0.9037,periferico
single,14,10,#c5b0d5,0.0024252794682979,1,0,1,0,0.0,5.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-0.6934,periferico
patriota,14,5,#c5b0d5,0.0011450265301391,3,0,3,0,0.0,13.0,0.0,4.8e-05,0.0,1.0,0.0,0.6667,-0.9037,broker
operador,14,9,#c5b0d5,0.0049011590890586,4,0,4,0,0.0,18.0,0.0,5.2e-05,0.0,0.8333,0.0,0.75,-1.0206,broker
entrenar,14,10,#c5b0d5,0.001801770646125,3,0,3,0,0.0,14.0,0.0,5e-05,0.0,1.0,0.0,0.6667,-0.6934,broker
colonias,14,6,#c5b0d5,0.0017251558601856,1,0,1,0,0.0,5.0,0.0,4.2e-05,0.0,0.0,0.0,0.0,-1.1547,periferico
artesanal,14,6,#c5b0d5,0.0013362782774493,2,0,2,0,0.0,9.0,0.0,7.7e-05,0.0,0.0,0.0,0.5,-0.5774,broker
hallazgo,14,6,#c5b0d5,0.0023353083524852,2,0,2,0,0.0,10.0,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.0,periferico
tortuga,14,3,#c5b0d5,0.0013165667187422,3,0,3,0,0.0,12.0,0.0,4.9e-05,0.0,0.6667,0.0,0.4444,-0.6516,periferico
encender,14,6,#c5b0d5,0.0011954702204093,3,0,3,0,0.0,12.0,0.0,4.7e-05,0.0,1.0,0.0,0.4444,-1.1547,periferico
trion,14,9,#c5b0d5,0.0020901320967823,2,0,2,0,0.0,8.0,0.0,0.000203,0.0,1.0,0.0,0.0,0.4082,periferico
tepic,14,11,#c5b0d5,0.0010123807005584,1,0,1,0,0.0,4.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,periferico
fabrica,14,8,#c5b0d5,0.0011760605266317,2,0,2,0,0.0,8.0,0.0,4.4e-05,0.0,1.0,0.0,0.5,-1.8257,broker
jajaja,32,3,#98df8a,0.0124139105901122,63,6,57,0,140.0,577.0,0.0,0.001141,0.0,0.3323,0.0,0.9272,1.6164,broker
jajajaja,32,3,#98df8a,0.0096061173826456,50,4,46,0,97.0,443.0,0.0,0.000839,0.0,0.4188,0.0,0.9224,0.9878,broker
cartel,32,1,#98df8a,0.0130222607403993,54,8,46,0,151.0,467.0,0.0,0.001016,0.0,0.385,0.0,0.9088,2.2813,broker
narco,32,1,#98df8a,0.0209944676607847,86,10,74,2,249.0,909.0,142.0,0.001995,0.0,0.2194,0.0,0.9378,1.9475,broker
ejercito,32,2,#98df8a,0.0090305600315332,43,4,38,1,67.0,394.0,65.0,0.000789,0.0,0.443,0.0,0.9183,0.5345,broker
parecer,32,7,#98df8a,0.0116821452975273,76,4,72,0,68.0,750.0,0.0,0.00146,0.0,0.2544,0.0,0.9311,1.5689,broker
video,32,6,#98df8a,0.008871535770595,82,6,76,0,71.0,858.0,0.0,0.001575,0.0,0.2397,0.0,0.9352,2.2883,broker
terrorista,32,1,#98df8a,0.0047337333671748,27,4,23,0,93.0,152.0,0.0,0.000407,0.0,0.6296,0.0,0.9081,0.2782,broker
andar,32,15,#98df8a,0.0122504225000739,76,2,74,0,23.0,873.0,0.0,0.001442,0.0,0.2768,0.0,0.9287,1.4142,broker
faltar,32,7,#98df8a,0.0074470276013016,70,2,68,0,50.0,612.0,0.0,0.001096,0.0,0.3002,0.0,0.9286,0.5883,broker
empezar,32,10,#98df8a,0.0086435452103614,70,3,67,0,24.0,641.0,0.0,0.00117,0.0,0.2741,0.0,0.9322,2.2678,broker
gringo,32,1,#98df8a,0.0087348828092217,32,2,30,0,52.0,230.0,0.0,0.000449,0.0,0.5968,0.0,0.9219,-0.3895,broker
militar,32,2,#98df8a,0.0112427677959203,41,7,34,0,130.0,273.0,0.0,0.000721,0.0,0.4195,0.0,0.909,2.3385,broker
matar,32,8,#98df8a,0.0075942976400256,61,4,57,0,34.0,494.0,0.0,0.000869,0.0,0.3503,0.0,0.9272,2.2295,broker
cartilla,32,2,#98df8a,0.001793454750441,3,3,0,0,59.0,0.0,0.0,0.000143,0.0,1.0,0.0,0.0,-0.0668,periferico
descuento,32,0,#98df8a,0.0069911926984786,16,4,12,0,55.0,57.0,0.0,0.000262,0.0,0.5333,0.0,0.8047,0.7899,broker
predial,32,0,#98df8a,0.004233265761286,4,3,1,0,46.0,6.0,0.0,0.000156,0.0,0.6667,0.0,0.375,-0.2194,periferico
preguntar,32,5,#98df8a,0.0063275480642914,40,4,36,0,33.0,305.0,0.0,0.000553,0.0,0.5103,0.0,0.9263,1.291,broker
jefe,32,8,#98df8a,0.0083140172064304,26,3,23,0,33.0,192.0,0.0,0.000377,0.0,0.6246,0.0,0.8905,0.4287,broker
morir,32,11,#98df8a,0.0127175785601139,47,2,45,0,17.0,377.0,0.0,0.000643,0.0,0.4644,0.0,0.9153,1.2147,broker
comida,32,6,#98df8a,0.0046043489128351,27,1,26,0,25.0,168.0,0.0,0.000325,0.0,0.604,0.0,0.9191,0.286,broker
leon,32,0,#98df8a,0.0109652644023299,28,6,22,0,91.0,128.0,0.0,0.000398,0.0,0.4603,0.0,0.8878,1.1263,broker
trabajador,32,0,#98df8a,0.00591373257339,47,5,41,1,57.0,310.0,65.0,0.00066,0.0,0.407,0.0,0.9244,1.1263,broker
sicario,32,1,#98df8a,0.0026456150226294,11,3,8,0,42.0,46.0,0.0,0.000163,0.0,0.8909,0.0,0.843,-0.3895,broker
numero,32,0,#98df8a,0.0063887331634759,42,7,35,0,76.0,226.0,0.0,0.00062,0.0,0.3798,0.0,0.8639,3.1448,conector_provincial
risa,32,3,#98df8a,0.0052552726119756,30,3,27,0,42.0,178.0,0.0,0.000368,0.0,0.5908,0.0,0.9044,0.3592,broker
jaja,32,12,#98df8a,0.0034065812360495,25,1,24,0,8.0,176.0,0.0,0.000304,0.0,0.7367,0.0,0.9152,0.866,broker
monterrey,32,0,#98df8a,0.0043745227158069,22,5,16,1,65.0,100.0,69.0,0.000368,0.0,0.5714,0.0,0.8512,1.1263,broker
agarrar,32,17,#98df8a,0.0041909301653504,30,0,30,0,0.0,242.0,0.0,0.000405,0.0,0.6299,0.0,0.9178,1.4142,broker
cuanto,32,16,#98df8a,0.0052210525609552,28,1,27,0,8.0,202.0,0.0,0.000358,0.0,0.5238,0.0,0.9235,0.0,broker
wey,32,3,#98df8a,0.0061399531550705,27,2,25,0,26.0,187.0,0.0,0.00035,0.0,0.7009,0.0,0.9191,-0.2694,broker
soldado,32,2,#98df8a,0.003024480305612,16,2,14,0,27.0,101.0,0.0,0.000218,0.0,0.95,0.0,0.8906,-0.6682,broker
cdvictorio,32,0,#98df8a,0.0017148834886029,1,1,0,0,19.0,0.0,0.0,0.000114,0.0,0.0,0.0,0.0,-0.8922,periferico
nuevoleon,32,0,#98df8a,0.00162501540035,3,2,1,0,30.0,4.0,0.0,0.000157,0.0,0.0,0.0,0.4444,-0.5558,periferico
pendejo,32,4,#98df8a,0.0050483318045735,40,4,36,0,39.0,264.0,0.0,0.000498,0.0,0.5141,0.0,0.9087,1.278,broker
inepto,32,1,#98df8a,0.0023978927638381,12,2,10,0,25.0,44.0,0.0,0.000137,0.0,0.8636,0.0,0.8611,-0.3895,broker
pinche,32,4,#98df8a,0.0052270325832068,33,3,30,0,32.0,202.0,0.0,0.000388,0.0,0.5947,0.0,0.9201,1.278,broker
regresar,32,14,#98df8a,0.0035119033418595,42,2,40,0,17.0,304.0,0.0,0.000546,0.0,0.4715,0.0,0.9127,1.75,broker
despertar,32,11,#98df8a,0.0017238280270248,19,1,18,0,10.0,135.0,0.0,0.000248,0.0,0.7778,0.0,0.892,1.2147,broker
pedo,32,12,#98df8a,0.0031225644052028,20,1,19,0,8.0,114.0,0.0,0.000223,0.0,0.6579,0.0,0.905,0.866,broker
copia,32,2,#98df8a,0.0015017848927527,4,3,1,0,37.0,6.0,0.0,0.000115,0.0,0.8333,0.0,0.375,-0.0668,periferico
queretaro,32,0,#98df8a,0.0057809287682175,4,2,2,0,21.0,10.0,0.0,0.0001,0.0,0.6667,0.0,0.0,0.117,periferico
deir,32,15,#98df8a,0.00121065240819,12,1,11,0,14.0,61.0,0.0,0.000144,0.0,0.9848,0.0,0.8611,-0.7071,broker
inutil,32,1,#98df8a,0.0031752756331115,18,3,15,0,34.0,85.0,0.0,0.000211,0.0,0.6928,0.0,0.8827,-0.0556,broker
controlar,32,8,#98df8a,0.0025762245059013,19,2,17,0,22.0,102.0,0.0,0.00022,0.0,0.7076,0.0,0.892,-0.1715,broker
circo,32,3,#98df8a,0.0037326323799788,8,2,6,0,23.0,28.0,0.0,0.000112,0.0,0.7857,0.0,0.75,-0.2694,broker
cardenas,32,9,#98df8a,0.0043054283596575,4,1,3,0,13.0,13.0,0.0,0.000142,0.0,0.5,0.0,0.75,0.8165,broker
lazaro,32,9,#98df8a,0.0026967963203787,1,1,0,0,13.0,0.0,0.0,9.9e-05,0.0,0.0,0.0,0.0,0.8165,periferico
cia,32,1,#98df8a,0.0017705919453874,6,1,5,0,13.0,24.0,0.0,9e-05,0.0,1.0,0.0,0.7222,-0.7233,broker
nomas,32,8,#98df8a,0.0032392721623182,22,1,21,0,7.0,144.0,0.0,0.000253,0.0,0.8225,0.0,0.9174,-0.1715,broker
invadir,32,5,#98df8a,0.0036668942775577,29,2,27,0,21.0,178.0,0.0,0.000344,0.0,0.5419,0.0,0.9132,1.291,broker
baja,32,0,#98df8a,0.0167070012539625,11,3,8,0,27.0,45.0,0.0,0.000227,0.0,0.4909,0.0,0.7273,0.4534,broker
guapo,32,6,#98df8a,0.0019818276632577,7,1,6,0,12.0,28.0,0.0,0.000108,0.0,0.619,0.0,0.7755,-0.3814,broker
fan,32,0,#98df8a,0.0068217553198337,26,4,22,0,37.0,134.0,0.0,0.000317,0.0,0.5908,0.0,0.8905,0.7899,broker
arreglar,32,7,#98df8a,0.0016171892639249,10,2,8,0,20.0,44.0,0.0,0.00013,0.0,1.0,0.0,0.86,-0.3922,broker
cuando,32,14,#98df8a,0.0083441473543643,25,1,24,0,11.0,152.0,0.0,0.000288,0.0,0.65,0.0,0.9088,-0.75,broker
despues,32,6,#98df8a,0.0018946493510156,12,1,11,0,12.0,57.0,0.0,0.000138,0.0,0.8939,0.0,0.8889,-1.0488,broker
mugroso,32,1,#98df8a,0.001747996546328,9,3,6,0,30.0,27.0,0.0,0.000118,0.0,0.9167,0.0,0.7901,-0.3895,broker
casas,32,9,#98df8a,0.0031583602540194,7,1,6,0,12.0,36.0,0.0,0.000151,0.0,0.7143,0.0,0.8571,0.8165,broker
mty,32,9,#98df8a,0.001197061035782,1,1,0,0,12.0,0.0,0.0,7.1e-05,0.0,0.0,0.0,0.0,0.8165,periferico
horario,32,2,#98df8a,0.009627902880311,17,3,14,0,31.0,81.0,0.0,0.000243,0.0,0.4632,0.0,0.8651,0.5345,broker
radio,32,10,#98df8a,0.0016235656803473,8,0,8,0,0.0,46.0,0.0,0.00011,0.0,0.7857,0.0,0.8438,0.0,broker
huevo,32,13,#98df8a,0.0031348909251391,25,1,24,0,6.0,152.0,0.0,0.000297,0.0,0.59,0.0,0.9024,1.3416,broker
cabron,32,4,#98df8a,0.0041080117225646,24,2,22,0,20.0,136.0,0.0,0.000263,0.0,0.7464,0.0,0.9132,0.1826,broker
chingar,32,4,#98df8a,0.0027587150689214,19,2,17,0,14.0,105.0,0.0,0.000218,0.0,0.6842,0.0,0.8753,1.278,broker
larga,32,2,#98df8a,0.0032421210780739,4,1,3,0,10.0,14.0,0.0,7.1e-05,0.0,1.0,0.0,0.75,-1.2695,broker
aver,32,2,#98df8a,0.0017979014664888,10,2,8,0,16.0,37.0,0.0,0.000117,0.0,0.8222,0.0,0.84,-0.6682,broker
mamada,32,4,#98df8a,0.0023465307895094,11,1,10,0,7.0,56.0,0.0,0.000127,0.0,0.9636,0.0,0.8926,-0.9129,broker
mana,32,16,#98df8a,0.0018139091553166,8,1,7,0,8.0,45.0,0.0,0.000113,0.0,0.8929,0.0,0.7812,0.0,broker
oposicion,32,5,#98df8a,0.0049501648172736,19,2,17,0,15.0,96.0,0.0,0.00021,0.0,0.6082,0.0,0.8753,1.291,broker
mero,32,15,#98df8a,0.002599574625492,10,1,9,0,9.0,51.0,0.0,0.000123,0.0,0.9111,0.0,0.88,-0.7071,broker
vigilar,32,1,#98df8a,0.0028214107733219,5,2,3,0,16.0,13.0,0.0,7.9e-05,0.0,1.0,0.0,0.56,-0.3895,broker
normal,32,5,#98df8a,0.0067069828510284,17,2,15,0,13.0,85.0,0.0,0.000185,0.0,0.7794,0.0,0.8858,0.6455,broker
segun,32,3,#98df8a,0.0016307367477566,13,2,11,0,15.0,55.0,0.0,0.00014,0.0,0.8462,0.0,0.8757,-0.898,broker
demasiado,32,13,#98df8a,0.0033262320794165,11,0,11,0,0.0,64.0,0.0,0.00013,0.0,0.8909,0.0,0.876,-1.7889,broker
bailar,32,3,#98df8a,0.0034240125678479,7,1,6,0,9.0,34.0,0.0,0.0001,0.0,0.9524,0.0,0.8571,-1.5266,broker
inventar,32,10,#98df8a,0.0041634361259639,16,1,15,0,9.0,79.0,0.0,0.000203,0.0,0.525,0.0,0.8906,0.7559,broker
reir,32,12,#98df8a,0.0014478431548923,18,0,18,0,0.0,94.0,0.0,0.000177,0.0,0.7516,0.0,0.9012,0.866,broker
ajeno,32,5,#98df8a,0.0033096061088144,13,1,12,0,9.0,64.0,0.0,0.000151,0.0,0.7564,0.0,0.8757,-0.6455,broker
disfruten,32,9,#98df8a,0.0018989072414115,5,0,5,0,0.0,34.0,0.0,8.7e-05,0.0,1.0,0.0,0.8,-1.2247,broker
lupita,32,0,#98df8a,0.001983190421015,2,1,1,0,9.0,5.0,0.0,6.2e-05,0.0,1.0,0.0,0.5,-0.8922,broker
primo,32,7,#98df8a,0.0018322259420529,2,1,1,0,8.0,7.0,0.0,6.1e-05,0.0,1.0,0.0,0.5,-1.3728,broker
prestar,32,8,#98df8a,0.0018324797274544,3,1,2,0,8.0,11.0,0.0,6.5e-05,0.0,1.0,0.0,0.6667,-0.7717,broker
ivan,32,10,#98df8a,0.002720184624195,3,1,2,0,8.0,11.0,0.0,0.000112,0.0,0.3333,0.0,0.4444,0.0,periferico
vean,32,6,#98df8a,0.0034749361220747,12,1,11,0,8.0,55.0,0.0,0.000139,0.0,0.7273,0.0,0.8611,-0.3814,broker
presa,32,6,#98df8a,0.0042803278192877,8,1,7,0,8.0,31.0,0.0,9.8e-05,0.0,0.6071,0.0,0.8438,-0.3814,broker
cortar,32,11,#98df8a,0.0034154425375163,8,0,8,0,0.0,42.0,0.0,0.000103,0.0,0.6786,0.0,0.8438,0.4417,broker
kks,32,1,#98df8a,0.0016286831814795,7,2,5,0,15.0,24.0,0.0,9.2e-05,0.0,1.0,0.0,0.7755,-0.7233,broker
licencia,32,0,#98df8a,0.0029083341360092,8,1,7,0,8.0,38.0,0.0,0.000118,0.0,0.75,0.0,0.8438,-0.5558,broker
multa,32,0,#98df8a,0.0043666628189384,7,3,4,0,20.0,19.0,0.0,0.000123,0.0,0.4762,0.0,0.449,0.4534,periferico
organizar,32,14,#98df8a,0.001675646752119,13,1,12,0,6.0,55.0,0.0,0.000138,0.0,0.7436,0.0,0.8521,0.5,broker
desafortunadamente,32,10,#98df8a,0.0014065946452319,3,1,2,0,7.0,8.0,0.0,6.1e-05,0.0,1.0,0.0,0.6667,-0.7559,broker
limite,32,5,#98df8a,0.0045093353837728,10,0,10,0,0.0,51.0,0.0,0.000114,0.0,0.8444,0.0,0.86,-0.6455,broker
reclutamiento,32,2,#98df8a,0.0019249148899689,4,1,3,0,7.0,12.0,0.0,6.9e-05,0.0,0.5,0.0,0.625,-0.6682,broker
neto,32,12,#98df8a,0.0016922487411648,5,0,5,0,0.0,24.0,0.0,7.4e-05,0.0,0.8,0.0,0.72,0.866,broker
recargo,32,0,#98df8a,0.0013499908382073,3,2,1,0,14.0,5.0,0.0,8.4e-05,0.0,1.0,0.0,0.0,-0.2194,periferico
perdido,32,5,#98df8a,0.0030849257018417,15,0,15,0,0.0,81.0,0.0,0.000168,0.0,0.7048,0.0,0.8978,0.0,broker
enfermo,32,11,#98df8a,0.0020755792502313,8,1,7,0,7.0,34.0,0.0,9.8e-05,0.0,0.9286,0.0,0.8125,0.4417,broker
pila,32,13,#98df8a,0.0015788989840075,3,1,2,0,6.0,11.0,0.0,9.2e-05,0.0,0.3333,0.0,0.6667,-0.2236,broker
actriz,32,0,#98df8a,0.0020542291458696,2,1,1,0,7.0,4.0,0.0,5.7e-05,0.0,1.0,0.0,0.5,-0.8922,broker
sal,32,5,#98df8a,0.0019368815701454,5,1,4,0,7.0,18.0,0.0,8.6e-05,0.0,0.6,0.0,0.8,-0.6455,broker
huevon,32,4,#98df8a,0.0010303072631359,6,0,6,0,0.0,28.0,0.0,7.9e-05,0.0,1.0,0.0,0.7778,-0.3651,broker
comodo,32,7,#98df8a,0.001069813966751,3,1,2,0,6.0,11.0,0.0,6.7e-05,0.0,0.6667,0.0,0.4444,-0.3922,periferico
har,32,13,#98df8a,0.0011006433051079,4,1,3,0,7.0,12.0,0.0,9.8e-05,0.0,0.5,0.0,0.625,1.3416,broker
one,32,13,#98df8a,0.002247494412586,2,1,1,0,7.0,4.0,0.0,7.5e-05,0.0,0.0,0.0,0.5,-0.2236,broker
ustedes,32,17,#98df8a,0.0010202530538663,3,0,3,0,0.0,14.0,0.0,5.8e-05,0.0,1.0,0.0,0.6667,-0.7071,broker
aguascalientes,32,0,#98df8a,0.0013671213528141,4,2,2,0,12.0,9.0,0.0,7.9e-05,0.0,0.8333,0.0,0.0,0.117,periferico
europeo,32,6,#98df8a,0.0019984226673841,4,1,3,0,6.0,13.0,0.0,7e-05,0.0,0.6667,0.0,0.625,-0.3814,broker
simple,32,8,#98df8a,0.0025667359586805,9,1,8,0,6.0,37.0,0.0,0.0001,0.0,1.0,0.0,0.8395,-0.7717,broker
carnal,32,14,#98df8a,0.0011700732866302,6,0,6,0,0.0,28.0,0.0,7.9e-05,0.0,1.0,0.0,0.8333,-0.75,broker
pinches,32,4,#98df8a,0.0022569331340491,1,0,1,0,0.0,6.0,0.0,4.8e-05,0.0,0.0,0.0,0.0,-1.4606,periferico
pobreza,32,12,#98df8a,0.0022047904785722,6,0,6,0,0.0,29.0,0.0,9.2e-05,0.0,0.6667,0.0,0.8333,-1.1547,broker
mcm,32,13,#98df8a,0.0018191693816334,2,1,1,0,6.0,4.0,0.0,7.5e-05,0.0,0.0,0.0,0.5,-0.2236,broker
turno,32,9,#98df8a,0.0026104510761797,11,0,11,0,0.0,50.0,0.0,0.000112,0.0,0.8364,0.0,0.8926,-1.2247,broker
acelerar,32,13,#98df8a,0.0039239306934177,3,1,2,0,6.0,8.0,0.0,7.1e-05,0.0,0.0,0.0,0.6667,-0.2236,broker
jajar,32,12,#98df8a,0.0030171910766512,7,0,7,0,0.0,31.0,0.0,8.5e-05,0.0,0.8571,0.0,0.7755,-1.1547,broker
chingada,32,4,#98df8a,0.0011618263088166,4,0,4,0,0.0,19.0,0.0,6.7e-05,0.0,0.8333,0.0,0.625,-0.3651,broker
atrapar,32,17,#98df8a,0.0012727415887638,2,0,2,0,0.0,10.0,0.0,5.4e-05,0.0,0.0,0.0,0.5,-0.7071,broker
caray,32,11,#98df8a,0.0010116518242284,7,0,7,0,0.0,30.0,0.0,8e-05,0.0,0.9048,0.0,0.7755,-1.1043,broker
enferma,32,5,#98df8a,0.0012265284312888,2,0,2,0,0.0,10.0,0.0,5.3e-05,0.0,1.0,0.0,0.5,-1.291,broker
fallido,32,12,#98df8a,0.0010879629990085,4,0,4,0,0.0,17.0,0.0,6.2e-05,0.0,1.0,0.0,0.75,-1.1547,broker
portar,32,9,#98df8a,0.0022757917176932,6,0,6,0,0.0,25.0,0.0,0.000117,0.0,0.6,0.0,0.7778,0.8165,broker
pongansir,32,4,#98df8a,0.0014392137527465,7,0,7,0,0.0,30.0,0.0,8.1e-05,0.0,0.9524,0.0,0.8571,-0.9129,broker
volumen,32,0,#98df8a,0.0024760791566222,1,0,1,0,0.0,5.0,0.0,4.8e-05,0.0,0.0,0.0,0.0,-0.8922,periferico
porq,32,11,#98df8a,0.0016781977610662,6,0,6,0,0.0,25.0,0.0,7.5e-05,0.0,0.8667,0.0,0.7778,-1.1043,broker
disfrazado,32,14,#98df8a,0.0033420035615563,4,0,4,0,0.0,17.0,0.0,6.4e-05,0.0,0.8333,0.0,0.75,-0.75,broker
amable,32,9,#98df8a,0.002697751391679,2,0,2,0,0.0,10.0,0.0,5.4e-05,0.0,1.0,0.0,0.5,-1.2247,broker
parejo,32,0,#98df8a,0.0013758064014837,5,0,5,0,0.0,21.0,0.0,7e-05,0.0,1.0,0.0,0.72,-0.5558,broker
dirigencia,32,0,#98df8a,0.0024388500023633,1,0,1,0,0.0,5.0,0.0,6.7e-05,0.0,0.0,0.0,0.0,-0.8922,periferico
emitido,32,0,#98df8a,0.0038634515367448,4,0,4,0,0.0,18.0,0.0,0.000116,0.0,0.5,0.0,0.625,-0.5558,broker
medir,32,0,#98df8a,0.0032421408686786,1,0,1,0,0.0,5.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,-1.2287,periferico
aspecto,32,0,#98df8a,0.0016813726397231,1,0,1,0,0.0,5.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.8922,periferico
alegre,32,9,#98df8a,0.0010688091861084,1,0,1,0,0.0,4.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.8165,periferico
alex,32,10,#98df8a,0.0017226579366251,1,0,1,0,0.0,4.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,-0.7559,periferico
muchacho,32,8,#98df8a,0.0017451841849833,2,0,2,0,0.0,8.0,0.0,5e-05,0.0,1.0,0.0,0.5,-0.7717,broker
archivo,32,10,#98df8a,0.0079697426408529,3,0,3,0,0.0,12.0,0.0,6e-05,0.0,0.3333,0.0,0.6667,-0.7559,broker
prd,32,5,#98df8a,0.0015746026765555,2,0,2,0,0.0,8.0,0.0,5.1e-05,0.0,1.0,0.0,0.5,-1.291,broker
demonio,32,11,#98df8a,0.0010953794699162,3,0,3,0,0.0,12.0,0.0,5.7e-05,0.0,1.0,0.0,0.6667,-1.1043,broker
tropa,32,1,#98df8a,0.0010486226528882,1,0,1,0,0.0,4.0,0.0,4.5e-05,0.0,0.0,0.0,0.0,-1.0572,periferico
school,32,10,#98df8a,0.0013002946507185,1,0,1,0,0.0,4.0,0.0,4.5e-05,0.0,0.0,0.0,0.0,-0.7559,periferico
ruben,32,9,#98df8a,0.0014914995990693,1,0,1,0,0.0,4.0,0.0,5e-05,0.0,0.0,0.0,0.0,-1.2247,periferico
santa,25,1,#8c564b,0.0343447849154472,31,4,26,1,204.0,179.0,81.0,0.001199,0.0,0.1441,0.0,0.8699,0.1925,broker
semana,25,1,#8c564b,0.1057960763573646,47,5,39,3,312.0,289.0,338.0,0.002043,0.0,0.0925,0.0,0.8692,1.5396,broker
turista,25,1,#8c564b,0.0185122340917587,9,4,4,1,141.0,24.0,67.0,0.000461,0.0,0.3889,0.0,0.716,0.1925,broker
lunes,25,1,#8c564b,0.0119237853214144,11,3,8,0,61.0,40.0,0.0,0.000277,0.0,0.4364,0.0,0.7934,-0.4811,broker
temporada,25,1,#8c564b,0.0330046378076076,12,4,7,1,79.0,48.0,68.0,0.000394,0.0,0.4091,0.0,0.75,0.866,broker
jesus,25,4,#8c564b,0.0179641153663396,23,4,19,0,53.0,181.0,0.0,0.000782,0.0,0.1897,0.0,0.8431,2.5281,conector_provincial
com,25,0,#8c564b,0.0083373188972473,12,9,3,0,118.0,14.0,0.0,0.000552,0.0,0.4394,0.0,0.1528,1.4591,periferico
