contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Twitter|https://x.com/amerogabriel/status/2082302929722106366,Twitter,4,51,refineria clandestino guardia nacional detecto resultar refineria clandestino millon litro hidrocarburo guardia nacional pasar detectarir gobierno lopez obrador claudia sheinbaum gobernador americo villarreal guardia nacional querer ciudadano crear cuento rpp propietario terreno jalar hilo dueno terreno chalan albanil muerto tratar guero marvic principal socio gobernador americo villarreal calabazo autoridad involucrado tamaulipas
Facebook|https://www.facebook.com/reel/1066384659288701/,Facebook,4,61,quinto unidad movil sonrisas bienestar transformar vida presentar oficialmente semana brindar atencion delegacion zona norte gracias equipo facultad odontologia universidad autonoma tamaulipas cumplir tratamiento seguir salud bienestar necesitar unidad movil sonrisas bienestar delegacion zona norte programa gobierno municipal cuidar apoyar bienestar ciudadania presidenta salud bienestar comunidad fundamental alegrar iniciativa buscar mejorar calidad vida persona gracias dedicacion programas beneficio comunidad tampiquena merecer
Facebook|https://www.facebook.com/MetropolitanodeTampico/posts/pfbid0nRdX4KQkZw9BbGH5k7TXNGhHVSV62A2d3VHVKVzRECVBnRDSVysBNKV52quyQzhwl,Facebook,2,66,este verano encuentra voz respaldo presidenta monica zacil villarreal anaya gobierno municipal tampico espacio cultural metropolitano escuela artes metro invitar participar taller verano canto dirigido persona ano sesion participar fortalecer tecnica vocal interpretacion confianza escenico espacio pensado desarrollar talento gusto musica detalles taller fecha agosto dias lunes miercoles horario dirigido personas ano costo informes tampicotecuida tampicovacontodo elartevacontodo escueladeartesmetro canto metro arte maldad sur tamaulipas maldad mexico
Twitter|https://x.com/Gandalf_el_Gris/status/2082442475415736793,Twitter,3,71,doble moral puro lula condenar corrupcion histerico milei llamar riesgo basura comunista lula milei anteriormente lula mandar estratega argentina ayudar massa impedir milei ganar viajar bolivia respaldar arce salir defender petro sacar foto combatir idea libertad fomentar hambre pueblo lula meter eleccion pais tolerar cara adjetivo lula describir milei delito radicar diferencia defender presidente hablar twitero militante acusar delito jefe pais verguenza adjetivo milei riesgo basura tampico delito doble moral puro
Medios|https://www.milenio.com/el-clima/clima-tamaulipas-pronostico-temperaturas-28-julio-2026,Medios,1,109,clima tamaulipas martes julio continuar dominado calor servicio meteorologico nacional smn informar onda calor persistir oeste mantener ambiente caluroso tarde lluvia aislado racha viento kilometro hora transcurso dia esperar cielo medio nublado nublado lluvia importante pronosticar sur veracruz tamaulipas existir posibilidad precipitacion aislado acompanado descarga electrico descartar afectacion puntual vialidad combinacion alto temperatura humedad sensacion termico diverso region especialmente noroeste oeste clima tamaulipas jornada comenzar ambiente templado fresco zona serrana resto condicion agradable hora dia conforme avance manana temperatura aumentar tarde esperar ambiente caluroso caluroso noroeste oeste tamaulipas continuar onda calor region sensacion termico superior temperatura registrado humedad ambiental seguir onda calor smn senalar onda calor persistir oeste tamaulipas
Medios|https://www.milenio.com/estados/comercios-reynosa-ven-retos-temas-seguridad,Medios,1,109,atencion seguridad reynosa seguir reto principal autoridad estatal municipal declarar sector comercial municipio fronterizo asunto deber tratar involucrado fortalecer accion region tamaulipas actividad economico percepcion inseguridad reynosa preocupar canaco encuesta percepcion inegi ciudad registrar numero habitante afirmar vivir inseguridad canaco reiterar deber estrategia prevencion tomar comparacion trimestre poblacion destacar avance materia claro presidente organismo gildardo lopez hinojosa destacar percepcion seguridad constituir factor importante confianza ciudadano competitividad deber seguir prioridad autoridad sociedad representar indicador deber fortalecimiento estrategia prevencion coordinacion institucional perder vista reynosa continuar principal motor economico norte pais ciudad reto atender importante mantener coordinado fortalecer confianza ciudadano seguir generar condicion favorecer inversion desarrollo economico exponer encuesta inegi reflejar aumir
YouTube|https://www.youtube.com/watch?v=Kn1VbY7TTos,YouTube,213,500,ojala haga morena control piso cerrar luz instalar dinero empezar president hambre carro cruzar espionaje americo agarrar recibir creer salir huachicol campos detener corrupto chiquito narcolabolstorio morena deber iso cabeza epoca hir incendia guinness comentario morena mexico codigo existencia celo magenta pais organizado dificil rufo meter prian deber refineria entender arrestir investigar funcionar elefante totalmente narco terrorista politico alto fiar nacion infiltrar policia municipal enganar ganar corrupto adan esconder gasolina calor separar fogon producir coquizadora gomez cartel culpar cargar pitufar preocupir investigacion proteger video haciendote tamaulipas presidenta ilicito muestra morena cuenca ilegal aduana ejercito cruzar ganancia asco amapola otorgar cualquiera hipocresia opositor doriga carpeta ocultar seguridad boca mediocre entrada sabrir faltar magico dejado llamar incendia vecino leon corrupto moren desarmar magenta fiscalia guardar nacional vaca robarar custodiar narco criminal publico municipio presidencia samuel explicar socio fiscal clausurar remedio empresarios procurador renuncien salir noticia monterrey organisado autoridad seguir dona jajajajajajajaj seguir senor trump pan peronya gracias mini calmar algun negocio pasar mercachifle leyva matar indignante presirvienta grafico gobernador hablar repetir clandestino inorante defiedir fiscala cara producir vaca mandato defender ciro cabeza mentira milagroso culpable politico mirar favor principal recordar pipa pipa lopez lopez atodo asesino aleados ocurrir puesto listo pleno sabio chayote ascir mano ruffo construir esto abandonar pitazo pelon tanque gasolina miro arrepentir mafioso despues cabeza tamaulipas llegavan liquidos camioneta disel chispa laguna compresor manana llamar presidente agua reynosa pegar camot cacas apoyar imaginate cuidar operar acusar aguas empezar come servir batman lopez peligro delfina camara autoridad dactilar etc saldran asta tomar dueno agustir pansa terco checar cirim encarcelar revisa cosa serio raro huachirefineria obra manejar anciano miada pon vender dulce policia increible encontrar equipo mentira tanque instalacion querer novelo proponer dictar unico pronto opositor mario sabio ladrar narcogobierno presidenta labarce moren carpeta prueba descaro tonto producir deber ista amanado lucha deber proceder pretender palenque trafico narcogobierno chayotero deforma endejo rufo claro sat demostrar particular cabo oir grupo ladron panista rulfir secretario expanista pecar americo defender bola periodismo fondo dejar criminales seudoperiodista leyva manuel pesos prian periodico manuel existir gomez familia hijos dedicar vida infierno vida vivir dueno muchisimos centavero cartel seguir boca mexicanos responsabilidad guachicolero bienestar cateo huachicolero putiza cabronar disculpe periodista algun especular pensar imaginar clandestino unico responsabilidad gordo construir continuar americo barda perro gibierno morenos cantar esperense caveza ojo bienestar preguntale municipio bebida negocio genero demasiado traicion tapandol sabrar diestra empinado millonario refinar cara unidos quitar necesitar farsa construia rrapido pentonto tanque cuento ladron millon codigo especulero huachicoleo defender mechero cualquiera esconder totalmente abogado palabra abarca mente lastima amlo verguenza marko patria diputado denuncias operado seguramente informacion involucrado refinar primo refinacion documentar caso realmente metar cuantos producir andy fiscal cometido presidente publico razon sentar servicio empresas factureros combustible uif salir seguridad chayotero asqueroso cortina visto palabra abia governador arrestan leon hermano fosfo estatal actividad secretaria energia sector partido moren narcomoren corrupcion obrador narcomoren acaban necesitar dificil militar muerte humo escuchar mundo mundial lambiscon pemex leon dia nale senor encontrar juez imform aviso gue cita asquerosidad limosna cinismo
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0hoJRWN2VZb9PpnteLuvC4TSpQKbbeboMWEjnTswk2giqUsh69ncQ5CicVaJFgppXl,Facebook,5,67,inaugurar quinto unidad movil sonrisas bienestar presentar oficialmente semana atencion vecino delegacion zona norte sonrisa recuperado representar tratamiento dental persona volver sonreir confianza recuperar autoestima volver disfrutar comida simplemente dejar esconder sonrisa gracias equipo facultad odontologia universidad autonoma tamaulipas tratamiento unidad movil llegar familia atencion necesitar reconocimiento estudiante docente especialista programa profesionalismo sensibilidad enorme compromiso gente tampicotecuida gracias lic persona beneficiado tampicotecuida excelente labor labor social hora
Facebook|https://www.facebook.com/MetropolitanodeTampico/posts/pfbid09V9TCP27pG4LSngXHdXkRSYQ6pzvxbmcffG6DQ3uWBLhp59yf8bV7uCfCqkmuzGtl,Facebook,1,81,musical semanas explora toca este verano verano oportunidad perfecto apasionante mundo arte sonoro respaldo presidenta monica zacil villarreal anaya gobierno municipal tampico espacio cultural metropolitano escuela artes metro invitar participar taller verano iniciacion musical impartido maestro oscar diaz espacio disenado participante descubrar base ritmo nota apreciacion musical desarrollar habilidad auditiva expresivo fundamental ambiente ludico formativo detalles taller fecha agosto periodo general agosto dia martes jueves horario hrs grupo mixto ninos joven adulto costo informes tampicotecuida tampicovacontodo elartevacontodo escueladeartesmetro iniciacionmusical metro arte
Twitter|https://x.com/laexpresionmx/status/2082134057660371456,Twitter,2,19,desmiente monica villarreal dano manglar construir hotel tamaulipas cdvictoria gobernador americo villarreal refrendar compromiso justicia bienestar mante tamaulipas cdvictoria
Medios|https://amp.milenio.com/estados/tampico-lidera-conflictos-vecinos-revela-encuesta-inegi,Medios,1,111,nivel nacional region tampico registrar porcentaje conflicto vecino trimestre acuerdo encuesta nacional seguridad publica urbana ensu inegi estudio revelar poblacion ano experimentar problema enfrentamiento directo derivado problema convivencia cifra alto area urbano evaluada municipio integrar region tampico ensu efecto ensu region tampico integrado municipio tampico ciudad madero altamira tamaulipas panuco pueblo viejo veracruz resultado corresponder zona metropolitano unicamente ciudad tampico conflicto vecinal principal causa convivencia situacion originar conflicto encontrar ruido excesivo disposicion basura mascota espacio estacionamiento fiesta construccion invasion area comun desacuerdo vida cotidiano resultado reflejar dimension distinto seguridad publico ensu evalua riesgo considerar poblacion vivir indicador concentrar calidad convivencia compartir entorno urbano permitir medir frecuencia surgar friccion colonia fraccionamiento superar
Twitter|https://x.com/Tampico_Mexico/status/2082483396073181543,Twitter,1,49,proteger jesus mora hermano estrella mora jesus mora abusar danna yanina seguro responsable caso dafne zapata quintos academia doenitz exponer kevin ortega alumno escuela militarizada madero tampico tamaulipas mensaje kevin ortega alumno academia doenitz ocurrido danna yanina responsable dafne zapata quintos seguro sobrino estrella mora jesus mora justiciaparadafne tampico
Medios|https://oem.com.mx/elsoldetampico/ciencia-y-salud/el-clima-que-predomina-en-tampico-podria-estar-detras-de-tus-problemas-para-dormir-advierte-psiquiatra-30718642,Medios,1,23,ciencia saludmartes julio clima predominar tampico detras problema dormir advertir psiquiatra exceso calor noche fenomeno meteorologico incrementar consulta trastorno sueno especialista antonio campos
Medios|https://oem.com.mx/elsoldetampico/analisis/imaginese-estrategia-partidista-31319598,Medios,1,26,analisismartes julio imaginese estrategia partidista liberan cria tortuga pesca altamira miramar joya corona tamaulipas columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Medios|https://oem.com.mx/elsoldetampico/analisis/economia-para-todos-salarios-y-bienestar-31320300,Medios,1,27,analisismartes julio economia salarios bienestar opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresion columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Medios|https://oem.com.mx/elsoldetampico/analisis/economia-y-bienestar-hay-que-poner-atencion-31318998,Medios,1,27,analisismartes julio economia bienestar atencion opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresion columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Twitter|https://x.com/licperez01/status/2082438318269026646,Twitter,2,39,abrir departamento justicia eeuu posibilidad revisar solicitud extradicion francisco garcia cabeza vaca personaje infame proselitismo unidos enfrentar justicia mexico periodista jesus garcia habler andy lopez beltran adan augusto americo villarreal focha moya mario delgado empezar sumiso chairo corriente desvergonzado
Medios|https://www.milenio.com/estados/familiares-danna-yanina-manifiestan-centro-justicia,Medios,1,114,manana desarrollar audiencia definir situacion juridico danna yanina familiar amigo joven manifestar martes interior centro integral justicia altamira exigir liberacion asegurar inocente imputar caso muerte dafne pancarta consigna asistente solicitar autoridad judicial joven ano vincular proceso sostener participacion feminicidio adolescente ocurrido campamento organizado academia militarizada doenitz ciudad madero exigir liberacion danna yanina manifestante permanecer instalacion centro integral justicia continuar audiencia iniciado manana protesta expresar respaldo danna yanina reiterar confiar dato prueba presentado defensa demostrar imputado intervenir muerte dafne movilizacion forma pacifico coincidir etapa final audiencia jueza control analizar elemento aportado definir situacion juridico joven pedir destitucion fiscal rosalba hernandez exigir libertad danna yanina familiar amigo solicitar destitucion fiscal rosalba hernandez inconform acusar presuntamente omitir
Twitter|https://x.com/mariolealmx/status/2082484192890216522,Twitter,1,29,brotar fondo canal tampico lodo agua negro drenaje crudo salir borbotones canal descarga directo sistema lagunario chairel fuente agua beber ciudad escurrir hora flagrancia fecha ubicacion tampico chairel tamaulipas
YouTube|https://www.youtube.com/watch?v=7Ojn--JsOQo,YouTube,24,274,entrenamiento militar maltrato humano adolescente clandestino sicario entrenar vivir mueres pobre muchachita responsable infierno golpear sanar directivo meter droga comprar vendiar nsenar alumno escuela militarizado disciplina entrenamiento delincuencia organizado exalumno entrevista mayoria generacion muerto salir matar contrario suicidar centro formacion sicario tortura aser vivir exalumno ensenar cosa indebido guant borrar huella abusar alumna alumno escuelar cosa siquiera escuela militar explicar dana ano padre padre derecho simplemente importar sacudir mano permitir sacar entender comodo encerrado alguien explique harfush caso guardar protocolo reunion seguridad importante metido publicidad estrellita esposa ponce puro chisme inventar alli puscin alberca rabo mentira morir alberca plantel alberca escuela mentira danna yanina ano dafne zapata ano estrellita esposa ponce cunada puro desinformacion usurpar nombre faltar detener persona ley dafne justicia dafne investigue fiscalia derechos humanos alcalde gobernador ayudar malnacido carcel osear vato loco datos erroneos proteger danna asesino desvivir dejar libre pasar creer amparo gobierno narrar onda estrella cunada ponce hermana esposa investigar senora violar ponce ano alumna plantel casar meter carcel deber atencion ministerio publico querer declaracion danna viejo vendido querer culpar danna dana alguien culpar influencia ocurrir fallecimiento asesino jamas desmantelar nacion absoluto decidir autoridad deber vigilar supervisar seudo academias brazo cruzado quedar vista inoperancia ignominia organo publico dormir laurel estrella esposa ponce ocea muxha pudricion dinero medio audiencia ministerio publico juez resultar castigar implicado salir absuelto joven justicia divino ayudar mes dafne zapata quinto tardo vida dias academia doenitz danna yanina anos dafne zapata quintos murio anos edades diferencia academia albercas criminal preocupacion alumna alumnos encontrar academia internados razon llevarselos llevarselas hijos hija padre madres enfermos enfermas emocion sentimientos sentido comun caracter paciencia hijos rol plantel internar maltratado abusados
Twitter|https://x.com/MonicaVTampico/status/2082161889669271981,Twitter,1,16,acompane senadora encuentro tejedoras patria iniciativa impulsado presidenta fortalecer red apoyo mujer promover ejercicio pleno derecho
Twitter|https://x.com/TampicoGob/status/2082162859572629508,Twitter,1,19,ano espera inaugurar pavimentacion avenida colonia laguna puerta concreto hidraulico infraestructura hidrosanitaria seguir transformar colonia obra mejorar calidad vida
Medios|https://amp.milenio.com/estados/amagan-megabloqueo-edomex-cdmx-31-julio-por-victimas-feminicidio,Medios,1,104,integrante colectivo feminista familiar victima feminicidio delito sexual desaparicion zona oriente megabloqueo exigir avance proceso legal fiscalia general justicia mexico fgjem torno caso donde megabloqueo valle mexico movilizacion agosto calzada ignacio zaragoza altura estacion metro tepalcates zona limitrofe nezahualcoyotl alcaldia iztapalapa colectivo informar movilizacion comenzar hora justicia paz marchar familia manana quitar alguien indicar pedir colectivo feminista bloqueo bloqueo sumar activista victima sobrevivient carmen sanchez sufrir ataque acido pareja municipio ixtapaluca acompanar familia enfrentar situacion violencia ano acompano caso familia escuchar historia mover muchisimo especialmente fuerte sobreviviente violencia feminicida victima violacion derechos humanos reconocido cndh asegurar activista familia afectado congregar exigir acceso carpeta investigacion
Medios|https://www.milenio.com/estados/sep-detecta-cinco-escuelas-militares-en-tamaulipas,Medios,1,108,secretaria educacion publica sep detectar escuela modelo militarizado tamaulipas revisar verificar contar permiso correspondiente informar titular dependencia mario delgado feminicidio dafne ocurrido academia militarizado doenitz ciudad madero participacion conferencia matutina gobierno mexico dia julio funcionario afirmar modelo educacion militarizado autorizado legislacion vigente emprender revision nacional institucion autorizado ley educacion militarizado secretaria defensa nacional autorizar modalidad declarar pedir reforzar supervision mario delgado explicar viernes sep enviar comunicado autoridad educativo estatal responsable autorizar operacion escuela particular reforzar supervision plantel ofrecer formacion secretario indicar accion tamaulipas identificar escuela adicional ofrecer educacion enfoque militarizado tamaulipas detectar escuela ofrecer educacion inmediato revisar permiso senalar asimismo asegurar sep mantener comunicacion gobierno tamaulipas fiscalia estatal
Instagram|https://www.instagram.com/p/DbWOeSQpxD5/,Instagram,1,16,gracias alcaldesa proyecto unico historico tampico ayudar demasiado gente acceder calidad vida gratuitamente resultado gobierno humanista
Medios|https://oem.com.mx/elsoldetampico/local/un-perrito-abandonado-inspiro-a-un-grupo-de-ninos-en-altamira-y-los-llevo-a-ganar-un-premio-nacional-esta-es-su-historia-31330794,Medios,1,27,localmartes julio perrito abandonado inspirar grupo nino altamira ganar premio nacional historia iniciativa involucro alumno familia autoridad refugio promover adopcion responsable respeto animal roberto gonzalez sol tampico
Medios|https://www.milenio.com/politica/scjn-revisa-reforma-tamaulipas-personas-vinculadas-proceso,Medios,1,112,suprema corte justicia nacion volver solicitar opinion sala superior tribunal electoral judicial federacion reforma codigo municipal tamaulipas impugnado restringir acceso permanencia cargo municipal persona vinculado proceso prision preventivo sentencia firme tribunal electoral analizar impugnacion tepjf analizar expediente turnado magistrada claudia valle aguilasocho deber emitir opinion especializado accion inconstitucionalidad promovido acto legislativo ejecutivo tamaulipas establecer reforma codigo municipal recurso impugnar decreto reformar codigo municipal impedir persona vinculado proceso delito doloso impuesto medida cautelar prision preventivo candidata presidencia municipal sindicatura regiduria permanezca cargo partido sostener disposicion vulnerar derecho votar establecer restriccion existir sentencia condenatorio firme juicio contravenir principio presuncion inocencia fondo asunto plantear persona perder posibilidad contender cargo eleccion popular separar unicamente vincular pro
Instagram|https://www.instagram.com/p/DbV-iiOx9P1/,Instagram,1,2,corrupto pendejo
Twitter|https://x.com/Jaibo_News/status/2082189858894680388,Twitter,2,31,alcaldesa tampico monica villarreal anaya hablar entrega quinto unidad sonrisas bienestar ciudad madero abrir convocatoria integrar policia turistica contar elemento especializado reforzar seguridad atencion playa miramar destino sumar visitante vacacion verano
YouTube|https://www.youtube.com/watch?v=IaFF0tJ8L0E,YouTube,25,288,senora meter escuela privada hija nieta lata casa peor matan nina error familia hechar culpa gobierno quiso hacerse cargo hija mando clases verano mire consecuencia vieja loca gobierno estatal mando inscribir nieta escuela investigar creer caso deber acudir supremo corte cdmx deber aplicar justicia dejar parar tribunal local prestir malo entendido caso saludos solidaridad familia mano interpretar triunfo ofrecer culpar gobernador reclamar hija mandar nieta escuela arguendera consu hija viejito querer mama evadir mama ustdes borregado tonto esperar canijo corrupto pedir voto jajajajajjaj buscar seguir teta politica jajajajjo reclame director escuela meter hija gobernador querer justicia uds madre correcto hijo escoger nina creer meter hijo escuela militarzado deber investigar padre meter hijo disciplinir desconocer metodo utilizar deber aplicar ley familia responzabilidad kienes mandar hijo anexo pendiente capibaro conciencia buscar felicidades senoro alzar voz senora perdon deber cuidar nieta mandar firectito matadero defeir verguenza merecer carcel evitar alejandra proteger nas cumplio papel hijo guarderia cursito verano metar carcel nieta revivir estariar vida peeo ego madre mato dejar manipular exacto meter investigar institucion pedir mostrar instalacion mostrar forma asus internado llamar abandono facil culpar gobierno decision padre decidir quiza controlar chica pensar educacion mala mala decision claro gobernante president responsabilidad revisar regla pdte reconocimiento arq disfrazado marino busca beneficio economico muerte supuesto mujer buscador dinero parasito lucrar muerto apuesto mayoria mexicano dafne justicia impartir juzgado senora ofrecer dinero mal senora respuesta querer desaser cuidado gobernador querer repartir culpa americo efta preocupado rrea explosivo causan gringos ovarios abuela justicia servidor publico mano pinchar sonrrisota dama veanla indent burlona problema raiz permiso personal capacitado ojala investigar senora derecho gobernador tibio salir sonriente foto presidente amlo demostrar puesto salir caer votar cualquiera puesto viejo idea hablar empatia aparte provocadores gobernador villarreal actitud mujer
Medios|https://oem.com.mx/elsoldetampico/turismo/las-megatortas-de-altamira-que-conquistan-por-su-tamano-y-precio-desde-hace-35-anos-31330054,Medios,1,23,turismomart julio megatorta altamira conquistar tamano precio ano ubicado entrada pedrera negocio familiar atraer diariamente trabajador puerto industrial familia porcion abundante antonio campos
Twitter|https://x.com/CarlosIbarraMo3/status/2082429662559371774,Twitter,1,27,zaaaaz tamaulipas reynosa matamoros tampico cdvictoria ultimahoro refineria clandestino confiscado fgr reynosa frontera tamaulipas dueno tratar guero marvic principal socio gobernador americo villarreal calabazo autoridad involucrado tamaulipas
YouTube|https://www.youtube.com/watch?v=q-nQqkgRXLo,YouTube,9,128,explicacion cientifica escuela doenitz trastorno personalidad llamado narcisismo narcisista sentir superior dema gustar buscar subdito persona menor rango obdedezcar orden deber gustar admirado gustar someter debil miedo psicologico violencia fisico tortura muerte masacrar enemigo seguir problema narcisista llegar sadam hussein presidente irak mil torturado encarcelado desaparecido muerto regimen idi amin presidente uganda caso escuela estructura jerarquico pequeno mecanismo narcisista idi amin sadam hussein comparacion escala nacion escuela militarizacion narcisismo deber tratar psiquiatra alce voz politico ratero complice manto matar agarrar puro borrego voto moren politico corrupto aprovechar dolor agente inocente tamano familia justicia senoro miedo forma quier hablar ala entender pidiendol favor caso hija pasar actuar ojala soltar pagar asesinato justicia maltrato menor entender dolor familia enchilar proceso judicial agarrar tranquilo caso mediatico justico encerrado proceso tardar entambado
Instagram|https://www.instagram.com/p/DbSJK7uDRe9/,Instagram,1,6,tonto incompetente meter mano caso dafne
Medios|https://oem.com.mx/elsoldetampico/local/caso-dafne-le-damos-el-voto-de-confianza-dice-la-abuela-tras-encuentro-con-el-gobernador-de-tamaulipas-31332176,Medios,1,25,localmartes julio caso dafne abuela dafne exigir justicia gobernador tamaulipas gira mante abuela dafne dialogar mandatario estatal reiterar compromiso investigacion continuar conforme ley mariela macay
Medios|https://oem.com.mx/elsoldetampico/local/nueva-universidad-abrira-en-la-casa-de-la-naturaleza-de-tampico-estas-seran-sus-carreras-31316986,Medios,1,22,localmartes julio universidad abrir casa naturaleza tampico carrera sede iniciar actividad ciclo escolar carrera ingenieria acuicola licenciatura gestion desarrollo turistico yadira hernandez
Twitter|https://x.com/EleeseNoticias/status/2082228765518667907,Twitter,1,18,hito historico monica villarreal entregar esperado pavimentacion laguna puerta ano espera comunidad transformar dia dia habitante cdvictoria tamaulipas
Twitter|https://x.com/victorpaco16/status/2082303689503461378,Twitter,2,36,confirmado librar fiscal general ernestina godoy confirmar fgr contar prueba sustentar probable participacion red contrabando combustible originar empresa ingemar ruffo appel empresario funcionario vincular proceso hidrocarburo permanecer altiplano rocha moya americo villarreal amlo cuantos prueba tambooo
Instagram|https://www.instagram.com/p/DbWiLkFkpzc/,Instagram,2,80,refineria huachicol tamaulipas quedaste callado grave ahorita crucificar gobernador quedar callado rick propaganda violar ordenamiento constitucion politico unidos mexicanos citar abajo articulo recurso economico disponer federacion entidad federativo municipios demarcacion territorial ciudad mexico administrar eficiencia eficacia economia transparencia honradez satisfacer objetivo destinado propaganda cualquiera modalidad comunicacion social difundar publico organo autonomo dependencia entidad administracion publico cualquiera ente orden gobierno deber caracter institucional informativo educativo orientacion social caso propaganda incluir nombre imagen voz simbolo implicar promocion personalizado cualquiera servidor publico respuesta
Medios|https://oem.com.mx/elsoldetampico/local/ciudad-madero-abre-convocatoria-para-la-policia-turistica-de-playa-miramar-conoce-los-requisitos-31328630,Medios,1,26,localmartes julio ciudad madero abrir convocatoria policia turistica playa miramar requisito municipio buscar conformar grupo especializado elemento fortalecer atencion visitante destino turistico roberto gonzalez sol tampico
YouTube|https://www.youtube.com/watch?v=t1_ZggiW_64,YouTube,2,17,ahogado nino tapar poso investigar autoridad ensenar otorgo permiso abrir academia militarizado marina quemar institucion billete promedio
Medios|https://www.milenio.com/estados/escuelas-militarizadas-en-tamaulipas-cuales-son-y-donde-estan,Medios,1,117,deteccion institucion educativo modelo militarizado tamaulipas secretaria educacion publica sep crecer incertidumbre cual ubicar institucion academico investigacion cabo suscitado academia militarizada doenitz joven dafne ano fallecer dia campamento verano ofrecido institucion mencionado academia militarizada marina doenitz ciudad madero dia permanecer suspendido asegurado autoridad escuelas militarizado ciudad zona centro altamira calle francisco javier mina encontrar colegio militarizado cadete juan escutia ninos heroes aparentemente manejar educacion secundario primario respectivamente compartir directora martha lilia cristobal fermin red social institucion mostrar actualizacion inicio mes mayo reynosa encontrar colegio militarizado calmecac colina lomas real jarachinas norte calle san jacinto acuerdo pagina oficial avalar secretaria educacion publico nivel basico primaria medio basico secundario siie colegio militar contar alma raquel garcia flores directora plantel
Medios|https://oem.com.mx/elsoldetampico/tendencias/fans-de-hello-kitty-esto-les-interesa-anuncian-regreso-de-expo-en-tampico-31335087,Medios,1,24,tendenciasmartes julio fans hello kitty interesar anunciar regreso expo tampico edicion contar producto tematico alimento actividad causa apoyo perro gato vulnerable adolfo ruiz nunez
Medios|https://www.milenio.com/comunidad/altamira-investiga-presunto-envenenamiento-masivo-perros,Medios,1,109,direccion bienestar animal altamira informar iniciar procedimiento juridico correspondiente report presunto envenenamiento masivo perro ejido estacion colonias comunicado oficial dependencia senalar accion deriva report recibido medio contacto red social relacionado expediente documentar presunto intoxicacion intencional animal compania habitar comunidad rural autoridades abrir procedimiento denuncia ciudadano comunicado direccion bienestar animal indicar encontrar marcha proceso legal correspondiente investigar determinar responsabilidad exhortar poblacion contar informacion relacionado caso numero oficial dependencia presentar denuncia formal aportar dato contribuir desarrollo investigacion autoridad senalar colaboracion ciudadano importante esclarecer ocurrido responsable caso animal envenenar deliberado pedir denunciar cualquiera informacion caso dependencia municipal reiterar llamado habitante altamira testigo contar evidencia fotografia video cualquiera dato relevante llegar canal ofic
YouTube|https://www.youtube.com/watch?v=6I5t0mOqo9s,YouTube,2,8,patada ahogado denunciar principio complices chamba policia pesado
Medios|https://www.milenio.com/estados/audiencia-de-danna-yanina-se-reanuda-hoy-28-julio-2026,Medios,1,104,audiencia inicial danna yanina imputado caso muerte adolescente dafne reanudar martes manana centro integral justicia altamira diligencia lunes suspender joven presentar problema salud llegada recinto judicial abogado defensor carlos david robles informar jornada previo desahogar medio prueba jueza control hora defensa exponer dato prueba buscar demostrar joven ano participacion feminicidio dafne litigante sostener elemento presentar suficiente acreditar falta responsabilidad representada investigar fiscalia general justicia tamaulipas audiencia danna yanina lunes diligencia lunes comenzar horas extender dia registrar receso ocurrir manana permitir abogado revisar carpeta investigacion tarde tomar alimento hora audiencia sesion concluir horas finalizar imputada presentar problema salud jueza determinar suspender diligencia martes aplazar audie
Instagram|https://www.instagram.com/p/DbWugAANLrH/,Instagram,1,1,faltar
Twitter|https://x.com/yiyigachan/status/2082468840852566020,Twitter,2,29,tampico cabrona valentin ricarda mamar spanglish qpd seleccion nacional mexico informar direccion deportiva selecciones nacionales varoniles menores informar jugador seleccion nacional mexico santiago sandoval participar campeonato concacaf resultar fractura
Twitter|https://x.com/EleeseNoticias/status/2082272133137273116,Twitter,2,21,monica villarreal sonrisa tampico quinto unidad movil servicio odontologico gratuito familia acceso salud bucal adecuado cdvictoria tamaulipas caso trascencidir nivel nacional
Twitter|https://x.com/art7951/status/2082305942243127375,Twitter,4,75,coordinador pri senado manuel anorve acusar gobierno morena utilizar lineamientos generales proteccion derechos audiencias mecanismo controlar medio comunicacion limitar libertad expresion legislador advertir disposicion permitir suspension precautorio transmision representar riesgo libertad prensa considerar gobierno buscar definir informacion falso descontextualizado sara pablo via claudia censura bozal exhir narco gobierno prueba nardo garcia luna narco pan prueba garcia luna narco aplicar narco gobernador morena americo villarreal marina pilar rocha moya acusar gobierno estadounidense nomas convenir acusacion americana
Twitter|https://x.com/olgapsosa/status/2082274843462967359,Twitter,1,19,presidenta municipal monica villarreal diputada local presidenta comision igualdad genero diversidad lucero deosdady equipo igualdad sustantivo tampico tierra nacer
Twitter|https://x.com/Tawii45/status/2082435940966863001,Twitter,1,3,ansioso pra agosto
