termino,tema_id,peso
distancia,0,0.0011202796595171094
pesos,1,0.017112158238887787
millon,1,0.01107865571975708
proyecto,1,0.009281046688556671
inversion,1,0.008951365016400814
construccion,1,0.008909974247217178
region,1,0.008316276594996452
estacion,1,0.005820005666464567
grupo,1,0.004540799185633659
dif,1,0.004467310383915901
importante,1,0.0044126128777861595
formar,1,0.004379041492938995
iniciar,1,0.004348475020378828
seguro,1,0.0043304660357534885
cmic,1,0.003980930894613266
radio,1,0.003974461928009987
agradecer,1,0.0039625512436032295
norte,1,0.0038613697979599237
periodo,1,0.0038518186192959547
sumar,1,0.0034350771456956863
compartir,1,0.0033985176123678684
actor,1,0.003365979064255953
mexicana,1,0.003276979783549905
contemplar,1,0.003276336705312133
posteriormente,1,0.0030713712330907583
pasion,1,0.0026182529982179403
pronto,1,0.0025287384632974863
registro,1,0.002519551431760192
estrategico,1,0.002425151178613305
pilar,1,0.0022581492085009813
fronterizo,1,0.0022275270894169807
contratacion,1,0.002181386109441519
capacitacion,1,0.00213583093136549
actuacion,1,0.002037336817011237
kilometro,1,0.0019947506953030825
carga,1,0.0018542702309787273
infancia,1,0.001818489283323288
otorgar,1,0.0017629516078159213
coahuila,1,0.001702844281680882
noreste,1,0.0017009190050885081
reyes,1,0.0016869353130459785
dinamica,1,0.001685425522737205
comun,1,0.0016778635326772928
informe,1,0.0016750545473769307
conectar,1,0.0016110255382955074
completamente,1,0.001522348029538989
encargado,1,0.001266419654712081
revivir,1,0.0011453429469838738
tampiquena,1,0.001142720808275044
querido,1,0.0011426162673160434
emocion,1,0.0011307485401630402
docente,1,0.0011156991822645068
esperado,1,0.001082993228919804
tamaulipa,1,0.0010746869957074523
nacional,2,0.018075164407491684
puerto,2,0.01156605128198862
nivel,2,0.01031983457505703
evento,2,0.009024495258927345
presidente,2,0.00801989994943142
comercial,2,0.006970521993935108
visitante,2,0.006773494649678469
turistico,2,0.006749422289431095
barda,2,0.006670845206826925
senalar,2,0.006582406349480152
plaza,2,0.006383129861205816
estrategia,2,0.006335976999253035
aduana,2,0.005728848744183779
torre,2,0.005313144996762276
octavio,2,0.005238628946244717
volver,2,0.00509138498455286
canaco,2,0.004600443411618471
firma,2,0.004146268591284752
jaibo,2,0.00404381612315774
identidad,2,0.004024083260446787
imagen,2,0.00401942478492856
record,2,0.004013931378722191
patrimonio,2,0.0040123602375388145
forma,2,0.00400889478623867
destino,2,0.003993774764239788
consolidar,2,0.003598162904381752
cabe,2,0.003596492577344179
impuesto,2,0.003579680807888508
steffano,2,0.0035713997203856707
pacto,2,0.003434425685554743
mes,2,0.0032904730178415775
diverso,2,0.0032728768419474363
delgado,2,0.0029394261073321104
identificar,2,0.0029221358709037304
sabor,2,0.002702983794733882
autobus,2,0.0027029812335968018
activo,2,0.002699857112020254
trabajador,2,0.002698751864954829
saldo,2,0.002698000753298402
reunir,2,0.0026973423082381487
cuidar,2,0.002695691306143999
brindar,2,0.002695321338251233
urbano,2,0.0026946566067636013
gonzalez,2,0.002693799789994955
franquicia,2,0.002693641697987914
armas,2,0.002693534828722477
aunado,2,0.002692483365535736
funcionario,2,0.002691666828468442
erasmo,2,0.0026903499383479357
similar,2,0.0026509908493608236
aumentar,2,0.0026319350581616163
tren,2,0.0025528830010443926
materia,2,0.002486287383362651
recuperar,2,0.0022368186619132757
manzur,2,0.0018703649984672666
eduardo,2,0.0018654760206118226
atraer,2,0.0018027658807113767
diputado,2,0.00173003354575485
echar,2,0.0015558551531285048
supervisar,2,0.0014721632469445467
conservar,2,0.001380301546305418
falla,2,0.0013778648572042584
traer,2,0.0013778627617284656
sonar,2,0.0013778621796518564
deportesmiercol,2,0.0013778603170067072
emprender,2,0.001375801395624876
crear,2,0.0013748013880103827
servicios,2,0.0013744650641456246
sorprender,2,0.001374170882627368
sospechoso,2,0.0013738857815042138
reafirmar,2,0.0013738834531977773
finalizar,2,0.0013738260604441166
omar,2,0.00137358158826828
nunez,2,0.001373467966914177
aspecto,2,0.0013733053347095847
rafael,2,0.0013728690100833774
television,2,0.001372684957459569
lara,2,0.001369117177091539
destinado,2,0.001367142889648676
coordinado,2,0.0013649031752720475
preparado,2,0.0013570631854236126
instalar,2,0.0013140077935531735
significar,2,0.0012979076709598303
guardar,2,0.0012797977542504668
porteno,2,0.0012671512085944414
doenitz,3,0.017521237954497337
cdmx,3,0.011223575100302696
carpeta,3,0.00850793905556202
muerte,3,0.008227276615798473
madre,3,0.007582471705973148
favor,3,0.006552846170961857
dolor,3,0.006502730771899223
video,3,0.00635880371555686
presunto,3,0.005856615491211414
gustar,3,0.005813871510326862
doctor,3,0.005650285165756941
fisico,3,0.0053282612934708595
suceder,3,0.00481096375733614
frente,3,0.00474697956815362
sentir,3,0.0046806237660348415
miedo,3,0.004609439056366682
diversion,3,0.004405530635267496
tijuana,3,0.004392652306705713
retiro,3,0.004391998052597046
aprovechar,3,0.00437553646042943
visita,3,0.004331404343247414
exalumno,3,0.004227953962981701
violencia,3,0.004188995808362961
llamado,3,0.003985471557825804
describir,3,0.0037697351071983576
ocurrido,3,0.0034556137397885323
abrir,3,0.003401911584660411
profesional,3,0.00326768821105361
suspender,3,0.0029645671602338552
morenista,3,0.0029612453654408455
garcia,3,0.0029601645655930042
agarrar,3,0.002958662109449506
periodista,3,0.002956284210085869
imss,3,0.00295609375461936
ochoa,3,0.002955405507236719
opcion,3,0.0029489912558346987
actuar,3,0.0029468191787600517
amenaza,3,0.0029388279654085636
canal,3,0.0029235503170639277
trayectoria,3,0.0029192992951720953
adelantar,3,0.0029068177100270987
dema,3,0.0028931244742125273
mensaje,3,0.0028910415712743998
descartar,3,0.0027667793910950422
expresar,3,0.0024479443673044443
acusacion,3,0.0023408157285302877
comentario,3,0.0020872815512120724
senalamiento,3,0.0018677097978070378
recurrir,3,0.001864181598648429
tranquilo,3,0.0017679586308076978
voz,3,0.0016370461089536548
augusto,3,0.0015093330293893814
aprendizaje,3,0.0015085042687132955
juego,3,0.0015079970471560955
tecnologia,3,0.00150773162022233
tampicovacontodos,3,0.0015069962246343493
morelos,3,0.0015069958753883839
senado,3,0.001506995176896453
postura,3,0.0015069849323481321
aleman,3,0.001506673521362245
guillermo,3,0.0015066544292494655
agente,3,0.0015055224066600204
mecanismo,3,0.0015051872469484806
psicologico,3,0.0015047496417537332
escala,3,0.001504720887169242
practicamente,3,0.0015042319428175688
casodafne,3,0.0015038175042718649
comparacion,3,0.0015036857221275568
disputar,3,0.0015023058513179421
preocupacion,3,0.0014982455177232623
seguidor,3,0.001495277276262641
preparacion,3,0.0014920476824045181
comenzar,4,0.013224771246314049
delito,4,0.012545996345579624
proceso,4,0.010631333105266094
asegurar,4,0.010244499891996384
ley,4,0.009072858840227127
derecho,4,0.008500699885189533
pasar,4,0.007191853132098913
arma,4,0.007163002155721188
informar,4,0.0070206536911427975
juez,4,0.006137927528470755
pena,4,0.005872958339750767
fuego,4,0.0058183022774755955
judicial,4,0.005792031995952129
familiar,4,0.005306076258420944
fgr,4,0.005099358037114143
control,4,0.004961895756423473
elemento,4,0.004960621241480112
federal,4,0.004862972069531679
denunciar,4,0.0046870093792676926
detener,4,0.004405229352414608
relacionado,4,0.003961182665079832
policia,4,0.0038187233731150627
carretera,4,0.0036039475817233324
historia,4,0.003590624313801527
indicar,4,0.0035674902610480785
marca,4,0.0035630641505122185
vaca,4,0.003558566328138113
movilizacion,4,0.003551679430529475
solido,4,0.003546969499439001
protocolo,4,0.003518895711749792
aparecer,4,0.0034964841324836016
locallunes,4,0.0033101956360042095
violar,4,0.003243095241487026
enfrentar,4,0.0032426281832158566
determinar,4,0.0032003067899495363
probable,4,0.0030105398036539555
legal,4,0.0029934269841760397
abril,4,0.0029753909911960363
cabeza,4,0.002844463801011443
declarar,4,0.0027801564428955317
extradicion,4,0.0027178642340004444
altura,4,0.002450078260153532
originario,4,0.0023977095261216164
ceremonia,4,0.002397659933194518
arbol,4,0.0023966729640960693
acompanar,4,0.00239655002951622
consumo,4,0.002393667818978429
raiz,4,0.00237167882733047
relevancia,4,0.0023692951072007418
cambio,4,0.002360538113862276
pareja,4,0.0023465361446142197
resultar,4,0.002315664431080222
irregularidad,4,0.002287326380610466
intervencion,4,0.0022790946532040834
disposicion,4,0.002277341904118657
prevenir,4,0.00224492559209466
mover,4,0.0022055848967283964
homicidio,4,0.0021807500161230564
vigente,4,0.001961643109098077
detras,4,0.0018361316761001945
lleno,4,0.001228621695190668
humanos,4,0.0012233811430633068
quitar,4,0.001222721766680479
pie,4,0.001222208491526544
edicion,4,0.0012222054647281766
febrero,4,0.00122220313642174
deportes,4,0.0012222016230225563
reduccion,4,0.0012214983580633998
anadir,4,0.001217466313391924
negar,4,0.0012169970432296395
congreso,4,0.0012107379734516144
ilegal,4,0.0011885693529620767
incrementar,4,0.0011824012035503983
fallecido,4,0.0011613580863922834
militarizado,5,0.013059048913419247
secretaria,5,0.011360893957316875
institucion,5,0.01001770794391632
educacion,5,0.008966359309852123
autoridad,5,0.007352940272539854
dia,5,0.006629586685448885
sep,5,0.006593944970518351
encontrar,5,0.006030422635376453
publica,5,0.005292037036269903
detectar,5,0.004822149407118559
plantel,5,0.004773721564561129
afirmar,5,0.0045885322615504265
resultado,5,0.004568018019199371
permiso,5,0.004219030030071735
laura,5,0.004171314649283886
martinez,5,0.004154575057327747
medio,5,0.004020542372018099
recordar,5,0.00395316444337368
poblacion,5,0.0038922405801713467
terminar,5,0.0036609407979995012
formacion,5,0.0036364917177706957
voto,5,0.0036317857448011637
verificar,5,0.003491142764687538
revelar,5,0.00326003460213542
modelo,5,0.0031565013341605663
ortega,5,0.003127080388367176
unicamente,5,0.0030793927144259214
conflicto,5,0.003001654986292124
juana,5,0.002992047229781747
localdomingo,5,0.00293977209366858
fallecer,5,0.002935979049652815
promedio,5,0.002761970739811659
supervision,5,0.002696295967325568
oficina,5,0.00255263177677989
instituto,5,0.0025447867810726166
ingresar,5,0.002509920159354806
entrevista,5,0.002351691946387291
agresion,5,0.0020926976576447487
tratar,5,0.0020478435326367617
convivencia,5,0.0019242162816226482
detallar,5,0.0019125334220007062
comision,5,0.001861879718489945
enfermedad,5,0.0018440529238432646
positivo,5,0.00182381272315979
herida,5,0.0017826075199991465
directora,5,0.0017784856026992202
inmediato,5,0.0017487425357103348
grave,5,0.001496415352448821
batalla,5,0.001291937893256545
especie,5,0.0012919368455186486
regalar,5,0.0012918789871037006
modalidad,5,0.001290519954636693
presentacion,5,0.0012887505581602454
documentar,5,0.001285238773562014
escribir,5,0.0012833414366468787
facultad,5,0.0012748808367177844
real,5,0.0012446517357602715
deportiva,5,0.0011402396485209465
quintana,5,0.0010162704857066274
roo,5,0.0010159802623093128
deber,6,0.012059973552823067
escuela,6,0.011673083528876305
nina,6,0.009217842482030392
culpable,6,0.008551632054150105
hija,6,0.00855112075805664
padre,6,0.00799079705029726
querer,6,0.007581102196127176
dejar,6,0.007501405198127031
hijo,6,0.006943866610527039
victima,6,0.0064569818787276745
militar,6,0.006438737269490957
director,6,0.005844296887516975
campamento,6,0.005772274918854237
mal,6,0.00521249882876873
disciplina,6,0.0050627123564481735
asesino,6,0.004769426304847002
existir,6,0.0047202808782458305
senora,6,0.004606603644788265
entender,6,0.004538028035312891
ojala,6,0.004529865458607674
investigar,6,0.004485325887799263
meter,6,0.004485114477574825
alguien,6,0.004265500698238611
mano,6,0.004263091366738081
carcel,6,0.003993120510131121
colegio,6,0.0038782681804150343
abuso,6,0.0038476763293147087
pagar,6,0.0035733268596231937
ponce,6,0.0035437443293631077
cerrar,6,0.003484864719212055
lamentable,6,0.003434877609834075
cosa,6,0.0033997774589806795
alumno,6,0.0033568860962986946
muerto,6,0.003217301331460476
chica,6,0.0031969782430678606
nombre,6,0.0031369447242468596
inocente,6,0.0031314408406615257
pobre,6,0.003056118730455637
viejo,6,0.002976914867758751
golpear,6,0.002934276359155774
matar,6,0.002843553200364113
abusar,6,0.0026829568669199944
regular,6,0.002645866945385933
castigo,6,0.0026369579136371613
llamar,6,0.0025496650487184525
castigar,6,0.0025143015664070845
derechos,6,0.0025094489101320505
tortura,6,0.0024982888717204332
hijos,6,0.0024425822775810957
culpa,6,0.0024397484958171844
culpar,6,0.0024046911858022213
triste,6,0.002174889203161001
aplicar,6,0.0021321433596313
impune,6,0.0021033843513578176
torturar,6,0.0020992960780858994
jamas,6,0.002059398917481303
supuesto,6,0.00204505305737257
papa,6,0.0020410348661243916
alli,6,0.0020191411022096872
estricto,6,0.0020105151925235987
golpe,6,0.0019594933837652206
ala,6,0.0019008079543709755
maldito,6,0.001885711681097746
mentira,6,0.0018205572851002216
violento,6,0.0018174463184550405
chico,6,0.001809430425055325
padres,6,0.0018022487638518214
mando,6,0.0018005899619311094
ensenar,6,0.0017948715249076486
estrella,6,0.0017714241985231638
chivo,6,0.0017366842366755009
dana,6,0.0017005176050588489
inscribir,6,0.0016801764722913504
manos,6,0.0015447703190147877
sedena,6,0.0015415279194712639
normal,6,0.0014957109233364463
acusado,6,0.0014900012174621224
jovencita,6,0.0014857344795018435
preguntar,6,0.0014097908278927207
siquiera,6,0.0013295721728354692
perez,6,0.0013217095984146
expiatorio,6,0.0013013491407036781
abuelita,6,0.0013000689214095473
loco,6,0.0012162455823272467
marino,6,0.00121265125926584
inepto,6,0.001203603227622807
notar,6,0.00120187655556947
anual,6,0.001162224099971354
causar,6,0.001047563273459673
tampico,7,0.051361195743083954
villarreal,7,0.04406839236617088
monica,7,0.03613753244280815
cdvictoria,7,0.016177846118807793
bienestar,7,0.014462973922491074
alcaldesa,7,0.014268802478909492
jornada,7,0.00896046869456768
leer,7,0.008692461997270584
vida,7,0.007588155567646027
anaya,7,0.006956917699426413
nota,7,0.006523549556732178
inaugurar,7,0.006522363051772118
local,7,0.0064170751720666885
atencion,7,0.006108102388679981
unidad,7,0.005879915319383144
comunidad,7,0.005627915728837252
victoria,7,0.005056927911937237
guadalupe,7,0.0048217205330729485
cancha,7,0.00406685983762145
minibasquet,7,0.0038549562450498343
movil,7,0.0038473953027278185
semana,7,0.0037960123736411333
encabezar,7,0.00373478583060205
cortadura,7,0.003711862023919821
completo,7,0.003514354582875967
somoslared,7,0.0032839979976415634
invitamos,7,0.0032836287282407284
web,7,0.0032835076563060284
dando,7,0.0032832573633641005
link,7,0.003282896475866437
estamosentodaspart,7,0.0032826033420860767
clandestino,7,0.0032632865477353334
click,7,0.003253411967307329
ruta,7,0.003188037546351552
refineria,7,0.0031086488161236048
exito,7,0.0028062283527106047
incremento,7,0.0027799182571470737
via,7,0.0027662694919854403
cdmadero,7,0.0027247872203588486
quinto,7,0.002720327116549015
unir,7,0.0024025083985179663
vocacion,7,0.0022304756566882133
col,7,0.00222343229688704
emblematico,7,0.002186110010370612
propuesta,7,0.0020216091070324183
profundo,7,0.0018965788185596466
increible,7,0.0018554746638983488
autonoma,7,0.0018264077370986342
incendio,7,0.0016760419821366668
terreno,7,0.0016696493839845061
diaz,7,0.001587871927767992
piso,7,0.0015159966424107552
vacacional,7,0.0014039733214303851
rescatar,7,0.0013260467676445842
merecer,7,0.0012099617160856724
extremo,7,0.001125249546021223
porcentaje,7,0.001125109032727778
enorme,7,0.0011234047124162316
iglesia,7,0.0011233184486627579
autoridades,7,0.0011006576241925359
americo,8,0.007530887145549059
mora,8,0.007125075440853834
pensar,8,0.005346681922674179
corrupto,8,0.005144692026078701
creer,8,0.005129041150212288
beneficio,8,0.004938194062560797
leon,8,0.004828999750316143
justiciaparadafne,8,0.004754912573844194
grande,8,0.004752504173666239
principal,8,0.0047049932181835175
religioso,8,0.004256103187799454
crimen,8,0.004196768626570702
proteger,8,0.004160857759416103
jesus,8,0.004120694473385811
operar,8,0.004104885738343
amlo,8,0.0037877876311540604
jueza,8,0.003549025161191821
servir,8,0.0035099999513477087
ojo,8,0.003407953307032585
electrico,8,0.0033298423513770103
raro,8,0.00320440623909235
afectar,8,0.003047624370083213
necesitar,8,0.002936366479843855
tecnico,8,0.0028602255042642355
coordinacion,8,0.0028547614347189665
conocimiento,8,0.002832825994119048
escandalo,8,0.0027771657332777977
tradicion,8,0.002711751963943243
sacar,8,0.002700374461710453
puesto,8,0.0025195761118084192
ejercito,8,0.0025182203389704227
busca,8,0.0024073875974863768
serio,8,0.0022473756689578295
acompanado,8,0.0022235410287976265
hugo,8,0.002157921437174082
pescador,8,0.0021484761964529753
ganancia,8,0.002143639139831066
vision,8,0.002139423508197069
razon,8,0.002138288924470544
infierno,8,0.00212761084549129
vista,8,0.002101518679410219
apuesta,8,0.0020744979847222567
criminal,8,0.002056485740467906
celebracion,8,0.002052271505817771
cierre,8,0.0019417289877310395
dificil,8,0.00194115552585572
advertir,8,0.0019031978445127606
impunidad,8,0.0018855497473850846
cuantos,8,0.0018073824467137456
involucrado,8,0.001777492230758071
durar,8,0.0017358012264594436
belleza,8,0.0015013865195214748
silencio,8,0.0014398259809240699
pretender,8,0.0014389330754056573
tradicional,8,0.0014384003588929772
ejecutar,8,0.0014325607335194945
pinche,8,0.0014072402846068144
ahorita,8,0.001407209550961852
transmitir,8,0.001369336387142539
cambiar,8,0.001349052763544023
santo,8,0.0012986678630113602
bastar,8,0.001271347631700337
argumento,8,0.0012281059753149748
papel,8,0.001048578298650682
justicia,9,0.015764756128191948
persona,9,0.011503896676003933
familia,9,0.010616220533847809
menor,9,0.010110522620379925
vehiculo,9,0.008581376634538174
gobernador,9,0.00833822786808014
exigir,9,0.008309354074299335
quintos,9,0.007482507731765509
zapata,9,0.007251516450196505
marina,9,0.00643205177038908
accidente,9,0.005847895983606577
continuar,9,0.005385881289839745
registrar,9,0.005354388616979122
alejandra,9,0.005345887038856745
emergencia,9,0.005241451319307089
lograr,9,0.004915695637464523
permanecer,9,0.004870409145951271
puente,9,0.004841428250074387
ocurrir,9,0.004645154345780611
exigencia,9,0.004638001322746277
perder,9,0.00443470710888505
lesionado,9,0.00393519876524806
pesca,9,0.0038262000307440758
camioneta,9,0.003746188711374998
ubicado,9,0.003508978057652712
confianza,9,0.0032802040223032236
estrellita,9,0.0032407327089458704
abuela,9,0.0032049173023551702
manifestacion,9,0.002994868205860257
jueves,9,0.0029883706010878086
conocido,9,0.002944731153547764
esclarecer,9,0.0029233049135655165
evitar,9,0.002864169655367732
avanzar,9,0.0028062229976058006
categoria,9,0.0026754899881780148
sitio,9,0.0025696151424199343
circulacion,9,0.0025400666054338217
percance,9,0.0025048579555004835
conductor,9,0.0024707061238586903
estructura,9,0.0024612979032099247
corporacion,9,0.002455738140270114
impactar,9,0.0023921378888189793
detencion,9,0.0023540034890174866
tomar,9,0.0023326589725911617
operador,9,0.002236314117908478
peso,9,0.0022331089712679386
competencia,9,0.0022295524831861258
protesta,9,0.002183987759053707
preliminar,9,0.0021836021915078163
sujeto,9,0.0019463930511847138
trasladar,9,0.0019459049217402935
infantil,9,0.0017900356324389577
jetl,9,0.0017874991754069924
velocidad,9,0.001770489034242928
familiares,9,0.0017700472380965948
movilizar,9,0.0017262683250010014
auxilio,9,0.0016929184785112739
transito,9,0.0016675055958330631
derivado,9,0.0015438259579241276
bomberos,9,0.0015380523400381207
subir,9,0.0014011155581101775
identificado,9,0.0014001126401126385
carril,9,0.0013462516944855452
trafico,9,0.0013440566835924983
choque,9,0.0013327670749276876
prometer,9,0.0013296462129801512
coordinador,9,0.0013111180160194635
circular,9,0.001280489144846797
vial,9,0.0012346649309620261
controlar,9,0.0011765287490561604
perro,10,0.020907210186123848
estatal,10,0.014725662767887115
actividad,10,0.013833503238856792
reynosa,10,0.012521359138190746
mexico,10,0.010676541365683079
cuidado,10,0.010142593644559383
dolares,10,0.009930973872542381
agua,10,0.009004538878798485
complejo,10,0.008875954896211624
hombre,10,0.00856487825512886
generacion,10,0.008509667590260506
empresario,10,0.00812889076769352
crecimiento,10,0.007004988845437765
entidad,10,0.006651213392615318
desarrollo,10,0.006610283628106117
estudio,10,0.006590910721570253
compania,10,0.0065864091739058495
frontera,10,0.006533832289278507
cantidad,10,0.006471675354987383
mascota,10,0.006307175382971764
permitir,10,0.006254118401557207
inteligencia,10,0.00618768809363246
pequeno,10,0.00544046051800251
concentrar,10,0.005433776881545782
garantizar,10,0.005431485362350941
industria,10,0.005431065801531076
recurso,10,0.0054259332828223705
america,10,0.005421810783445835
reiterar,10,0.005407183896750212
implicado,10,0.005372227635234594
guardia,10,0.00502561591565609
hogar,10,0.004849353339523077
promover,10,0.0048259105533361435
industrial,10,0.004758730530738831
representar,10,0.0042147282510995865
asimismo,10,0.003974018152803183
responsable,10,0.003959840163588524
mayo,10,0.003814372466877103
capacidad,10,0.0036530380602926016
tamaulipeco,10,0.0036524133756756783
seleccion,10,0.0036518569104373455
aprender,10,0.0036512091755867004
cual,10,0.003651208244264126
localsabado,10,0.0036512005608528852
actual,10,0.0036489665508270264
color,10,0.0036486636381596327
minuto,10,0.0036422982811927795
robar,10,0.0036233458667993546
esposa,10,0.0036067639011889696
extorsion,10,0.0035484014078974724
ampliar,10,0.0035452491138130426
producir,10,0.003540526842698455
territorial,10,0.003418843261897564
armado,10,0.003326272824779153
objetivo,10,0.003127965610474348
resolver,10,0.0026859852951020002
gobernar,10,0.0026234060060232878
proveedor,10,0.002622726373374462
innovacion,10,0.0025334430392831564
instruccion,10,0.0018641762435436249
particular,10,0.0018639584304764867
distinguir,10,0.0018637137254700065
productivo,10,0.0018626594683155417
liderazgo,10,0.0018614336149767041
ejemplar,10,0.0018613692373037338
diario,10,0.0018613431602716446
convivir,10,0.0018612808780744672
difundido,10,0.0018612801795825362
energia,10,0.0018612801795825362
sesion,10,0.0018612798303365707
tamano,10,0.0018612786661833525
entrar,10,0.0018612778512760997
poderoso,10,0.001861277036368847
debajo,10,0.0018612747080624104
top,10,0.0018612747080624104
ocupar,10,0.0018612734274938703
mental,10,0.001861272961832583
decena,10,0.001861272961832583
integrar,10,0.0018592849373817444
mediano,10,0.0018590848194435239
interno,10,0.0018590489635244012
competitividad,10,0.0018589741084724665
directamente,10,0.0018588191596791148
instancia,10,0.0018587602535262704
formal,10,0.0018584614153951406
reciente,10,0.00185812555719167
habitar,10,0.0018576931906864047
caribe,10,0.001857640570960939
obligar,10,0.0018569884123280644
territorio,10,0.001856885151937604
realmente,10,0.0018567360239103436
titulo,10,0.001856419607065618
integrado,10,0.0018418269464746118
posterior,10,0.0018267147243022919
alimento,10,0.0018130274256691337
efecto,10,0.001746511086821556
cuanto,10,0.0017290174728259444
liga,11,0.01866016536951065
francia,11,0.016544677317142487
tour,11,0.013784105889499187
brava,11,0.013757884502410889
buscar,11,0.01366915088146925
ganar,11,0.01276933029294014
equipo,11,0.012680858373641968
jaiba,11,0.01228343229740858
apertura,11,0.011637605726718903
toro,11,0.010186731815338135
deportesdomingo,11,0.008709386922419071
futbol,11,0.008597598411142826
veracruz,11,0.00826595164835453
piratas,11,0.0073187751695513725
sentencia,11,0.007312116678804159
arranque,11,0.007264779414981604
partido,11,0.007075437810271978
sur,11,0.006808614823967218
alto,11,0.006483328994363546
empatar,11,0.006439860910177231
convertir,11,0.006436395924538374
vincular,11,0.006381431594491005
participar,11,0.0061988201923668385
estadio,11,0.006147969979792833
tercer,11,0.005987843032926321
futbolista,11,0.005974428728222847
talento,11,0.005941448733210564
pedir,11,0.005917053669691086
proyectar,11,0.005915708374232054
electoral,11,0.005886618047952652
eleccion,11,0.005773779936134815
codigo,11,0.005532356444746256
san,11,0.005363559816032648
jugar,11,0.0052009099163115025
mundo,11,0.0046811336651444435
cargo,11,0.004578629974275827
campana,11,0.0045159924775362015
oficialmente,11,0.004510133992880583
salto,11,0.004499157890677452
volar,11,0.004499126225709915
basico,11,0.00449907872825861
gol,11,0.004498911555856466
firme,11,0.0044891065917909145
culminar,11,0.00447797542437911
jugador,11,0.004419416189193726
fuerza,11,0.004408560693264008
septiembre,11,0.004364944528788328
torneo,11,0.004290832206606865
cabo,11,0.00428520143032074
campos,11,0.0042628757655620575
logro,11,0.004193218890577555
minibasket,11,0.004066615365445614
festival,11,0.004064435604959726
establecer,11,0.003892510198056698
mostrar,11,0.0033645639196038246
oscar,11,0.003246276406571269
correr,11,0.003067009150981903
domingo,11,0.003043691162019968
ave,11,0.0030432185158133507
cobrar,11,0.0030432173516601324
incidente,11,0.003043215721845627
expediente,11,0.0030367521103471518
redes,11,0.003033497603610158
analizar,11,0.003031768836081028
ciudadania,11,0.0030290810391306877
restriccion,11,0.003025165293365717
impresocompartirsigueno,11,0.003024271922186017
linkarticulo,11,0.0030242581851780415
disfrazado,11,0.0030197415035218
historico,11,0.0030066955368965864
raul,11,0.002965552732348442
resolucion,11,0.0029571198392659426
alcaldia,11,0.0028854277916252613
medida,11,0.0028791383374482393
division,11,0.002753243315964937
foto,11,0.002399283926934004
nacer,11,0.0023134835064411163
cautelar,11,0.002275872277095914
acto,11,0.0021636777091771364
federacion,11,0.0017999616684392095
pagina,11,0.0015585605287924409
comida,11,0.0015518554719164968
amor,11,0.0015518105356022716
romper,11,0.0015513276448473334
negro,11,0.0015513276448473334
lider,11,0.0015513274120166898
guerra,11,0.0015513260150328279
relacion,11,0.0015513260150328279
financiero,11,0.001551325898617506
caracter,11,0.0015513235703110695
mesa,11,0.0015513229882344604
contratar,11,0.0015513226389884949
comentar,11,0.001551321940496564
constituir,11,0.0015484695322811604
presidencia,11,0.0015482550952583551
asunto,11,0.0015465309843420982
suficiente,11,0.0015464763855561614
ejecutivo,11,0.0015461022267118096
principio,11,0.0015460095601156354
testimonio,11,0.0015455358661711216
nacion,11,0.0015454970998689532
valle,11,0.0015445066383108497
practica,11,0.0015443875454366207
ietam,11,0.0015441529685631394
fondo,11,0.0015440876595675945
