termino,tema_id,peso
mundial,11,0.02828194573521614
internacional,11,0.028261693194508553
representar,11,0.025229057297110558
impulsar,11,0.01976930722594261
importante,11,0.018467914313077927
comercio,11,0.014406075701117516
mexicano,11,0.014403076842427254
explicar,11,0.014402740634977818
enfrentar,11,0.014401424676179886
abrir,11,0.014401314780116081
ofrecer,11,0.014400768093764782
consecuencia,11,0.014400511048734188
marcado,11,0.014400421641767025
profesional,11,0.014400409534573555
cambio,11,0.014399603940546513
posibilidad,11,0.014399322681128979
observar,11,0.01439672987908125
escenario,11,0.014396702870726585
ayudar,11,0.014395678415894508
directivo,11,0.014395282603800297
entorno,11,0.014393958263099194
entender,11,0.014392443001270294
avance,11,0.014391894452273846
aprovechar,11,0.014390848577022552
milenio,11,0.014389730989933014
alla,11,0.014379980973899364
ciudad,12,0.05004352331161499
dafne,12,0.039456166326999664
antonio,12,0.0368819497525692
evento,12,0.031982243061065674
hernandez,12,0.029541682451963425
sosa,12,0.023937808349728584
mante,12,0.020667748525738716
juan,12,0.020074892789125443
militarizado,12,0.01909373141825199
pedir,12,0.0164084043353796
localviernes,12,0.013326698914170265
localdomingo,12,0.012505056336522102
recibir,12,0.01217212900519371
reunir,12,0.011654085479676723
fallecimiento,12,0.009374264627695084
originario,12,0.006594281643629074
luis,12,0.006594184320420027
agua,13,0.03998047858476639
pendiente,13,0.022939559072256088
obra,13,0.02293955348432064
gobierno,13,0.022889217361807823
deber,13,0.017259247601032257
jorge,13,0.01725923828780651
hombre,13,0.011578922159969807
pescador,13,0.011578922159969807
frente,13,0.011578920297324657
ley,13,0.011578920297324657
tarde,13,0.011578919366002083
escuchar,13,0.011578916572034359
cercano,13,0.011578915640711784
responder,13,0.011578915640711784
apoyar,13,0.011578915640711784
informar,13,0.005898568779230118
ejercito,13,0.0058985683135688305
problema,13,0.0058985683135688305
evitar,13,0.005898567382246256
miercoles,13,0.005898566916584969
utilizar,13,0.005898565985262394
grupo,14,0.045848775655031204
infraestructura,14,0.04579257592558861
centro,14,0.030733728781342506
laredo,14,0.03073299676179886
proyecto,14,0.03072173334658146
construir,14,0.030715374276041985
millon,14,0.030689077451825142
encargado,14,0.015699943527579308
federal,14,0.01569151133298874
victoria,14,0.015687089413404465
terminar,14,0.015667827799916267
esperar,14,0.01566578447818756
sumar,14,0.015665100887417793
coahuila,14,0.015660367906093597
medio,14,0.015660133212804794
unidos,14,0.015659794211387634
confirmar,14,0.015654169023036957
region,14,0.0156507920473814
indicar,14,0.015650369226932526
comunidad,14,0.01564943976700306
generar,14,0.015646351501345634
general,14,0.015644369646906853
frontera,14,0.015641294419765472
delito,15,0.03650938719511032
caso,15,0.034163400530815125
joven,15,0.032605864107608795
familia,15,0.030821485444903374
veracruz,15,0.020153839141130447
abuso,15,0.016585510224103928
existir,15,0.016531378030776978
considerar,15,0.01652836799621582
ocurrir,15,0.013079479336738586
declarar,15,0.012488001957535744
mes,15,0.012476853094995022
prueba,15,0.012476847507059574
mar,15,0.012476846575737
localsabado,15,0.012476840056478977
mantener,15,0.008371986448764801
gonzalez,15,0.008009119890630245
instancia,15,0.005993465427309275
grave,15,0.00582452118396759
monica,16,0.03369617089629173
villarreal,16,0.03285985440015793
prevencion,16,0.0313742533326149
jornada,16,0.022398505359888077
saludable,16,0.017053425312042236
bienestar,16,0.011203565634787083
programa,16,0.010728375986218452
fortalecer,16,0.01035712007433176
servicio,16,0.009958616457879543
familiar,16,0.00865338183939457
oferta,16,0.008613349869847298
extraordinario,16,0.008529883809387684
acudir,16,0.0065942686051130295
investigacion,17,0.033675383776426315
persona,17,0.03361213952302933
operativo,17,0.031643930822610855
personal,17,0.028158262372016907
colonia,17,0.022622238844633102
alcaldesa,17,0.022566672414541245
atender,17,0.022566672414541245
diverso,17,0.02256103605031967
unidad,17,0.022559884935617447
lograr,17,0.02255411446094513
resultado,17,0.022552568465471268
autoridad,17,0.022533420473337173
padre,17,0.011555367149412632
gestion,17,0.011546262539923191
excelente,17,0.011546262539923191
inmediato,17,0.011504877358675003
correspondiente,17,0.01150470320135355
criminal,17,0.011500028893351555
entidad,17,0.011497213505208492
legal,17,0.011496453545987606
accion,17,0.011495734564960003
labor,17,0.011495700106024742
vehiculo,17,0.011492162942886353
publico,17,0.011484996415674686
elemento,17,0.011483724229037762
asegurar,17,0.011483083479106426
perder,17,0.011477585881948471
seguir,18,0.01780678890645504
situacion,18,0.015089971013367176
fuga,18,0.015089971013367176
inversion,18,0.01499735563993454
emergencia,18,0.011353367008268833
calidad,18,0.011350126005709171
afiliado,18,0.007410306949168444
publica,18,0.006473892834037542
aparecer,18,0.0038635116070508957
metro,20,0.022530676797032356
escuela,20,0.019878219813108444
verano,20,0.012954141944646835
presidenta,20,0.012159572914242744
alumno,20,0.009591270238161087
maestro,20,0.009197968989610672
estatal,20,0.006829146761447191
ninos,20,0.006779659539461136
iniciar,20,0.006102330517023802
disciplina,20,0.0060343509539961815
fuerza,20,0.005648262798786163
instalacion,20,0.004582834895700216
escolar,21,0.02341337502002716
realidad,21,0.023240212351083755
convertir,21,0.015707649290561676
secretaria,21,0.015707647427916527
soler,21,0.015707647427916527
equipo,21,0.015707645565271378
sector,21,0.015707645565271378
direccion,21,0.01570764370262623
seguro,21,0.015546060167253017
compromiso,21,0.015546056441962719
vacacion,21,0.01483682170510292
funcionario,21,0.012035651132464409
principal,21,0.008025029674172401
proteger,21,0.008001882582902908
plantel,21,0.008001881651580334
comision,21,0.008001881651580334
riesgo,21,0.008001881651580334
entregar,21,0.008001881651580334
presidente,21,0.008001880720257759
respuesta,21,0.008001880720257759
exito,21,0.00800187699496746
aumento,21,0.008001061156392097
nivel,22,0.018435223028063774
accidente,22,0.01797100156545639
vida,22,0.016307884827256203
encontrar,22,0.012294836342334747
ingresar,22,0.011317208409309387
registrar,22,0.010294884443283081
ubicado,22,0.009819242171943188
llamado,22,0.009559651836752892
similar,22,0.00911506824195385
hospital,22,0.00820392556488514
unicamente,22,0.008203132078051567
area,22,0.008102906867861748
presencia,22,0.008059832267463207
guardia,22,0.005491464864462614
francisco,22,0.0052348352037370205
exposicion,23,0.10161451995372772
entrada,23,0.05531983822584152
gratuito,23,0.04532185569405556
metropolitano,23,0.04192902892827988
cultural,23,0.0406755730509758
bodies,23,0.040228355675935745
descubrir,23,0.035329777747392654
disfrutar,23,0.027599122375249863
dia,23,0.027389030903577805
llegar,23,0.021501874551177025
especial,23,0.02149973437190056
jardin,23,0.02149675413966179
turistico,23,0.018422603607177734
tampiqueno,23,0.014538769610226154
forma,23,0.007438959088176489
compartir,23,0.007438958156853914
profundo,23,0.00743895722553134
noche,23,0.007438946980983019
tamaulipeco,23,0.007438946049660444
academia,24,0.06106634438037872
muerte,24,0.05490293353796005
director,24,0.05402781441807747
militarizada,24,0.053324028849601746
doenitz,24,0.05318797752261162
temer,24,0.04929550364613533
amenazar,24,0.04921696335077286
seguridad,24,0.04902633652091026
septiembre,24,0.04145875573158264
madero,24,0.03153480216860771
nombre,24,0.011896077543497086
sexo,24,0.011676162481307983
revelar,24,0.011676146648824215
marzo,24,0.009390518069267273
informe,24,0.00864423718303442
dano,24,0.00837741233408451
administracion,24,0.006433786824345589
denunciar,24,0.006414125207811594
fecha,24,0.006358503829687834
cobrar,24,0.005953040439635515
columna,25,0.06647362560033798
quedar,25,0.039753954857587814
loultimo,25,0.03336849808692932
noticias,25,0.03336849808692932
resumen,25,0.03336849808692932
cartones,25,0.03336849436163902
conversacion,25,0.03336849436163902
correo,25,0.03336849436163902
informativo,25,0.03336849436163902
newsletter,25,0.03336849436163902
mandar,25,0.033368490636348724
articulo,25,0.026799628511071205
libertad,25,0.026799628511071205
responsabilidad,25,0.026799626648426056
casa,25,0.026799622923135757
respetar,25,0.026799622923135757
emitir,25,0.02679961919784546
abril,25,0.020124632865190506
proteccion,25,0.013503849506378174
fuerte,25,0.00688148383051157
salir,25,0.006881475914269686
impactar,25,0.006878021638840437
