usuario,palabra,conteo,tema,sub,plataforma
Instagram::lopezperezjosesergio,gobernador,2,1,2,Instagram
Instagram::lopezperezjosesergio,constitucional,2,12,6,Instagram
Instagram::lopezperezjosesergio,seguir,2,0,3,Instagram
Instagram::lopezperezjosesergio,patria,1,3,0,Instagram
Instagram::lopezperezjosesergio,tamaulipecos,1,23,5,Instagram
Instagram::lopezperezjosesergio,enhorabuena,1,17,7,Instagram
Instagram::lopezperezjosesergio,saludo,1,17,7,Instagram
Instagram::lopezperezjosesergio,sur,1,8,9,Instagram
Instagram::lopezperezjosesergio,altamira,1,10,4,Instagram
Instagram::luisloaiza21,increible,1,18,2,Instagram
Instagram::luisloaiza21,gracias,1,0,1,Instagram
Instagram::luisloaiza21,alcaldesa,1,0,0,Instagram
Instagram::luisloaiza21,proyecto,1,23,4,Instagram
Instagram::luisloaiza21,unico,1,19,6,Instagram
Instagram::luisloaiza21,historico,1,0,4,Instagram
Instagram::luisloaiza21,tampico,1,0,-1,Instagram
Instagram::luisloaiza21,ayudar,1,22,3,Instagram
Instagram::luisloaiza21,gente,1,21,5,Instagram
Instagram::luisloaiza21,calidad,1,23,6,Instagram
Instagram::luisloaiza21,vida,1,23,6,Instagram
Instagram::luisloaiza21,resultado,1,6,-1,Instagram
Instagram::luisloaiza21,gobierno,1,14,0,Instagram
Instagram::luisloaiza21,excelente,1,0,1,Instagram
Instagram::luisloaiza21,iniciativa,1,3,0,Instagram
Instagram::manuelbaezmartinez4,gracias,1,0,1,Instagram
Instagram::manuelbaezmartinez4,gobernador,1,1,2,Instagram
Instagram::manuelbaezmartinez4,jornada,1,10,2,Instagram
Instagram::manuelbaezmartinez4,nacional,1,12,1,Instagram
Instagram::manuelbaezmartinez4,reforestacion,1,21,0,Instagram
Instagram::manuelbaezmartinez4,jaumave,1,16,0,Instagram
Instagram::manuelbaezmartinez4,casa,1,4,1,Instagram
Instagram::metrotampico,municipal,11,0,0,Instagram
Instagram::metrotampico,metro,9,15,0,Instagram
Instagram::metrotampico,espacio,9,23,0,Instagram
Instagram::metrotampico,tampico,8,0,-1,Instagram
Instagram::metrotampico,cultural,8,15,0,Instagram
Instagram::metrotampico,gobierno,6,14,0,Instagram
Instagram::metrotampico,presidenta,6,22,5,Instagram
Instagram::metrotampico,monica,6,0,0,Instagram
Instagram::metrotampico,zacil,6,3,5,Instagram
Instagram::metrotampico,villarreal,6,0,0,Instagram
Instagram::metrotampico,anaya,6,11,0,Instagram
Instagram::metrotampico,metropolitano,6,15,0,Instagram
Instagram::metrotampico,comunidad,5,23,7,Instagram
Instagram::metrotampico,talento,5,4,2,Instagram
Instagram::metrotampico,arte,5,15,0,Instagram
Instagram::metrotampico,compromiso,4,23,8,Instagram
Instagram::metrotampico,encabezado,4,15,5,Instagram
Instagram::metrotampico,taller,4,15,4,Instagram
Instagram::metrotampico,acompanar,4,18,2,Instagram
Instagram::metrotampico,disfrutar,4,18,3,Instagram
Instagram::metrotampico,tampicovacontodo,4,23,5,Instagram
Instagram::metrotampico,llegar,3,20,2,Instagram
Instagram::metrotampico,ano,3,9,0,Instagram
Instagram::metrotampico,teatro,3,15,4,Instagram
Instagram::metrotampico,produccion,3,6,3,Instagram
Instagram::metrotampico,agosto,3,15,2,Instagram
Instagram::metrotampico,hrs,3,15,0,Instagram
Instagram::metrotampico,invitar,3,15,0,Instagram
Instagram::metrotampico,compartir,3,23,0,Instagram
Instagram::metrotampico,guerra,3,18,2,Instagram
Instagram::metrotampico,ramirez,3,8,2,Instagram
Instagram::metrotampico,escuela,2,25,0,Instagram
Instagram::metrotampico,artes,2,15,0,Instagram
Instagram::metrotampico,firme,2,14,0,Instagram
Instagram::metrotampico,formacion,2,12,0,Instagram
Instagram::metrotampico,acercar,2,11,0,Instagram
Instagram::metrotampico,contar,2,20,6,Instagram
Instagram::metrotampico,frente,2,23,5,Instagram
Instagram::metrotampico,camara,2,25,6,Instagram
Instagram::metrotampico,disponible,2,19,1,Instagram
Instagram::metrotampico,general,2,24,4,Instagram
Instagram::metrotampico,oportunidad,2,0,3,Instagram
Instagram::metrotampico,tampicotecuida,2,0,1,Instagram
Instagram::metrotampico,nino,2,0,2,Instagram
Instagram::metrotampico,conversacion,2,4,3,Instagram
Instagram::metrotampico,seguir,2,0,3,Instagram
Instagram::metrotampico,familia,2,1,1,Instagram
Instagram::metrotampico,ciudadania,2,23,3,Instagram
Instagram::metrotampico,direccion,2,3,2,Instagram
Instagram::metrotampico,fecha,2,15,2,Instagram
Instagram::metrotampico,hora,2,25,6,Instagram
Instagram::metrotampico,entrada,2,0,4,Instagram
Instagram::metrotampico,gusto,2,18,2,Instagram
Instagram::metrotampico,recorrido,2,18,-1,Instagram
Instagram::metrotampico,descubrir,2,20,2,Instagram
Instagram::metrotampico,obra,2,23,4,Instagram
Instagram::metrotampico,agradecer,2,3,5,Instagram
Instagram::metrotampico,dedicacion,2,6,2,Instagram
Instagram::metrotampico,fortalecer,1,23,0,Instagram
Instagram::metrotampico,estudiante,1,13,7,Instagram
Instagram::metrotampico,laboratorio,1,15,1,Instagram
Instagram::metrotampico,reconocido,1,23,0,Instagram
Instagram::metrotampico,mexicano,1,15,1,Instagram
Instagram::metrotampico,internacional,1,23,1,Instagram
Instagram::metrotampico,plataforma,1,23,1,Instagram
Instagram::metrotampico,video,1,24,8,Instagram
Instagram::metrotampico,participar,1,16,6,Instagram
Instagram::metrotampico,disenado,1,15,4,Instagram
Instagram::metrotampico,preparacion,1,3,4,Instagram
Instagram::metrotampico,manejo,1,19,9,Instagram
Instagram::metrotampico,horario,1,15,2,Instagram
Instagram::metrotampico,dirigido,1,17,1,Instagram
Instagram::metrotampico,inversion,1,7,0,Instagram
Instagram::metrotampico,limitado,1,20,6,Instagram
Instagram::metrotampico,informe,1,11,0,Instagram
Instagram::metrotampico,enviar,1,21,8,Instagram
Instagram::metrotampico,mensaje,1,24,8,Instagram
Instagram::metrotampico,instruccion,1,23,9,Instagram
Instagram::metrotampico,correspondiente,1,21,3,Instagram
Instagram::metrotampico,registro,1,15,3,Instagram
Instagram::metrotampico,aprovechar,1,3,8,Instagram
Instagram::metrotampico,tecnica,1,15,4,Instagram
Instagram::metrotampico,nivel,1,15,3,Instagram
Instagram::metrotampico,ofrecer,1,1,1,Instagram
Instagram::metrotampico,solucion,1,13,0,Instagram
Instagram::metrotampico,liderazgo,1,13,0,Instagram
Instagram::metrotampico,entrega,1,13,0,Instagram
Instagram::metrotampico,maria,1,10,1,Instagram
Instagram::metrotampico,gonzalez,1,8,2,Instagram
Instagram::metrotampico,instituto,1,17,1,Instagram
Instagram::metrotampico,dedicado,1,4,2,Instagram
Instagram::metrotampico,joven,1,24,6,Instagram
Instagram::metrotampico,exposicion,1,18,9,Instagram
Instagram::metrotampico,alumno,1,24,0,Instagram
Instagram::metrotampico,recibir,1,1,1,Instagram
Instagram::metrotampico,proceso,1,25,2,Instagram
Instagram::metrotampico,transformar,1,20,3,Instagram
Instagram::metrotampico,idea,1,19,5,Instagram
Instagram::metrotampico,unico,1,19,6,Instagram
Instagram::metrotampico,constante,1,2,6,Instagram
Instagram::metrotampico,terminar,1,4,0,Instagram
Instagram::metrotampico,red,1,11,0,Instagram
Instagram::metrotampico,oficial,1,18,6,Instagram
Instagram::metrotampico,escuchar,1,21,5,Instagram
Instagram::metrotampico,grande,1,22,1,Instagram
Instagram::metrotampico,voz,1,6,0,Instagram
Instagram::metrotampico,permanente,1,20,1,Instagram
Instagram::metrotampico,respaldar,1,1,3,Instagram
Instagram::metrotampico,local,1,13,0,Instagram
Instagram::metrotampico,promover,1,3,7,Instagram
Instagram::metrotampico,tampiquenas,1,23,6,Instagram
Instagram::metrotampico,numero,1,8,6,Instagram
Instagram::metrotampico,marco,1,14,0,Instagram
Instagram::metrotampico,reunir,1,18,4,Instagram
Instagram::metrotampico,escenario,1,10,6,Instagram
Instagram::metrotampico,presentar,1,24,6,Instagram
Instagram::metrotampico,exito,1,18,2,Instagram
Instagram::metrotampico,gloria,1,3,3,Instagram
Instagram::metrotampico,jesus,1,9,3,Instagram
Instagram::metrotampico,luis,1,25,1,Instagram
Instagram::metrotampico,familiar,1,20,7,Instagram
Instagram::metrotampico,prometer,1,4,3,Instagram
Instagram::metrotampico,lleno,1,3,2,Instagram
Instagram::metrotampico,energia,1,3,2,Instagram
Instagram::metrotampico,miercoles,1,15,2,Instagram
Instagram::metrotampico,pesos,1,7,0,Instagram
Instagram::metrotampico,estudio,1,15,1,Instagram
Instagram::metrotampico,apoyar,1,3,2,Instagram
Instagram::metrotampico,fomentar,1,0,2,Instagram
Instagram::metrotampico,presentacion,1,9,2,Instagram
Instagram::metrotampico,cargo,1,14,0,Instagram
Instagram::metrotampico,historia,1,14,4,Instagram
Instagram::metrotampico,detras,1,6,2,Instagram
Instagram::metrotampico,jueves,1,2,5,Instagram
Instagram::metrotampico,libre,1,5,0,Instagram
Instagram::metrotampico,vivir,1,20,2,Instagram
Instagram::metrotampico,reafirmar,1,23,8,Instagram
Instagram::metrotampico,impulsar,1,0,3,Instagram
Instagram::metrotampico,cultura,1,18,5,Instagram
Instagram::metrotampico,laura,1,1,6,Instagram
Instagram::metrotampico,detalle,1,18,7,Instagram
Instagram::metrotampico,profundo,1,8,1,Instagram
Instagram::metrotampico,sensibilidad,1,1,1,Instagram
Instagram::metrotampico,historico,1,0,4,Instagram
Instagram::metrotampico,humano,1,19,5,Instagram
Instagram::metrotampico,mundial,1,9,4,Instagram
Instagram::metrotampico,imagen,1,9,6,Instagram
Instagram::metrotampico,vacacion,1,11,2,Instagram
Instagram::metrotampico,concluir,1,25,4,Instagram
Instagram::metrotampico,impulsado,1,3,0,Instagram
Instagram::metrotampico,encabezar,1,11,0,Instagram
Instagram::metrotampico,semana,1,22,0,Instagram
Instagram::metrotampico,nina,1,5,1,Instagram
Instagram::metrotampico,cuento,1,4,0,Instagram
Instagram::metrotampico,clasico,1,13,2,Instagram
Instagram::metrotampico,juego,1,6,0,Instagram
Instagram::metrotampico,titere,1,5,6,Instagram
Instagram::metrotampico,papel,1,13,2,Instagram
Instagram::metrotampico,expresar,1,13,3,Instagram
Instagram::metrotampico,encargado,1,16,7,Instagram
Instagram::metrotampico,actividad,1,23,1,Instagram
Instagram::metrotampico,asimismo,1,12,4,Instagram
Instagram::metrotampico,dia,1,19,5,Instagram
Instagram::metrotampico,cierre,1,6,1,Instagram
Instagram::metrotampico,presencia,1,2,4,Instagram
Instagram::metrotampico,felicitar,1,1,1,Instagram
Instagram::metrotampico,pequeno,1,6,0,Instagram
Instagram::metrotampico,participante,1,15,4,Instagram
Instagram::metrotampico,foto,1,25,4,Instagram
Instagram::metrotampico,gracias,1,0,1,Instagram
Instagram::moira_de_trapo,dafne,2,1,0,Instagram
Instagram::moira_de_trapo,morenista,2,5,2,Instagram
Instagram::moira_de_trapo,gobernador,1,1,2,Instagram
Instagram::moira_de_trapo,morena,1,5,0,Instagram
Instagram::moira_de_trapo,pertenecer,1,1,8,Instagram
Instagram::moira_de_trapo,marina,1,21,3,Instagram
Instagram::moira_de_trapo,uniforme,1,25,9,Instagram
Instagram::moira_de_trapo,foto,1,25,4,Instagram
Instagram::moira_de_trapo,corrupto,1,5,5,Instagram
Instagram::monicavtampico,tampico,28,0,-1,Instagram
Instagram::monicavtampico,ciudad,16,18,0,Instagram
Instagram::monicavtampico,seguir,13,0,3,Instagram
Instagram::monicavtampico,tampicotecuida,13,0,1,Instagram
Instagram::monicavtampico,fortalecer,12,23,0,Instagram
Instagram::monicavtampico,familia,10,1,1,Instagram
Instagram::monicavtampico,impulsar,9,0,3,Instagram
Instagram::monicavtampico,bienestar,8,23,5,Instagram
Instagram::monicavtampico,orgullo,6,6,2,Instagram
Instagram::monicavtampico,entrega,6,13,0,Instagram
Instagram::monicavtampico,reconocimiento,6,1,1,Instagram
Instagram::monicavtampico,compromiso,6,23,8,Instagram
Instagram::monicavtampico,recibir,6,1,1,Instagram
Instagram::monicavtampico,programa,6,13,0,Instagram
Instagram::monicavtampico,dia,6,19,5,Instagram
Instagram::monicavtampico,espacio,6,23,0,Instagram
Instagram::monicavtampico,cuidar,6,16,1,Instagram
Instagram::monicavtampico,oportunidad,5,0,3,Instagram
Instagram::monicavtampico,servicio,5,2,6,Instagram
Instagram::monicavtampico,gusto,5,18,2,Instagram
Instagram::monicavtampico,unidad,5,21,1,Instagram
Instagram::monicavtampico,mujer,5,3,6,Instagram
Instagram::monicavtampico,desarrollo,4,23,1,Instagram
Instagram::monicavtampico,local,4,13,0,Instagram
Instagram::monicavtampico,economia,4,13,0,Instagram
Instagram::monicavtampico,tamaulipas,4,10,2,Instagram
Instagram::monicavtampico,talento,4,4,2,Instagram
Instagram::monicavtampico,gente,4,21,5,Instagram
Instagram::monicavtampico,comercio,4,12,1,Instagram
Instagram::monicavtampico,equipo,4,0,1,Instagram
Instagram::monicavtampico,nacional,4,12,1,Instagram
Instagram::monicavtampico,gobierno,4,14,0,Instagram
Instagram::monicavtampico,deporte,4,0,2,Instagram
Instagram::monicavtampico,esfuerzo,4,6,2,Instagram
Instagram::monicavtampico,construir,4,22,5,Instagram
Instagram::monicavtampico,movil,4,21,1,Instagram
Instagram::monicavtampico,atencion,4,7,1,Instagram
Instagram::monicavtampico,distintivo,3,13,0,Instagram
Instagram::monicavtampico,empresa,3,4,2,Instagram
Instagram::monicavtampico,presidente,3,22,1,Instagram
Instagram::monicavtampico,iniciativa,3,3,0,Instagram
Instagram::monicavtampico,generar,3,0,3,Instagram
Instagram::monicavtampico,historia,3,14,4,Instagram
Instagram::monicavtampico,vivir,3,20,2,Instagram
Instagram::monicavtampico,pasion,3,14,4,Instagram
Instagram::monicavtampico,tampicovacontodo,3,23,5,Instagram
Instagram::monicavtampico,nina,3,5,1,Instagram
Instagram::monicavtampico,nino,3,0,2,Instagram
Instagram::monicavtampico,llegar,3,20,2,Instagram
Instagram::monicavtampico,municipal,3,0,0,Instagram
Instagram::monicavtampico,transformar,3,20,3,Instagram
Instagram::monicavtampico,vida,3,23,6,Instagram
Instagram::monicavtampico,juventud,3,19,5,Instagram
Instagram::monicavtampico,especial,3,2,4,Instagram
Instagram::monicavtampico,familiar,3,20,7,Instagram
Instagram::monicavtampico,contar,3,20,6,Instagram
Instagram::monicavtampico,invitar,3,15,0,Instagram
Instagram::monicavtampico,unico,3,19,6,Instagram
Instagram::monicavtampico,cancha,3,7,1,Instagram
Instagram::monicavtampico,volver,3,21,1,Instagram
Instagram::monicavtampico,sigar,3,16,1,Instagram
Instagram::monicavtampico,universidad,3,19,0,Instagram
Instagram::monicavtampico,presidenta,3,22,5,Instagram
Instagram::monicavtampico,apoyo,3,1,4,Instagram
Instagram::monicavtampico,sonrisas,3,21,1,Instagram
Instagram::monicavtampico,brindar,3,23,2,Instagram
Instagram::monicavtampico,delegacion,3,21,1,Instagram
Instagram::monicavtampico,zona,3,20,3,Instagram
Instagram::monicavtampico,norte,3,19,7,Instagram
Instagram::monicavtampico,mujeres,3,11,0,Instagram
Instagram::monicavtampico,humano,3,19,5,Instagram
Instagram::monicavtampico,crecer,2,14,6,Instagram
Instagram::monicavtampico,identidad,2,18,5,Instagram
Instagram::monicavtampico,economico,2,3,8,Instagram
Instagram::monicavtampico,municipio,2,18,1,Instagram
Instagram::monicavtampico,tampiquena,2,23,5,Instagram
Instagram::monicavtampico,cumplir,2,13,1,Instagram
Instagram::monicavtampico,promover,2,3,7,Instagram
Instagram::monicavtampico,abrir,2,13,4,Instagram
Instagram::monicavtampico,compartir,2,23,0,Instagram
Instagram::monicavtampico,octavio,2,15,3,Instagram
Instagram::monicavtampico,torre,2,6,4,Instagram
Instagram::monicavtampico,concanaco,2,13,0,Instagram
Instagram::monicavtampico,servytur,2,13,0,Instagram
Instagram::monicavtampico,senadora,2,3,3,Instagram
Instagram::monicavtampico,olga,2,3,3,Instagram
Instagram::monicavtampico,sosa,2,3,3,Instagram
Instagram::monicavtampico,ruiz,2,0,5,Instagram
Instagram::monicavtampico,secretaria,2,16,3,Instagram
Instagram::monicavtampico,creer,2,5,1,Instagram
Instagram::monicavtampico,herramienta,2,3,8,Instagram
Instagram::monicavtampico,continuar,2,13,3,Instagram
Instagram::monicavtampico,jaiba,2,9,2,Instagram
Instagram::monicavtampico,brava,2,9,2,Instagram
Instagram::monicavtampico,unir,2,9,7,Instagram
Instagram::monicavtampico,descubrir,2,20,2,Instagram
Instagram::monicavtampico,formar,2,6,6,Instagram
Instagram::monicavtampico,domingo,2,21,0,Instagram
Instagram::monicavtampico,esperar,2,0,4,Instagram
Instagram::monicavtampico,celebrar,2,18,4,Instagram
Instagram::monicavtampico,republica,2,1,7,Instagram
Instagram::monicavtampico,casa,2,4,1,Instagram
Instagram::monicavtampico,evento,2,0,2,Instagram
Instagram::monicavtampico,correcto,2,0,2,Instagram
Instagram::monicavtampico,infraestructura,2,23,4,Instagram
Instagram::monicavtampico,deportivo,2,0,2,Instagram
Instagram::monicavtampico,turismo,2,0,2,Instagram
Instagram::monicavtampico,referente,2,18,5,Instagram
Instagram::monicavtampico,grande,2,22,1,Instagram
Instagram::monicavtampico,acompanar,2,18,2,Instagram
Instagram::monicavtampico,negocio,2,14,3,Instagram
Instagram::monicavtampico,convertir,2,19,9,Instagram
Instagram::monicavtampico,cultura,2,18,5,Instagram
Instagram::monicavtampico,altamira,2,10,4,Instagram
Instagram::monicavtampico,reconocer,2,6,-1,Instagram
Instagram::monicavtampico,emprendedor,2,0,3,Instagram
Instagram::monicavtampico,vocacion,2,15,3,Instagram
Instagram::monicavtampico,dedicacion,2,6,2,Instagram
Instagram::monicavtampico,naturaleza,2,19,9,Instagram
Instagram::monicavtampico,dejar,2,5,7,Instagram
Instagram::monicavtampico,experiencia,2,20,2,Instagram
Instagram::monicavtampico,integral,2,24,2,Instagram
Instagram::monicavtampico,colonia,2,20,3,Instagram
Instagram::monicavtampico,encuentro,2,3,0,Instagram
Instagram::monicavtampico,joven,2,24,6,Instagram
Instagram::monicavtampico,recuperar,2,7,1,Instagram
Instagram::monicavtampico,reflejar,2,23,8,Instagram
Instagram::monicavtampico,innovacion,2,9,7,Instagram
Instagram::monicavtampico,estudiante,2,13,7,Instagram
Instagram::monicavtampico,impulsado,2,3,0,Instagram
Instagram::monicavtampico,claudia,2,14,0,Instagram
Instagram::monicavtampico,sheinbaum,2,21,0,Instagram
Instagram::monicavtampico,pardo,2,3,0,Instagram
Instagram::monicavtampico,quinto,2,21,1,Instagram
Instagram::monicavtampico,presentar,2,24,6,Instagram
Instagram::monicavtampico,oficialmente,2,21,1,Instagram
Instagram::monicavtampico,semana,2,22,0,Instagram
Instagram::monicavtampico,gracias,2,0,1,Instagram
Instagram::monicavtampico,facultad,2,21,1,Instagram
Instagram::monicavtampico,autonoma,2,13,7,Instagram
Instagram::monicavtampico,necesitar,2,22,0,Instagram
Instagram::monicavtampico,disfrutar,2,18,3,Instagram
Instagram::monicavtampico,sensibilidad,2,1,1,Instagram
Instagram::monicavtampico,mes,2,8,7,Instagram
Instagram::monicavtampico,cercano,2,10,2,Instagram
Instagram::monicavtampico,sistema,2,10,2,Instagram
Instagram::monicavtampico,publico,2,25,3,Instagram
Instagram::monicavtampico,luz,2,1,1,Instagram
Instagram::monicavtampico,adriana,2,1,1,Instagram
Instagram::monicavtampico,villarreal,2,0,0,Instagram
Instagram::monicavtampico,anaya,2,11,0,Instagram
Instagram::monicavtampico,internacional,2,23,1,Instagram
Instagram::monicavtampico,arbol,2,12,2,Instagram
Instagram::monicavtampico,listo,2,8,10,Instagram
Instagram::monicavtampico,area,2,16,1,Instagram
Instagram::monicavtampico,verde,2,12,2,Instagram
Instagram::monicavtampico,servicios,2,20,5,Instagram
Instagram::monicavtampico,publicos,2,20,5,Instagram
Instagram::monicavtampico,producir,1,2,7,Instagram
Instagram::monicavtampico,emprender,1,15,6,Instagram
Instagram::monicavtampico,acreditar,1,24,5,Instagram
Instagram::monicavtampico,calidad,1,23,6,Instagram
Instagram::monicavtampico,ocasion,1,20,1,Instagram
Instagram::monicavtampico,requisito,1,18,8,Instagram
Instagram::monicavtampico,establecido,1,15,1,Instagram
Instagram::monicavtampico,consolidar,1,11,2,Instagram
Instagram::monicavtampico,consumo,1,13,0,Instagram
Instagram::monicavtampico,competitividad,1,13,0,Instagram
Instagram::monicavtampico,producto,1,2,1,Instagram
Instagram::monicavtampico,andar,1,22,6,Instagram
Instagram::monicavtampico,eduardo,1,8,9,Instagram
Instagram::monicavtampico,canaco,1,15,3,Instagram
Instagram::monicavtampico,capacidad,1,13,6,Instagram
Instagram::monicavtampico,productivo,1,13,0,Instagram
Instagram::monicavtampico,viernes,1,15,2,Instagram
Instagram::monicavtampico,mexicano,1,15,1,Instagram
Instagram::monicavtampico,proyeccion,1,15,3,Instagram
Instagram::monicavtampico,generacion,1,2,2,Instagram
Instagram::monicavtampico,tampiqueno,1,6,-1,Instagram
Instagram::monicavtampico,salon,1,14,4,Instagram
Instagram::monicavtampico,gobernadores,1,14,4,Instagram
Instagram::monicavtampico,expo,1,14,4,Instagram
Instagram::monicavtampico,martes,1,13,3,Instagram
Instagram::monicavtampico,entrada,1,0,4,Instagram
Instagram::monicavtampico,gratuito,1,0,5,Instagram
Instagram::monicavtampico,futbol,1,9,2,Instagram
Instagram::monicavtampico,integrado,1,14,2,Instagram
Instagram::monicavtampico,madero,1,18,0,Instagram
Instagram::monicavtampico,festival,1,0,2,Instagram
Instagram::monicavtampico,minibasket,1,4,2,Instagram
Instagram::monicavtampico,desarrollar,1,11,4,Instagram
Instagram::monicavtampico,julio,1,10,1,Instagram
Instagram::monicavtampico,confirmar,1,13,3,Instagram
Instagram::monicavtampico,camino,1,16,0,Instagram
Instagram::monicavtampico,mil,1,0,3,Instagram
Instagram::monicavtampico,importante,1,9,4,Instagram
Instagram::monicavtampico,derrama,1,0,2,Instagram
Instagram::monicavtampico,hotel,1,9,5,Instagram
Instagram::monicavtampico,restaurante,1,0,2,Instagram
Instagram::monicavtampico,fomentar,1,0,2,Instagram
Instagram::monicavtampico,ninez,1,0,2,Instagram
Instagram::monicavtampico,organizacion,1,0,2,Instagram
Instagram::monicavtampico,fiesta,1,0,-1,Instagram
Instagram::monicavtampico,felicidades,1,0,1,Instagram
Instagram::monicavtampico,angel,1,18,2,Instagram
Instagram::monicavtampico,cruz,1,9,3,Instagram
Instagram::monicavtampico,oscar,1,18,2,Instagram
Instagram::monicavtampico,gomez,1,18,2,Instagram
Instagram::monicavtampico,fecha,1,15,2,Instagram
Instagram::monicavtampico,demostrar,1,18,2,Instagram
Instagram::monicavtampico,gastronomia,1,18,5,Instagram
Instagram::monicavtampico,aliado,1,18,5,Instagram
Instagram::monicavtampico,causa,1,18,7,Instagram
Instagram::monicavtampico,social,1,14,2,Instagram
Instagram::monicavtampico,sucursal,1,18,4,Instagram
Instagram::monicavtampico,agradecer,1,3,5,Instagram
Instagram::monicavtampico,palabra,1,22,1,Instagram
Instagram::monicavtampico,trabajador,1,19,3,Instagram
Instagram::monicavtampico,muestra,1,12,5,Instagram
Instagram::monicavtampico,proyectar,1,4,2,Instagram
Instagram::monicavtampico,accion,1,23,3,Instagram
Instagram::monicavtampico,visitar,1,8,1,Instagram
Instagram::monicavtampico,sabor,1,20,2,Instagram
Instagram::monicavtampico,tradicion,1,18,5,Instagram
Instagram::monicavtampico,recuerdo,1,20,2,Instagram
Instagram::monicavtampico,destino,1,11,2,Instagram
Instagram::monicavtampico,entregar,1,17,0,Instagram
Instagram::monicavtampico,rehabilitacion,1,0,0,Instagram
Instagram::monicavtampico,campo,1,9,3,Instagram
Instagram::monicavtampico,golfo,1,2,5,Instagram
Instagram::monicavtampico,guadalupe,1,7,1,Instagram
Instagram::monicavtampico,victoria,1,7,1,Instagram
Instagram::monicavtampico,digno,1,23,0,Instagram
Instagram::monicavtampico,convivir,1,23,0,Instagram
Instagram::monicavtampico,sueno,1,19,4,Instagram
Instagram::monicavtampico,seguro,1,17,7,Instagram
Instagram::monicavtampico,lleno,1,3,2,Instagram
Instagram::monicavtampico,idea,1,19,5,Instagram
Instagram::monicavtampico,reunion,1,11,0,Instagram
Instagram::monicavtampico,tecnologica,1,9,7,Instagram
Instagram::monicavtampico,instituto,1,17,1,Instagram
Instagram::monicavtampico,proyecto,1,23,4,Instagram
Instagram::monicavtampico,alianza,1,11,2,Instagram
Instagram::monicavtampico,mirar,1,15,1,Instagram
Instagram::monicavtampico,futuro,1,23,5,Instagram
Instagram::monicavtampico,gonzalez,1,8,2,Instagram
Instagram::monicavtampico,maestro,1,15,5,Instagram
Instagram::monicavtampico,fuerza,1,4,2,Instagram
Instagram::monicavtampico,comunidad,1,23,7,Instagram
Instagram::monicavtampico,esperanza,1,19,1,Instagram
Instagram::monicavtampico,caminar,1,7,5,Instagram
Instagram::monicavtampico,patria,1,3,0,Instagram
Instagram::monicavtampico,mexico,1,2,3,Instagram
Instagram::monicavtampico,red,1,11,0,Instagram
Instagram::monicavtampico,derecho,1,25,4,Instagram
Instagram::monicavtampico,recordar,1,23,7,Instagram
Instagram::monicavtampico,fuerte,1,2,6,Instagram
Instagram::monicavtampico,coincidir,1,17,5,Instagram
Instagram::monicavtampico,diputada,1,3,6,Instagram
Instagram::monicavtampico,martinez,1,1,6,Instagram
Instagram::monicavtampico,presente,1,3,6,Instagram
Instagram::monicavtampico,salud,1,0,1,Instagram
Instagram::monicavtampico,inaugurar,1,7,1,Instagram
Instagram::monicavtampico,vecino,1,20,3,Instagram
Instagram::monicavtampico,representar,1,6,6,Instagram
Instagram::monicavtampico,persona,1,24,3,Instagram
Instagram::monicavtampico,confianza,1,1,8,Instagram
Instagram::monicavtampico,comida,1,21,1,Instagram
Instagram::monicavtampico,especialista,1,12,5,Instagram
Instagram::monicavtampico,enorme,1,21,1,Instagram
Instagram::monicavtampico,forma,1,18,6,Instagram
Instagram::monicavtampico,recorrer,1,18,-1,Instagram
Instagram::monicavtampico,laguna,1,20,0,Instagram
Instagram::monicavtampico,chairel,1,20,0,Instagram
Instagram::monicavtampico,duda,1,0,1,Instagram
Instagram::monicavtampico,buscar,1,4,2,Instagram
Instagram::monicavtampico,recorrido,1,18,-1,Instagram
Instagram::monicavtampico,rodeado,1,20,0,Instagram
Instagram::monicavtampico,tranquilidad,1,23,2,Instagram
Instagram::monicavtampico,interesado,1,12,3,Instagram
Instagram::monicavtampico,informacion,1,5,7,Instagram
Instagram::monicavtampico,hija,1,2,0,Instagram
Instagram::monicavtampico,hijo,1,5,1,Instagram
Instagram::monicavtampico,nieto,1,7,4,Instagram
Instagram::monicavtampico,beneficiario,1,1,4,Instagram
Instagram::monicavtampico,despensa,1,1,4,Instagram
Instagram::monicavtampico,paquete,1,8,2,Instagram
Instagram::monicavtampico,contribuir,1,23,5,Instagram
Instagram::monicavtampico,hogar,1,25,4,Instagram
Instagram::monicavtampico,sentido,1,19,4,Instagram
Instagram::monicavtampico,respaldar,1,1,3,Instagram
Instagram::monicavtampico,amor,1,1,3,Instagram
Instagram::monicavtampico,sostener,1,1,-1,Instagram
Instagram::monicavtampico,ciudadania,1,23,3,Instagram
Instagram::monicavtampico,codigo,1,14,0,Instagram
Instagram::monicavtampico,beneficio,1,23,3,Instagram
Instagram::monicavtampico,permitir,1,23,-1,Instagram
Instagram::monicavtampico,control,1,25,2,Instagram
Instagram::monicavtampico,garantizar,1,8,0,Instagram
Instagram::monicavtampico,directamente,1,17,2,Instagram
Instagram::monicavtampico,transparencia,1,4,2,Instagram
Instagram::monicavtampico,recurso,1,18,1,Instagram
Instagram::monicavtampico,dif,1,11,0,Instagram
Instagram::monicavtampico,premio,1,1,1,Instagram
Instagram::monicavtampico,tonantzin,1,1,1,Instagram
