usuario,palabra,conteo,tema,sub,plataforma
Medios::Milenio,grado,10,8,0,Medios
Medios::Milenio,investigacion,10,17,0,Medios
Medios::Milenio,appel,10,6,0,Medios
Medios::Milenio,organizado,10,3,0,Medios
Medios::Milenio,justicia,10,7,1,Medios
Medios::Milenio,atencion,9,8,1,Medios
Medios::Milenio,nivel,9,22,0,Medios
Medios::Milenio,camara,9,0,2,Medios
Medios::Milenio,actividad,9,10,1,Medios
Medios::Milenio,pendiente,9,13,1,Medios
Medios::Milenio,mexicano,9,11,0,Medios
Medios::Milenio,obtener,9,3,0,Medios
Medios::Milenio,pesos,9,3,4,Medios
Medios::Milenio,mes,9,15,0,Medios
Medios::Milenio,federal,9,14,3,Medios
Medios::Milenio,diverso,9,17,0,Medios
Medios::Milenio,grande,9,6,1,Medios
Medios::Milenio,municipal,9,5,0,Medios
Medios::Milenio,emergencia,9,18,0,Medios
Medios::Milenio,dejar,9,9,1,Medios
Medios::Milenio,combustible,9,6,1,Medios
Medios::Milenio,mundial,9,11,1,Medios
Medios::Milenio,operacion,9,6,1,Medios
Medios::Milenio,indicar,9,14,2,Medios
Medios::Milenio,continuar,9,9,2,Medios
Medios::Milenio,exgobernador,9,6,0,Medios
Medios::Milenio,institucion,9,7,0,Medios
Medios::Milenio,hija,9,7,3,Medios
Medios::Milenio,abrir,8,11,-1,Medios
Medios::Milenio,representar,8,11,3,Medios
Medios::Milenio,desarrollo,8,5,0,Medios
Medios::Milenio,importante,8,11,3,Medios
Medios::Milenio,obra,8,13,1,Medios
Medios::Milenio,sector,8,21,0,Medios
Medios::Milenio,publico,8,17,3,Medios
Medios::Milenio,derecho,8,0,2,Medios
Medios::Milenio,promedio,8,3,2,Medios
Medios::Milenio,encontrar,8,22,1,Medios
Medios::Milenio,privado,8,1,2,Medios
Medios::Milenio,perder,8,17,3,Medios
Medios::Milenio,detener,8,3,0,Medios
Medios::Milenio,manana,8,5,3,Medios
Medios::Milenio,abuso,8,15,-1,Medios
Medios::Milenio,huachicol,8,6,2,Medios
Medios::Milenio,academia,8,24,2,Medios
Medios::Milenio,encuentro,7,2,0,Medios
Medios::Milenio,presidente,7,21,0,Medios
Medios::Milenio,secretaria,7,21,3,Medios
Medios::Milenio,gobierno,7,13,0,Medios
Medios::Milenio,frente,7,13,2,Medios
Medios::Milenio,final,7,4,1,Medios
Medios::Milenio,seguir,7,18,1,Medios
Medios::Milenio,oportunidad,7,11,3,Medios
Medios::Milenio,comision,7,21,0,Medios
Medios::Milenio,generar,7,14,4,Medios
Medios::Milenio,principal,7,21,0,Medios
Medios::Milenio,deber,7,13,1,Medios
Medios::Milenio,evitar,7,13,2,Medios
Medios::Milenio,comenzar,7,6,1,Medios
Medios::Milenio,resultado,7,17,-1,Medios
Medios::Milenio,costo,7,3,4,Medios
Medios::Milenio,ubicado,7,22,3,Medios
Medios::Milenio,metro,7,20,-1,Medios
Medios::Milenio,muerte,7,24,0,Medios
Medios::Milenio,litro,7,4,2,Medios
Medios::Milenio,hombre,7,13,2,Medios
Medios::Milenio,sitio,7,9,2,Medios
Medios::Milenio,jornada,7,16,2,Medios
Medios::Milenio,violencia,7,10,-1,Medios
Medios::Milenio,jueves,7,2,1,Medios
Medios::Milenio,escuela,7,20,0,Medios
Medios::Milenio,casa,7,25,0,Medios
Medios::Milenio,marcado,7,11,4,Medios
Medios::Milenio,declaracion,7,10,3,Medios
Medios::Milenio,madre,7,10,0,Medios
Medios::Milenio,comercio,6,11,2,Medios
Medios::Milenio,considerar,6,15,1,Medios
Medios::Milenio,industria,6,6,1,Medios
Medios::Milenio,ley,6,13,1,Medios
Medios::Milenio,recurso,6,9,3,Medios
Medios::Milenio,informar,6,13,3,Medios
Medios::Milenio,unicamente,6,22,0,Medios
Medios::Milenio,permanecer,6,5,3,Medios
Medios::Milenio,perdida,6,3,2,Medios
Medios::Milenio,impactar,6,25,3,Medios
Medios::Milenio,condicion,6,0,2,Medios
Medios::Milenio,norte,6,4,0,Medios
Medios::Milenio,medio,6,14,4,Medios
Medios::Milenio,cuerpo,6,9,4,Medios
Medios::Milenio,existir,6,15,0,Medios
Medios::Milenio,victima,6,10,2,Medios
Medios::Milenio,comunidad,6,14,0,Medios
Medios::Milenio,hospital,6,22,1,Medios
Medios::Milenio,fuga,6,18,0,Medios
Medios::Milenio,pasar,6,7,7,Medios
Medios::Milenio,llamado,6,22,1,Medios
Medios::Milenio,vehiculo,6,17,1,Medios
Medios::Milenio,rio,6,5,1,Medios
Medios::Milenio,pescador,6,13,3,Medios
Medios::Milenio,observar,6,11,1,Medios
Medios::Milenio,acudir,6,16,0,Medios
Medios::Milenio,operativo,6,17,3,Medios
Medios::Milenio,respuesta,6,21,1,Medios
Medios::Milenio,escolar,6,21,2,Medios
Medios::Milenio,verano,6,20,1,Medios
Medios::Milenio,laredo,6,14,5,Medios
Medios::Milenio,infraestructura,6,14,4,Medios
Medios::Milenio,frontera,6,14,3,Medios
Medios::Milenio,unidos,6,14,3,Medios
Medios::Milenio,calle,6,9,0,Medios
Medios::Milenio,delincuencia,6,3,0,Medios
Medios::Milenio,orden,6,6,3,Medios
Medios::Milenio,ensenada,6,6,0,Medios
Medios::Milenio,investigar,6,0,1,Medios
Medios::Milenio,fiscal,6,6,2,Medios
Medios::Milenio,viernes,6,5,3,Medios
Medios::Milenio,operar,6,9,3,Medios
Medios::Milenio,salud,6,10,2,Medios
Medios::Milenio,alejandra,6,10,0,Medios
Medios::Milenio,medida,5,4,2,Medios
Medios::Milenio,empresario,5,4,3,Medios
Medios::Milenio,identificar,5,6,1,Medios
Medios::Milenio,morena,5,4,1,Medios
Medios::Milenio,prueba,5,15,1,Medios
Medios::Milenio,superar,5,4,-1,Medios
Medios::Milenio,solicitar,5,6,3,Medios
Medios::Milenio,cuyo,5,3,4,Medios
Medios::Milenio,convertir,5,21,2,Medios
Medios::Milenio,desarrollar,5,5,0,Medios
Medios::Milenio,pequeno,5,11,0,Medios
Medios::Milenio,servicio,5,16,1,Medios
Medios::Milenio,problema,5,13,1,Medios
Medios::Milenio,pan,5,3,1,Medios
Medios::Milenio,proceso,5,8,1,Medios
Medios::Milenio,bienestar,5,16,1,Medios
Medios::Milenio,coahuila,5,14,3,Medios
Medios::Milenio,grupo,5,14,4,Medios
Medios::Milenio,vivir,5,1,1,Medios
Medios::Milenio,sufrir,5,10,-1,Medios
Medios::Milenio,afirmar,5,1,2,Medios
Medios::Milenio,republica,5,6,0,Medios
Medios::Milenio,directivo,5,11,5,Medios
Medios::Milenio,previo,5,5,1,Medios
Medios::Milenio,mantener,5,15,0,Medios
Medios::Milenio,ambiente,5,8,0,Medios
Medios::Milenio,noche,5,23,0,Medios
Medios::Milenio,presencia,5,22,2,Medios
Medios::Milenio,guardia,5,22,2,Medios
Medios::Milenio,semana,5,2,-1,Medios
Medios::Milenio,funcionario,5,21,0,Medios
Medios::Milenio,miercoles,5,13,2,Medios
Medios::Milenio,veracruz,5,15,1,Medios
Medios::Milenio,amigo,5,3,3,Medios
Medios::Milenio,riesgo,5,21,2,Medios
Medios::Milenio,edad,5,7,0,Medios
Medios::Milenio,panuco,5,5,1,Medios
Medios::Milenio,fallecimiento,5,12,-1,Medios
Medios::Milenio,utilizar,5,13,3,Medios
Medios::Milenio,correspondiente,5,17,2,Medios
Medios::Milenio,equipo,5,21,3,Medios
Medios::Milenio,falta,5,8,1,Medios
Medios::Milenio,soler,5,21,1,Medios
Medios::Milenio,plantel,5,21,2,Medios
Medios::Milenio,carmen,5,5,1,Medios
Medios::Milenio,titular,5,6,3,Medios
Medios::Milenio,salir,5,25,0,Medios
Medios::Milenio,declarar,5,15,0,Medios
Medios::Milenio,instancia,5,15,3,Medios
Medios::Milenio,construir,5,14,1,Medios
Medios::Milenio,victoria,5,14,0,Medios
Medios::Milenio,colonia,5,17,4,Medios
Medios::Milenio,resultar,5,7,4,Medios
Medios::Milenio,posteriormente,5,5,3,Medios
Medios::Milenio,mundo,5,9,0,Medios
Medios::Milenio,milenio,5,11,2,Medios
Medios::Milenio,accion,5,17,1,Medios
Medios::Milenio,responder,5,13,0,Medios
Medios::Milenio,militar,5,10,0,Medios
Medios::Milenio,doenitz,5,24,1,Medios
Medios::Milenio,campamento,5,7,5,Medios
Medios::Milenio,video,5,10,3,Medios
Medios::Milenio,firma,4,6,2,Medios
Medios::Milenio,gestion,4,17,4,Medios
Medios::Milenio,puerto,4,9,3,Medios
Medios::Milenio,querer,4,7,1,Medios
Medios::Milenio,electoral,4,4,1,Medios
Medios::Milenio,inversion,4,18,2,Medios
Medios::Milenio,regresar,4,2,2,Medios
Medios::Milenio,fuerza,4,20,2,Medios
Medios::Milenio,juan,4,12,1,Medios
Medios::Milenio,martes,4,2,1,Medios
Medios::Milenio,habitante,4,5,1,Medios
Medios::Milenio,mujer,4,0,2,Medios
Medios::Milenio,destacar,4,4,-1,Medios
Medios::Milenio,calidad,4,18,1,Medios
Medios::Milenio,legal,4,17,2,Medios
Medios::Milenio,manifestar,4,3,2,Medios
Medios::Milenio,similar,4,22,1,Medios
Medios::Milenio,programa,4,16,1,Medios
Medios::Milenio,familiar,4,16,2,Medios
Medios::Milenio,sistema,4,9,3,Medios
Medios::Milenio,inmediato,4,17,0,Medios
Medios::Milenio,ayuntamiento,4,8,2,Medios
Medios::Milenio,francisco,4,22,2,Medios
Medios::Milenio,nombre,4,24,3,Medios
Medios::Milenio,originario,4,12,2,Medios
Medios::Milenio,cerrar,4,4,4,Medios
Medios::Milenio,fuerte,4,25,3,Medios
Medios::Milenio,mar,4,15,3,Medios
Medios::Milenio,gracias,4,5,1,Medios
Medios::Milenio,marina,4,9,1,Medios
Medios::Milenio,sumar,4,14,5,Medios
Medios::Milenio,luis,4,12,3,Medios
Medios::Milenio,prevencion,4,16,1,Medios
Medios::Milenio,ayudar,4,11,5,Medios
Medios::Milenio,encargado,4,14,2,Medios
Medios::Milenio,esperar,4,14,2,Medios
Medios::Milenio,abril,4,25,3,Medios
Medios::Milenio,aprehension,4,6,3,Medios
Medios::Milenio,caer,4,7,6,Medios
Medios::Milenio,mante,4,12,2,Medios
Medios::Milenio,militarizada,4,24,1,Medios
Medios::Milenio,curso,4,7,5,Medios
Medios::Milenio,puerta,3,5,2,Medios
Medios::Milenio,cualquiera,3,0,3,Medios
Medios::Milenio,mensaje,3,4,4,Medios
Medios::Milenio,impulsar,3,11,2,Medios
Medios::Milenio,formar,3,5,0,Medios
Medios::Milenio,forma,3,23,0,Medios
Medios::Milenio,ejercito,3,13,2,Medios
Medios::Milenio,paz,3,3,1,Medios
Medios::Milenio,fecha,3,24,0,Medios
Medios::Milenio,iniciar,3,20,2,Medios
Medios::Milenio,reflejar,3,9,0,Medios
Medios::Milenio,grave,3,15,1,Medios
Medios::Milenio,aprovechar,3,11,1,Medios
Medios::Milenio,informe,3,24,0,Medios
Medios::Milenio,aumento,3,21,0,Medios
Medios::Milenio,historia,3,1,1,Medios
Medios::Milenio,mayo,3,4,3,Medios
Medios::Milenio,posibilidad,3,11,4,Medios
Medios::Milenio,tratar,3,7,7,Medios
Medios::Milenio,labor,3,17,1,Medios
Medios::Milenio,destino,3,5,1,Medios
Medios::Milenio,publica,3,18,2,Medios
Medios::Milenio,peligroso,3,8,2,Medios
Medios::Milenio,oficial,3,3,3,Medios
Medios::Milenio,area,3,22,3,Medios
Medios::Milenio,escenario,3,11,2,Medios
Medios::Milenio,confirmar,3,14,5,Medios
Medios::Milenio,tamaulipeco,3,23,0,Medios
Medios::Milenio,disciplina,3,20,0,Medios
Medios::Milenio,internacional,3,11,-1,Medios
Medios::Milenio,directamente,3,3,2,Medios
Medios::Milenio,cierre,3,3,4,Medios
Medios::Milenio,director,3,24,2,Medios
Medios::Milenio,articulo,3,25,0,Medios
Medios::Milenio,cambio,3,11,5,Medios
Medios::Milenio,entregar,3,21,3,Medios
Medios::Milenio,padre,3,17,2,Medios
Medios::Milenio,ninos,3,20,1,Medios
Medios::Milenio,experiencia,3,1,1,Medios
Medios::Milenio,alcalde,3,5,0,Medios
Medios::Milenio,gonzalez,3,15,-1,Medios
Medios::Milenio,enfrentar,3,11,0,Medios
Medios::Milenio,responsabilidad,3,25,0,Medios
Medios::Milenio,cercano,3,13,0,Medios
Medios::Milenio,entrada,3,23,-1,Medios
Medios::Milenio,control,3,0,4,Medios
Medios::Milenio,presidenta,3,20,1,Medios
Medios::Milenio,criminal,3,17,0,Medios
Medios::Milenio,integrante,3,2,0,Medios
Medios::Milenio,fisico,3,7,2,Medios
Medios::Milenio,sentir,3,9,-1,Medios
Medios::Milenio,nina,3,0,-1,Medios
Medios::Milenio,gratuito,3,23,-1,Medios
Medios::Milenio,recordar,2,2,0,Medios
Medios::Milenio,concluir,2,5,0,Medios
Medios::Milenio,crecimiento,2,5,0,Medios
Medios::Milenio,tampiqueno,2,23,0,Medios
Medios::Milenio,agosto,2,1,0,Medios
Medios::Milenio,compartir,2,23,0,Medios
Medios::Milenio,cabo,2,0,3,Medios
Medios::Milenio,muerto,2,0,3,Medios
Medios::Milenio,dano,2,24,0,Medios
Medios::Milenio,apoyo,2,8,1,Medios
Medios::Milenio,instalacion,2,20,0,Medios
Medios::Milenio,viajar,2,9,0,Medios
Medios::Milenio,morir,2,7,2,Medios
Medios::Milenio,delegacion,2,0,2,Medios
Medios::Milenio,reunir,2,12,1,Medios
Medios::Milenio,realidad,2,21,1,Medios
Medios::Milenio,vacacion,2,21,1,Medios
Medios::Milenio,direccion,2,21,3,Medios
Medios::Milenio,necesitar,2,9,-1,Medios
Medios::Milenio,afiliado,2,18,2,Medios
Medios::Milenio,claudia,2,5,2,Medios
Medios::Milenio,jorge,2,13,0,Medios
Medios::Milenio,exito,2,21,0,Medios
Medios::Milenio,avance,2,11,2,Medios
Medios::Milenio,ofrecer,2,11,1,Medios
Medios::Milenio,profesional,2,11,0,Medios
Medios::Milenio,consecuencia,2,11,0,Medios
Medios::Milenio,marzo,2,24,0,Medios
Medios::Milenio,responsable,2,7,6,Medios
Medios::Milenio,carpeta,2,5,2,Medios
Medios::Milenio,mal,2,7,2,Medios
Medios::Milenio,compromiso,2,21,0,Medios
Medios::Milenio,exigir,2,10,4,Medios
Medios::Milenio,noticia,2,3,1,Medios
Medios::Milenio,empezar,2,0,4,Medios
Medios::Milenio,adolescente,2,7,6,Medios
Medios::Milenio,militarizado,2,12,0,Medios
Medios::Milenio,unico,2,1,3,Medios
Medios::Milenio,antonio,2,12,1,Medios
Medios::Milenio,cumplir,2,0,2,Medios
Medios::Milenio,fortalecer,1,16,0,Medios
Medios::Milenio,anunciar,1,4,4,Medios
Medios::Milenio,revelar,1,24,3,Medios
Medios::Milenio,turistico,1,23,1,Medios
Medios::Milenio,aparecer,1,18,1,Medios
Medios::Milenio,descubrir,1,23,3,Medios
Medios::Milenio,conocimiento,1,9,4,Medios
Medios::Milenio,deporte,1,5,2,Medios
Medios::Milenio,revisar,1,10,1,Medios
Medios::Milenio,maestro,1,20,-1,Medios
Medios::Milenio,seguro,1,21,1,Medios
Medios::Milenio,proteger,1,21,1,Medios
Medios::Milenio,extraordinario,1,16,-1,Medios
Medios::Milenio,jaiba,1,1,3,Medios
Medios::Milenio,cobrar,1,24,2,Medios
Medios::Milenio,especial,1,23,3,Medios
Medios::Milenio,generacion,1,9,2,Medios
Medios::Milenio,escuchar,1,13,0,Medios
Medios::Milenio,alumno,1,20,-1,Medios
Medios::Milenio,cuidar,1,5,2,Medios
Medios::Milenio,espacio,1,2,1,Medios
Medios::Milenio,temer,1,24,1,Medios
Medios::Milenio,entender,1,11,0,Medios
Medios::Milenio,alla,1,11,1,Medios
Medios::Milenio,entorno,1,11,1,Medios
Medios::Milenio,administracion,1,24,0,Medios
Medios::Milenio,culpable,1,7,7,Medios
Medios::Milenio,golpe,1,7,3,Medios
Medios::Milenio,informativo,1,25,2,Medios
Medios::Milenio,supuesto,1,6,1,Medios
Medios::Milenio,apoyar,1,13,0,Medios
Medios::Milenio,parecer,1,2,0,Medios
Medios::Milenio,oferta,1,16,0,Medios
Medios::Milenio,sexo,1,24,3,Medios
Medios::Milenio,villarreal,1,16,0,Medios
Medios::Milenio,recorrer,1,9,0,Medios
Medios::Milenio,arte,1,1,0,Medios
Medios::Milenio,exposicion,1,23,1,Medios
Medios::Milenio,invitar,1,9,0,Medios
Medios::Milenio,clase,1,9,3,Medios
Medios::Milenio,libertad,1,25,0,Medios
Medios::Milenio,junio,1,4,3,Medios
Medios::Milenio,domingo,1,1,3,Medios
Medios::Milenio,disfrutar,1,23,4,Medios
TikTok::info7tamps,tampico,3,2,0,TikTok
TikTok::info7tamps,formar,2,5,0,TikTok
TikTok::info7tamps,obra,2,13,1,TikTok
TikTok::info7tamps,sur,2,4,0,TikTok
TikTok::info7tamps,tamaulipas,2,4,0,TikTok
TikTok::info7tamps,ubicado,1,22,3,TikTok
TikTok::info7tamps,norte,1,4,0,TikTok
TikTok::info7tamps,generar,1,14,4,TikTok
TikTok::info7tamps,zona,1,8,2,TikTok
TikTok::info7tamps,habitante,1,5,1,TikTok
TikTok::info7tamps,sector,1,21,0,TikTok
TikTok::info7tamps,solicitar,1,6,3,TikTok
TikTok::info7tamps,autoridad,1,17,2,TikTok
TikTok::info7tamps,atender,1,17,4,TikTok
TikTok::info7tamps,riesgo,1,21,2,TikTok
TikTok::info7tamps,concluir,1,5,0,TikTok
TikTok::info7tamps,accidente,1,22,0,TikTok
TikTok::info7tamps,seguir,1,18,1,TikTok
TikTok::info7tamps,infraestructura,1,14,4,TikTok
TikTok::israelponceporstreaming,tampico,2,2,0,TikTok
TikTok::israelponceporstreaming,alcaldesa,2,17,4,TikTok
TikTok::israelponceporstreaming,monica,2,16,0,TikTok
TikTok::israelponceporstreaming,villarreal,2,16,0,TikTok
TikTok::israelponceporstreaming,cumplir,1,0,2,TikTok
TikTok::israelponceporstreaming,obra,1,13,1,TikTok
TikTok::israelponceporstreaming,ano,1,11,4,TikTok
TikTok::israelponceporstreaming,jornada,1,16,2,TikTok
TikTok::israelponceporstreaming,limpieza,1,5,0,TikTok
TikTok::israelponceporstreaming,recorrer,1,9,0,TikTok
TikTok::israelponceporstreaming,colonia,1,17,4,TikTok
TikTok::monicavtampico,tampico,4,2,0,TikTok
TikTok::monicavtampico,mundo,3,9,0,TikTok
TikTok::monicavtampico,lograr,2,17,1,TikTok
TikTok::monicavtampico,mexico,2,3,1,TikTok
TikTok::monicavtampico,manana,1,5,3,TikTok
TikTok::monicavtampico,afiliado,1,18,2,TikTok
TikTok::monicavtampico,tamaulipas,1,4,0,TikTok
TikTok::monicavtampico,compartir,1,23,0,TikTok
TikTok::monicavtampico,avance,1,11,2,TikTok
TikTok::monicavtampico,contar,1,1,2,TikTok
TikTok::monicavtampico,inversion,1,18,2,TikTok
TikTok::monicavtampico,millon,1,14,1,TikTok
TikTok::monicavtampico,pesos,1,3,4,TikTok
TikTok::monicavtampico,obra,1,13,1,TikTok
TikTok::monicavtampico,publico,1,17,3,TikTok
TikTok::monicavtampico,resultado,1,17,-1,TikTok
TikTok::monicavtampico,recurso,1,9,3,TikTok
TikTok::monicavtampico,municipal,1,5,0,TikTok
TikTok::monicavtampico,gobierno,1,13,0,TikTok
TikTok::monicavtampico,fortalecer,1,16,0,TikTok
TikTok::monicavtampico,labor,1,17,1,TikTok
TikTok::monicavtampico,social,1,1,2,TikTok
TikTok::monicavtampico,municipio,1,8,2,TikTok
TikTok::monicavtampico,proyecto,1,14,1,TikTok
TikTok::monicavtampico,impulsar,1,11,2,TikTok
TikTok::monicavtampico,desarrollo,1,5,0,TikTok
TikTok::monicavtampico,tampicovacontodo,1,1,0,TikTok
TikTok::monicavtampico,tampicotecuida,1,1,0,TikTok
TikTok::monicavtampico,concluir,1,5,0,TikTok
TikTok::monicavtampico,pais,1,0,4,TikTok
TikTok::monicavtampico,abrir,1,11,-1,TikTok
TikTok::monicavtampico,puerta,1,5,2,TikTok
TikTok::monicavtampico,vivir,1,1,1,TikTok
TikTok::monicavtampico,actividad,1,10,1,TikTok
TikTok::monicavtampico,reunir,1,12,1,TikTok
TikTok::monicavtampico,familia,1,15,3,TikTok
TikTok::monicavtampico,visitante,1,5,2,TikTok
TikTok::monicavtampico,deporte,1,5,2,TikTok
TikTok::monicavtampico,comunidad,1,14,0,TikTok
TikTok::monicavtampico,gracias,1,5,1,TikTok
TikTok::monicavtampico,experiencia,1,1,1,TikTok
TikTok::prevenciondelitotampico,tampico,2,2,0,TikTok
TikTok::prevenciondelitotampico,gobierno,1,13,0,TikTok
TikTok::prevenciondelitotampico,municipal,1,5,0,TikTok
TikTok::prevenciondelitotampico,presidenta,1,20,1,TikTok
TikTok::prevenciondelitotampico,monica,1,16,0,TikTok
TikTok::prevenciondelitotampico,villarreal,1,16,0,TikTok
TikTok::prevenciondelitotampico,invitar,1,9,0,TikTok
TikTok::prevenciondelitotampico,vivir,1,1,1,TikTok
TikTok::prevenciondelitotampico,experiencia,1,1,1,TikTok
TikTok::prevenciondelitotampico,extraordinario,1,16,-1,TikTok
TikTok::prevenciondelitotampico,accion,1,17,1,TikTok
TikTok::prevenciondelitotampico,direccion,1,21,3,TikTok
TikTok::prevenciondelitotampico,prevencion,1,16,1,TikTok
TikTok::prevenciondelitotampico,delito,1,15,1,TikTok
TikTok::prevenciondelitotampico,jueves,1,2,1,TikTok
TikTok::prevenciondelitotampico,julio,1,2,-1,TikTok
TikTok::prevenciondelitotampico,manana,1,5,3,TikTok
TikTok::prevenciondelitotampico,centro,1,14,0,TikTok
TikTok::prevenciondelitotampico,bienestar,1,16,1,TikTok
TikTok::prevenciondelitotampico,paz,1,3,1,TikTok
TikTok::prevenciondelitotampico,colonia,1,17,4,TikTok
TikTok::prevenciondelitotampico,entrada,1,23,-1,TikTok
TikTok::prevenciondelitotampico,gratuito,1,23,-1,TikTok
TikTok::prevenciondelitotampico,edad,1,7,0,TikTok
TikTok::prevenciondelitotampico,tampicotecuida,1,1,0,TikTok
TikTok::prevenciondelitotampico,ninos,1,20,1,TikTok
Twitter::@EleeseNoticias,monica,2,16,0,Twitter
Twitter::@EleeseNoticias,villarreal,2,16,0,Twitter
Twitter::@EleeseNoticias,tamaulipas,2,4,0,Twitter
Twitter::@EleeseNoticias,experiencia,1,1,1,Twitter
Twitter::@EleeseNoticias,turistico,1,23,1,Twitter
Twitter::@EleeseNoticias,tampico,1,2,0,Twitter
Twitter::@EleeseNoticias,nivel,1,22,0,Twitter
Twitter::@EleeseNoticias,exposicion,1,23,1,Twitter
Twitter::@EleeseNoticias,bodies,1,23,1,Twitter
Twitter::@EleeseNoticias,descubrir,1,23,3,Twitter
Twitter::@EleeseNoticias,mundo,1,9,0,Twitter
Twitter::@EleeseNoticias,cuerpo,1,9,4,Twitter
Twitter::@EleeseNoticias,humano,1,9,4,Twitter
Twitter::@EleeseNoticias,compromiso,1,21,0,Twitter
Twitter::@EleeseNoticias,comunidad,1,14,0,Twitter
Twitter::@EleeseNoticias,jornada,1,16,2,Twitter
Twitter::@EleeseNoticias,limpieza,1,5,0,Twitter
Twitter::@EleeseNoticias,prevencion,1,16,1,Twitter
Twitter::@EleeseNoticias,colonia,1,17,4,Twitter
Twitter::@EleeseNoticias,entorno,1,11,1,Twitter
Twitter::@EleeseNoticias,seguro,1,21,1,Twitter
Twitter::@MonicaVTampico,tampico,2,2,0,Twitter
Twitter::@MonicaVTampico,seguir,2,18,1,Twitter
Twitter::@MonicaVTampico,agua,2,13,3,Twitter
Twitter::@MonicaVTampico,afiliado,1,18,2,Twitter
Twitter::@MonicaVTampico,tamaulipas,1,4,0,Twitter
Twitter::@MonicaVTampico,compartir,1,23,0,Twitter
Twitter::@MonicaVTampico,avance,1,11,2,Twitter
Twitter::@MonicaVTampico,programa,1,16,1,Twitter
Twitter::@MonicaVTampico,obra,1,13,1,Twitter
Twitter::@MonicaVTampico,publica,1,18,2,Twitter
Twitter::@MonicaVTampico,sumar,1,14,5,Twitter
Twitter::@MonicaVTampico,millon,1,14,1,Twitter
Twitter::@MonicaVTampico,pesos,1,3,4,Twitter
Twitter::@MonicaVTampico,inversion,1,18,2,Twitter
Twitter::@MonicaVTampico,desarrollo,1,5,0,Twitter
Twitter::@MonicaVTampico,impulsar,1,11,2,Twitter
Twitter::@MonicaVTampico,proyecto,1,14,1,Twitter
Twitter::@MonicaVTampico,ciudad,1,12,2,Twitter
Twitter::@MonicaVTampico,accion,1,17,1,Twitter
Twitter::@MonicaVTampico,administracion,1,24,0,Twitter
Twitter::@MonicaVTampico,utilizar,1,13,3,Twitter
Twitter::@MonicaVTampico,jardin,1,23,4,Twitter
Twitter::@MonicaVTampico,proteger,1,21,1,Twitter
Twitter::@MonicaVTampico,area,1,22,3,Twitter
Twitter::@MonicaVTampico,construir,1,14,1,Twitter
Twitter::@MonicaVTampico,gobierno,1,13,0,Twitter
Twitter::@MonicaVTampico,cercano,1,13,0,Twitter
Twitter::@MonicaVTampico,escuchar,1,13,0,Twitter
Twitter::@MonicaVTampico,responder,1,13,0,Twitter
Twitter::@MonicaVTampico,apoyar,1,13,0,Twitter
Twitter::@MonicaVTampico,jorge,1,13,0,Twitter
Twitter::@MonicaVTampico,calidad,1,18,1,Twitter
Twitter::@MonicaVTampico,vida,1,22,0,Twitter
Twitter::@RevistaDebateMX,tampico,3,2,0,Twitter
Twitter::@RevistaDebateMX,sumar,1,14,5,Twitter
Twitter::@RevistaDebateMX,jornada,1,16,2,Twitter
Twitter::@RevistaDebateMX,limpieza,1,5,0,Twitter
Twitter::@RevistaDebateMX,mantener,1,15,0,Twitter
Twitter::@RevistaDebateMX,colonia,1,17,4,Twitter
Twitter::@RevistaDebateMX,saludable,1,16,2,Twitter
Twitter::@RevistaDebateMX,entregar,1,21,3,Twitter
Twitter::@RevistaDebateMX,tamaulipas,1,4,0,Twitter
Twitter::@RevistaDebateMX,menor,1,10,1,Twitter
Twitter::@RevistaDebateMX,fortalecer,1,16,0,Twitter
Twitter::@VoxPopuliNoti,tampico,6,2,0,Twitter
Twitter::@VoxPopuliNoti,monica,3,16,0,Twitter
Twitter::@VoxPopuliNoti,villarreal,3,16,0,Twitter
Twitter::@VoxPopuliNoti,alcaldesa,3,17,4,Twitter
Twitter::@VoxPopuliNoti,tamaulipas,3,4,0,Twitter
Twitter::@VoxPopuliNoti,oferta,2,16,0,Twitter
Twitter::@VoxPopuliNoti,turistico,2,23,1,Twitter
Twitter::@VoxPopuliNoti,exposicion,2,23,1,Twitter
Twitter::@VoxPopuliNoti,bodies,2,23,1,Twitter
Twitter::@VoxPopuliNoti,contar,2,1,2,Twitter
Twitter::@VoxPopuliNoti,internacional,2,11,-1,Twitter
Twitter::@VoxPopuliNoti,recorrer,2,9,0,Twitter
Twitter::@VoxPopuliNoti,pais,2,0,4,Twitter
Twitter::@VoxPopuliNoti,limpieza,2,5,0,Twitter
Twitter::@VoxPopuliNoti,prevencion,1,16,1,Twitter
Twitter::@VoxPopuliNoti,jornada,1,16,2,Twitter
Twitter::@VoxPopuliNoti,colonia,1,17,4,Twitter
Twitter::@VoxPopuliNoti,continuar,1,9,2,Twitter
Twitter::@VoxPopuliNoti,generacion,1,9,2,Twitter
Twitter::@VoxPopuliNoti,entorno,1,11,1,Twitter
Twitter::@VoxPopuliNoti,saludable,1,16,2,Twitter
Twitter::@gruponoticiaspc,monica,4,16,0,Twitter
Twitter::@gruponoticiaspc,villarreal,4,16,0,Twitter
Twitter::@gruponoticiaspc,tampico,4,2,0,Twitter
Twitter::@gruponoticiaspc,turistico,3,23,1,Twitter
Twitter::@gruponoticiaspc,bodies,3,23,1,Twitter
Twitter::@gruponoticiaspc,oferta,2,16,0,Twitter
Twitter::@gruponoticiaspc,exposicion,2,23,1,Twitter
