usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
Twitter::@laexpresionmx,T07_P1,7,7,21,33.9,7,62,Twitter,T07,T07_S0
Instagram::juanpizanamtz,T07_P1,7,8,15,15.8,3,95,Instagram,T07,T07_S3
Instagram::olgapsosa,T07_P1,7,9,12,17.9,5,67,Instagram,T07,T07_S3
Twitter::@elmercuriotam,T07_P1,7,10,11,18.0,7,61,Twitter,T19,T19_S0
Twitter::@Ancho72,T07_P1,7,11,8,33.3,2,24,Twitter,T07,T18_S0
Facebook::Karime Cámara Chaín,T07_P1,7,12,8,19.0,22,42,Facebook,T16,T16_S0
Instagram::prevencion.delito_tampico,T07_P1,7,13,7,16.3,1,43,Instagram,T07,T07_S3
TikTok::prevenciondelitotampico,T07_P1,7,14,7,18.9,1,37,TikTok,T07,T18_S2
Twitter::@EjeConurbado,T07_P1,7,15,6,27.3,2,22,Twitter,T07,T19_S0
TikTok::mariojuarezreporta,T07_P1,7,16,6,26.1,1,23,TikTok,T07,T07_S0
TikTok::olgapsosa,T07_P1,7,17,6,15.8,2,38,TikTok,T02,T02_S1
Twitter::@LetrasNews,T07_P1,7,18,5,16.7,2,30,Twitter,T14,T07_S0
TikTok::enconcretonoticias,T07_P1,7,19,5,45.5,1,11,TikTok,T07,T07_S0
Twitter::@TvAstronoticias,T07_P1,7,20,5,20.0,2,25,Twitter,T19,T19_S3
Twitter::@HOYTamaulipas,T07_P1,7,21,5,16.7,6,30,Twitter,T07,T16_S0
Facebook::Linda Valdez Cruz,T07_P1,7,22,4,23.5,3,17,Facebook,T22,T22_S3
Twitter::@55Arguelles,T07_P1,7,23,4,44.4,1,9,Twitter,T07,T07_S0
Facebook::Leticia Morantes,T07_P1,7,24,4,50.0,3,8,Facebook,T07,T07_S0
Facebook::Armando Chavez,T07_P1,7,25,3,33.3,2,9,Facebook,T07,T07_S0
Facebook::Toño Marín,T07_P1,7,26,3,42.9,1,7,Facebook,T18,T18_S2
Facebook::Aurelio Cantú D,T07_P1,7,27,3,27.3,2,11,Facebook,T22,T22_S3
Twitter::@AISportPredicts,T07_P1,7,28,3,30.0,1,10,Twitter,T23,T23_S8
Twitter::@AgenciaOCNLD,T07_P1,7,29,3,15.0,3,20,Twitter,T19,T09_S1
Twitter::@LaRedAltamiraMx,T07_P2,7,1,139,36.5,9,381,Twitter,T07,T07_S2
Twitter::@MuroPoliticoMX,T07_P2,7,2,17,25.4,5,67,Twitter,T19,T19_S3
Twitter::@MundoTamaulipas,T07_P2,7,3,15,40.5,5,37,Twitter,T07,T07_S4
Twitter::@CarlosIbarraMo3,T07_P2,7,4,10,23.8,2,42,Twitter,T07,T19_S0
Twitter::@RevistaDebateMX,T07_P2,7,5,10,26.3,4,38,Twitter,T07,T07_S3
Twitter::@athendoflight,T07_P2,7,6,8,15.7,3,51,Twitter,T21,T07_S0
Twitter::@mariolealmx,T07_P2,7,7,8,15.7,3,51,Twitter,T07,T07_S3
Facebook::Jesus Ramirez,T07_P2,7,8,8,36.4,3,22,Facebook,T07,T07_S3
Twitter::@CodigoMagentaMx,T07_P2,7,9,7,36.8,1,19,Twitter,T07,T07_S6
Twitter::@GoldenBear0991,T07_P2,7,10,7,13.5,6,52,Twitter,T07,T07_S3
Facebook::Delicias Mamam,T07_P2,7,11,7,17.9,11,39,Facebook,T22,T22_S3
Instagram::iclei_mexcentroamericacaribe,T07_P2,7,12,7,17.1,1,41,Instagram,T07,T07_S3
Instagram::recreatetam,T07_P2,7,13,6,13.0,1,46,Instagram,T07,T07_S3
Facebook::Ofelia Cantu,T07_P2,7,14,6,25.0,5,24,Facebook,T07,T07_S3
Twitter::@JJDiazMachuca,T07_P2,7,15,5,19.2,1,26,Twitter,T07,T07_S6
YouTube::@lilialarcon3370,T07_P2,7,16,5,19.2,3,26,YouTube,T07,T07_S4
YouTube::@valentinasanchezsierra869,T07_P2,7,17,4,57.1,1,7,YouTube,T07,T07_S4
Twitter::@dect1608,T07_P2,7,18,4,15.4,3,26,Twitter,T17,T07_S3
Twitter::@RadioUAT,T07_P2,7,19,4,14.8,2,27,Twitter,T05,T05_S5
Instagram::luisloaiza21,T07_P2,7,20,4,28.6,2,14,Instagram,T07,T07_S3
Twitter::@vanguardiamx,T07_P2,7,21,4,40.0,2,10,Twitter,T07,T07_S1
Facebook::Arturo Garibay,T07_P2,7,22,3,23.1,3,13,Facebook,T22,T22_S3
Twitter::@DocUbaldo,T07_P2,7,23,3,21.4,2,14,Twitter,T07,T07_S3
Instagram::armandodelagza,T07_P2,7,24,3,16.7,2,18,Instagram,T07,T07_S3
Facebook::Veronica Huerta,T07_P2,7,25,3,16.7,2,18,Facebook,T22,T16_S5
Instagram::ucmtampico,T07_P2,7,26,3,13.0,1,23,Instagram,T16,T16_S5
TikTok::tamaulipashabla,T07_P2,7,27,3,23.1,1,13,TikTok,T19,T19_S0
Twitter::@CamposVero38033,T07_P2,7,28,3,23.1,2,13,Twitter,T07,T07_S3
Twitter::@MLopezSanMartin,T07_P2,7,29,3,21.4,1,14,Twitter,T20,T20_S8
Twitter::@HED1919,T07_P2,7,30,3,25.0,1,12,Twitter,T07,T08_S0
Twitter::@YUMARE20,T07_P2,7,31,3,18.8,2,16,Twitter,T21,T21_S2
Twitter::@MilenioTam,T07_P2,7,32,3,18.8,3,16,Twitter,T07,T07_S3
YouTube::@Andres_Valdes97,T07_P2,7,33,3,21.4,1,14,YouTube,T07,T07_S1
Twitter::@totalg26z,T07_P2,7,34,3,60.0,1,5,Twitter,T07,T07_S4
YouTube::@chimuelo749,T07_P2,7,35,3,23.1,1,13,YouTube,T07,T11_S2
YouTube::@PatyJoch-l9m,T07_P2,7,36,3,60.0,1,5,YouTube,T07,T07_S2
Twitter::@Tampico_Mexico,T08_P1,8,1,20,19.0,3,105,Twitter,T14,T08_S5
YouTube::@carlosmacedaramirez2941,T08_P1,8,2,9,16.4,1,55,YouTube,T21,T21_S4
YouTube::@WikiSphereCube,T08_P1,8,3,8,13.8,2,58,YouTube,T06,T06_S0
Twitter::@heraldoradiomty,T08_P1,8,4,6,20.0,2,30,Twitter,T08,T08_S7
YouTube::@FromAnytown,T08_P1,8,5,6,12.8,1,47,YouTube,T06,T06_S5
Twitter::@CarlosIbarraMo3,T08_P1,8,6,6,14.3,2,42,Twitter,T07,T19_S0
YouTube::@carlospachano6253,T08_P1,8,7,5,17.2,1,29,YouTube,T14,T14_S1
YouTube::@JaninaVanessa1000,T08_P1,8,8,5,13.5,1,37,YouTube,T06,T06_S2
YouTube::@jkhaulingandjunkremovalser4303,T08_P1,8,9,5,27.8,3,18,YouTube,T08,T08_S1
YouTube::@miguelahernandezc,T08_P1,8,10,5,14.7,2,34,YouTube,T06,T21_S1
YouTube::@abelperezhernandez287,T08_P1,8,11,4,18.2,1,22,YouTube,T08,T04_S9
YouTube::@JesusRodriguez-rw6fy,T08_P1,8,12,4,20.0,1,20,YouTube,T21,T21_S5
YouTube::@albertootero704,T08_P1,8,13,4,30.8,1,13,YouTube,T21,T21_S2
YouTube::@martincendejasmedrano1529,T08_P1,8,14,4,25.0,1,16,YouTube,T08,T05_S7
Twitter::@victorpaco16,T08_P1,8,15,3,42.9,1,7,Twitter,T21,T21_S6
Twitter::@amerogabriel,T08_P1,8,16,3,27.3,2,11,Twitter,T08,T08_S0
YouTube::@RodolfoRodriguez-mn6ev,T08_P1,8,17,3,25.0,1,12,YouTube,T08,T08_S2
YouTube::@GerardoAgustínGuzmánRíos-o8r,T08_P1,8,18,3,15.8,1,19,YouTube,T23,T23_S6
YouTube::@c2021-e6r,T08_P1,8,19,3,37.5,1,8,YouTube,T08,T08_S2
YouTube::@braun8803,T08_P1,8,20,3,21.4,1,14,YouTube,T04,T04_S8
YouTube::@fernandoaviles5752,T08_P1,8,21,3,25.0,1,12,YouTube,T21,T08_S2
YouTube::@enriquebaron8858,T08_P1,8,22,3,50.0,1,6,YouTube,T08,T08_S1
YouTube::@chichotlaiye3994,T08_P1,8,23,3,27.3,1,11,YouTube,T21,T06_S1
YouTube::@laetitiagtz-hp1jd,T08_P1,8,24,3,25.0,1,12,YouTube,T08,T08_S8
YouTube::@marcoa.a.g6755,T08_P1,8,25,3,42.9,1,7,YouTube,T08,T08_S2
YouTube::@nenajaime7967,T08_P1,8,26,3,30.0,3,10,YouTube,T08,T08_S7
YouTube::@pg-nl7fo,T08_P1,8,27,3,25.0,3,12,YouTube,T21,T08_S4
YouTube::@santiagocabrera2669,T08_P1,8,28,3,60.0,1,5,YouTube,T08,T08_S2
Instagram::tampico.noticias,T09_P1,9,1,34,18.9,8,180,Instagram,T14,T09_S2
Twitter::@TampicoViral,T09_P1,9,2,31,17.5,6,177,Twitter,T09,T09_S2
YouTube::@TribunaVecinal,T09_P1,9,3,8,42.1,2,19,YouTube,T09,T09_S1
Twitter::@Planoinforma,T09_P1,9,4,7,43.8,1,16,Twitter,T09,T09_S2
Twitter::@HidalguenseDg,T09_P1,9,5,7,29.2,1,24,Twitter,T09,T05_S2
Twitter::@lajornadaonline,T09_P1,9,6,7,18.9,1,37,Twitter,T09,T09_S1
Twitter::@_AOdigital,T09_P1,9,7,7,29.2,1,24,Twitter,T09,T05_S2
Twitter::@LaRazon_mx,T09_P1,9,8,6,31.6,1,19,Twitter,T09,T09_S2
Twitter::@SinEmbargoMX,T09_P1,9,9,6,28.6,1,21,Twitter,T09,T09_S1
Twitter::@envozmxoficial,T09_P1,9,10,6,30.0,1,20,Twitter,T09,T09_S1
Twitter::@proceso,T09_P1,9,11,6,46.2,1,13,Twitter,T09,T09_S1
Twitter::@noticiasmporm,T09_P1,9,12,6,18.2,2,33,Twitter,T14,T14_S1
Twitter::@adnnoticiasmx,T09_P1,9,13,6,31.6,1,19,Twitter,T09,T09_S1
Twitter::@Milenio,T09_P1,9,14,5,29.4,1,17,Twitter,T09,T09_S1
Twitter::@mileniotv,T09_P1,9,15,5,29.4,1,17,Twitter,T09,T09_S1
Twitter::@El_Universal_Mx,T09_P1,9,16,4,23.5,1,17,Twitter,T14,T14_S1
Twitter::@ultranoticiasfm,T09_P1,9,17,4,33.3,1,12,Twitter,T09,T09_S1
YouTube::@maribeljaramillo4515,T09_P1,9,18,4,25.0,2,16,YouTube,T09,T09_S1
YouTube::@noeliagonzalez6639,T09_P1,9,19,4,36.4,1,11,YouTube,T09,T09_S1
YouTube::@Clemen-y5n,T09_P1,9,20,3,42.9,1,7,YouTube,T09,T09_S1
YouTube::@GuadalupeNunez-je5hm,T09_P1,9,21,3,21.4,3,14,YouTube,T04,T04_S2
YouTube::@LauraHernandez-xe9se,T09_P1,9,22,3,30.0,1,10,YouTube,T09,T06_S1
YouTube::@JuliAlcantar-t6g,T09_P1,9,23,3,17.6,1,17,YouTube,T06,T14_S1
YouTube::@artemisavirgenvirgen8226,T09_P1,9,24,3,20.0,1,15,YouTube,T04,T09_S1
YouTube::@fortnitevideos838,T09_P1,9,25,3,25.0,2,12,YouTube,T09,T14_S1
YouTube::@lordyaco5202,T09_P1,9,26,3,20.0,1,15,YouTube,T06,T09_S1
YouTube::@josefaguzman1645,T09_P1,9,27,3,50.0,1,6,YouTube,T09,T09_S1
YouTube::@mariadelrefugiohernandezro772,T09_P1,9,28,3,25.0,1,12,YouTube,T06,T09_S1
YouTube::@marthadeanda635,T09_P1,9,29,3,30.0,2,10,YouTube,T06,T09_S1
YouTube::@agusacevedof,T09_P2,9,1,27,15.7,3,172,YouTube,T06,T09_S6
Instagram::valeriajarac,T09_P2,9,2,11,22.4,1,49,Instagram,T09,T09_S0
Twitter::@VigiaHidalgo,T09_P2,9,3,11,22.4,2,49,Twitter,T11,T09_S0
Twitter::@Radio_Formula,T09_P2,9,4,10,21.3,3,47,Twitter,T09,T14_S2
YouTube::@WikiSphereCube,T09_P2,9,5,10,17.2,2,58,YouTube,T06,T06_S0
Twitter::@puntoporpuntomx,T09_P2,9,6,5,45.5,1,11,Twitter,T09,T09_S0
YouTube::@eugeneolsonjimenez4600,T09_P2,9,7,4,14.3,1,28,YouTube,T06,T06_S0
Twitter::@soy24siete,T09_P2,9,8,4,19.0,2,21,Twitter,T02,T02_S4
YouTube::@luciamontealegre3859,T09_P2,9,9,4,14.3,1,28,YouTube,T06,T06_S8
YouTube::@danubys1,T09_P2,9,10,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@josecamarilloromero969,T09_P2,9,11,4,30.8,2,13,YouTube,T09,T09_S0
Twitter::@Eligio_Awiizotl,T09_P2,9,12,3,37.5,1,8,Twitter,T09,T09_S6
YouTube::@berthaavilesbastida5252,T09_P2,9,13,3,25.0,1,12,YouTube,T09,T09_S0
YouTube::@NoheliaRuiz-r9v,T09_P2,9,14,3,60.0,1,5,YouTube,T09,T09_S3
YouTube::@josemandujano7626,T09_P2,9,15,3,25.0,1,12,YouTube,T09,T09_S6
YouTube::@izabeldelima2203,T09_P2,9,16,3,25.0,1,12,YouTube,T09,T09_S6
YouTube::@juandominguez3346,T09_P2,9,17,3,12.0,1,25,YouTube,T06,T06_S0
YouTube::@marianacabrera1486,T09_P2,9,18,3,23.1,2,13,YouTube,T09,T04_S4
YouTube::@rebecaLM4318,T09_P2,9,19,3,14.3,2,21,YouTube,T13,T13_S1
YouTube::@the_reverent_with_guns,T09_P2,9,20,3,50.0,1,6,YouTube,T09,T09_S0
YouTube::@NinfaReguera,T10_P1,10,1,11,37.9,1,29,YouTube,T10,T10_S2
Twitter::@VaxTamaulipas,T10_P1,10,2,9,12.3,5,73,Twitter,T10,T03_S2
Twitter::@pfrancoe,T10_P1,10,3,8,16.0,2,50,Twitter,T21,T21_S4
TikTok::tamaulipas.al.dia,T10_P1,10,4,7,12.1,1,58,TikTok,T01,T19_S3
YouTube::@enahu91,T10_P1,10,5,7,14.3,1,49,YouTube,T10,T07_S1
Twitter::@GoldenBear0991,T10_P1,10,6,7,13.5,6,52,Twitter,T07,T07_S3
Twitter::@CarlosIbarraMo3,T10_P1,10,7,6,14.3,2,42,Twitter,T07,T19_S0
Instagram::iclei_mexcentroamericacaribe,T10_P1,10,8,6,14.6,1,41,Instagram,T07,T07_S3
Instagram::ricafergo,T10_P1,10,9,6,13.3,1,45,Instagram,T24,T18_S0
Twitter::@heraldoradiomty,T10_P1,10,10,5,16.7,2,30,Twitter,T08,T08_S7
YouTube::@AlfonsopreciadoPreciadoGonzale,T10_P1,10,11,5,13.9,3,36,YouTube,T06,T05_S0
YouTube::@unammexico-j2e,T10_P1,10,12,5,26.3,1,19,YouTube,T10,T10_S0
YouTube::@tapatia6829,T10_P1,10,13,4,28.6,3,14,YouTube,T10,T10_S2
Twitter::@yiyigachan,T10_P1,10,14,4,25.0,3,16,Twitter,T10,T07_S3
Twitter::@plumaslibres,T10_P1,10,15,3,15.8,2,19,Twitter,T10,T10_S1
Twitter::@EjeConurbado,T10_P1,10,16,3,13.6,2,22,Twitter,T07,T19_S0
YouTube::@CarlosEduardo-ul9rt,T10_P1,10,17,3,14.3,2,21,YouTube,T10,T10_S8
Twitter::@red_crucero,T10_P1,10,18,3,37.5,2,8,Twitter,T10,T10_S1
YouTube::@bonifaciosanchez6564,T10_P1,10,19,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@FidelAye,T10_P1,10,20,3,15.8,1,19,YouTube,T14,T14_S0
YouTube::@itssservicesproviderjosema8220,T10_P1,10,21,3,21.4,1,14,YouTube,T10,T10_S2
YouTube::@ivsbars392,T10_P1,10,22,3,20.0,1,15,YouTube,T10,T06_S2
YouTube::@javierbarranco7757,T10_P1,10,23,3,20.0,1,15,YouTube,T11,T10_S5
YouTube::@j.santaella9202,T10_P1,10,24,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@jkhaulingandjunkremovalser4303,T10_P1,10,25,3,16.7,3,18,YouTube,T08,T08_S1
YouTube::@zolo09,T10_P1,10,26,3,21.4,1,14,YouTube,T10,T07_S6
YouTube::@Andres_0595,T10_P2,10,1,24,24.7,14,97,YouTube,T10,T10_S6
YouTube::@AntonioLopez-nv7ts,T10_P2,10,2,4,26.7,6,15,YouTube,T20,T10_S6
YouTube::@robertoalarcon7108,T10_P2,10,3,4,44.4,1,9,YouTube,T10,T10_S6
YouTube::@EnrriqueGarduñocano,T10_P2,10,4,3,15.0,1,20,YouTube,T11,T11_S0
Twitter::@XoxocotlanGente,T11_P1,11,1,13,20.6,2,63,Twitter,T11,T14_S4
Twitter::@VigiaHidalgo,T11_P1,11,2,11,22.4,2,49,Twitter,T11,T09_S0
Twitter::@srateenmom,T11_P1,11,3,7,53.8,1,13,Twitter,T11,T11_S1
YouTube::@DANoticiasTV,T11_P1,11,4,6,22.2,1,27,YouTube,T11,T11_S3
YouTube::@RobertValenciaPIrob,T11_P1,11,5,5,38.5,2,13,YouTube,T11,T11_S1
Twitter::@hectorgarciasr,T11_P1,11,6,5,29.4,2,17,Twitter,T11,T11_S6
YouTube::@javierbarranco7757,T11_P1,11,7,4,26.7,1,15,YouTube,T11,T10_S5
Twitter::@88hh8888,T11_P1,11,8,3,20.0,1,15,Twitter,T11,T11_S1
Twitter::@SEGIAGUA,T11_P1,11,9,3,18.8,2,16,Twitter,T22,T02_S6
Twitter::@Agosita_,T11_P1,11,10,3,12.5,1,24,Twitter,T21,T21_S1
Twitter::@CamposVero38033,T11_P1,11,11,3,23.1,2,13,Twitter,T07,T07_S3
Twitter::@Oscar_Chavira,T11_P1,11,12,3,60.0,1,5,Twitter,T11,T11_S3
Twitter::@vientosdelsur,T11_P1,11,13,3,33.3,1,9,Twitter,T11,T05_S4
YouTube::@ReynaBarcenas-u1t,T11_P1,11,14,3,23.1,1,13,YouTube,T06,T06_S2
YouTube::@GarciaValent,T11_P1,11,15,3,13.6,2,22,YouTube,T21,T03_S3
YouTube::@Tetrix4ever,T11_P1,11,16,3,37.5,1,8,YouTube,T21,T21_S4
YouTube::@rosalbacastellanos3845,T11_P1,11,17,3,13.6,1,22,YouTube,T06,T06_S8
YouTube::@Andres_0595,T11_P2,11,1,19,19.6,14,97,YouTube,T10,T10_S6
YouTube::@elenohernandezgayosso6951,T11_P2,11,2,8,57.1,2,14,YouTube,T11,T11_S0
YouTube::@EnrriqueGarduñocano,T11_P2,11,3,7,35.0,1,20,YouTube,T11,T11_S0
YouTube::@AntonioPerez-u4q2v,T11_P2,11,4,5,41.7,1,12,YouTube,T11,T11_S5
YouTube::@supersonicgamer1551,T11_P2,11,5,5,38.5,1,13,YouTube,T06,T11_S4
YouTube::@McLovon.PUBGMOBILE,T11_P2,11,6,4,33.3,1,12,YouTube,T11,T11_S4
YouTube::@rogeliozambrano6133,T11_P2,11,7,4,40.0,2,10,YouTube,T11,T11_S4
Twitter::@hiramberman,T11_P2,11,8,3,17.6,2,17,Twitter,T11,T15_S1
YouTube::@AntonioLopez-nv7ts,T11_P2,11,9,3,20.0,6,15,YouTube,T20,T10_S6
YouTube::@PorfirioOrozco-e1p,T11_P2,11,10,3,33.3,1,9,YouTube,T11,T11_S4
YouTube::@jesuslennon1404,T11_P2,11,11,3,37.5,1,8,YouTube,T11,T11_S4
YouTube::@alexvillalpando3710,T11_P2,11,12,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@marcoantoniolopezvilchis153,T11_P2,11,13,3,50.0,1,6,YouTube,T11,T20_S1
YouTube::@luisrortiz696,T11_P2,11,14,3,50.0,1,6,YouTube,T11,T11_S0
Instagram::monicavtampico,T12_P1,12,1,102,12.1,22,844,Instagram,T16,T16_S0
Instagram::turismotampico,T12_P1,12,2,46,17.3,10,266,Instagram,T12,T07_S3
Instagram::callesentodo,T12_P1,12,3,23,24.0,1,96,Instagram,T12,T12_S1
YouTube::@franciscovelazquez5903,T12_P1,12,4,7,17.1,1,41,YouTube,T12,T12_S0
YouTube::@leonardocisneros6189,T12_P1,12,5,7,13.2,1,53,YouTube,T21,T24_S0
YouTube::@miguelangelcarbajalgalindo2419,T12_P1,12,6,7,15.2,1,46,YouTube,T12,T02_S1
Twitter::@LaMejor_Tampico,T12_P1,12,7,7,19.4,4,36,Twitter,T12,T15_S1
Twitter::@TampicoGob,T12_P1,12,8,6,17.6,2,34,Twitter,T22,T22_S1
Instagram::prevencion.delito_tampico,T12_P1,12,9,6,14.0,1,43,Instagram,T07,T07_S3
Facebook::Ofelia Cantu,T12_P1,12,10,5,20.8,5,24,Facebook,T07,T07_S3
YouTube::@crescenciajarquinelorza4271,T12_P1,12,11,5,15.6,1,32,YouTube,T06,T15_S4
TikTok::prevenciondelitotampico,T12_P1,12,12,5,13.5,1,37,TikTok,T07,T18_S2
Facebook::Turismo Tampico,T12_P1,12,13,4,15.4,16,26,Facebook,T22,T22_S3
YouTube::@samiamendoza2332,T12_P1,12,14,4,26.7,1,15,YouTube,T06,T06_S2
YouTube::@blancavilla7633,T12_P1,12,15,4,17.4,1,23,YouTube,T06,T12_S1
Instagram::armandodelagza,T12_P1,12,16,3,16.7,2,18,Instagram,T07,T07_S3
YouTube::@aaronespinoza7780,T12_P1,12,17,3,25.0,1,12,YouTube,T12,T12_S0
YouTube::@SusanaRangel-b3k,T12_P1,12,18,3,14.3,1,21,YouTube,T06,T06_S0
YouTube::@CostaRicaNOW369,T12_P1,12,19,3,50.0,1,6,YouTube,T12,T12_S2
YouTube::@aca639,T12_P1,12,20,3,15.8,1,19,YouTube,T06,T23_S6
YouTube::@laylatov3941,T12_P1,12,21,3,23.1,1,13,YouTube,T12,T12_S1
YouTube::@miguelleal9708,T12_P1,12,22,3,20.0,1,15,YouTube,T21,T21_S0
YouTube::@ssoyluz20,T12_P1,12,23,3,13.6,1,22,YouTube,T06,T06_S5
Twitter::@JTrianaT,T13_P1,13,1,4,25.0,1,16,Twitter,T13,T13_S1
YouTube::@lizzieguez,T13_P1,13,2,4,12.9,2,31,YouTube,T06,T06_S2
YouTube::@rebecaLM4318,T13_P1,13,3,4,19.0,2,21,YouTube,T13,T13_S1
Twitter::@rubenrivera,T13_P1,13,4,3,21.4,2,14,Twitter,T13,T13_S6
Twitter::@YUMARE20,T13_P1,13,5,3,18.8,2,16,Twitter,T21,T21_S2
YouTube::@Andres_Valdes97,T13_P1,13,6,3,21.4,1,14,YouTube,T07,T07_S1
YouTube::@GarciaValent,T13_P1,13,7,3,13.6,2,22,YouTube,T21,T03_S3
YouTube::@familiabellezafitnes,T13_P1,13,8,3,12.0,1,25,YouTube,T06,T06_S2
YouTube::@chimichurri260,T13_P1,13,9,3,21.4,3,14,YouTube,T06,T22_S3
YouTube::@mimimorelos,T13_P1,13,10,3,12.5,2,24,YouTube,T06,T06_S0
YouTube::@sunyarelychemaramirez9425,T13_P1,13,11,3,16.7,3,18,YouTube,T06,T06_S2
Twitter::@XiomaraVargasTV,T14_P1,14,1,85,20.2,7,420,Twitter,T14,T03_S4
Instagram::tampico.noticias,T14_P1,14,2,35,19.4,8,180,Instagram,T14,T09_S2
Twitter::@TampicoViral,T14_P1,14,3,27,15.3,6,177,Twitter,T09,T09_S2
Twitter::@Tampico_Mexico,T14_P1,14,4,23,21.9,3,105,Twitter,T14,T08_S5
Twitter::@Radio_Formula,T14_P1,14,5,8,17.0,3,47,Twitter,T09,T14_S2
Twitter::@fuente_noticias,T14_P1,14,6,7,41.2,2,17,Twitter,T14,T14_S3
Twitter::@LetrasNews,T14_P1,14,7,7,23.3,2,30,Twitter,T14,T07_S0
YouTube::@lizyflowtow,T14_P1,14,8,7,23.3,3,30,YouTube,T14,T09_S2
Twitter::@lajornadaonline,T14_P1,14,9,6,16.2,1,37,Twitter,T09,T09_S1
YouTube::@VeronicaRodriguezcervant-l6g2l,T14_P1,14,10,6,28.6,1,21,YouTube,T14,T14_S2
Twitter::@_AOdigital,T14_P1,14,11,4,16.7,1,24,Twitter,T09,T05_S2
Twitter::@SinEmbargoMX,T14_P1,14,12,4,19.0,1,21,Twitter,T09,T09_S1
Twitter::@HidalguenseDg,T14_P1,14,13,4,16.7,1,24,Twitter,T09,T05_S2
YouTube::@ElizabethRodríguezOcaña,T14_P1,14,14,4,21.1,1,19,YouTube,T14,T14_S3
YouTube::@GrandRNomada,T14_P1,14,15,3,12.0,1,25,YouTube,T06,T06_S3
YouTube::@ISCCS1,T14_P1,14,16,3,25.0,2,12,YouTube,T06,T14_S2
YouTube::@IgnacioVirgilio-l1o,T14_P1,14,17,3,42.9,1,7,YouTube,T14,T14_S2
YouTube::@DennyGodoy-z5y,T14_P1,14,18,3,33.3,1,9,YouTube,T14,T14_S3
YouTube::@MariaTorres-fj2bd,T14_P1,14,19,3,18.8,2,16,YouTube,T06,T14_S2
YouTube::@angievillasenor8179,T14_P1,14,20,3,37.5,1,8,YouTube,T14,T06_S1
YouTube::@erivanros,T14_P1,14,21,3,30.0,1,10,YouTube,T14,T06_S4
YouTube::@aracelifigueroa7751,T14_P1,14,22,3,15.8,1,19,YouTube,T06,T14_S2
YouTube::@gustavoriverahernandez9842,T14_P1,14,23,3,16.7,2,18,YouTube,T06,T14_S2
YouTube::@josefinarizo2954,T14_P1,14,24,3,27.3,1,11,YouTube,T06,T06_S1
YouTube::@juanmanuelpadillahernandez3161,T14_P1,14,25,3,50.0,1,6,YouTube,T14,T14_S2
YouTube::@miriammartinez4530,T14_P1,14,26,3,12.0,2,25,YouTube,T06,T06_S5
YouTube::@agusacevedof,T14_P2,14,1,27,15.7,3,172,YouTube,T06,T09_S6
YouTube::@CarlaMo-qb5cq,T14_P2,14,2,18,20.0,3,90,YouTube,T14,T14_S1
Facebook::Mode Riv Mar,T14_P2,14,3,9,14.5,1,62,Facebook,T14,T14_S0
Twitter::@XoxocotlanGente,T14_P2,14,4,9,14.3,2,63,Twitter,T11,T14_S4
YouTube::@carlospachano6253,T14_P2,14,5,7,24.1,1,29,YouTube,T14,T14_S1
Twitter::@Alejand76809796,T14_P2,14,6,6,15.0,2,40,Twitter,T03,T03_S2
Twitter::@noticiasmporm,T14_P2,14,7,6,18.2,2,33,Twitter,T14,T14_S1
Twitter::@El_Universal_Mx,T14_P2,14,8,6,35.3,1,17,Twitter,T14,T14_S1
Twitter::@VoceriaSegTamps,T14_P2,14,9,6,18.8,1,32,Twitter,T04,T04_S0
YouTube::@lourdessilvaruiz8642,T14_P2,14,10,5,12.8,1,39,YouTube,T06,T06_S2
YouTube::@FidelAye,T14_P2,14,11,5,26.3,1,19,YouTube,T14,T14_S0
YouTube::@julionarvaez9788,T14_P2,14,12,4,14.8,1,27,YouTube,T06,T06_S0
YouTube::@arizuokusawa6953,T14_P2,14,13,4,14.3,2,28,YouTube,T06,T14_S1
YouTube::@Ecos_Criminales,T14_P2,14,14,4,16.7,1,24,YouTube,T14,T14_S1
YouTube::@JB2026ftu,T14_P2,14,15,4,28.6,2,14,YouTube,T21,T14_S0
Twitter::@envozmxoficial,T14_P2,14,16,4,20.0,1,20,Twitter,T09,T09_S1
YouTube::@ruby.sireil,T14_P2,14,17,4,28.6,1,14,YouTube,T14,T14_S1
YouTube::@gustavocardenas9797,T14_P2,14,18,4,14.3,1,28,YouTube,T06,T14_S1
YouTube::@coralochoa4333,T14_P2,14,19,4,15.4,1,26,YouTube,T06,T14_S5
Twitter::@dect1608,T14_P2,14,20,4,15.4,3,26,Twitter,T17,T07_S3
YouTube::@GilbertoSadot,T14_P2,14,21,4,15.4,2,26,YouTube,T02,T02_S1
Twitter::@LaRazon_mx,T14_P2,14,22,3,15.8,1,19,Twitter,T09,T09_S2
Twitter::@P_Civil_Magazin,T14_P2,14,23,3,13.6,2,22,Twitter,T23,T23_S1
YouTube::@PalomaBo,T14_P2,14,24,3,60.0,1,5,YouTube,T14,T14_S1
YouTube::@JanethOrtega-p1k,T14_P2,14,25,3,23.1,1,13,YouTube,T14,T22_S0
