termino,tema_id,peso
rayo,8,0.013266531750559807
tragedia,8,0.01232394203543663
argentino,8,0.012250822968780994
preocupacion,8,0.012008550576865673
ocurrido,8,0.011909125372767448
codigo,8,0.011498023755848408
horas,8,0.011265425942838192
ovni,8,0.01118505746126175
pan,8,0.010147632099688053
nacido,8,0.009557390585541725
maya,8,0.009542979300022125
maestra,8,0.009416341781616211
detener,8,0.008965611457824707
amante,8,0.008718768134713173
ciudadvictoria,8,0.008551727049052715
totalmente,8,0.008250025101006031
cuanto,8,0.008241540752351284
live,8,0.008056065998971462
acompanamiento,8,0.00790057610720396
valle,8,0.007723670918494463
pesquero,8,0.007649626117199659
expresar,8,0.007645616307854652
planeta,8,0.007548481225967407
hacienda,8,0.007431915029883385
titulo,8,0.007029344793409109
texas,8,0.006751030683517456
come,8,0.006731757428497076
derrumbe,8,0.006486054975539446
devolver,8,0.006375256460160017
asustar,8,0.006320974323898554
ausencia,8,0.006142400670796633
broma,8,0.0057569402270019054
pendeja,8,0.005723992362618446
people,8,0.005533958785235882
casualidad,8,0.005201525986194611
cuidad,8,0.005080848000943661
barco,8,0.005079677328467369
marte,8,0.004916963167488575
considerable,8,0.004868599120527506
jefa,8,0.004721095785498619
bomba,8,0.004671969451010227
cancelacion,8,0.004625394009053707
oigan,8,0.004601575434207916
rodear,8,0.004556027241051197
rojas,8,0.004549352917820215
roma,8,0.004189630039036274
margarita,8,0.004097886849194765
ultimahora,8,0.004041158594191074
magnifico,8,0.004031228367239237
conalep,8,0.0039666336961090565
helicoptero,8,0.0036395599599927664
per,8,0.0036175595596432686
encargado,8,0.0035473366733640432
circunstancia,8,0.0034847769420593977
incrustado,8,0.0034686699509620667
tripulante,8,0.0033818373922258615
percatar,8,0.0033451972994953394
competente,8,0.0032976616639643908
aliado,8,0.00327192316763103
may,8,0.003265592036768794
figurar,8,0.003173497272655368
cerro,8,0.003035052912309766
dron,8,0.0029844536911696196
literal,8,0.002885466907173395
actuar,8,0.00284447125159204
regla,8,0.0026896123308688402
