contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid024Bodav7cmoUmsV9Yju4MKpkp44Q6BfR2MjgJZPEXaahojaoUjyghnsjv3Rv8URAnl,Facebook,3,57,infraestructura tampico lucir impecable requerir herramienta fuerza necesario pesado dia unidad limpieza recorrer critico via publico retirar desecho afectar imagen salud comunidad coordinados vision operativo presidenta municipal monica villarreal anaya asumir tarea diario responder solucionar llamado poblacion ciudad atender gente ciudad progresar ayudano mantener calle limpio tampicotecuida monica villarreal tampico gob corresponder corresponder tampico bendito red social
Facebook|https://www.facebook.com/ProteccionCivilTampico/posts/pfbid033YnHLzMrdG5a75qNWCfivaBuKo9N87gr7A6BCHzqnpVNZCjX6XCaidxpiebPcbZMl,Facebook,1,11,expongas temporada lluvia tampico cuida proteccion civil proteccionciviltampico tampicotecuida tampicosomostodos bomberostampico
Facebook|https://www.facebook.com/ProteccionCivilTampico/posts/pfbid032mZvs5uAH5JG4WDogXYBp4gtR61jy4darmDckTmvbCxmAjzDCReQaseopxxwkkbtl,Facebook,2,64,precauciones temporal lluvia tormenta electrico tomar precaucion corrar riesgo evitar corto circuito seguir indicacion informacion brindado fuente oficial cualquiera emergencia llamar linea emergencia tampico cuida proteccion civil proteccionciviltampico tampicotecuida tampicosomostodos bomberostampico tormentaselectrica seguir esperar vengar cortar arbol casa tocar cable alto tension vino presidenta lic monica mes enero recorrer colonia entregar evidencia ecologia obra publico venir domicilio tomar foto ocasion resolver cfe cortar rama
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid0wSwZ6LH8JEy5kPWMLaZXgWKq4hX6h5UKth19m6QFtPEBcpP35rChFiKjM3YYqKoRl,Facebook,2,61,laguna carpintero paisaje ecosistema vivo identidad personal secretaria retirar basura desecho plastico arrastrar corriente vision integral presidenta municipal monica villarreal anaya proteccion fauna saneamiento cuerpo agua mano cuidar laguna carpintero proteger hogar fauna futuro ciudad tampicotecuida monica villarreal tampico gob dia joven arrancar manglar puente peatonal metro querer sacar rama lent caer laguna deber vigilancia gente cuidar ecosistema aparte riesgo integridad
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid025CfnMPZF1G3nRvrM9mek3Z3JxcvxTwgZDzi8y7xuvfbqrcVXSZziFuMH2rQF4sTLl,Facebook,7,125,ciudad detener cuadrilla arrancar jornada limpiar fondo rejilla pluvial quitar tapon basura provocar encharcamiento convertir problema tampiqueno coordinacion presidenta municipal monica villarreal anaya demostrar prevencion inversion proteger calle rejilla libre basura garantia tranquilidad camino tampicotecuida monica villarreal tampico gob ocurrir venir desazolvar drenaje calle guadalupe porte gil colonia tamaulipa frente gasolinera azolvado ano agua meter registro basura tapa tuberia desfogar solicita obras publicas comapa atiendan reportar caso faltar pagar recibo rapido vienen cortar servicio comunidad deber contribuir tirar basura limpio calle casa recolector basura pasar dejar dia pasar porq acumulamiento animal persona calle buscar tiradero favor implementar cultura limpieza alcantarilla escurrimiento agua negro tanques gratis casa casa mujeres historia tampico pueblo pueblo mandar inutil regidor deber servir deber granito arena manteni ndo limpias casa calle
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid0FHVPJfRS1vSrCyxJWghXAznDFqpn3tjFQzvL4GE6SucR2SnDYX9pM1rd8XMaYhPnl,Facebook,1,91,taller pintura estrategias creativas gobierno municipal tampico encabezar presidenta zacil villarreal anaya cultura iniciar taller pintura estrategias creativas dirigido artista visual participante xxxvi premio regional pintura zurita centro cultural sesion impartido mtro rafael soto participante desarrollar ejercicio enfocado percepcion visual memoria sensibilidad artistico proceso imaginacion dinamico practica actividad experimentacion taller propiciar espacio analisis busqueda personal fortalecer capacidad expresivo artista enriquecer proceso creativo ampliar posibilidad desarrollo proyecto pictorico actividad formar programa academico acompanar premio regional pintura ramon garcia zurita reafirmar compromiso formacion profesionalizacion fortalecimiento comunidad artistico region tampico cultura secretariadecultura tampicovacontodo arteycultura
Twitter|https://x.com/spyk3304/status/2067031572167921826,Twitter,1,26,tamaulipas tampico extorsion gobierno ultimahora gobernador americo villarreal sepultar escandalo extorsion hijo simple negacion realidad responder empresario israel alejandro valdez retractar anunciar accion legal contundente tactica
Twitter|https://x.com/RealMokaba/status/2066953964382204385,Twitter,2,15,manejen precaucion tampico cdmadero madero altamira vente gozar mokabaso humedo tampico playamiramar cdmadero madero tampicomadero
Twitter|https://x.com/DocUbaldo/status/2066962190184206697,Twitter,2,10,dia tampico detalle platillo salmon fino hierba gracias invitacion tampico
Facebook|https://www.facebook.com/reel/1026444296397507/,Facebook,2,34,ano espera cuarta avenida colonia arenal realidad entregar obra pavimentacion concreto hidraulico infraestructura hidrosanitario mejorar movilidad seguridad obra pavimentacion entregado colonia arenal seguir transformar sector decada esperar escuchar tampicovacontodo tampicotecuida gracias presidenta tampico contodo
Twitter|https://x.com/EjeConurbado/status/2067034326382919707,Twitter,2,33,centro nacional huracanes unidos conagua vigilir formacion tormenta tropical arthur golfodemexico generar lluvia intenso tamaulipa tampico cdvictoria tamaulipas guardia estatal desplegar operativo moto segura municipio verificar documentacion reforzar prevencion delito tampico cdvictoria detalle
Twitter|https://x.com/Alejandro270796/status/2067016282436751390,Twitter,4,63,aficionado rayados enojar tato noriega equipo mediocre ligas ano creer america necaxa atlante puebla atlas maquillan mediocre historia abrazar concas ganar equipo mexicano nulo importancia rayados equipo nivel institucional contar respaldo empresa regiomontan femsa nivel deportivo equipo pobre tratar dinero tratar mistica estirpe ganador monterrey uds universidad valiar madre tigres sinergia rescatar ahorita andariar compania venados tapatio tepatitlan dorados tampico madero mineros correcaminos
Twitter|https://x.com/AlexCulon69/status/2066952104057377162,Twitter,1,4,rico durazno vivir ciudad
Twitter|https://x.com/necaxamor/status/2066956341155946645,Twitter,1,24,tampico madero altamira panuco creer hipocrita mentiroso gerardo fernandez norona descalificar normalista ayotzinapa ultra derecha norona conteo aeropuerto ciudad mexico confeir politico norona principio
Facebook|https://www.facebook.com/reel/2262719274543228/,Facebook,6,75,delegacion estatal alcanzar cifra historico medalla resultado compromiso atleta entrenador familia dia dia impulsar deporte llenar orgullo compartir atleta tampiqueno aportar presea demostrar nivel competitivo deportista alto nombre ciudad tamaulipas competencia reconocimiento felicitacion atleta dedicacion perseverancia convertir generacion seguir respaldar deporte herramienta desarrollo bienestar orgullo comunidad tampicovacontodo tampicotecuida gracias lic monica villarreal apoyay fomentar deporte mostrar municipio tampico grande resultado reflejar arduo dedicacion orgullo comunidad felicidad campeona campeon gracias informar presidenta felicitacion deportista wowwww padre
Twitter|https://x.com/ExpresoPress/status/2066936609803485617,Twitter,1,22,incremento escurrimiento llegar cuenca rio guayalejo impacto sistema lagunario sur tamaulipas gobierno tampico mantener activo protocolo preventivo responder oportuno cualquiera contingencia hidrometeorologico
Twitter|https://x.com/larazontampico/status/2066936813353119988,Twitter,1,18,incremento escurrimiento llegar cuenca rio guayalejo impacto sistema lagunario sur tamaulipas gobierno tampico mantener activo protocolo preventivo responder
Twitter|https://x.com/C_CulturaUNAM/status/2066943893904507207,Twitter,2,40,tampico alfonso abrir cafe mover nostalgia necesidad katia llegar huir cafe silencio nacer conexion inesperado cafe chairel jun sala carlos monsivais reserva gustar historia intimo drama familiar pelicula dejar pensar dia romeria merecer lista puntosculturaunam boleto junio sala jose revueltas
Twitter|https://x.com/ChivaInvencible/status/2067032375452704951,Twitter,6,63,pregunta quedar exactamente cambiar interior interior caso seguir perder chivas urgir pivote oficio encontrar jugador oso llegar jordan carrillo kevin castaneda bryan piojo sumar restamo necesitar mco necesitar denzell junior soltar marmaja pivote traser mco pais cifra alto pagar alguien valer pena pagar galindo llegar guadalajara tampico exigir precio exorbitante marcelino garcia paniagua dudar resultado vista titulo numero fifa acuerdo pagar pagar pasar
Twitter|https://x.com/VoxPopuliNoti/status/2066946946607075341,Twitter,1,17,empresario lograr acuerdo banorte adeudo millonario tampico tamaulipas resolucion judicial avanzar convenio alcanzado involucrado tampico tamaulipas banorte
Twitter|https://x.com/julioalex4/status/2066974276599578722,Twitter,2,43,gente profundamente gorila perdonar cualquiera acto delictivo cualquiera funcionario vendar antiperonista dia gente llegar insania bombardear pais matar compatriota antiperonismo mata gente profundamente gorila perdonar cualquiera acto delictivo cualquiera funcionario caradura vos cristina perdonar tampico existio twit criticar mil funcionario juzgado justicia preso
Twitter|https://x.com/DocUbaldo/status/2066958216357957730,Twitter,1,9,vph cancer cervicouterino algoritmo triaje diagnostico molecular avanzado tampico
Twitter|https://x.com/soy24siete/status/2066959160684536015,Twitter,1,19,banorte embargar perder litigio tampico autoridad judicial acudir sucursal ubicado avenida hidalgo ejecutar procedimiento relacionado juicio superior millon pesos
Twitter|https://x.com/darthgrey9/status/2066960477884657694,Twitter,1,4,madura tampico madero disponible
Twitter|https://x.com/juanluis627/status/2066961085568012738,Twitter,1,21,cursaste traqu magnolia park saw cadetes damn awesome raspas across street tampico know younger lived behind tijerina eagles ave small world
Twitter|https://x.com/CVDR_TampicoIPN/status/2067003109113512023,Twitter,2,50,cvdr tampico ipn celebrar llegada estudiante programa delfin impulsar investigacion vocacion cientifico ipn cvdrtampico programadelfin investigacion orgullopolitecnico gacetadigitalipn fomentar vocacion cientifico ipn recibir estudiante nacional internacional estancia casa estudio programa delfin cvdr tampico ipn sumar dia mundial lucha desertificacion sequia cuidar tierra agua proteger futuro desertificacionysequia cuidemoslatierra medioambiente sostenibilidad ipn
Twitter|https://x.com/Formula_Mty/status/2066969063784411600,Twitter,2,32,italia tampico pensar bandera mercado municipal zoom aparecer escudo nacional quedar claro mexicano confundir porra ambiente mundialista grupo aficionado sorprender interpretar himno leon pleno fan fest orgullo regio presente asistente dudar canto
Twitter|https://x.com/KattyYaye/status/2066973528339927281,Twitter,2,9,temps france senegal vos avis izo chip crax tampico
Twitter|https://x.com/SDFBeisbolMx/status/2066974090590851326,Twitter,2,60,serie historico semana cartel anunciar juego serie aztecas alijadores tampico respectivo llevado cabo jueves sabado domingo julio parque delta calzada piedad seguir serie historico descubrir cartel semana beisbolmexicano lineuphistorico rey deporte casa digital pierdar detalle historia presente beisbol mexicano unete noveno salon fama encontraras historia leyenda promocion dinamica giveaways video exclusivo buscano facebook instagram vsenokhtlf threads xnbbvdkxte vwzcobfehi youtube tiktok
Twitter|https://x.com/MilenioTam/status/2066974090276278588,Twitter,2,14,premio marcha lgbt tampico autoridad federal estatal municipal estudio determinar origen impacto material detectado
Twitter|https://x.com/VoxPopuliNoti/status/2066979299039564102,Twitter,1,18,evento masivo convencion impulsar actividad turistico tampico tamaulipas monica villarreal destacar crecimiento economico impulsado visitante tampico tamaulipas turismo
Twitter|https://x.com/c1c1l3/status/2066980006597673026,Twitter,1,14,risa ley seco tampico colonia simplemente cruzar puente frontera panuco veracruz regresar contento pisto
Twitter|https://x.com/IPSSET_TAM/status/2066982806094233818,Twitter,1,16,ingresar ipssetexpress evitar traslado ventanilla espera tramite instituto gratuito ipssetcuidadeti tamaulipas cdvictoria nuevolaredo reynosa matamoros tampico
Twitter|https://x.com/cesar6218/status/2067031265069437367,Twitter,6,28,fifaworldcup guapo pitudo alguien pedo hotspanish reality nopor alguien pasar lamansionvip creer termino contenido hot morbo hotspanish corona agradecer lamansionvip aesthetic bro tanque shulado hombre descansar calor monterrey
Twitter|https://x.com/SoloDoloNolo/status/2066991974943445491,Twitter,2,9,khaled jamaican palestinian muslim time built like mango tampico
Twitter|https://x.com/Ndeye__Penda/status/2066989313284251688,Twitter,1,7,ibrahima mbaye titulaire izo chips crax tampico
Twitter|https://x.com/JuanPizanaMtz/status/2066989498177626414,Twitter,1,10,ticket millon rancherito locura parecer exceso juego juntospodemos tampico tamaulipas
Twitter|https://x.com/PeriodicoQuequi/status/2066989784283681064,Twitter,2,35,detalle pasar desapercibido tampico usuarios tiktok compartir video rapidamente llamar atencion red imagen observar bandera colgado mercado municipal vista parecer italia acercar imagen descubrir pequeno detalle escudo nacional mexicano playadelcarmen encabezar mesa seguridad playa carmen
Twitter|https://x.com/expedientes_mx/status/2066989980367593608,Twitter,5,55,unidos seguir ruta huachicol fiscal nombre adan augusto volver aparecer expediente muelle tampico empresa creado notaria barredora hernan bermudez pieza cambiar nombre conectar historia seguir yayaaaaaaaiiiiiiii pruebas lider labarredora hora pruebas pruebas pruebas pruebas cerdo forget ricardo ahued bardahuil served general customs administrator tax administration service sat may april appointed president andres manuel lopez obrador
Twitter|https://x.com/Dideva3D/status/2066990310870204486,Twitter,2,27,camara sarr jackson chips crax tampico today sheu spread throughout abode blessed city touba bath light whose releas flows permanent outpouring mercy infinity fawzeyni safar month days
Twitter|https://x.com/TampicoGob/status/2066992156871467486,Twitter,2,42,cuadrilla labor limpieza desazolve rejilla pluvial prevenir encharcamiento mantener adecuado flujo agua temporada lluvia prevencion mantenimiento oportuno ayudar proteger movilidad seguridad persona atender sonrisas bienestar programa acerca servicio salud bucal colonia unidad movil equipado consultorio dental seguir atencion calidad bienestar familia tampiquena
Twitter|https://x.com/MuroPoliticoMX/status/2066992887116579039,Twitter,1,22,tamaulipas conagua smn emitir alerta tamaulipas pronostico lluvia puntual fuerte descarga electrico caida granizo nota cdvictoria tampico cdmadero altamira matamoros reynosa nuevolaredo
Twitter|https://x.com/MuroPoliticoMX/status/2066993037582995603,Twitter,1,18,caravanar migrantes unidos conformado vehiculo persona ingresar territorio mexicano frontera tamaulipeco nota cdvictoria tampico cdmadero matamoros reynosa nuevolaredo
Twitter|https://x.com/MuroPoliticoMX/status/2066993140041420930,Twitter,1,20,tamaulipas accidente vehicular persona lesionado circulacion encontrar obstruido carril carretera federal nota cdvictoria tampico cdmadero altamira matamoros reynosa nuevolaredo riobravo
Twitter|https://x.com/MuroPoliticoMX/status/2066993271855788439,Twitter,1,23,tamaulipas congreso tamaulipas aprobar inscribir letra dorado nombre benemerita escuela normal federalizada tamaulipas nota cdvictoria tampico cdmadero altamira matamoros reynosa nuevolaredo riobravo vallehermoso
Twitter|https://x.com/MuroPoliticoMX/status/2066993494032286132,Twitter,1,23,tamaulipas exigencia cnte eliminar actual ley issste restablecer antiguo esquema pension implicar impacto financiero multimillonario nota cdvictoria tampico cdmadero altamira matamoros reynosa nuevolaredo
Twitter|https://x.com/TamaulipasHabla/status/2066994816089505858,Twitter,2,41,cdvictoria fortalecer papel entidad acreditadoro reconocer habilidad persona dedicar ano oficio info tampico cdmadero altamira matamoros reynosa nuevolaredo riobravo vallehermoso tamaulipas cdvictoria estudiante recibir beca apoyo economico reconocimiento dedicacion esfuerzo alto desempeno academico info tampico cdmadero altamira matamoros reynosa nuevolaredo tamaulipas
Twitter|https://x.com/MuroPoliticoMX/status/2066995480416886846,Twitter,1,23,tamaulipas alcalde victoria eduardo gattas baez inaugurar xii evento nacional cultural deportivo seccion sindicato nacional trabajadores educacion nota cdvictoria tampico cdmadero matamoros reynosa
Twitter|https://x.com/MonicaVTampico/status/2066995854347505909,Twitter,1,22,mujer deber frente acoso digital sostuve reunion manuel avina meta fortalecer accion herramienta ayudar prevenir ciberacoso promover entorno digital seguro mujer tampico
Twitter|https://x.com/MuroPoliticoMX/status/2066996440258285861,Twitter,2,39,tamaulipas region enfrentar ajuste industria maquiladoro planta versigent victoria fortalecer plantilla laboral contratacion nota cdvictoria tampico cdmadero altamira matamoros reynosa tamaulipas mira puesto proceso electoral abrir convocatoria integrar consejo municipal distrital nota cdvictoria tampico cdmadero altamira matamoros reynosa nuevolaredo
Twitter|https://x.com/MarioJRamirezR/status/2066996692986241068,Twitter,2,39,buenmartes lider voz movilizar multitud crucial identificar publico necesitar mensaje deber mentalidad ganador buendia buenosdias buenosdiasatodos mexico cdmx elmundo tamaulipas tampico madero altamira cdmadero cdvictoria felizmartes martesdeganarseguidores felizmartesatodos buenmartesatodos eeuu viene morena sara carter claramente mexico mexico panama ultimahora
Twitter|https://x.com/CVDR_TampicoIPN/status/2066998897730375688,Twitter,1,21,cvdr tampico ipn celebrar dia internacional biotecnologia reconocer impulsar ciencia innovacion construir futuro conocimiento transformar vida ipn cvdrtampico biotecnologia ciencia orgullopolitecnico
Twitter|https://x.com/flakito_ian/status/2067000580187230373,Twitter,1,6,manana jueves temprano tampico madero gay
Twitter|https://x.com/jaibo001982/status/2067004676898521472,Twitter,2,4,invadir casa tampico mero
Twitter|https://x.com/lacapital2006/status/2067004999926681880,Twitter,1,23,emitir recomendacion proteccion pronostico lluvia intenso proteccioncivil cnpc fuerteslluvias veracruz slp nvolaredo matamoros reynosa riobravo cdvictoria tampico tamaulipas mante coahuila monterrey guadalajara cdmx
Twitter|https://x.com/VaxTamaulipas/status/2067005369126175205,Twitter,1,18,cdmx guadalajara monterrey tampico directo anestesia pemex terapia intensiva transfusion gobierno disparan deficit pib seguir hemorragia dinero cronico
Twitter|https://x.com/RadioUAT/status/2067007533798027539,Twitter,2,23,traer informacion final cdvictoria nld reynosa matamoros tampico madero tamaulipas solobasketxradiouat solobasketmx esteesmijuego iniciar actividad informado sintonizar frecuencia universitario cdvictoria tampico ingresar escucha
YouTube|https://www.youtube.com/watch?v=tZIjLicOg-8,YouTube,3,12,querer lleve suficiente agua donde necesitar canceladoooo valer vrgo altamira volver lodo
Twitter|https://x.com/AdrianoDeLucio/status/2067021717411684473,Twitter,1,4,opinar pausa hidratacion fan
Twitter|https://x.com/alondrarohe/status/2067014699724472668,Twitter,3,11,extrano amigo tampico ahorita costar dormirme cabeza pensar cosa regresasaaa favor
Twitter|https://x.com/MilenioTam/status/2067014935343780287,Twitter,2,14,tampico mundial actividad programado semana pantalla gigante gastronomia torneo exposicion formar agenda mundialista ciudad
Twitter|https://x.com/88hh8888/status/2067015883713593768,Twitter,1,4,presion barometrico madero tampico
Twitter|https://x.com/Guacamayalibre/status/2067017082063970355,Twitter,2,46,unidos seguir ruta huachicol fiscal nombre adan augusto volver aparecer expediente muelle tampico tampico empresa creado notaria barredora labarredora hernan bermudez hernanbermudez pieza cambiar nombre conectar historia seguir alcaldesa tepic geraldine ponce sale prohibido bailar tapar corrupcion salir show barato pueblo tratar recuperar confianza seguir robar
Twitter|https://x.com/HOYTamaulipas/status/2067018224651190550,Twitter,2,17,tamaulipas pagar banorte millon cliente tampico litigio durar ano enteratir columna tello montes omeheira patada ahogada lee
Twitter|https://x.com/Lady_Mariell/status/2067026293355340138,Twitter,11,40,alguien tendencia tampico fallar tampico relajo especial hablar pegar exactamente pregunta tendencia tampico hermoso desconectar twitter saludo paisano tendencia bastant hablar tampico jajajajajaja venir inundacion fuerte pegar tormenta huracan alla norte retirado venir dia calor noalregistrodelcelular mexicanos fuertes bandera mmm
Twitter|https://x.com/elvenudo111450/status/2067027656449675458,Twitter,1,6,puebla venir tampico pasar rato primo
Twitter|https://x.com/VoxPopuliNoti/status/2067028253433331865,Twitter,1,23,trabajadores hospital civil madero tamaulipas protestar director actual acusar hostigamiento laboral problema trabajador reiterar continuar brindar atencion medico poblacion altamira tampico ciudadmadero tamaulipas
Twitter|https://x.com/Michelle_Putixx/status/2067025092723249433,Twitter,2,2,rico culito
Twitter|https://x.com/VoxPopuliNoti/status/2069652837747835153,Twitter,1,20,dif tampico ayuntamiento celebrar union pareja fortalecimiento familia ceremonia incluir grupo vivo vals vibora mar banquete pareja tampico tamaulipas gobiernodetampico
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0d6NMLxdsfUByd4JNyihxGNNWvKNpQYjMYXDa4oZQ1jseHGeATFsYvfgYui7Zsce3l,Facebook,7,67,feliz cumpleanos querido presidenta claudia sheinbaum pardo deseo ano vida venir lleno salud alegria bienestar tampico enviar fuerte abrazo muchisimos felicidad presidento bendicion vida dra claudia claudiasheinbaum registro telefonico dato biometrico feliz cumpleanos gue derrame bendicion guerrera presidenta claudia sheinbaum gue vida felicidad dra claudia derrame abundante bendicion vida felicitaciones claudia sheinbaum pardo salud prosperidad felicidades presidenta seguir llenar sabiduria seguir tomar decision beneficiir bello pais mexico
Facebook|https://www.facebook.com/direccioneducaciontampico/posts/pfbid0cvRxwkbV2GkCjLHsZzZppm1iqEZ1qgnKcwiYJ7vg7UHXe95Q6imdPaRBqgpTjWnRl,Facebook,1,42,junio presidente general lazaro cardenas rio expideir decreto nacionalizacion ferrocarriles pasar expropiar compania ferrocarriles nacionales mexico empresa mano extranjero razon utilidad publico impacto estrategico consolidar soberania nacional permitir ano creacion empresa publico ferrocarriles nacionales mexico fnm hito clave desarrollo economico infraestructura pais
Facebook|https://www.facebook.com/direccioneducaciontampico/posts/pfbid0irzJFw9LBxT56Sq1cemjYZiwMafp6p2GkHHyDKTqMQ21j3zLj5YMtKgrTmQ2ttkEl,Facebook,1,81,cumplir monica villarreal anaya compromiso ninez estudiantil cumplimiento instruccion presidenta municipal monica villarreal anaya direccion educacion lunes junio cabo ceremonia honor bandera escuela primaria ninos heroes turno vespertino contar presencia autoridad municipal personal directivo docente padre familia alumno acto civico visita prometido institucion entrega apoyo beneficio comunidad escolar incluir gel antibacterial alumno reforzar medida salud higiene plantel mochila deportivo impulsar activacion fisico sano desarrollo estudiante accion gobierno municipal refrendar compromiso educacion salud bienestar nina nino ciudad asegurar herramienta necesario desarrollo escolar
Facebook|https://www.facebook.com/permalink.php?story_fbid=pfbid03HW4XJ1YdVxKfCbZyhGnjTzrJLe7iB1p2QhHrWfmRZr6FMSAhktn7EoV5FceYTJVl&id=61567568690714,Facebook,2,43,cocodrilo moreletii conocido juancho formar riqueza natural vida silvestre distinguir tampico habitar cuerpo agua region emblematico reptil formar ecosistema vida ciudad visita laguna carpintero podrar espacio seguro apreciar especie representativo sur tamaulipas observar vida silvestre conectar experiencia monica villarreal familia nino discapacidad slp
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid0KmrWJparXEU3uJ8RektF1Bg5KmaWyqDKVb1VGkQGjQ9NZr82c9LRWL39fikU3vMWl,Facebook,1,46,prevencion herramienta importante cuidar salud familia colonia tamaulipas dia cabo jornada descacharrizacion noche reforzar accion labor fumigacion contribuir disminuir riesgo asociado proliferacion mosquito transmisor enfermedad seguir vision monica villarreal anaya programa preventivo continuar avanzar distinto sector ciudad priorizar bienestar proteccion tampiqueno tampicotecuida monica villarreal tampico gob
Facebook|https://www.facebook.com/ProteccionCivilTampico/posts/pfbid02KKCvsPAnQghJTbruZzDLMpPezGZHmEfk6eecgYkwFHwEovrCUW6b5gTxoHaukWNzl,Facebook,1,22,recomendacion alto temperaturas aumento temperatura riesgo salud seguir recomendacion clave protegerte calor extremo preventivo tampico cuida proteccion civil proteccionciviltampico tampicotecuida tampicosomostodos bomberostampico
Facebook|https://www.facebook.com/direccioneducaciontampico/posts/pfbid06hpvG6yAi95GQ3D2P6aJ7ayX2gW81PE1xcMveTr57f38MEbmZad2DVisjqDejLicl,Facebook,1,119,junio conmemorar aniversario luctuoso grande referente arte mexicano siglo pintor muralista rufino tamayo fallecer dia diferencia contemporaneo diego rivera david alfaro siqueiros jose clemente orozco tamayo distanciar tono marcadamente politico nacionalista muralismo tradicional preferir experimentacion color textura vision poetico universal raiz mexicano deber rufino tamayo maestro color celebre magistral color textura soler color explotar tonalidad fuerza obra rosa azul tierra inconfundible innovacion tecnico crear tecnica grabado conocido mixografia permitir anadir textura volumen impresion papel obras iconica pintura mural famoso destacar dia noche dualidad ubicado museo nacional antropologia inconfundible naturaleza muerto sandia convertir sello personal obra legado inmenso produccion artistico fundar museo rufino tamayo ciudad mexico museo arte prehispanico natal oaxaca donar coleccion personal pueblo mexico arte forma expresion entender
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid02zjxTR3ZhY6ehNSxb4rGAZQYwyKkHfnYgiwWUSFV5THKK7tKoyZd6uR5nnaK2bGrpl,Facebook,1,89,danza gobierno municipal tampico encabezar presidenta zacil villarreal anaya cultura presentar edicion danza teatro aire libre paseo cortadura familia visitante disfrutar jornada reunir distinto expresion artistico deportivo presentacion participar escuela club ignacio cuyo alumno ofrecer demostracion salto cuerda acompanado musica tradicional mexicana resaltar juego practica formar patrimonio cultural asimismo academia urban crew compartir muestra danza urbano reflejar talento disciplina creatividad integrante brindar publico presentacion lleno energia expresion artistico espacio gobierno municipal tampico continuar promover actividad fortalecer convivencia comunitario impulsar desarrollo artistico acercar cultura comunidad tampico cultura secretariadecultura tampicovacontodo arteycultura
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid01SoY63zdmm94JfYCCDq2iKS6XXT9WXyDgfxjzxNiUFdmyv3WpfD3F6SYZSW7g6Fyl,Facebook,1,99,velada concierto the beatles gobierno municipal tampico encabezar presidenta zacil villarreal anaya cultura presentar velada concierto the beatles teatro farol centro cultural irba noche dedicado celebrar musica legado agrupacion influyente historia contemporaneo cargo cuarteto hermanos rueda participacion especial artista invitado aram castro publico disfrutar recorrido musical emblematico hard night yesterday comes sun let hey jude evocar recuerdo emocion compartido distinto generacion velada reafirmar permanencia obra musical continuar inspirar mundo cuyo mensaje esperanza amistad union permanecer vigente recordandonos expresar cancion reconocido need love gobierno municipal tampico promover espacio encuentro musica convertir puente convivencia disfrute colectivo tampico cultura secretariadecultura tampicovacontodo arteycultura
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid0yiDiVQd99n4ZtsKR5pkqB1oc6PK5tAAsebwrSFRKLzH1fwFakcGsoiu4xqt5uN2Fl,Facebook,2,46,cuidado espacio emblematico tarea constante dia mantenimiento laguna carpintero fortalecer conservacion area verde sendero espacio publico accion formar compromiso administracion encabezar monica villarreal anaya mantener ciudad ordenado limpio entorno digno convivencia familiar cuidar laguna carpintero preservar orgullo tampico monica villarreal tampico gob ciudadania general equipo cochino
Facebook|https://www.facebook.com/reel/1564438828589976/,Facebook,4,32,tampico reconocer galardon tree cities world distincion internacional avalar construir ciudad verde sustentable calidad vida reconocimiento resultado accion concreto impulsar tampicovacontodo tampicotecuida jalir tampico sumar reconocimiento liderazgo alcaldesa monica villarreal hora alcaldesa
Facebook|https://www.facebook.com/reel/26630671913273945/,Facebook,7,64,solicitud ciudadana atendido traducir espacio instruccion presidenta municipal monica villarreal diverso accion colonia barandillas respuesta peticion vecino sector incluir retiro escombro maleza reparacion limpieza alcantarillado cambio luminaria labor desazolve apoyo camion vactor gobierno municipal tampico continuar responder accion concreto mejorar calidad vida familia tampiquenas tampicovacontodo tampicotecuida enhorabuena tampico gobierno escuchar pueblo monica alcaldesa reconocimiento excelente accion hablar palabra excelente apoyo lider vesin juanita vesin
Facebook|https://www.facebook.com/monicavtampico/videos/2020276452696405/,Facebook,1,7,acompanenme accion emprendido delegacion zona norte tampico
YouTube|https://www.youtube.com/watch?v=i1xgxMz3d6A,YouTube,10,82,animal maltrato pobre animal accidente inconscienciar empate ilucionar mexicanos cuidar favor pobre animalito estresar gente deber pensar bienestar desear viral indumentaria humano perro sobretodo gato pndjo querer hacerce viral terminar maltratar animal che gente pndjo casa deber prohibir mascota pobre animalito estres terrible medio multitud soportar grito espera necesidad mascota famoso rico familia pato maltrato animal sigar transformar pais negativo pondrar calidad pais medir gente millon alegre positivo musica mexico sentir cielito lindo viva mexico costar entender entender vibrar jamas entenderar ilusos
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0F7ZRJTFkeMSah5TYpnzgoNU8svc9GG5K772udCwi6TBNaxYqWmN7hpGY7dEBRC2ql,Facebook,5,46,vivir mundial tampico venga mexico ganar viva mexico ganamooooooos alcaldesa viva mexico felicidades excelent jugadores equipo seccion mexicana tecnicos felicidades bendiga fuerza fortaleza animo exito esperazas mexicanos viva mexico grandemente bendecidos sabiduria talento gracias darno gusto mexico llevo partidos ganados bendicion triunfo ganado super divertido evento
Facebook|https://www.facebook.com/reel/1003592239057819/,Facebook,4,10,seguir disfrutar mundial mexico felicidades volvimos bravoooooo gooollll mexico celebrar
