documento_id,plataforma,usuario,tipo_registro,lemas
0612c517aa66f20cbb95,Twitter,horokenmo0,comentario,
f392c14587164eeabfad,Twitter,NTX_OFFICIAL_,comentario,mona lisa ntx 엔티엑스 yunhyeok jhope 제이홉
530a2b88d34f693c37d2,Twitter,Melissa_Bely,comentario,dinamarca acto insumo medico hospital macuspana tabasco acto improvisar botellon salvar vida bebe acto despiden director hospital morena buscar solucion buscar culpables
30ec44bdf4242aa13203,YouTube,,comentario,verguenza gobierno
19aebe8a87e8efed272b,YouTube,@jerhurricane,comentario,thats like revolutions years mexico bear like different countries problem revolutions fail lack people willing say weapons good morals ideologies causes always missing bad guys take without present
0635660042a0ee7c090c,Twitter,TicTacBOS,comentario,moaちゃん semana fukuoka carta chico compartir experiencia moa mexico preparar formato querer escribir apodo llama
7b8cf1f6b66da124c281,Twitter,lagarzasosa_,comentario,tornillo perrito ano llegar mision patita lastimado recuperado castrado gustar jugar perro super sociable querer caba gba escribimar asunto tornillo faltar
56c8ad8c04b9bed76213,YouTube,,comentario,desgraciadamente autoridad peligro pais justicia dinero bailar perro detienen delincuente entregar fianza salir nuevamente robar recuperar deir salir libre carcel nuevamente calle seguir engordar bolsillo terminar llegar presidente corrupto nayib bukele president valer arcelia teloloapan ardar
dafa3b05314ec6a1f548,Twitter,SebastianRochaZ,comentario,paulina vodanovic carolina toha llamar votar boric campana boric celebrar ganar boric orgulloso gob boric toha ministra importante gob boric ojo continuidad gobierno boric
1395916f3171500b48da,Twitter,AnikaMagya,comentario,dia semana ombligo feliz miercoles amor
51f3ad4141e3f66440d5,Twitter,armentapuebla_,comentario,puebla alineir vision humanista presidenta casas carmen serdan apoyar mujer contar secretaria mujeres reforzar centros libre coordinacion orden gobierno poramorapuebla pensarengrande
d6b3693087a347cf032d,Twitter,Monica_Garcia_G,comentario,salud entender condicion vida social pieza clave reconocimiento integracion multidisciplinar seguir dialogar trabajador trabajadora social mejorar coordinacion sociosanitario
bf4077fc0155ee33ad03,YouTube,,comentario,sabio triste catolico
021aff784b8b636c4ecd,Twitter,PoleoRafael,comentario,tomas guanipa abusar nombre pdte electo edmundo gonzalez declaracion tratar inducir idea guanipa representar edmundo contrario eleccion guanipa promover echar tierra eleccion edmundo
74d8a4d2fc0dbe158e07,Twitter,JMGongora54,comentario,acuerdo secreto gobierno cobo parolin papel mojado bendito
6218368afb4a4f7c6cb3,Twitter,headphonesoon,comentario,nao esqueco uma monico falar semana inteirar tinha uma ponta novela epoca babilonia chegou mostraram foi uma participacao kkkkkkkkkk eram bom demais
205bae77633f071d1ba9,Twitter,MonicaToledoCa1,comentario,morena querer imponer dictadura disfrazado democracia creer idiota parir dormido confiar despertar esperer demasiado tarde chairo dejar pendejo
bf9f2e75efca4c7bb98e,Twitter,Joacmillo,comentario,boludez increible taco exactamente cabeza mujer hombro
17d74b2d223025529a21,YouTube,@xavialex768,comentario,respeto marino
b6bad1baa663b07b169e,Twitter,LevyRincon,comentario,hermano coger cargado droga viajar unidos esposo negocio narcotraficante memo fantasma descarado cinico vos martica callate acostate dormir
5fe26f181d97dbb632aa,Twitter,DefensoresAn,comentario,guayaquil informar monica fortis loor mercado sauces pedir dinero animal cuidado volver caer trampa favor urge responder perro desaparecido
f4c7ba8345849bcb735b,Twitter,cuartodemillamx,comentario,contexto tampico
1b0dffcd1cd97bf53797,Twitter,MonikVerjan,comentario,domingo melissa tirar altafulla subida bajar pacifico tibia bajar joda gente querer conforme lacasadelosfamososcol
a4129abf4416efe07615,Twitter,radiocentroec,comentario,lagrima monica salazar asambleista independiente hablar salida bancada correismo explicar faltar respeto tratar cosa beneficio agrupacion politico video diario expreso
11f287a306cd105850a4,Twitter,MONAQUILOMBERA,comentario,tora tapa revista gente muda
3418e5633d34aad4ea38,Twitter,PoloDiazG,comentario,imagenes bochornoso espectaculo vivir miercoles agresion verbal presidente ordenar retiro renuencia venir sacar fuerza
e3ba585863dccac13fe8,Twitter,fl0wercande,comentario,inminencia juanjoargentinidad aguantar mostrar preciosura venir gestar muchisimo armar ayuda princesa aca hilo pagina secreto mariconar
9666bcb0b7af3d333b1a,Twitter,txtonmx,comentario,moa lleno mexico amor alegria mayo love language sentar pais preparar poster video promocional red ciudad escuela universidad cafe poste respeto espacio publico dudar donde pegar querer moa lleno mexico amor descarga
28956df68e9837d9131e,Twitter,teleamazonasec,comentario,casosinohydro maria auxiliadora patino jose xavier macias hija yerno conto patino detener panama
48b3dead49dc1807d32f,Twitter,CostaGino,comentario,impresionante muestra solidaridad internacional periodismo independiente peru ley mordazo conocido ley apci aprobado congreso promulgado dina asesinar urge sumar esfuerzo periodista organizacion sociedad civil firma necesario declarar inconstitucional firma movilizacion derogar atrocidad peor dictadura favorecer censura periodistico corrupcion impunidad
950c551cdb6cc6f63624,YouTube,,comentario,teamo casado smor
766c254c806ae5bc8c77,Twitter,AnalisisPuma,comentario,monica alvarado defensor compartir escuchar aficion tribuna positivo rebel asistir domingo entrevista completo canal
7698cdb68eed3cbe4f41,Twitter,ladymoskigna,comentario,tana meter prima orto jsjsj peleandose patadas granhermano
ad2c9b2a35e4f0a207e4,YouTube,,comentario,
815f3ab80652a8f88feb,YouTube,@wovfm,comentario,really fine take confusing revolution given shifting allianz outstanding footage stills never sear nicely paced gave doc suspense
8ce9625e004a4cc0d481,Twitter,SosAbuelos1,comentario,murcia contacto jazmin mastina ano recoger condicion pesimo cargar collar muchisimo increible super especial encantar paseo sereno paz vivir perfectamente piso buscar compania humano tranquilidad super carinoso inteligente maravilla grande pequeno protector edad tamano volver invisible buscar hogar responsable jazmin vivir magnifico companera viaje
90a1dc17d9eb9896709a,Twitter,monicaluciavaca,comentario,querer morir rapido inhumano querer elegir
a76f105d1487a6188779,Twitter,mmendoza_GT,comentario,legalidad objetividad esbirro delincuente confiar oscuro historia criminalizar perseguir injustamente gente gracias liderazgo luis pacheco alli
9681c891bb46193fc1a4,Twitter,Rayadas,comentario,viernes abril estadio universitario tacospopos
5da7ca893f04217c06a8,Twitter,mmendoza_GT,comentario,guinda pastel terror provenir denuncia seguir orden nefasto abuela mal infeliz terrorista
651b07bbe24f93ec59cd,Twitter,PM_Navegaciones,comentario,olvidar saqueo erario jefa mexicanos corrupcion millon embolsar ano pension seguir cobrar
dec7a61e17607738337d,Twitter,EcEnDirecto,comentario,urgente detener panama xavier macias carmigniani maria patino herdoiza yerno hija conto patino intimos lenin moreno beneficiar caso sinohydro
c54d6bcf6b6fb283940d,YouTube,,comentario,barbaro siquiera donde tamaulipas grande
0e51995befbc3fd42f5f,Twitter,tostibelen,comentario,parecer contexto tana dejar chongo cuidado casa prima entender tana entender andar alguien tana querer pasar prima enojo granhermano
7da48b9a8697e371c73b,Twitter,MonicaToledoCa1,comentario,chingue chingue fobaproa demente mesia robar fobaproas idiota gritar enajenado agachar estirar mano pio mamen parasito
5b4ccd135ebdbbcdeda9,Twitter,MonicaToledoCa1,comentario,mexicano prestar salvajada hediondo judicial convertir complice accion sumir abuso excesivo gobierno ciudadano
64c67c12c1a63e83ca77,Twitter,violetamg10078,comentario,mexico movimiento traidorzuelo monreal deber morena mentir robar monreal acuerdo
c1d328598c0ff67ebaa4,Twitter,GilmaGCamargo,comentario,mulino deber continuar presidencia falta respeto pueblo delito soberania tolerar
bd39469febe07825c67b,Twitter,danpinera,comentario,america femenil enfrentar sucursal fronterizo america femenil retro bis reloaded janelly farias renata masciarelli moni rodriguez ana gaby lozada aurelie kaci eva gonzalez destinney duron miah zuazua dayana martin
eca010df5b4e8e4624ae,Twitter,mmendoza_GT,comentario,vos asesorate organismo internacional parar seguir virginia laparra esposa dama sigar subestimar maldito enemigo delegar asesorate dalar
d6475cc3482ffe101679,Twitter,rosaicela_,comentario,tarde recibir gobernador tamaulipas seguir coordinar desarrollo plan aplicacion programa beneficio tamaulipecos
ec42d2646e1bbc9614b0,YouTube,,comentario,perra rola fastidiar
8ed9d877792917288f8c,Twitter,Tita1222455,comentario,claro hablastir brian servir relacion adentro casa luquita imaginar venir mundo opinar relacion amistad martina cuidastir afuera adentro casa maduro anito ganastir experiencia madures
1d1c29a74d5216c8a0ba,Twitter,ResistenciaCMx,comentario,morena narcogobierno creer lean vean joya octavia leal moncada lider cdg cercano trabajador morena pedir habitante tamaulipas voto favor candidato morena hilo
413f693427ee7ce53c2c,Twitter,GlodeJo07,comentario,amigos escandalo corrupcion nexo crimen organizado gobierno morenista lider cdg detener resultar americo villarreal actual gobernador tamaulipas recibir ayuda directa octavio leal moncada aceptar abiertamente involucrar organizacion eleccion tamaulipecas
f09a899efcb63d3c88bb,Twitter,REPORTINQUIETO,comentario,nalgas huevos uruapan chinggggs palafox michoacan convertido mujer valer gobernador presidenta remedo presidente municipal uruapan carlos alberto manzo rodriguez pendejazooooo
57ef21df643a4b76db71,Twitter,VoxPopuliNoti,comentario,miguel garay avila tomar rienda comunicacion social tampico tamaulipas alcaldesa confirmar noticia inauguracion calle tierra alta tampico tamaulipas
780eab949acfc5d5f088,Facebook,,comentario,excelente obra
d3b338385ac00155b334,Facebook,,comentario,excelente obra
980925fc410de4224460,Twitter,MauricioGomezCO,comentario,cinismo gobierno petro limite provocar crisis diplomatico unidos pretender mano improvisacion costar demasiado unamonos recuperar pais
3ad092a82814c70a530d,Twitter,MakinaAzulMx,comentario,acordandome ganar conca unico loquito jersey bandera celebrar miguel hidalgo tampico jajaja
f07f7befeed4e8988232,YouTube,,comentario,numero uterias
2c64de07c612c3b15f48,Twitter,rochicabj1905,comentario,increible shipp atacar martina vivir aclarar lindo amistad tato dejenla paz problema amistad persona free martina granhermano
8c3f49cf562de2b059e3,Twitter,TraidoresConAVA,comentario,chocan patrullas donada semanos elemento conducir hablar whatsapp srio ayuntamiento tampico carlos garcia justificar accidente pasar villarreal altamira cdmadero cdvalles cdvictoria tamaulipas
d3c209642783205393ff,Twitter,MentalHabito,comentario,orgullosa mama tocar ame amar
f87e85f4b6664e726f78,YouTube,,comentario,mandir investigar enriquecimiento ilicito jesus nader delegado regional imss tamaulipas
3ad37f27f0ae2d864461,Twitter,PamCerdeira,comentario,narcobloqueo forma simultaneo situacion jalisco michoacan guanajuato
f135b96db79a9ec439a3,Twitter,All_Source_News,comentario,members orders poncho quiringua tony fernandez operatir michoacan jalisco sent anonymous source
8d6a0e8470b30ade35c8,Twitter,MONAQUILOMBERA,comentario,malo vibra genero amiguito topu malo molestar cara
68dc726af5d6c894bd85,Twitter,MonicaToledoCa1,comentario,final expresidente cosa mala loco demente dejar destruccion violencio muerte dolor herencia maldito titere secuaz seguir recibir orden seguir saqueo destructivo nacion
d5dc9eac5e493ee4e2ae,Facebook,,publicacion_institucional,escuchar pueblo caminar atender necesidad real suceder cosa transformar vida calle tierra alta calle tamesi calle colonia tierra alta entregamos obra nacer peticion ciudadano convertir gracias compromiso gobernador compartir vision gobierno cercano humano tampico seguir avanzar gobernar corazon calle contar historia
bc86f93ef0846522a098,Twitter,tv_monica,comentario,tremendo honor equipazo ejercer oficio maas lindo planeta alegria recibir reconocimiwnto doble regalo
1888378c9acfe4417277,Twitter,MonicaToledoCa1,comentario,tratar izquierda derecha tratar sentido comun humanidad conciencia persona naturaleza quedar claro ignorancia excusable
656c0e4348b7a9e1253c,Twitter,tctelevision,comentario,monica salazar exasambleista revolucion ciudadana solicitar curul legislativo alejado bancada salazar revelar motivo peticion noticia
e50994616cfd08a6cfcd,Twitter,yellowStroke06,comentario,monockity changuito adoptar roier missa
ba4ee61fe621d01ec320,Twitter,chubbsoft,comentario,salir obstetra tomatito camino encorvado jeje faltar mes
bb9bb5e652aecc990c4f,Twitter,ChumelTorrees,comentario,corrupcion alla patrocinado licenciado nexo gobierno morenista lider cartel golfo salir descubierto gobernador tamaulipas recibir ayuda electoral financiero social octavio leal moncada aceptar publicamente involucrar cdg eleccion creer mentiroso valer reata dejar video licenciado aceptar mananera participacion octavio leal cdg eleccion amigo tamaulipecos tpdo mexico gobernados narco gobernador indice inseguridad bajar
9ae5fad2646547446750,Twitter,MONAQUILOMBERA,comentario,ponen musica tetrico luz pareja note quieren bajar granhermano
d2b108c3c3648e31f48a,YouTube,,comentario,saludameeee
8ae9e9b0ba41c5bec20c,YouTube,,comentario,
85bc98d7fc5a0ce4952c,YouTube,,comentario,saludame porfa
fa54c3c693ac54aee3a9,Twitter,VMOSN,comentario,michoacan tabasco sinaloa gobernar morena
7640a480474bdb7bf0cc,Twitter,PrensaComunitar,comentario,sociedad civil san cristobal verapaz alta verapaz expresar rechazo criminalizacion exintegrant cantones totonicapan meme solano
9a2b37d1d26c6f735177,YouTube,,comentario,policia dona bro
5e47e7155d99d1ab5752,YouTube,,comentario,
3adf8ee7ac2fdec5d08c,Twitter,piscisgirrl,comentario,cabeza caber dejar hermano gabriela conoce prima tana saquen mama luchi alevosia odiado odiado granhermano
3da2de988f02f08465ce,YouTube,,comentario,
064bb28a8aba7db65ed2,Twitter,miss_moxxa92,comentario,jajajaja jajajajo jajajajo
978c0b02e3dc76ae49c1,Twitter,WenaChile,comentario,oye tomas vodanovic preguntar haras salir luz licitacion oculto gestion sumar millon pesos
f6888d0dfa58bec0b0c6,Twitter,AlessandraRdlv,comentario,corazon cuauhtemoc reunimos colonia kiosko morisko recordar importante cuidar proteger amar nina nino festejarlos regalo construir alcaldia crecer libre seguro feliz gracias mano feliz dia nina nino sueno cumplir
5712c59d48bc46856ab7,Twitter,abcesnoticias,comentario,identificar miguel angel tovar mara paola vargas testaferro padrino lopez red corrupcion
cb09ec5730920c965c8c,Twitter,morabsources,comentario,chica dorado seguir salir publi pantene mexico pantenesetransforma morabianchipantene
16771c1dfe415ab15a36,YouTube,,comentario,gta san andres policia taxista conductor ambulancia fbi swat militar bombero saludame porfa
f8aa2e9fac351d183c10,Twitter,Beatrice_Tonuch,comentario,evento importante pacer cualquiera tranquilidad brindar presidente serio juliana vaticano
dc0d6e23f6648ab143a6,YouTube,@Agustín-p8u8n,comentario,rolitar yahir
c63053a619868936b6e6,YouTube,@bernerrommel4159,comentario,heroe combate
d7937e4d82b9a22d31b4,YouTube,,comentario,
c9766bc2bf93feeb7329,Twitter,MaPaulaFonseca,comentario,inaceptable discusion publico cruce chism infobae
0457a541ef85f4550744,Twitter,jamolestina,comentario,ponchito vida locura pasion espectacular mushuc runa
749ec586312fe38a65fa,YouTube,,comentario,carro policia rojo
ef6ded87b51f89744265,YouTube,,comentario,perroncisimo rola
c8478f1150598523c2fb,Twitter,monikeuu,comentario,buscar mutis kpoptwt stantwt prio skz amp enhypen ᅠᅠstar taylor swift aceptar cualquiera fandom inseparable
fe02cd8baee04f6a4afb,YouTube,,comentario,pasar online
8759056af2e1a948881a,YouTube,,comentario,pensar dinero prian querer seguir querer entrar gobierno mentira depender pueblo dejar creer prian basta
52eccd1c8ac8d08c6e6d,YouTube,@RamónOrozco-j1p,comentario,viva marino loko
c0e1a0751e74f42a0957,YouTube,,comentario,descansa paz
1ecd7c193cd81c6dbfee,YouTube,@RamónOrozco-j1p,comentario,viva merino loko
988a8551556debfc33e0,Twitter,TomyCatt,comentario,sentir amigo angelito cuidandote abrazo
20627051b8e666859dde,YouTube,,comentario,trevor michael ropa policia robas auto policia fingir policia
d937e74618eb6fe1ca72,Twitter,menipipol,comentario,misoginia disfrazado publicidad salir huevo
de4415127e8b97995694,Twitter,mamicosofficial,comentario,ประกาศ top spender mami sweet time huahin ประกาศ top spender video call top spender เวลา ประกาศผล top spender เวลา mami line mami mami shop center mamixthomaskonginhuahin mamixthomaskong thomaskong tthomastc kongjiro mami puppylovetint
ed929762dabe2463a35c,Twitter,PabloIglesias,comentario,gracias monica puertas apoyo garibaldi taberna espacio colectivo recuperar memoria historico espana america latina apoyar
120b56ed93f928d92ab9,Twitter,MSalesianas,comentario,recordar mariaauxiliadora madre protector ano san juan crisostomo constantinopla maria auxilio donbosco popularizar devocion mariaauxiliadoro guia esperanza estiloghibli
c8a4efea0ce815b93ab3,Twitter,WAHM28,comentario,bendigar cuidir ampare protejar favorecer apart virgen cobrar manto acompanar angel guarda gueir espiritu santo regalar vida paz contigo felizjuevesparatodos
50bbef76ddfc4ce8c4a8,Twitter,_mvictoria1899,comentario,banque amiguito tato mostrar gente convencer cosa jajajaj ojala vayar pronto aburrido
fc22c032b1cb0fea9fc5,Twitter,MonicaCarrillo,comentario,otono pasar hoja caer microcuento
b3513380ec31a153bad2,YouTube,,comentario,configuracion opcion editor creer menu activar dejar apretado boton mapa mirar opcion truco estrella
8b8aa93653e2d723899d,Twitter,Miroslav_Agnis,comentario,nivel enojo piba deber enesimo meter aguantar
e2155f4fea841fbd5151,YouTube,,comentario,elias porque dejastir minecraft
1263af727d3ec7373f08,YouTube,,comentario,forma director lspdfr
bcb6e274f0be16c84932,YouTube,@pattycruz4676,comentario,hola interesante video favor dano informacion tienda excelente michasss graciasss saludos cuernavaca mor
41f81e4e2ffb3fcf695e,Twitter,nchiveofficial,comentario,mona lisa 엔카이브 nchive ncv jhope monalisachallenge monalisa challenge
16ceb57421c38313784a,Twitter,Rincon001A,comentario,atencion cucutenos vicky davila futuro presidente pais ciudad motilona
e2cc73cfbcfc00b8b330,Twitter,FlorRomaniello,comentario,ano partiste seguir presente avioncito acompanar dejar papa escribir recordar amor gracias ensenanza carino lucha seguir
a088c693e84518e265d8,Twitter,Renderizado40,comentario,pansexual necrofilico incestuoso violador violado paciente transtorno identidad disociativo asesino asesinado invalido cocainomano usuario esteroid zoofilico
52fec9ebaa413b78ba1c,Twitter,ElFinanciero_Mx,comentario,madre buscador maria carmen morales hijo jaime daniel ramirez asesinar madrugada jueves abril tlajomulco zuniga jalisco colectivo exigir justicia
a8801466b4b843d7e9d2,YouTube,,comentario,andar centro tampico vender abuja
b4fd06da1192f0a7ed14,Twitter,HELA_MORE,comentario,olvidar bony molly favor hermanita abandonar semana unido gustar necesitar apoyo muchisimo tranquilo ano medio talla mediano cdmx
8d124cdb4568f61a2ce2,Twitter,ButtonUpJuno,comentario,sᴀʟᴀ ᴇɴsᴀʏᴏ ᴀᴄᴛᴏ xxxɪɪɪ ᴇxᴄʟᴜꜱɪᴠᴀ sobre fotos exclusivas mafin sdemafin
50b860973a3bab2972ea,Twitter,Roberto34TM,comentario,artecontammy santificacion tamanta
9aa23feb156874923d2a,Twitter,anammac65,comentario,tulia mexicano votar gente ignorante entender acomplejado soberbia arrogancia preferir desden jefe unico oportunidad entablar relacion politica chiquita
d7fcd3fe6a2812785aa4,Twitter,Danirocknrrol7,comentario,tolantongo banda timmy merecer luchado semana sabado regresar domingo zandwich comer refresco abandonar agradecido bendecido
37b51a03d7a1da8dbc35,Twitter,voguelatam,comentario,descubrir portada mayo puerto rico sentir badbunny pasar mes lanzamiento debi tirar disco ano cerrar ciclo
c8a528821378b1bdf744,Twitter,ZorinFromBr,comentario,pera pera monica com sansao cebolinha cebolinha cascao outra monica monica verdade
ee1a0e6e0308c1216cf8,Twitter,TEAMBACKMX,comentario,llegar preventa bundle desconexion emocional aprovechar merch edicion especial etapa musical preventa terminar abril
958cc0dcf7ecc2bff8f6,Facebook,,publicacion_institucional,ojo nino brillar divertir conjunto dif tampico dirigir luz adriana villarreal espacio especial pequeno casa hogar vivir alegria esparcimiento fiestas abril hermoso sonreir juego show circo cantar bely beto dia compartir diversion compartir promesa comprometi bienestar felicidad extraordinario merecer apoyo crecer entorno lleno amor alegria oportunidad
9f1658729e039f960144,YouTube,,comentario,ubicar
0306494ff02de8c3866f,Twitter,VIBRAmascotas,comentario,justo nena acabar rescatar celo acosar macho edad esterilizacer pasar celo aprox semana resguardo adopcion responsable alguien interesado adoptar favor mandar wats cdmx adoptanocompres ayuda
ae7012e74dc8a9a148bc,Twitter,porktendencia,comentario,tlajomulco asesinato madre buscador maria carmen morales jalisco
f3ddd531085de1092817,Twitter,momorelojero,comentario,dedicar vos hermano amigo andar camino suerte cantar mandar agradecido vos arquetipo aflojar leal gamba fundir vos rumbo
9996610f1613005e39f1,Twitter,ElTanoOpina,comentario,tana giratoria empezar boludo golden ticket martina pegar corchazo orto granhermano
e9f1f1900f7067042c4a,Twitter,JuliGoonz,comentario,tana pucho recibir foto actual video prima chota siquiera mirada pasar choto boluda pasar mal granhermano giratoria urgente bastar bodrio
9d8fe563e75284944cee,Twitter,soluuusg,comentario,tana golden ticket martina granhermano
fab5431963a5b4ecee5f,YouTube,,comentario,maravilloso acerca historia museo ciudad tampico
c9fc2584686e17d2df49,Twitter,MoniPalaciosZ,comentario,resolver facilito abrir urna examiner voto republica megafraude
013b8705e4d4a04c5390,Twitter,PredictableLiar,comentario,medio mexico dormir dia post argentina siquiera mencionar letrinoamierdicano casual mexico nacer latinoamerico vasconcelos etc excepcion resistir slop letrino
0b1923258177d2cd4ebe,Twitter,MONAQUILOMBERA,comentario,empecinado ensuciar unico persona abre boca vuelve locos ven hilos
37052d0a1b001c782c25,Twitter,MundoMillos,comentario,cumpleanos paso millonarios anotar gol camiseta sao paulo victoria historia brasil felicitar lucho morumbi zapata cumpleanos estamosentodoslado
e19029afc578632a590c,YouTube,,comentario,gracias rancho humilde
108bf52cb23a5e06cd6d,YouTube,@oscarcortes734,comentario,wow sounds familiar like democrats constantly going guns sure peace
76f7ed59d7b0b7a8aad6,Twitter,rocionahle,comentario,pueblillo comunidad trabajador papantla apoyar semilla presidenta fertilizante instalarer centro recepcion impulsar maquinaria tecnologia veracruz poramoraveracruz
3b784bcd1508fd9b34fe,Twitter,lopezdoriga,comentario,mexico real mexico asesinar madre desaparecido
f6c679fe01c21884f5e3,Twitter,mmendoza_GT,comentario,sepanlo hora gentuza espacio valer madre pasar querer seguir recibir pisto gente importar pueblo bolsillo sacar rancia viejo politica
a1a66cdb3ed020b4e0b1,Twitter,JaliscoRojo,comentario,calle villa avenida villasur colonia villas tlajomulco zuniga madre ano hijo ano llenar agua recipient sujeto rostro cubierto casco motocicleta disparar
db9745d0d25ab3d9b9e4,Twitter,MonicaSaadeX,comentario,recuerden votar drogadicto
cc5209f3876d433ea4d5,Twitter,Como_Tanka,comentario,voce vai ela tem oferecer rodado mae solteira enzos desempregada ensino medio incompleto sem plano vida histerica cheia trauma outros relacionamento sem estruturo apoio familiar
4e9e66a06c14b59c84ff,YouTube,,comentario,lider grupo criminal presidenta president gobernadora gobernador involucrado
847e8311b7ccaf1e6d4a,Twitter,El_Hormiguero,comentario,semana venir lunes juan medio martes miercoles jueves esperansa grasia orozcoeh
958648f32713c3d0e6fe,YouTube,,comentario,junior falta
96c8cad348984dcbae66,Twitter,don_nariz,comentario,palo gobierno chaco pampito plata comprar mastantuono
50fd8a7d412309111ba0,Facebook,,publicacion_institucional,tampico consolidar destino imperdible entrevista azteca tamaulipas hablar crecimiento turismo ciudad aumento semana reflejo esfuerzo riqueza oferta turistico invitar descubrir recorrido navegar panuco bordo barco yaqui imperdible ruta cantinas tradicion experiencia unico tampico ofrecer
de5a2cfadda6aaeb4d0c,Twitter,TomasVodanovic,comentario,deber municipio reaccionar lluvia anticipado planificado aca contar accion enero desplegar invierno juntosavanzamos
3d800c1f0b0c7e0bd2b6,Twitter,mcunsaidthings,comentario,estresado ano dolor esperanza futuro duermo morir tia forma cruel querer cantar
21d96d5e9c79ded5dfb7,Twitter,TachiraProtesta,comentario,favor difundir mensaje maria corina machado hermano preso politico presos heroes dia pasar dia lucha dignidad victoria frente crueldad tirania presosquesonhero
f4b37daaa0b2dd63bd43,Twitter,tytapalilla,comentario,pena monjita llorar papa amigo tristeza perder amigo
9573e92e1746d3bcad80,YouTube,,comentario,video llamar hola hacerte perder
fff22e4f01aae84ac632,Twitter,MonicaToledoCa1,comentario,casualmente clan rey huachicol urgar callarnos pat hampon hdspm saquea mexicano hartazgo millonario
cbd7e1b0c69e45cfe9b4,YouTube,@IreneAguilarTorres-o1w,comentario,
18feb0a35c641428fed4,YouTube,,comentario,pequeno querer poli gta lavar coche especifico convertirio poli cerebro carton crei
a1922cdfb108346160ef,Facebook,,publicacion_institucional,corazon ciudad nacer gesto respeto convivencia programa vial cortesia simple accion ceder cambiar vivir vehiculo encontrar ceder avanzar orden amable querer ciudad seguro tranquilo cortesia persona beneficiar ganar cultura respeto compartido cuidar cuida
27e2ee7cf3b06100d1b2,Facebook,,comentario,bonito
8d248623a437ffee421a,Facebook,,comentario,bonito
b591abf69797fdfb7f01,Facebook,,comentario,bonito
9d2db6df7c3e7efcc26c,Facebook,,publicacion_institucional,corazon ciudad nacer gesto respeto convivencia programa vial cortesia simple accion ceder cambiar vivir vehiculo encontrar ceder avanzar orden amable querer ciudad seguro tranquilo cortesia persona beneficiar ganar cultura respeto compartido cuidar cuida
b02a583ca8cc02bc33c0,YouTube,,comentario,lara
3e9335254a303e593efd,YouTube,,comentario,gta san andreas pasar master
522e45b1b55b9be18764,YouTube,,comentario,real chat avisen prender xbox perder
95c77ee41c215b07237a,YouTube,@MelyRenteria,comentario,
3fdd9f4305b44e1352de,Twitter,monicaaasc__,comentario,echas aniquilador
bbc462cfa869cb2315be,YouTube,,comentario,amooo banda juniorrrrr
7c9ff2ebbfe823979a2c,Twitter,SoyNaucalpan,comentario,donde tamara tamara romero matehuala estudiante ano cch naucalpan martes abril ingresar plantel salir acompanado joven testimonio videograbacion revisado autoridad escolar paradero madre johana matehuala interponer denuncia comision busqueda mexico fiscalia estatal investigar caso companero joven organizar exigir localizacion vida tamis regresar casa esperar brazo abierto expresar madre
4da46936f7df6c37ac09,Facebook,,publicacion_institucional,obra colonia magdaleno aguilar testimonio vivo gobierno escuchar sentir actuar corazon americo villarreal transformacion simbolo cambio sensibilidad honestidad mano necesitar lleno orgullo historia obra construido unidad gobierno seguir caminar futuro
3416183a7cc2439c7b23,Facebook,,comentario,voluntad transformar tampico
84c9bda125b43eecd0b8,Facebook,,comentario,voluntad transformar tampico
b267194f3218283ad561,Facebook,,comentario,voluntad transformar tampico
1a9c762c518357051797,Facebook,,publicacion_institucional,obra colonia magdaleno aguilar testimonio vivo gobierno escuchar sentir actuar corazon americo villarreal transformacion simbolo cambio sensibilidad honestidad mano necesitar lleno orgullo historia obra construido unidad gobierno seguir caminar futuro
687de52653bfc12626fb,Twitter,TachiraProtesta,comentario,tirania maduro continuar juego sucio confundir maria corina presidente edmundo representar esperanza venezuela aceptar farsa complice maduro vestido oposicion pueblo decidir rendir apoya
1a36a8458cad9d3b447f,Twitter,MONYRODRIGUEZOF,comentario,asco cipriani abusador encubridor pederasta iglesia corrupto complice
6c1c6df7bb3bc8deca4a,Twitter,AsociacionMi,comentario,manchitas manana salido hospital deber poquito fuerte viejitar agonizar superar favor buscar persona ayudar pesos infinito gracias abrazo bancolombia ahorros nit nequi ahorro mano daviplata paypal rifa
3e568b4292917e2b50c5,Twitter,opinocol,comentario,elegir dirigir colombia gamin presidencia presidente congreso lengua trabado borracho drogado ambas jamas perdonar colombia jamas
69ba9b89de92dc8cf2c5,Facebook,,comentario,disculpen ignorancia sabrar entrar centro espectaculo pagar entrada feria
3e5253992ac93f43ebbf,YouTube,@AlexaMembreño-y7h,comentario,miadas mesasluda
fa41694edffa7e98e944,Twitter,AngelinaTamezTX,comentario,thank fighting congresswoman monica accomplished representative district ever years office
a74e1d7a4da3e558cff8,YouTube,,comentario,llamar elia
c232fb15e8badeced2a3,Twitter,mmendoza_GT,comentario,monton organizacion internacional consternada consuelo volver disparar pie accion tomar organizacion originario sesion permanente
d7b9c2a06680fba3cf24,Twitter,TotixMora,comentario,maravilloso video grabar mismisima carolina ardohain alias pampita lejos llegastar mora
2305563957f767ae8750,YouTube,,comentario,vivir chore encontrar mexico arriva chore
3a6d36038d4c2050fc84,Twitter,_monicahuezo,comentario,ganar ganar
04c61e4950e6ab648030,YouTube,,comentario,faltar dejate puteria husteco
