usuario,palabra,conteo,tema,sub,plataforma
Twitter::FMC_Cuba,educativo,1,3,0,Twitter
Twitter::FMC_Cuba,mostrar,1,44,3,Twitter
Twitter::FMC_Cuba,excelente,1,47,5,Twitter
Twitter::FMC_Cuba,amistad,1,16,7,Twitter
Twitter::FMC_Cuba,nacion,1,16,2,Twitter
Twitter::FUT_PIOFC,tania,4,12,6,Twitter
Twitter::FUT_PIOFC,mes,2,41,1,Twitter
Twitter::FUT_PIOFC,potente,2,40,1,Twitter
Twitter::FUT_PIOFC,partido,2,32,1,Twitter
Twitter::FUT_PIOFC,felicidades,2,0,2,Twitter
Twitter::FUT_PIOFC,jugadora,1,19,3,Twitter
Twitter::FUT_PIOFC,femenil,1,27,0,Twitter
Twitter::FUT_PIOFC,gol,1,35,5,Twitter
Twitter::FUT_PIOFC,llegar,1,41,4,Twitter
Twitter::FUT_PIOFC,demostrar,1,26,1,Twitter
Twitter::FUT_PIOFC,actitud,1,26,1,Twitter
Twitter::FUT_PIOFC,juego,1,44,5,Twitter
Twitter::FUT_PIOFC,inmediato,1,8,0,Twitter
Twitter::FUT_PIOFC,disputar,1,17,6,Twitter
Twitter::FUT_PIOFC,elegir,1,43,0,Twitter
Twitter::FUT_PIOFC,voto,1,5,5,Twitter
Twitter::FVivarium,contar,2,45,1,Twitter
Twitter::FVivarium,madre,1,33,0,Twitter
Twitter::FVivarium,joven,1,14,2,Twitter
Twitter::FVivarium,tristeza,1,33,-1,Twitter
Twitter::FVivarium,recurso,1,34,1,Twitter
Twitter::FVivarium,cubrir,1,41,7,Twitter
Twitter::FVivarium,gasto,1,41,7,Twitter
Twitter::FVivarium,tratamiento,1,46,0,Twitter
Twitter::FVivarium,necesitar,1,45,0,Twitter
Twitter::FVivarium,solidaridad,1,14,9,Twitter
Twitter::FVivarium,ayuda,1,45,0,Twitter
Twitter::Fabbi_an,semana,2,35,8,Twitter
Twitter::Fabbi_an,votar,2,43,0,Twitter
Twitter::Fabbi_an,alla,1,19,4,Twitter
Twitter::Fabbi_an,merecido,1,0,2,Twitter
Twitter::Fabbi_an,jornada,1,47,2,Twitter
Twitter::Fabbi_an,querer,1,42,-1,Twitter
Twitter::Fabbi_an,detener,1,8,9,Twitter
Twitter::Fabbi_an,jugadora,1,19,3,Twitter
Twitter::Fabbi_an,perder,1,33,1,Twitter
Twitter::Fabbi_an,partido,1,32,1,Twitter
Twitter::Fabbi_an,tania,1,12,6,Twitter
Twitter::Fabbi_an,ganar,1,21,1,Twitter
Twitter::Fabbi_an,sentido,1,20,3,Twitter
Twitter::Fabbi_an,entender,1,42,-1,Twitter
Twitter::FabianDiazPlata,malo,3,42,10,Twitter
Twitter::FabianDiazPlata,martha,2,11,11,Twitter
Twitter::FabianDiazPlata,victor,2,42,10,Twitter
Twitter::FabianDiazPlata,juan,2,34,3,Twitter
Twitter::FabianDiazPlata,lopez,2,9,3,Twitter
Twitter::FabianDiazPlata,francisco,2,39,1,Twitter
Twitter::FabianDiazPlata,javier,2,15,0,Twitter
Twitter::FabianDiazPlata,martinez,2,34,0,Twitter
Twitter::FabianDiazPlata,alias,2,16,1,Twitter
Twitter::FabianDiazPlata,presunto,2,11,2,Twitter
Twitter::FabianDiazPlata,capturar,1,29,-1,Twitter
Twitter::FabianDiazPlata,ficha,1,20,4,Twitter
Twitter::FabianDiazPlata,caso,1,15,5,Twitter
Twitter::FabianDiazPlata,juez,1,44,1,Twitter
Twitter::FabianDiazPlata,cuarto,1,37,5,Twitter
Twitter::FabianDiazPlata,penal,1,22,12,Twitter
Twitter::FabianDiazPlata,ordenar,1,17,5,Twitter
Twitter::FabianDiazPlata,captura,1,4,3,Twitter
Twitter::FabianDiazPlata,marco,1,6,2,Twitter
Twitter::FabianDiazPlata,investigacion,1,44,1,Twitter
Twitter::FabianDiazPlata,detenido,1,46,9,Twitter
Twitter::FabianDiazPlata,narcotrafico,1,49,9,Twitter
Twitter::FabianDiazPlata,puerto,1,15,8,Twitter
Twitter::FabianDiazPlata,pacifico,1,31,11,Twitter
Twitter::FabianDiazPlata,cargo,1,34,-1,Twitter
Twitter::FabianDiazPlata,alfonso,1,46,1,Twitter
Twitter::FabianDiazPlata,mencionar,1,11,8,Twitter
Twitter::FabianDiazPlata,presion,1,32,4,Twitter
Twitter::FabianDiazPlata,modificar,1,44,4,Twitter
Twitter::FabianDiazPlata,informe,1,15,6,Twitter
Twitter::FabianDiazPlata,judicial,1,41,0,Twitter
Twitter::FabianDiazPlata,favorecer,1,38,1,Twitter
Twitter::FabianDiazPlata,narco,1,25,0,Twitter
Twitter::FabianDiazPlata,detener,1,8,9,Twitter
Twitter::FabianDiazPlata,febrero,1,44,8,Twitter
Twitter::FabianDiazPlata,falsedad,1,20,5,Twitter
Twitter::FabianDiazPlata,prueba,1,34,4,Twitter
Twitter::FabianDiazPlata,amenaza,1,49,4,Twitter
Twitter::FabianDiazPlata,libre,1,14,4,Twitter
Twitter::FabianDiazPlata,decision,1,41,0,Twitter
Twitter::FabianDiazPlata,juzgado,1,14,0,Twitter
Twitter::FabianDiazPlata,deber,1,49,-1,Twitter
Twitter::FabianDiazPlata,caer,1,18,7,Twitter
Twitter::Fabianmendoza,patricia,2,38,2,Twitter
Twitter::Fabianmendoza,ganar,2,21,1,Twitter
Twitter::Fabianmendoza,san,1,43,1,Twitter
Twitter::Fabianmendoza,jose,1,39,1,Twitter
Twitter::Fabianmendoza,sentar,1,36,2,Twitter
Twitter::Fabianmendoza,presidente,1,10,0,Twitter
Twitter::Fabianmendoza,fernandez,1,38,5,Twitter
Twitter::Fabianmendoza,atreveir,1,46,3,Twitter
Twitter::Fabianmendoza,atencion,1,45,2,Twitter
Twitter::Fabianmendoza,democracia,1,39,9,Twitter
Twitter::Fabianmendoza,colombia,1,27,3,Twitter
Twitter::FaboPolanco,candidata,1,5,5,Twitter
Twitter::FaboPolanco,presidenta,1,47,3,Twitter
Twitter::FaboPolanco,carolina,1,25,4,Twitter
Twitter::FaboPolanco,toha,1,25,4,Twitter
Twitter::FaboPolanco,unico,1,46,5,Twitter
Twitter::FaboPolanco,capaz,1,11,7,Twitter
Twitter::FaboPolanco,frenar,1,3,4,Twitter
Twitter::FaboPolanco,incluido,1,17,8,Twitter
Twitter::FabrizioDC_,oficialmente,1,34,4,Twitter
Twitter::FabrizioDC_,temprano,1,5,3,Twitter
Twitter::FabrizioDC_,historia,1,39,3,Twitter
Twitter::FabrizioDC_,femenil,1,27,0,Twitter
Twitter::FabrizioDC_,superar,1,29,6,Twitter
Twitter::FanDiablo2,casa,2,30,0,Twitter
Twitter::FanDiablo2,ganar,1,21,1,Twitter
Twitter::FanDiablo2,boleto,1,2,3,Twitter
Twitter::FanDiablo2,final,1,21,1,Twitter
Twitter::FanDiablo2,aficion,1,44,2,Twitter
Twitter::FanDiablo2,toluca,1,44,3,Twitter
Twitter::FandeTeio_kb,dias,2,19,5,Twitter
Twitter::FandeTeio_kb,noches,1,25,2,Twitter
Twitter::FandeTeio_kb,monarca,1,42,6,Twitter
Twitter::FandeTeio_kb,manda,1,22,5,Twitter
Twitter::FandeTeio_kb,comunicado,1,12,5,Twitter
Twitter::FandeTeio_kb,aca,1,10,2,Twitter
Twitter::FandeTeio_kb,dejo,1,40,8,Twitter
Twitter::FandeTeio_kb,favorito,1,42,1,Twitter
Twitter::FandeTeio_kb,caballo,1,24,10,Twitter
Twitter::FandeTeio_kb,milagros,1,37,5,Twitter
Twitter::Fanvg28,senora,1,40,4,Twitter
Twitter::Fanvg28,robar,1,49,2,Twitter
Twitter::Fanvg28,merecer,1,30,4,Twitter
Twitter::Fanvg28,che,1,32,9,Twitter
Twitter::Fanvg28,chingada,1,9,8,Twitter
Twitter::Fanvg28,madre,1,33,0,Twitter
Twitter::Fcancinov,comercio,2,23,1,Twitter
Twitter::Fcancinov,departamento,2,20,4,Twitter
Twitter::Fcancinov,importante,1,48,0,Twitter
Twitter::Fcancinov,alcaldesa,1,47,0,Twitter
Twitter::Fcancinov,frente,1,22,6,Twitter
Twitter::Fcancinov,amplio,1,24,5,Twitter
Twitter::Fcancinov,pasar,1,42,-1,Twitter
Twitter::Fcancinov,cuantos,1,49,0,Twitter
Twitter::Fcancinov,persona,1,2,3,Twitter
Twitter::Fcancinov,ejercer,1,34,4,Twitter
Twitter::Fcancinov,ilegal,1,49,3,Twitter
Twitter::Fcancinov,comuna,1,28,7,Twitter
Twitter::Fcancinov,exactamente,1,10,2,Twitter
Twitter::Fcancinov,donde,1,42,3,Twitter
Twitter::Fcancinov,ubicar,1,24,8,Twitter
Twitter::Fcancinov,prometer,1,34,5,Twitter
Twitter::Fcancinov,campana,1,26,4,Twitter
Twitter::Fcancinov,inspector,1,24,1,Twitter
Twitter::Fcancinov,sueldo,1,43,0,Twitter
Twitter::Fcancinov,genero,1,32,7,Twitter
Twitter::Fcancinov,acceder,1,32,10,Twitter
Twitter::Fcancinov,informacion,1,22,1,Twitter
Twitter::Fcancinov,oficial,1,32,5,Twitter
Twitter::Fcancinov,confirmar,1,44,2,Twitter
Twitter::Fcancinov,investigacion,1,44,1,Twitter
Twitter::Fcancinov,completo,1,42,5,Twitter
Twitter::FcoMunoz_TP,querer,2,42,-1,Twitter
Twitter::FcoMunoz_TP,frontera,1,11,1,Twitter
Twitter::FcoMunoz_TP,sabado,1,19,6,Twitter
Twitter::FcoMunoz_TP,frente,1,22,6,Twitter
Twitter::FcoMunoz_TP,moneda,1,41,9,Twitter
Twitter::FcoMunoz_TP,manuel,1,9,3,Twitter
Twitter::FcoMunoz_TP,gabriel,1,4,3,Twitter
Twitter::FcoMunoz_TP,boric,1,26,3,Twitter
Twitter::FcoMunoz_TP,hablar,1,42,-1,Twitter
Twitter::FcoMunoz_TP,recordar,1,7,0,Twitter
Twitter::FcoMunoz_TP,estimada,1,24,6,Twitter
Twitter::FcoMunoz_TP,video,1,30,3,Twitter
Twitter::FcoMunoz_TP,favor,1,42,2,Twitter
Twitter::FcoMunoz_TP,firme,1,37,3,Twitter
Twitter::FcoMunoz_TP,presentado,1,6,2,Twitter
Twitter::FcoMunoz_TP,basta,1,39,3,Twitter
Twitter::FcoMunoz_TP,cocina,1,28,2,Twitter
Twitter::FcoMunoz_TP,chile,1,26,3,Twitter
Twitter::FcoMunoz_TP,actuar,1,8,10,Twitter
Twitter::FcoMunoz_TP,conciencia,1,26,4,Twitter
Twitter::FcoMunoz_TP,patria,1,18,9,Twitter
Twitter::FedMexTriatlon,rosa,2,44,3,Twitter
Twitter::FedMexTriatlon,tapia,2,45,5,Twitter
Twitter::FedMexTriatlon,espectacular,1,28,5,Twitter
Twitter::FedMexTriatlon,magnifico,1,8,3,Twitter
Twitter::FedMexTriatlon,conquistar,1,1,3,Twitter
Twitter::FedMexTriatlon,mexicano,1,38,0,Twitter
Twitter::FedMexTriatlon,maria,1,21,0,Twitter
Twitter::FedMexTriatlon,mercedes,1,38,3,Twitter
Twitter::FedMexTriatlon,romero,1,38,5,Twitter
Twitter::FedMexTriatlon,sofia,1,12,6,Twitter
Twitter::FedMexTriatlon,rodriguez,1,39,1,Twitter
Twitter::FedMexTriatlon,descuento,1,11,3,Twitter
Twitter::FedMexTriatlon,live,1,8,3,Twitter
Twitter::FedMexTriatlon,codigo,1,8,5,Twitter
Twitter::FedericoBlackB,negar,1,32,11,Twitter
Twitter::FedericoBlackB,publicar,1,4,0,Twitter
Twitter::FedericoBlackB,foto,1,7,4,Twitter
Twitter::FedericoBlackB,forma,1,22,12,Twitter
Twitter::FedericoBlackB,agresion,1,17,7,Twitter
Twitter::FedericoBlackB,rocio,1,21,3,Twitter
Twitter::FedericoBlackB,mujer,1,12,0,Twitter
Twitter::FedericoBlackB,fuerte,1,22,2,Twitter
Twitter::FedericoBlackB,caracter,1,10,2,Twitter
Twitter::FedericoBlackB,profesional,1,0,0,Twitter
Twitter::FedericoBlackB,mama,1,41,2,Twitter
Twitter::Felicitas73_,seguir,2,47,1,Twitter
Twitter::Felicitas73_,tomas,2,25,4,Twitter
Twitter::Felicitas73_,acordar,1,10,2,Twitter
Twitter::Felicitas73_,cagar,1,26,9,Twitter
Twitter::Felicitas73_,pampita,1,39,6,Twitter
Twitter::Felicitas73_,cinico,1,49,15,Twitter
Twitter::Felicitas73_,susana,1,39,6,Twitter
Twitter::Felicitas73_,cualquiera,1,4,2,Twitter
Twitter::Felicitas73_,mina,1,42,1,Twitter
Twitter::Felicitas73_,agradable,1,6,8,Twitter
Twitter::Felicitas73_,sombra,1,24,4,Twitter
Twitter::Felicitas73_,soler,1,4,6,Twitter
Twitter::Felicitas73_,creer,1,10,14,Twitter
Twitter::Felicitas73_,gente,1,42,0,Twitter
Twitter::Felicitas73_,dejar,1,42,4,Twitter
Twitter::Felicitas73_,solidario,1,6,3,Twitter
Twitter::Felicitas73_,ayudar,1,45,0,Twitter
Twitter::Felicitas73_,ano,1,41,1,Twitter
Twitter::Felicitas73_,cambiar,1,48,1,Twitter
Twitter::Felicitas73_,rueda,1,39,5,Twitter
Twitter::Felicitas73_,contar,1,45,1,Twitter
Twitter::Felicitas73_,mama,1,41,2,Twitter
Twitter::Felicitas73_,salir,1,10,6,Twitter
Twitter::Felicitas73_,vivir,1,6,1,Twitter
Twitter::Felicitas73_,zona,1,2,0,Twitter
Twitter::FelixLuquee,pensar,1,33,7,Twitter
Twitter::FelixLuquee,pampita,1,39,6,Twitter
Twitter::FelixLuquee,bolsa,1,32,8,Twitter
Twitter::FelixLuquee,aca,1,10,2,Twitter
Twitter::FelixLuquee,rodriguez,1,39,1,Twitter
Twitter::FelixLuquee,bailar,1,11,7,Twitter
Twitter::Fennix73,cifra,2,2,11,Twitter
Twitter::Fennix73,madres,2,11,4,Twitter
Twitter::Fennix73,evidenciar,1,2,11,Twitter
Twitter::Fennix73,falso,1,10,4,Twitter
Twitter::Fennix73,ofender,1,2,3,Twitter
Twitter::Fennix73,culpa,1,10,3,Twitter
Twitter::Fennix73,miguel,1,21,3,Twitter
Twitter::Fennix73,hora,1,5,2,Twitter
Twitter::Fennix73,dejen,1,42,4,Twitter
Twitter::Fer_moreno17,flores,2,2,1,Twitter
Twitter::Fer_moreno17,terror,1,9,5,Twitter
Twitter::Fer_moreno17,elizabeth,1,21,3,Twitter
Twitter::Fer_moreno17,vazquez,1,24,6,Twitter
Twitter::Fer_moreno17,mujer,1,12,0,Twitter
Twitter::Fer_moreno17,video,1,30,3,Twitter
Twitter::Fer_moreno17,ninas,1,12,1,Twitter
Twitter::Fer_moreno17,ninos,1,38,7,Twitter
Twitter::Fer_moreno17,discapacidad,1,6,3,Twitter
Twitter::Fer_moreno17,centro,1,17,1,Twitter
Twitter::Fer_moreno17,ubicado,1,45,3,Twitter
Twitter::Fer_moreno17,villa,1,26,5,Twitter
Twitter::Fer_moreno17,mexico,1,27,0,Twitter
Twitter::Fer_moreno17,indignante,1,14,7,Twitter
Twitter::Fernand3705321,maria,2,21,0,Twitter
Twitter::Fernand3705321,mayo,1,21,3,Twitter
Twitter::Fernand3705321,cielo,1,19,0,Twitter
Twitter::Fernand3705321,tierra,1,18,9,Twitter
Twitter::Fernand3705321,san,1,43,1,Twitter
Twitter::Fernand3705321,juan,1,34,3,Twitter
Twitter::FernandoFGR1,sentencia,2,3,1,Twitter
Twitter::FernandoFGR1,informe,2,15,6,Twitter
Twitter::FernandoFGR1,europa,2,16,2,Twitter
Twitter::FernandoFGR1,corazon,2,18,0,Twitter
Twitter::FernandoFGR1,propuesta,1,41,5,Twitter
Twitter::FernandoFGR1,presentar,1,15,6,Twitter
Twitter::FernandoFGR1,ley,1,49,6,Twitter
Twitter::FernandoFGR1,corresponder,1,3,1,Twitter
Twitter::FernandoFGR1,magistrado,1,41,0,Twitter
Twitter::FernandoFGR1,fiscal,1,44,0,Twitter
Twitter::FernandoFGR1,ortiz,1,43,2,Twitter
Twitter::FernandoFGR1,mostrar,1,44,3,Twitter
Twitter::FernandoFGR1,contrario,1,18,7,Twitter
Twitter::FernandoFGR1,mujer,1,12,0,Twitter
Twitter::FernandoFGR1,participar,1,38,4,Twitter
Twitter::FernandoFGR1,deber,1,49,-1,Twitter
Twitter::FernandoFGR1,apartar,1,9,5,Twitter
Twitter::FernandoFGR1,nombrar,1,39,4,Twitter
Twitter::FernandoFGR1,gusto,1,0,7,Twitter
Twitter::FernandoFGR1,companera,1,35,6,Twitter
Twitter::FernandoFGR1,amplio,1,24,5,Twitter
Twitter::FernandoFGR1,plantear,1,35,5,Twitter
Twitter::FernandoFGR1,cuestion,1,32,3,Twitter
Twitter::FernandoFGR1,emitir,1,10,1,Twitter
Twitter::FernandoFGR1,obligar,1,22,13,Twitter
Twitter::FernandoFGR1,funcionamiento,1,23,2,Twitter
Twitter::FernandoFGR1,art,1,4,0,Twitter
Twitter::FernandoFGR1,animar,1,46,6,Twitter
Twitter::FernandoFGR1,pluma,1,18,12,Twitter
Twitter::FernandoFGR1,manos,1,36,9,Twitter
Twitter::FernandoFGR1,tribunal,1,41,0,Twitter
Twitter::FernandoFGR1,supremo,1,24,0,Twitter
Twitter::FernandoFGR1,monica,1,47,0,Twitter
Twitter::FernandoFGR1,garcia,1,38,5,Twitter
Twitter::FernandoFGR1,tia,1,19,8,Twitter
Twitter::FernandoFGR1,indicar,1,22,7,Twitter
Twitter::FernandoFGR1,vivo,1,27,0,Twitter
Twitter::FernandoFGR1,medico,1,45,2,Twitter
Twitter::FernandoFGR1,reto,1,45,6,Twitter
Twitter::FernandoFGR1,criminal,1,49,3,Twitter
Twitter::FernandoFGR1,senalar,1,15,9,Twitter
Twitter::FernandoFGR1,investigacion,1,44,1,Twitter
Twitter::FernandoFGR1,cientifico,1,31,3,Twitter
Twitter::FernandoFGR1,muerto,1,4,13,Twitter
Twitter::FernandoFGR1,podrido,1,33,4,Twitter
Twitter::FernandoFGR1,maldad,1,20,1,Twitter
Twitter::FernandoFGR1,asesino,1,10,5,Twitter
Twitter::FernandoFGR1,devolver,1,8,7,Twitter
Twitter::FernandoFGR1,delincuente,1,49,2,Twitter
Twitter::FernandoLealA,mujer,1,12,0,Twitter
Twitter::FernandoLealA,vida,1,18,1,Twitter
Twitter::FernandoLealA,politica,1,49,4,Twitter
Twitter::FernandoLealA,vivir,1,6,1,Twitter
Twitter::FernandoLealA,servir,1,10,8,Twitter
Twitter::FernandoLealA,miserable,1,10,8,Twitter
Twitter::FernandoSvaluto,ganar,4,21,1,Twitter
Twitter::FernandoSvaluto,carrera,2,39,2,Twitter
Twitter::FernandoSvaluto,imposible,1,41,9,Twitter
Twitter::FernandoSvaluto,titulo,1,8,5,Twitter
Twitter::FernandoSvaluto,copa,1,0,0,Twitter
Twitter::FernandoSvaluto,cercano,1,2,0,Twitter
Twitter::FernandoSvaluto,ano,1,41,1,Twitter
Twitter::FernandoSvaluto,juego,1,44,5,Twitter
Twitter::FernandoSvaluto,quedar,1,30,0,Twitter
Twitter::FernandoSvaluto,pelea,1,4,7,Twitter
Twitter::FernandoSvaluto,agustin,1,4,5,Twitter
Twitter::FernandoSvaluto,correr,1,9,5,Twitter
Twitter::FernandoSvaluto,llegar,1,41,4,Twitter
Twitter::FernandoSvaluto,absoluto,1,22,12,Twitter
Twitter::Ferrizito_,ela,5,37,5,Twitter
Twitter::Ferrizito_,nao,4,43,2,Twitter
Twitter::Ferrizito_,merecer,2,30,4,Twitter
Twitter::Ferrizito_,gente,1,42,0,Twitter
Twitter::Ferrizito_,absurdo,1,24,10,Twitter
Twitter::Ferrizito_,fama,1,42,10,Twitter
Twitter::Ferrizito_,uma,1,43,2,Twitter
Twitter::Ferrizito_,normal,1,30,6,Twitter
Twitter::Ferrizito_,algun,1,9,5,Twitter
Twitter::Ferrizito_,tem,1,28,6,Twitter
Twitter::Ferrizito_,pessoas,1,7,0,Twitter
Twitter::Ferrizito_,isso,1,28,6,Twitter
Twitter::Ferrizito_,sentir,1,41,2,Twitter
Twitter::Ferrizito_,com,1,43,2,Twitter
Twitter::FinisimaPersona,bienestar,1,47,2,Twitter
Twitter::FinisimaPersona,caminar,1,18,4,Twitter
Twitter::FinisimaPersona,serio,1,10,2,Twitter
Twitter::FinisimaPersona,morena,1,49,5,Twitter
Twitter::FinisimaPersona,ofrenda,1,4,13,Twitter
Twitter::FinisimaPersona,sangre,1,33,10,Twitter
Twitter::FiscaliaCol,fiscalia,1,44,1,Twitter
Twitter::FiscaliaCol,coordinacion,1,31,0,Twitter
Twitter::FiscaliaCol,agencia,1,11,2,Twitter
Twitter::FiscaliaCol,estadounidense,1,9,1,Twitter
Twitter::FiscaliaCol,lograr,1,18,4,Twitter
Twitter::FiscaliaCol,captura,1,4,3,Twitter
Twitter::FiscaliaCol,david,1,15,0,Twitter
Twitter::FiscaliaCol,alias,1,16,1,Twitter
Twitter::FiscaliaCol,mona,1,32,0,Twitter
Twitter::FiscaliaCol,soledad,1,16,5,Twitter
Twitter::FiscaliaCol,accion,1,31,2,Twitter
Twitter::FiscaliaCol,responder,1,8,0,Twitter
Twitter::FiscaliaCol,solicitud,1,23,4,Twitter
Twitter::FiscaliaCol,corte,1,15,2,Twitter
Twitter::FiscaliaCol,distrito,1,20,2,Twitter
Twitter::FiscaliaCol,federal,1,15,1,Twitter
Twitter::FiscaliaCol,puerto,1,15,8,Twitter
Twitter::FiscaliaCol,rico,1,36,4,Twitter
Twitter::FiscaliaCol,unidos,1,9,1,Twitter
Twitter::FisicoImpuro,nino,2,14,0,Twitter
Twitter::FisicoImpuro,charla,2,4,15,Twitter
Twitter::FisicoImpuro,vida,1,18,1,Twitter
Twitter::FisicoImpuro,defender,1,18,2,Twitter
Twitter::FisicoImpuro,senora,1,40,4,Twitter
Twitter::FisicoImpuro,pasar,1,42,-1,Twitter
Twitter::FisicoImpuro,meter,1,10,10,Twitter
Twitter::FisicoImpuro,panico,1,26,2,Twitter
Twitter::FisicoImpuro,economico,1,23,3,Twitter
Twitter::FisicoImpuro,pension,1,16,9,Twitter
Twitter::FisicoImpuro,menor,1,12,1,Twitter
Twitter::FisicoImpuro,edad,1,38,6,Twitter
Twitter::FisicoImpuro,colegio,1,20,3,Twitter
Twitter::FisicoImpuro,cobrar,1,41,6,Twitter
Twitter::FisicoImpuro,millon,1,16,0,Twitter
Twitter::FisicoImpuro,pesos,1,16,0,Twitter
Twitter::FisicoImpuro,recurso,1,34,1,Twitter
Twitter::FisicoImpuro,pagado,1,4,1,Twitter
Twitter::FisicoImpuro,alcaldia,1,30,9,Twitter
Twitter::FisicoImpuro,minuto,1,22,9,Twitter
Twitter::FisicoImpuro,firmar,1,26,6,Twitter
Twitter::FisicoImpuro,padre,1,14,1,Twitter
Twitter::FisicoImpuro,informado,1,9,12,Twitter
Twitter::FisicoImpuro,izquierda,1,20,9,Twitter
Twitter::FisicoImpuro,bodega,1,46,6,Twitter
Twitter::FisicoImpuro,derecha,1,49,11,Twitter
Twitter::FisicoImpuro,cinico,1,49,15,Twitter
Twitter::FlaviaMSoares76,uma,2,43,2,Twitter
Twitter::FlaviaMSoares76,causa,2,3,1,Twitter
Twitter::FlaviaMSoares76,post,2,7,0,Twitter
Twitter::FlaviaMSoares76,monica,1,47,0,Twitter
Twitter::FlaviaMSoares76,defensor,1,46,0,Twitter
Twitter::FlaviaMSoares76,nao,1,43,2,Twitter
Twitter::FlaviaMSoares76,abrir,1,22,8,Twitter
Twitter::FlaviaMSoares76,boca,1,21,4,Twitter
Twitter::FlaviaMSoares76,meu,1,28,6,Twitter
Twitter::FlaviaMSoares76,caso,1,15,5,Twitter
Twitter::FlaviaMSoares76,pelo,1,48,2,Twitter
Twitter::FlaviaMSoares76,escrito,1,30,7,Twitter
Twitter::FlaviaMSoares76,americano,1,9,4,Twitter
Twitter::FlaviaMSoares76,ministro,1,43,0,Twitter
Twitter::FlaviaMSoares76,pra,1,43,2,Twitter
Twitter::FlaviaMSoares76,brasil,1,27,3,Twitter
Twitter::FlaviaMSoares76,unidos,1,9,1,Twitter
Twitter::FlaviaMSoares76,ano,1,41,1,Twitter
Twitter::FlaviaMSoares76,tem,1,28,6,Twitter
Twitter::FlaviaMSoares76,isso,1,28,6,Twitter
Twitter::Flo_0708,granhermano,6,23,1,Twitter
Twitter::Flo_0708,juan,6,34,3,Twitter
Twitter::Flo_0708,pablo,6,40,7,Twitter
Twitter::Flo_0708,voto,4,5,5,Twitter
Twitter::Flo_0708,cuarto,2,37,5,Twitter
Twitter::Flo_0708,luz,1,30,2,Twitter
Twitter::Flo_0708,operacion,1,23,7,Twitter
Twitter::Flo_0708,eugenia,1,35,1,Twitter
Twitter::Flo_0708,alto,1,35,2,Twitter
Twitter::Flo_0708,hombre,1,12,0,Twitter
Twitter::Flo_0708,sufrir,1,33,1,Twitter
Twitter::Flo_0708,violencia,1,12,1,Twitter
Twitter::Flo_0708,mujer,1,12,0,Twitter
Twitter::Flo_0708,boca,1,21,4,Twitter
Twitter::Flo_0708,pequeno,1,18,5,Twitter
Twitter::Flo_0708,meter,1,10,10,Twitter
Twitter::Flo_0708,favor,1,42,2,Twitter
Twitter::Flo_0708,enferma,1,11,3,Twitter
Twitter::Flo_0708,dejar,1,42,4,Twitter
Twitter::Flo_0708,votar,1,43,0,Twitter
Twitter::Flo_0708,casa,1,30,0,Twitter
Twitter::Flo_0708,sabado,1,19,6,Twitter
Twitter::Flo_0708,horas,1,8,5,Twitter
Twitter::Flo_0708,cruz,1,3,6,Twitter
Twitter::Flo_0708,campeon,1,21,1,Twitter
Twitter::Flo_0708,hermano,1,33,14,Twitter
Twitter::Flo_0708,bienvenido,1,27,6,Twitter
Twitter::Flo_0708,pais,1,10,0,Twitter
Twitter::Flo_0708,querer,1,42,-1,Twitter
Twitter::Flo_0708,listo,1,20,7,Twitter
Twitter::Flomeije,vaso,1,46,1,Twitter
Twitter::Flomeije,honor,1,39,0,Twitter
Twitter::Flomeije,mar,1,24,3,Twitter
Twitter::Flomeije,plata,1,25,2,Twitter
Twitter::Flomeije,verano,1,2,8,Twitter
Twitter::Flomeije,quedar,1,30,0,Twitter
Twitter::Flomeije,hermoso,1,28,0,Twitter
Twitter::Flomeije,descuento,1,11,3,Twitter
Twitter::Flomeije,tienda,1,2,12,Twitter
Twitter::Flomeije,codigo,1,8,5,Twitter
Twitter::Flomeije,cuota,1,33,9,Twitter
Twitter::Flor96037468,repetir,2,12,2,Twitter
Twitter::Flor96037468,mentiras,1,49,9,Twitter
Twitter::Flor96037468,caer,1,18,7,Twitter
Twitter::Flor96037468,senora,1,40,4,Twitter
Twitter::Flor96037468,peor,1,4,0,Twitter
Twitter::Flor96037468,casa,1,30,0,Twitter
Twitter::Flor96037468,existir,1,22,5,Twitter
Twitter::Flor96037468,cosa,1,10,11,Twitter
Twitter::Flor96037468,perico,1,1,2,Twitter
Twitter::Flor96037468,ganar,1,21,1,Twitter
Twitter::Flor96037468,puro,1,49,0,Twitter
Twitter::Flor96037468,nacionalidad,1,18,2,Twitter
Twitter::FlorAlkorta,volver,1,19,5,Twitter
Twitter::FlorAlkorta,tragar,1,33,0,Twitter
Twitter::FlorAlkorta,rosario,1,46,6,Twitter
Twitter::FlorAlkorta,pensar,1,33,7,Twitter
Twitter::FlorAlkorta,provocar,1,17,2,Twitter
Twitter::FlorAlkorta,obstruccion,1,30,5,Twitter
Twitter::FlorAlkorta,juicio,1,36,8,Twitter
Twitter::FlorAlkorta,terminar,1,42,3,Twitter
Twitter::FlorAlkorta,presa,1,46,7,Twitter
Twitter::FlorLampreabe,cristina,4,17,6,Twitter
Twitter::FlorLampreabe,audio,2,30,7,Twitter
Twitter::FlorLampreabe,dia,2,0,4,Twitter
Twitter::FlorLampreabe,mando,1,17,6,Twitter
Twitter::FlorLampreabe,enterar,1,36,15,Twitter
