usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
YouTube::@davidalcantara9195,T12_P1,12,210,3,33.3,1,9,YouTube,T11,T11_S0
YouTube::@damianjimenez8114,T12_P1,12,211,3,60.0,1,5,YouTube,T12,T11_S1
YouTube::@brayanlopez841,T12_P1,12,212,3,37.5,1,8,YouTube,T12,T12_S4
YouTube::@andrestapiamiranda,T12_P1,12,213,3,37.5,1,8,YouTube,T12,T12_S4
YouTube::@aliciasanchez2264,T12_P1,12,214,3,50.0,1,6,YouTube,T12,T12_S0
YouTube::@arturocastillo4190,T12_P1,12,215,3,50.0,1,6,YouTube,T12,T04_S0
YouTube::@auroralacunzadelacruz3529,T12_P1,12,216,3,60.0,1,5,YouTube,T12,T12_S1
YouTube::@franciscomendoza3269,T12_P1,12,217,3,27.3,1,11,YouTube,T12,T12_S0
YouTube::@felixvelazquez7212,T12_P1,12,218,3,50.0,1,6,YouTube,T11,T11_S1
YouTube::@ferrarusupremeworks8048,T12_P1,12,219,3,42.9,1,7,YouTube,T12,T12_S0
YouTube::@danielmeza130,T12_P1,12,220,3,16.7,1,18,YouTube,T11,T11_S0
YouTube::@dannymart-hyld6130,T12_P1,12,221,3,60.0,1,5,YouTube,T12,T12_S1
YouTube::@emiliokinghjjjmartinez2321,T12_P1,12,222,3,23.1,1,13,YouTube,T11,T12_S1
YouTube::@efrainsalazar186,T12_P1,12,223,3,50.0,1,6,YouTube,T12,T11_S5
YouTube::@eliseogonzalezortega5018,T12_P1,12,224,3,37.5,1,8,YouTube,T12,T12_S0
YouTube::@joseluisbernal8606,T12_P1,12,225,3,60.0,1,5,YouTube,T12,T11_S3
YouTube::@josecalebnoticiasmundiales,T12_P1,12,226,3,17.6,1,17,YouTube,T12,T07_S4
YouTube::@jorgemeza218,T12_P1,12,227,3,15.0,1,20,YouTube,T04,T04_S0
YouTube::@jorgeovando6844,T12_P1,12,228,3,30.0,1,10,YouTube,T12,T12_S0
YouTube::@isisb.1768,T12_P1,12,229,3,42.9,1,7,YouTube,T12,T08_S0
YouTube::@marthaalicia4506,T12_P1,12,230,3,42.9,1,7,YouTube,T12,T12_S1
YouTube::@martharodriguez7193,T12_P1,12,231,3,23.1,2,13,YouTube,T12,T04_S1
YouTube::@marthaesquer9167,T12_P1,12,232,3,25.0,1,12,YouTube,T11,T08_S1
YouTube::@maricelacerroblanco6709,T12_P1,12,233,3,33.3,1,9,YouTube,T12,T12_S0
YouTube::@mariadelcarmencastanedadia3151,T12_P1,12,234,3,42.9,1,7,YouTube,T11,T11_S0
YouTube::@laguaridadelobo5099,T12_P1,12,235,3,50.0,1,6,YouTube,T12,T12_S0
YouTube::@julitored3053,T12_P1,12,236,3,60.0,1,5,YouTube,T12,T11_S1
YouTube::@magz381,T12_P1,12,237,3,37.5,1,8,YouTube,T12,T12_S0
YouTube::@mariaherminiasantillanrami1950,T12_P1,12,238,3,33.3,1,9,YouTube,T12,T12_S1
YouTube::@mariadelourdesarana7486,T12_P1,12,239,3,37.5,1,8,YouTube,T12,T12_S4
YouTube::@maybarnu,T12_P1,12,240,3,25.0,2,12,YouTube,T12,T09_S0
YouTube::@omarsitopro5338,T12_P1,12,241,3,60.0,1,5,YouTube,T12,T12_S5
YouTube::@oSaaron,T12_P1,12,242,3,25.0,1,12,YouTube,T10,T12_S3
YouTube::@moi20003,T12_P1,12,243,3,33.3,2,9,YouTube,T12,T11_S5
YouTube::@mohamedfalouh2002,T12_P1,12,244,3,60.0,1,5,YouTube,T12,T12_S0
YouTube::@rosaruizterron6450,T12_P1,12,245,3,50.0,1,6,YouTube,T12,T12_S0
YouTube::@rokolozano9961,T12_P1,12,246,3,42.9,1,7,YouTube,T11,T12_S4
YouTube::@patyrodriguez7045,T12_P1,12,247,3,23.1,1,13,YouTube,T14,T14_S3
YouTube::@patriciazepedasegura8892,T12_P1,12,248,3,30.0,1,10,YouTube,T12,T12_S0
YouTube::@solracohcnap,T12_P1,12,249,3,23.1,1,13,YouTube,T11,T11_S0
YouTube::@salvadormadrigal2554,T12_P1,12,250,3,42.9,2,7,YouTube,T12,T12_S0
YouTube::@samuelgonzalez9393,T12_P1,12,251,3,42.9,1,7,YouTube,T12,T03_S1
YouTube::@sandokanespana2578,T12_P1,12,252,3,60.0,1,5,YouTube,T12,T11_S0
YouTube::@vendedorescamarleon5502,T12_P1,12,253,3,60.0,1,5,YouTube,T12,T04_S0
YouTube::@valerutilio8149,T12_P1,12,254,3,30.0,1,10,YouTube,T04,T04_S1
YouTube::@tuxmaniaco,T12_P1,12,255,3,60.0,1,5,YouTube,T12,T12_S1
YouTube::@yaritaestrada5348,T12_P1,12,256,3,21.4,1,14,YouTube,T11,T11_S0
YouTube::@samueltapa8439,T12_P2,12,1,28,70.0,4,40,YouTube,T12,T12_S2
YouTube::@rociogalindoarizmendi8334,T12_P2,12,2,18,45.0,3,40,YouTube,T12,T12_S2
YouTube::@charrocanrol1,T12_P2,12,3,17,33.3,1,51,YouTube,T12,T12_S3
Twitter::@Garcimonero,T12_P2,12,4,16,44.4,1,36,Twitter,T12,T12_S2
Twitter::@Guacamayalibre,T12_P2,12,5,11,36.7,2,30,Twitter,T12,T12_S2
YouTube::@mariaelenatorresreyes387,T12_P2,12,6,10,76.9,1,13,YouTube,T12,T12_S2
YouTube::@VictotManuelCamacho,T12_P2,12,7,10,76.9,1,13,YouTube,T12,T12_S2
YouTube::@user-rj8xf4vn9x,T12_P2,12,8,9,69.2,2,13,YouTube,T12,T12_S2
YouTube::@juanmartinbernalpascual6353,T12_P2,12,9,9,45.0,3,20,YouTube,T12,T08_S0
YouTube::@franciscojaviergonzalezpad676,T12_P2,12,10,9,75.0,1,12,YouTube,T12,T12_S2
YouTube::@demetriohernandez1999,T12_P2,12,11,9,30.0,1,30,YouTube,T12,T12_S2
Twitter::@GoldenBear0991,T12_P2,12,12,8,21.1,4,38,Twitter,T04,T04_S2
Twitter::@vhmtzrmz,T12_P2,12,13,8,13.1,5,61,Twitter,T05,T05_S1
Twitter::@rubenrivera,T12_P2,12,14,8,23.5,4,34,Twitter,T12,T03_S1
Twitter::@expedientes_mx,T12_P2,12,15,8,42.1,1,19,Twitter,T12,T12_S2
YouTube::@gustavohernandezbustos947,T12_P2,12,16,8,57.1,1,14,YouTube,T12,T12_S4
YouTube::@mariaalcantara4622,T12_P2,12,17,8,88.9,1,9,YouTube,T12,T12_S4
YouTube::@pptan8580,T12_P2,12,18,8,72.7,1,11,YouTube,T12,T12_S2
YouTube::@miguelangelramos2614,T12_P2,12,19,7,70.0,1,10,YouTube,T12,T12_S2
YouTube::@joaquingonzales8279,T12_P2,12,20,7,87.5,1,8,YouTube,T12,T12_S5
YouTube::@MarychuyPerez-o7d,T12_P2,12,21,7,43.8,4,16,YouTube,T12,T12_S2
YouTube::@andreschavezjimenez833,T12_P2,12,22,7,100.0,1,7,YouTube,T12,T12_S1
YouTube::@EstebanAmaro-sp3wq,T12_P2,12,23,7,87.5,1,8,YouTube,T12,T12_S2
YouTube::@DarioAlejandroZarazuaGom-qm3hk,T12_P2,12,24,7,46.7,4,15,YouTube,T12,T12_S2
YouTube::@franciscocardona5505,T12_P2,12,25,6,42.9,1,14,YouTube,T12,T12_S2
YouTube::@RenéSoto-f8m6q,T12_P2,12,26,6,75.0,1,8,YouTube,T12,T12_S2
YouTube::@AlfsoG,T12_P2,12,27,5,45.5,1,11,YouTube,T12,T12_S2
YouTube::@RamonLlerenas,T12_P2,12,28,5,45.5,4,11,YouTube,T12,T11_S5
YouTube::@ramonolivas2396,T12_P2,12,29,5,31.2,1,16,YouTube,T04,T04_S1
YouTube::@nicolimasimini7877,T12_P2,12,30,5,50.0,1,10,YouTube,T12,T12_S2
YouTube::@giorgiokings8275,T12_P2,12,31,5,71.4,1,7,YouTube,T12,T12_S4
YouTube::@filibertojuarez9275,T12_P2,12,32,5,31.2,1,16,YouTube,T11,T11_S3
YouTube::@RecuerdoInolvidable,T12_P2,12,33,5,45.5,1,11,YouTube,T12,T11_S5
YouTube::@MartinBarron-m1c,T12_P2,12,34,5,50.0,1,10,YouTube,T12,T11_S3
YouTube::@tomascabreraruiz1130,T12_P2,12,35,4,80.0,1,5,YouTube,T12,T12_S2
YouTube::@noraelisaviverosgarcia7587,T12_P2,12,36,4,57.1,1,7,YouTube,T12,T12_S2
YouTube::@AntonioDuran-d4j,T12_P2,12,37,4,80.0,1,5,YouTube,T12,T12_S2
Twitter::@vanBILSON,T12_P2,12,38,4,80.0,1,5,Twitter,T12,T12_S2
YouTube::@ArturoMartinez-tw6rm,T12_P2,12,39,4,33.3,1,12,YouTube,T12,T02_S0
YouTube::@FelipeSanchez-wz3dx,T12_P2,12,40,4,44.4,4,9,YouTube,T12,T12_S2
YouTube::@ManuelGomez-l5z4o,T12_P2,12,41,4,80.0,1,5,YouTube,T12,T12_S2
YouTube::@HADASSA-s1o,T12_P2,12,42,4,66.7,2,6,YouTube,T12,T12_S2
YouTube::@PanchoRuiz-v8d,T12_P2,12,43,4,36.4,1,11,YouTube,T12,T12_S1
YouTube::@arturogarcia9177,T12_P2,12,44,4,66.7,1,6,YouTube,T12,T12_S2
YouTube::@tavoruiz9686,T12_P2,12,45,4,36.4,1,11,YouTube,T12,T04_S4
YouTube::@dalilan5338,T12_P2,12,46,4,80.0,1,5,YouTube,T12,T12_S2
YouTube::@mariasnead7833,T12_P2,12,47,4,80.0,2,5,YouTube,T12,T12_S2
YouTube::@mayo6061,T12_P2,12,48,4,66.7,1,6,YouTube,T12,T12_S2
YouTube::@jesusmoralescruz6062,T12_P2,12,49,4,80.0,1,5,YouTube,T12,T12_S2
YouTube::@L.EdgardLara,T12_P2,12,50,3,50.0,1,6,YouTube,T12,T12_S0
YouTube::@JoseSanchez-in8oc,T12_P2,12,51,3,37.5,1,8,YouTube,T12,T12_S5
Twitter::@DetectorMamadas,T12_P2,12,52,3,33.3,1,9,Twitter,T12,T12_S2
YouTube::@carlosrodriguez5951,T12_P2,12,53,3,50.0,1,6,YouTube,T12,T11_S0
YouTube::@greldaiselachavezvelez7549,T12_P2,12,54,3,60.0,1,5,YouTube,T12,T12_S2
YouTube::@elenaalaniz1796,T12_P2,12,55,3,42.9,1,7,YouTube,T12,T11_S4
YouTube::@enriquedelvillar1089,T12_P2,12,56,3,42.9,1,7,YouTube,T12,T10_S1
YouTube::@gallyalvarez4814,T12_P2,12,57,3,42.9,1,7,YouTube,T12,T12_S2
YouTube::@normagutierrez7299,T12_P2,12,58,3,50.0,1,6,YouTube,T12,T12_S2
YouTube::@preacabadodesuela8569,T12_P2,12,59,3,50.0,1,6,YouTube,T12,T12_S4
YouTube::@sandracanedo5649,T12_P2,12,60,3,42.9,1,7,YouTube,T12,T12_S2
Facebook::Baird Damon,T13_P1,13,1,47,20.3,10,232,Facebook,T11,T13_S4
Facebook::Dirección de Desarrollo Económico Tampico,T13_P1,13,2,32,18.3,5,175,Facebook,T01,T01_S2
Facebook::Delicias Mamam,T13_P1,13,3,18,13.0,53,138,Facebook,T02,T02_S1
Facebook::Francisco Gomez,T13_P1,13,4,15,20.0,7,75,Facebook,T13,T08_S0
Facebook::Instituto de la Juventud Tampico,T13_P1,13,5,15,22.7,2,66,Facebook,T13,T13_S0
Twitter::@OscarMalibran,T13_P1,13,6,15,12.4,12,121,Twitter,T04,T04_S2
Facebook::Lorena Ortíz,T13_P1,13,7,14,16.5,7,85,Facebook,T02,T03_S0
Twitter::@EleeseNoticias,T13_P1,13,8,13,13.3,12,98,Twitter,T03,T05_S1
Twitter::@CVDR_TampicoIPN,T13_P1,13,9,12,14.3,8,84,Twitter,T05,T05_S3
Facebook::Instituto del Deporte de Tamaulipas,T13_P1,13,10,9,30.0,1,30,Facebook,T13,T13_S0
Facebook::DIF Tampico,T13_P1,13,11,9,23.7,1,38,Facebook,T01,T01_S0
YouTube::@prettypilotvalencia5983,T13_P1,13,12,7,16.3,1,43,YouTube,T09,T09_S2
Facebook::Guillermo Paez Treviño,T13_P1,13,13,7,25.9,1,27,Facebook,T13,T01_S4
Facebook::Lea Lara,T13_P1,13,14,6,60.0,2,10,Facebook,T13,T13_S0
Twitter::@YosoyPedrero,T13_P1,13,15,6,17.6,1,34,Twitter,T04,T12_S0
Twitter::@MilenioTam,T13_P1,13,16,6,13.0,12,46,Twitter,T13,T06_S1
Twitter::@nora_ricardi,T13_P1,13,17,6,20.0,4,30,Twitter,T13,T13_S2
Facebook::Sergio Javier Solbes Marin,T13_P1,13,18,5,15.2,11,33,Facebook,T08,T08_S0
Facebook::Turismo Tampico,T13_P1,13,19,4,14.3,1,28,Facebook,T05,T05_S1
Facebook::José Luis Mejia Cortes,T13_P1,13,20,4,16.7,7,24,Facebook,T08,T08_S0
Twitter::@GamyKnight,T13_P1,13,21,4,50.0,2,8,Twitter,T13,T13_S5
Twitter::@mario_dico50,T13_P1,13,22,4,18.2,3,22,Twitter,T11,T11_S2
Facebook::Julia Cepeda,T13_P1,13,23,4,36.4,1,11,Facebook,T13,T13_S0
Facebook::Martha Laura,T13_P1,13,24,3,16.7,2,18,Facebook,T02,T08_S0
Facebook::America Mejia,T13_P1,13,25,3,42.9,1,7,Facebook,T13,T13_S0
Facebook::Aurelio Cantú D,T13_P1,13,26,3,13.0,4,23,Facebook,T08,T08_S0
Facebook::Pablo Kolyma,T13_P1,13,27,3,37.5,1,8,Facebook,T13,T13_S1
Twitter::@TransicionNorte,T13_P1,13,28,3,14.3,2,21,Twitter,T14,T14_S3
Twitter::@rhernandezdavid,T13_P1,13,29,3,13.6,2,22,Twitter,T14,T14_S1
YouTube::@CristinaManterola,T13_P1,13,30,3,13.0,1,23,YouTube,T12,T10_S3
YouTube::@liancortez5200,T13_P1,13,31,3,16.7,1,18,YouTube,T14,T14_S3
YouTube::@hectorjavierverasteguibara5181,T13_P2,13,1,11,17.7,1,62,YouTube,T10,T10_S4
Facebook::Lucho Mix,T13_P2,13,2,7,15.6,35,45,Facebook,T02,T02_S1
Twitter::@jlaram12,T13_P2,13,3,5,20.0,3,25,Twitter,T10,T13_S3
Facebook::Martha Rivas,T13_P2,13,4,3,13.0,14,23,Facebook,T02,T02_S1
YouTube::@Ivette_Moctezuma,T13_P2,13,5,3,16.7,1,18,YouTube,T10,T13_S3
YouTube::@benjaminlomeliperez8469,T13_P2,13,6,3,25.0,1,12,YouTube,T11,T11_S1
YouTube::@sepulturaization,T13_P2,13,7,3,33.3,1,9,YouTube,T13,T09_S0
Twitter::@VoxPopuliNoti,T14_P1,14,1,156,16.1,69,967,Twitter,T05,T05_S1
Twitter::@gruponoticiaspc,T14_P1,14,2,86,27.0,21,319,Twitter,T14,T03_S0
Twitter::@RevistaDebateMX,T14_P1,14,3,29,15.8,22,183,Twitter,T06,T06_S1
Twitter::@LaRedAltamiraMx,T14_P1,14,4,20,52.6,6,38,Twitter,T14,T14_S3
Twitter::@ReporteraDaisy,T14_P1,14,5,18,12.2,8,147,Twitter,T05,T05_S0
Twitter::@HOYTamaulipas,T14_P1,14,6,12,14.6,13,82,Twitter,T05,T05_S1
Twitter::@EleeseNoticias,T14_P1,14,7,12,12.2,12,98,Twitter,T03,T05_S1
YouTube::@alvarolopez50,T14_P1,14,8,12,22.2,1,54,YouTube,T14,T14_S4
Twitter::@dect1608,T14_P1,14,9,12,27.9,3,43,Twitter,T14,T14_S4
Twitter::@elgraficotamps,T14_P1,14,10,10,71.4,2,14,Twitter,T14,T14_S4
YouTube::@albertomagana6577,T14_P1,14,11,9,17.0,1,53,YouTube,T14,T14_S0
Twitter::@AlcaldesMexico,T14_P1,14,12,9,31.0,3,29,Twitter,T14,T14_S4
Twitter::@JMMartinezPiva,T14_P1,14,13,7,12.7,4,55,Twitter,T09,T09_S2
Facebook::Dirección de Salud Tampico,T14_P1,14,14,7,12.5,1,56,Facebook,T03,T03_S1
Twitter::@infodemiaMex,T14_P1,14,15,6,19.4,1,31,Twitter,T07,T07_S3
Twitter::@Glez_torres,T14_P1,14,16,5,33.3,2,15,Twitter,T14,T14_S4
Twitter::@TransicionNorte,T14_P1,14,17,5,23.8,2,21,Twitter,T14,T14_S3
YouTube::@ferimart,T14_P1,14,18,4,12.9,1,31,YouTube,T01,T13_S2
Twitter::@CronicaDigital,T14_P1,14,19,4,28.6,2,14,Twitter,T14,T14_S3
Facebook::Secretaría de Obras Públicas Tampico,T14_P1,14,20,3,14.3,1,21,Facebook,T02,T02_S2
YouTube::@MauricioQu,T14_P1,14,21,3,37.5,2,8,YouTube,T14,T05_S2
YouTube::@liancortez5200,T14_P1,14,22,3,16.7,1,18,YouTube,T14,T14_S3
YouTube::@patyrodriguez7045,T14_P1,14,23,3,23.1,1,13,YouTube,T14,T14_S3
Twitter::@MonicaVTampico,T14_P2,14,1,69,17.3,28,399,Twitter,T02,T02_S0
Twitter::@spyk3304,T14_P2,14,2,28,17.5,12,160,Twitter,T14,T14_S1
Facebook::Dirección de Desarrollo Económico Tampico,T14_P2,14,3,21,12.0,5,175,Facebook,T01,T01_S2
Facebook::Castro Loida,T14_P2,14,4,15,21.4,1,70,Facebook,T14,T00_S1
Twitter::@ONVentura,T14_P2,14,5,11,22.0,1,50,Twitter,T11,T14_S2
Twitter::@larazontampico,T14_P2,14,6,9,12.9,6,70,Twitter,T02,T14_S2
Facebook::Laura Ramirez,T14_P2,14,7,8,13.1,21,61,Facebook,T08,T08_S0
Twitter::@PeriodicoQuequi,T14_P2,14,8,7,28.0,2,25,Twitter,T14,T10_S0
Twitter::@rhernandezdavid,T14_P2,14,9,6,27.3,2,22,Twitter,T14,T14_S1
Twitter::@TamaulipasDirec,T14_P2,14,10,5,21.7,1,23,Twitter,T00,T03_S0
Facebook::Victor Eduardo Torres Velazquez,T14_P2,14,11,4,18.2,2,22,Facebook,T02,T14_S2
Facebook::Brigido Magaña,T14_P2,14,12,3,12.0,2,25,Facebook,T01,T01_S0
Facebook::Carlos Gomez,T14_P2,14,13,3,21.4,1,14,Facebook,T14,T03_S1
Facebook::Evelyn Padilla,T14_P2,14,14,3,21.4,1,14,Facebook,T03,T00_S1
Facebook::Ramon Gomez,T14_P2,14,15,3,37.5,5,8,Facebook,T14,T03_S3
YouTube::@CarlosJimenez-kw6fb,T14_P2,14,16,3,14.3,1,21,YouTube,T11,T10_S0
YouTube::@jesusalvarez4741,T14_P2,14,17,3,23.1,1,13,YouTube,T14,T01_S3
YouTube::@nachogomez6375,T14_P2,14,18,3,23.1,1,13,YouTube,T14,T14_S1
