palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
enganar,21,1,broker,0.6667,-0.9862,6
familia,9,6,broker,0.9239,1.0,60
justicia,9,1,broker,0.9496,0.8165,74
exigir,9,1,broker,0.8847,-1.2247,29
persona,9,0,broker,0.8802,2.2684,59
gobernador,9,1,broker,0.9029,0.8165,35
menor,9,4,broker,0.9066,2.1082,51
quintos,9,2,broker,0.9102,0.9535,32
zapata,9,2,broker,0.9157,0.9535,31
alejandra,9,2,broker,0.8696,0.9535,23
marina,9,6,broker,0.8875,1.0,34
continuar,9,8,broker,0.8955,0.0,37
abuela,9,1,broker,0.8056,0.8165,12
vehiculo,9,0,broker,0.7753,1.2254,29
accidente,9,0,broker,0.7486,0.704,23
ocurrir,9,0,broker,0.8102,1.4862,36
estrellita,9,2,broker,0.8178,0.286,15
tomar,9,7,broker,0.8264,-1.8898,24
perder,9,4,broker,0.86,0.6325,20
permanecer,9,8,broker,0.7977,0.0,23
peso,9,1,broker,0.8333,-1.2247,12
categoria,9,5,broker,0.6122,0.5345,7
infantil,9,5,broker,0.6939,-0.2673,7
lesionado,9,0,broker,0.5799,0.1825,13
detencion,9,0,broker,0.8033,-0.5997,19
emergencia,9,0,broker,0.6843,1.2254,23
confianza,9,6,broker,0.8166,-1.0,17
lograr,9,3,broker,0.8205,0.5283,29
esclarecer,9,2,broker,0.8595,-0.3814,11
avanzar,9,8,broker,0.8521,0.0,13
pesca,9,5,broker,0.8099,-0.2673,11
registrar,9,3,broker,0.8289,1.8489,30
exigencia,9,4,broker,0.8061,-0.8433,14
competencia,9,5,broker,0.5625,1.3363,8
percance,9,0,periferico,0.375,0.4432,12
jueves,9,4,broker,0.8203,-0.8433,16
corporacion,9,0,periferico,0.314,0.4432,11
conductor,9,0,periferico,0.46,-0.0782,10
puente,9,3,broker,0.7245,0.9685,14
evitar,9,3,broker,0.7656,-0.3522,16
trasladar,9,0,broker,0.7811,-0.5997,13
operador,9,0,broker,0.6719,0.1825,16
ubicado,9,3,broker,0.7701,0.9685,19
protesta,9,7,broker,0.8148,-0.378,9
movilizar,9,0,periferico,0.0,-0.8604,4
manifestacion,9,4,broker,0.7755,-0.8433,7
controlar,9,6,broker,0.64,-1.0,5
sujeto,9,0,broker,0.72,-1.3819,5
sitio,9,7,broker,0.7456,1.1339,13
impactar,9,3,broker,0.6982,0.088,13
auxilio,9,7,broker,0.6111,-0.378,6
conocido,9,0,broker,0.7822,-0.339,15
familiares,9,2,broker,0.72,-1.0488,5
transito,9,0,broker,0.5,-0.8604,6
camioneta,9,0,periferico,0.32,0.1825,10
bomberos,9,7,broker,0.5,-0.378,4
derivado,9,3,broker,0.5,-1.2326,2
identificado,9,4,broker,0.6875,-0.1054,8
coordinador,9,5,broker,0.72,0.5345,10
subir,9,0,broker,0.7778,-1.3819,6
trafico,9,3,broker,0.625,-0.7924,4
jetl,9,5,broker,0.6667,-1.8708,3
preliminar,9,4,periferico,0.48,-0.1054,5
carril,9,7,broker,0.8163,-0.378,7
vial,9,7,broker,0.6667,1.1339,6
choque,9,0,periferico,0.0,-1.1211,3
circulacion,9,7,broker,0.6122,1.1339,7
estructura,9,3,broker,0.8163,-0.7924,7
circular,9,0,broker,0.56,-1.1211,5
velocidad,9,3,periferico,0.4444,-1.2326,3
prometer,9,2,broker,0.72,-1.7162,5
tampico,7,3,conector_provincial,0.9793,3.1569,187
villarreal,7,0,broker,0.9275,1.4142,58
monica,7,0,broker,0.8751,1.4142,29
anaya,7,0,broker,0.8733,-0.7071,23
vida,7,1,broker,0.8532,0.3094,37
alcaldesa,7,0,broker,0.7438,-0.7071,11
atencion,7,1,broker,0.7708,1.7678,24
local,7,3,broker,0.828,0.2769,23
unidad,7,1,broker,0.809,0.7955,24
bienestar,7,1,broker,0.8707,1.2816,37
exito,7,3,broker,0.76,-0.0831,10
cdvictoria,7,0,broker,0.8571,-0.7071,14
jornada,7,4,broker,0.8144,0.7071,19
encabezar,7,-1,broker,0.7639,0.0,12
comunidad,7,1,broker,0.7222,-0.1768,18
victoria,7,4,broker,0.7022,0.7071,15
unir,7,3,broker,0.6111,-0.4431,6
nota,7,2,broker,0.6446,0.9054,11
semana,7,1,broker,0.5972,0.3094,12
propuesta,7,3,broker,0.6111,-0.0831,6
leer,7,2,broker,0.7574,0.3621,13
inaugurar,7,4,broker,0.7449,-1.4142,14
guadalupe,7,4,broker,0.6942,0.7071,11
porcentaje,7,5,broker,0.625,-0.3536,4
increible,7,3,broker,0.6111,-0.0831,6
completo,7,2,broker,0.6667,0.9054,12
emblematico,7,3,broker,0.642,0.2769,9
via,7,5,broker,0.8,-1.4142,10
minibasquet,7,0,broker,0.56,-0.7071,5
vocacion,7,5,periferico,0.48,0.7071,5
invitamos,7,2,broker,0.7188,-0.7243,8
dando,7,2,periferico,0.0,0.9054,6
click,7,2,periferico,0.0,0.9054,6
link,7,2,periferico,0.0,0.9054,6
web,7,2,periferico,0.0,0.3621,5
somoslared,7,2,periferico,0.0,-0.1811,4
estamosentodaspart,7,2,periferico,0.0,-0.7243,3
cortadura,7,3,broker,0.5714,0.2769,7
diaz,7,5,broker,0.64,-0.3536,5
clandestino,7,6,broker,0.625,-0.5,4
refineria,7,6,broker,0.5714,2.0,7
autoridades,7,3,broker,0.5,-0.8031,2
incremento,7,5,broker,0.5,1.7678,6
ruta,7,1,broker,0.5938,-1.149,8
movil,7,1,periferico,0.4062,-0.1768,8
merecer,7,1,broker,0.56,-1.6352,5
enorme,7,3,periferico,0.0,-0.0831,3
cdmadero,7,2,broker,0.6667,-1.8107,3
cancha,7,4,broker,0.7107,0.7071,11
terreno,7,6,broker,0.75,-0.5,8
quinto,7,1,broker,0.5714,-1.149,7
col,7,4,broker,0.625,-1.4142,8
vacacional,7,2,broker,0.6667,-1.8107,3
rescatar,7,3,broker,0.625,-0.8031,4
incendio,7,6,broker,0.7222,-0.5,6
piso,7,6,broker,0.64,-0.5,5
iglesia,7,5,broker,0.7222,-0.3536,6
autonoma,7,1,periferico,0.0,-0.1768,6
profundo,7,3,broker,0.625,-0.8031,4
extremo,7,3,broker,0.5,-0.8031,2
macias,0,1,periferico,0.0,0.6963,4
maria,0,1,broker,0.7222,1.3056,12
sector,0,5,broker,0.8935,2.1243,26
situacion,0,3,broker,0.8696,1.9403,23
titular,0,3,broker,0.8521,-0.9701,13
hidraulicos,0,0,periferico,0.0,1.0196,5
recursos,0,0,periferico,0.2778,1.0196,6
cadena,0,6,periferico,0.32,2.0,5
revision,0,6,broker,0.625,-0.5,4
revisar,0,6,broker,0.8333,-0.5,12
restaurante,0,2,broker,0.7347,0.9297,7
venta,0,2,broker,0.7901,0.169,9
reunion,0,0,broker,0.7347,-0.06,7
secretario,0,0,broker,0.7891,1.5594,16
cultura,0,2,broker,0.7347,0.9297,7
escenario,0,2,broker,0.7222,-0.5916,6
empresarial,0,5,broker,0.75,-0.2236,8
administracion,0,7,broker,0.8521,1.4142,13
estacionamiento,0,1,periferico,0.32,0.6963,5
reto,0,6,broker,0.72,-0.5,5
perdida,0,3,broker,0.56,0.4851,5
panorama,0,5,broker,0.5,-1.0062,2
fuga,0,3,broker,0.625,-0.2425,4
plan,0,7,broker,0.84,-0.7071,10
integrante,0,4,broker,0.8125,-0.1508,8
sello,0,5,broker,0.56,0.559,5
decidir,0,4,broker,0.5938,0.5276,8
requerir,0,8,broker,0.7812,1.0,8
solucion,0,2,broker,0.72,-0.5916,5
recuerdo,0,2,periferico,0.0,1.6903,4
recuperacion,0,1,periferico,0.375,0.087,4
comapa,0,5,periferico,0.4444,-0.2236,3
inmobiliario,0,8,broker,0.5,-1.0,2
comunicacion,0,3,broker,0.6667,-0.9701,3
expectativa,0,4,broker,0.75,-0.8292,4
cocina,0,2,periferico,0.0,0.169,2
exposiciones,0,-1,periferico,0.0,0.0,1
pierdar,0,-1,periferico,0.0,0.0,1
establecimiento,0,7,broker,0.5,-0.7071,2
distancia,0,4,periferico,0.4444,-0.1508,3
ganado,0,4,conector_provincial,0.4062,2.5628,8
rural,0,4,broker,0.625,-0.1508,4
cuyo,0,1,broker,0.6667,0.087,6
elevar,0,6,broker,0.7188,-0.5,8
honor,0,5,broker,0.625,-0.2236,4
ambiental,0,5,broker,0.5,-1.0062,2
invertir,0,8,broker,0.625,1.0,4
seguido,0,2,periferico,0.0,-1.3522,1
francisco,0,0,periferico,0.4444,-0.5998,3
agregar,0,3,periferico,0.4444,-0.2425,3
consejo,0,0,broker,0.7188,-0.06,8
alvarez,0,0,periferico,0.375,-0.06,4
salazar,0,-1,broker,0.7778,0.0,6
marco,0,0,periferico,0.0,-1.6793,1
gerente,0,0,broker,0.5,-1.1395,2
suministro,0,8,broker,0.625,-1.0,4
aire,0,1,periferico,0.0,-1.7408,1
planta,0,4,periferico,0.4444,-0.1508,3
cesar,0,-1,broker,0.8,0.0,5
garza,0,2,periferico,0.0,-1.3522,1
union,0,1,broker,0.5,-1.1315,2
afectado,0,4,periferico,0.0,-0.8292,1
salida,0,4,periferico,0.0,-0.8292,1
hora,13,3,broker,0.8698,1.2247,52
zona,13,3,broker,0.88,1.2247,47
esperar,13,1,broker,0.8311,2.3189,42
mama,13,1,broker,0.794,1.5144,23
macay,13,2,broker,0.6122,0.5381,7
mariela,13,2,broker,0.6875,0.5381,8
maximo,13,0,broker,0.686,1.5722,22
minimo,13,0,broker,0.595,-0.0431,11
mantener,13,3,broker,0.8367,-1.2247,28
antonio,13,2,broker,0.8469,2.0517,23
sosa,13,2,broker,0.6122,0.5381,7
condicion,13,6,broker,0.78,1.3229,20
sol,13,2,broker,0.7347,1.5471,14
grado,13,0,broker,0.6446,-0.0431,11
temperatura,13,0,conector_provincial,0.586,2.5413,23
acudir,13,5,broker,0.7751,0.5916,17
regresar,13,2,broker,0.7778,0.0336,12
despedir,13,2,broker,0.72,-0.9754,5
ambiente,13,0,broker,0.716,0.603,18
caluroso,13,0,broker,0.74,-0.6892,10
valer,13,1,broker,0.7188,1.1121,16
calor,13,6,broker,0.7266,1.3229,17
hector,13,2,periferico,0.0,1.0426,5
rivera,13,2,periferico,0.0,-0.9754,1
distinto,13,5,broker,0.7378,0.5916,15
mante,13,4,broker,0.8496,1.4771,32
bloqueo,13,3,broker,0.72,0.0,10
marcha,13,4,broker,0.5926,-0.2462,9
clima,13,6,broker,0.6944,0.6614,12
racha,13,0,broker,0.58,-0.0431,10
viento,13,0,broker,0.5289,0.28,11
lluvia,13,0,broker,0.6484,0.603,16
sabado,13,6,broker,0.7769,-0.6614,11
memoria,13,4,periferico,0.4082,0.6155,7
pronostico,13,0,broker,0.6173,-0.3661,9
mil,13,4,broker,0.716,-1.9695,9
maltrato,13,1,broker,0.5926,0.3076,9
cercano,13,0,broker,0.6122,-0.6892,7
sheinbaum,13,5,broker,0.8469,0.5916,28
gimnasio,13,5,broker,0.5312,0.5916,8
presencia,13,1,broker,0.5,-1.3014,2
metar,13,1,broker,0.5,-0.0946,6
justo,13,4,broker,0.6281,-0.2462,11
elevado,13,0,periferico,0.4444,-0.6892,6
pacifico,13,4,periferico,0.4082,0.6155,7
posibilidad,13,0,broker,0.6777,-0.3661,11
cargado,13,3,broker,0.6939,-1.2247,7
companero,13,5,broker,0.6939,-0.9297,7
difundir,13,5,periferico,0.0,-2.4509,1
consecuencia,13,1,broker,0.7578,0.3076,16
respeto,13,1,broker,0.6281,0.7099,11
marcado,13,6,broker,0.6939,-0.6614,7
meteorologico,13,6,broker,0.716,-0.6614,9
diferencia,13,5,broker,0.716,-0.169,9
mario,13,4,broker,0.7556,-0.2462,15
prever,13,0,broker,0.5,-1.3353,4
especializado,13,3,broker,0.72,0.0,10
localviernes,13,2,periferico,0.0,-0.9754,1
hermano,13,1,broker,0.5679,0.3076,9
caida,13,1,broker,0.7347,-0.8992,7
representacion,13,1,broker,0.6667,-1.3014,3
mierda,13,1,periferico,0.0,-0.8992,2
trato,13,1,broker,0.6562,-0.0946,8
dirigir,13,1,periferico,0.375,-0.4969,4
asesinar,13,1,periferico,0.2778,0.3076,6
abierto,13,2,broker,0.6667,-0.9754,6
entrenar,13,5,periferico,0.449,0.5916,7
soler,13,5,broker,0.6173,0.5916,9
publicar,13,2,broker,0.56,0.0336,5
intenso,13,6,broker,0.64,-1.3229,5
boca,13,1,broker,0.6667,-0.4969,6
cielo,13,0,periferico,0.4444,-1.3353,3
lagrima,13,1,broker,0.56,-1.3014,5
bravo,13,2,periferico,0.0,-1.4799,1
marzo,13,2,broker,0.625,-0.4709,4
deportessabado,13,2,periferico,0.0,-0.4709,2
corrupto,8,1,broker,0.8696,1.206,23
creer,8,1,broker,0.8751,1.206,29
americo,8,0,broker,0.9129,1.6791,43
principal,8,0,broker,0.77,1.6791,20
jesus,8,5,broker,0.7811,-1.3363,13
mora,8,5,broker,0.76,1.069,10
servir,8,2,broker,0.8469,0.2236,14
amlo,8,2,broker,0.8194,0.2236,12
criminal,8,1,broker,0.8438,0.3015,16
grande,8,6,broker,0.8242,1.75,23
necesitar,8,7,broker,0.8512,-0.3536,17
tecnico,8,6,broker,0.8125,0.5,8
pensar,8,2,broker,0.8284,0.2236,13
puesto,8,0,broker,0.8264,-0.9877,11
impunidad,8,-1,broker,0.8642,0.0,9
proteger,8,-1,broker,0.8203,0.0,16
conocimiento,8,1,broker,0.8639,-0.603,13
dificil,8,1,broker,0.8264,-0.603,11
tradicion,8,3,broker,0.6122,0.603,7
justiciaparadafne,8,5,periferico,0.375,0.2673,4
crimen,8,4,broker,0.7959,0.4575,14
operar,8,4,broker,0.7889,2.2875,17
ejercito,8,4,broker,0.8264,-0.1525,11
serio,8,2,broker,0.8333,0.2236,12
coordinacion,8,0,periferico,0.4444,-0.0988,6
sacar,8,8,broker,0.7934,-1.4142,11
leon,8,7,broker,0.6562,1.7678,8
acompanado,8,3,broker,0.5,0.603,6
religioso,8,3,periferico,0.32,0.603,5
involucrado,8,0,broker,0.8395,-0.9877,9
transmitir,8,0,periferico,0.375,-0.5433,4
vision,8,0,periferico,0.2778,0.3457,6
pescador,8,8,broker,0.625,0.0,4
silencio,8,8,periferico,0.0,0.0,2
beneficio,8,0,broker,0.8166,-0.0988,13
razon,8,1,broker,0.625,-1.5076,4
ganancia,8,4,broker,0.56,0.4575,5
ahorita,8,2,broker,0.64,-1.3416,5
santo,8,3,broker,0.76,0.603,10
jueza,8,5,broker,0.5,1.069,6
cierre,8,4,broker,0.75,-0.7625,4
ejecutar,8,7,broker,0.5,-1.4142,2
electrico,8,7,broker,0.56,0.7071,5
cambiar,8,6,broker,0.5,-0.75,2
bastar,8,4,broker,0.75,-0.7625,4
raro,8,2,broker,0.7778,-1.3416,6
tradicional,8,3,broker,0.5,-2.1106,2
celebracion,8,3,periferico,0.0,-0.3015,3
pinche,8,6,broker,0.7222,-0.75,6
cuantos,8,7,broker,0.7222,-0.3536,6
vista,8,8,broker,0.75,1.4142,8
apuesta,8,7,broker,0.625,-0.3536,4
hugo,8,2,periferico,0.32,1.7889,5
afectar,8,6,broker,0.7755,-0.75,7
infierno,8,4,broker,0.75,-0.7625,4
escandalo,8,5,periferico,0.0,0.2673,3
belleza,8,9,broker,0.7347,0.5,7
ojo,8,9,broker,0.6667,-2.0,6
advertir,8,0,broker,0.625,-0.9877,4
pretender,8,9,broker,0.6667,0.5,3
argumento,8,9,broker,0.5,0.5,2
busca,8,9,periferico,0.0,0.5,1
durar,8,5,broker,0.5,-1.3363,2
papel,8,4,broker,0.6667,-0.7625,3
brava,11,0,broker,0.551,1.2545,14
jaiba,11,0,broker,0.7392,1.2545,21
equipo,11,0,broker,0.8741,1.2545,42
veracruz,11,0,broker,0.858,0.2661,26
buscar,11,1,conector_provincial,0.863,3.1355,49
sur,11,9,broker,0.8864,1.7321,44
fuerza,11,1,broker,0.8144,0.6574,19
apertura,11,0,broker,0.6509,0.2661,13
liga,11,0,broker,0.6719,0.2661,16
partido,11,5,broker,0.8424,1.8191,35
futbol,11,4,broker,0.8053,1.3338,23
mundo,11,4,broker,0.8204,1.8981,23
francia,11,6,broker,0.7556,1.2377,15
tour,11,6,broker,0.6944,1.2377,12
pedir,11,3,conector_provincial,0.859,3.1627,41
cabo,11,7,broker,0.8516,0.0,16
san,11,3,broker,0.8819,0.9113,24
alto,11,8,broker,0.8756,1.8371,30
participar,11,7,broker,0.8867,1.4142,30
talento,11,1,broker,0.716,-0.0506,9
eleccion,11,5,broker,0.8148,-0.6211,9
electoral,11,5,broker,0.7654,1.8191,18
cautelar,11,2,periferico,0.0,0.7302,4
medida,11,2,broker,0.8402,0.7302,13
impresocompartirsigueno,11,4,broker,0.72,-0.9234,5
linkarticulo,11,4,broker,0.72,-0.9234,5
domingo,11,0,broker,0.8056,-2.2048,12
toro,11,6,broker,0.716,-0.2063,9
mostrar,11,9,broker,0.8438,0.866,16
futbolista,11,4,broker,0.7692,-0.3591,13
fondo,11,1,broker,0.6173,0.3034,9
basico,11,3,broker,0.7654,-0.2144,9
ciudadania,11,3,broker,0.72,-0.2144,5
raul,11,9,broker,0.72,0.0,5
juicio,11,3,broker,0.8047,0.5361,13
cobrar,11,1,broker,0.6122,-0.0506,7
arranque,11,0,periferico,0.2449,-0.2281,7
convertir,11,8,broker,0.8733,1.1227,23
campana,11,3,broker,0.72,-0.2144,5
jugar,11,0,broker,0.7917,-1.2165,12
valle,11,3,broker,0.72,-0.2144,5
proyectar,11,1,broker,0.7222,-0.7586,6
tercer,11,6,broker,0.642,0.5157,9
piratas,11,0,periferico,0.0,0.2661,7
gol,11,0,broker,0.7438,-1.2165,11
mesa,11,1,broker,0.625,-1.1126,4
ietam,11,5,periferico,0.2778,0.843,6
romper,11,3,periferico,0.4444,-0.2144,3
ganar,11,7,broker,0.8544,1.4142,23
expediente,11,3,broker,0.75,-0.5897,4
comida,11,5,broker,0.7222,-1.1092,6
historico,11,4,broker,0.8061,-0.3591,14
cargo,11,2,broker,0.7812,1.7411,16
presidencia,11,2,broker,0.7901,-0.2808,9
festival,11,7,broker,0.76,0.0,10
minibasket,11,7,broker,0.5714,0.0,7
empatar,11,0,periferico,0.2188,0.2661,8
suficiente,11,2,broker,0.625,-0.2808,4
ramos,11,5,periferico,0.4444,-0.6211,3
testimonio,11,1,broker,0.5926,0.3034,9
establecer,11,2,broker,0.8099,0.2247,11
practica,11,9,broker,0.75,-0.866,4
torneo,11,4,broker,0.8089,0.7695,15
codigo,11,2,broker,0.6939,2.2466,14
campos,11,3,broker,0.8163,-0.2144,7
oficialmente,11,6,broker,0.5938,-0.2063,8
estadio,11,0,periferico,0.2449,-0.2281,7
division,11,4,broker,0.7901,-0.3591,9
jugador,11,4,broker,0.58,0.7695,10
ave,11,1,periferico,0.449,0.3034,7
politica,11,5,broker,0.716,0.3549,9
vincular,11,2,broker,0.7811,1.2356,13
pagina,11,9,broker,0.625,-0.866,4
caracter,11,3,periferico,0.0,-0.2144,2
comentar,11,1,broker,0.56,-0.4046,5
financiero,11,9,broker,0.75,-0.866,4
alcaldia,11,5,broker,0.8125,-0.6211,8
deportesdomingo,11,7,periferico,0.4444,-1.4142,3
definitivo,11,8,broker,0.64,-1.0206,5
asunto,11,2,broker,0.7347,-0.2808,7
acto,11,8,broker,0.7901,-0.3062,9
nacer,11,5,broker,0.72,-0.6211,5
septiembre,11,5,broker,0.72,-0.6211,5
volar,11,1,broker,0.625,-0.7586,4
salto,11,1,broker,0.6667,-0.4046,6
culminar,11,7,broker,0.6914,0.0,9
logro,11,6,broker,0.5938,-0.9283,8
ejecutivo,11,8,broker,0.6939,-0.3062,7
correr,11,6,broker,0.8163,-1.6503,7
nacion,11,2,broker,0.75,-0.7863,4
resolucion,11,2,periferico,0.0,-0.7863,1
guerra,11,1,periferico,0.0,-0.7586,2
amor,11,1,broker,0.56,-0.4046,5
contratar,11,8,broker,0.72,-1.0206,5
sentencia,11,2,broker,0.5,0.7302,6
incidente,11,7,broker,0.72,-1.4142,5
principio,11,2,broker,0.5,-1.2918,2
restriccion,11,5,periferico,0.4444,-0.6211,3
federacion,11,2,broker,0.8125,-1.2918,8
relacion,11,3,periferico,0.4444,-0.9649,3
enero,11,8,periferico,0.48,-0.3062,5
disfrazado,11,3,broker,0.5,-0.5897,2
oscar,11,4,broker,0.6667,-0.3591,6
redes,11,2,broker,0.5,-0.7863,2
constituir,11,2,periferico,0.0,-0.7863,1
lider,11,4,periferico,0.0,-1.4877,1
analizar,11,2,broker,0.56,-0.7863,5
firme,11,2,periferico,0.0,-0.2808,2
foto,11,3,periferico,0.0,-0.9649,1
escuela,6,0,broker,0.9397,1.8653,69
nina,6,0,broker,0.9106,1.4093,45
militar,6,0,broker,0.9195,0.4974,42
deber,6,2,broker,0.9183,0.8944,65
querer,6,1,broker,0.9164,1.7253,55
director,6,3,broker,0.8882,1.9612,37
hija,6,12,broker,0.9321,1.7321,54
dejar,6,8,broker,0.919,1.5689,56
hijo,6,2,broker,0.9112,0.8944,39
investigar,6,11,broker,0.9102,0.0,37
campamento,6,7,broker,0.9256,2.1243,41
padre,6,-1,broker,0.909,0.0,47
ponce,6,3,broker,0.8753,-0.7845,21
victima,6,9,broker,0.9146,1.4142,45
regular,6,7,broker,0.6939,0.559,7
culpable,6,1,broker,0.9163,1.2401,47
abuso,6,0,broker,0.8807,0.4974,27
ojala,6,2,broker,0.9083,-0.4472,34
disciplina,6,0,broker,0.8834,0.4974,27
alumno,6,3,broker,0.8199,0.5883,19
nombre,6,8,broker,0.9011,-0.3922,31
existir,6,9,broker,0.9156,0.0,30
meter,6,2,broker,0.8998,-0.4472,23
colegio,6,6,broker,0.8611,1.7049,24
cosa,6,5,broker,0.9056,0.2462,28
pagar,6,2,broker,0.8595,0.8944,22
mal,6,9,broker,0.8984,0.0,32
matar,6,4,broker,0.8203,1.0835,16
carcel,6,1,broker,0.8576,0.7548,25
estricto,6,0,broker,0.7769,-0.4145,11
senora,6,10,broker,0.9073,1.118,33
mano,6,11,broker,0.9011,0.0,31
perez,6,0,broker,0.716,-0.4145,9
chica,6,4,broker,0.8047,1.0835,13
viejo,6,1,broker,0.8753,-0.2157,19
mentira,6,1,broker,0.8595,-0.7009,11
estrella,6,3,broker,0.8194,-0.7845,12
aplicar,6,10,broker,0.8889,-1.118,15
ensenar,6,9,broker,0.8333,-1.4142,6
anual,6,8,periferico,0.0,-1.3728,1
golpe,6,5,broker,0.7222,-1.4771,6
golpear,6,5,broker,0.8639,-0.6155,13
papa,6,6,broker,0.8194,0.3706,12
entender,6,5,broker,0.8971,0.2462,27
pobre,6,5,broker,0.8672,1.9695,25
culpa,6,11,broker,0.8472,0.0,12
muerto,6,4,broker,0.8457,-0.1204,18
asesino,6,4,broker,0.8809,1.0835,23
violento,6,4,broker,0.72,-1.3242,5
chivo,6,1,broker,0.5714,-0.2157,7
cerrar,6,10,broker,0.9074,1.118,23
alguien,6,5,broker,0.8928,0.2462,25
mando,6,6,broker,0.8367,1.0377,14
castigo,6,3,broker,0.8359,-0.7845,16
maldito,6,6,broker,0.84,-0.9636,10
causar,6,10,broker,0.843,0.0,11
chico,6,6,broker,0.8148,0.3706,9
castigar,6,6,broker,0.8639,0.3706,13
sedena,6,0,broker,0.75,-0.8705,8
tortura,6,0,broker,0.8533,-0.4145,15
supuesto,6,1,broker,0.8639,-0.7009,13
inocente,6,4,broker,0.8356,-0.1204,15
expiatorio,6,1,broker,0.5,-0.2157,6
abusar,6,3,broker,0.8,-0.7845,15
torturar,6,12,broker,0.8125,-0.5774,8
llamar,6,3,broker,0.865,0.5883,20
notar,6,1,broker,0.75,-1.6714,4
lamentable,6,8,broker,0.8889,0.5883,21
ala,6,4,broker,0.8639,-0.1204,13
triste,6,7,broker,0.86,-0.2236,10
impune,6,6,broker,0.74,-0.2965,10
derechos,6,7,broker,0.84,-0.2236,10
dana,6,4,broker,0.8333,-1.3242,6
acusado,6,0,broker,0.72,-1.3264,5
normal,6,-1,broker,0.8333,0.0,6
siquiera,6,6,broker,0.8163,-0.9636,7
inscribir,6,12,broker,0.7347,-0.5774,7
hijos,6,7,broker,0.8148,-0.2236,9
padres,6,7,broker,0.8571,-1.0062,7
alli,6,5,broker,0.7901,-0.6155,9
abuelita,6,12,broker,0.6667,-0.5774,3
jamas,6,7,broker,0.8438,-1.0062,8
preguntar,6,0,broker,0.625,-1.3264,4
inepto,6,8,broker,0.64,-0.3922,5
culpar,6,4,broker,0.8265,1.0835,14
manos,6,2,broker,0.56,-1.7889,5
loco,6,10,periferico,0.0,-1.118,1
jovencita,6,6,periferico,0.0,-1.6307,1
marino,6,4,periferico,0.0,-1.3242,1
caso,14,1,broker,0.9442,1.2247,88
dafne,14,1,broker,0.9511,1.2247,94
academia,14,2,broker,0.9453,1.206,65
militarizada,14,2,broker,0.9075,1.206,40
investigacion,14,0,broker,0.8967,1.5253,56
joven,14,5,broker,0.8855,0.8944,49
fiscalia,14,0,broker,0.882,1.8671,45
danna,14,3,broker,0.8506,0.3137,35
yanina,14,3,broker,0.8707,2.0079,43
feminicidio,14,1,broker,0.872,-0.8165,31
morir,14,2,broker,0.8304,0.3015,17
adolescente,14,2,broker,0.8889,-0.603,24
jorge,14,5,broker,0.848,0.8944,25
luis,14,5,broker,0.8751,0.8944,29
presentar,14,5,broker,0.8613,-0.4472,32
orden,14,0,broker,0.8178,1.1834,30
defensa,14,4,broker,0.8325,1.5736,31
audiencia,14,4,broker,0.8339,2.3604,34
aprehension,14,0,broker,0.7059,0.8415,17
preventivo,14,3,broker,0.7578,0.8784,16
prision,14,3,broker,0.7467,0.8784,15
detenido,14,7,broker,0.8715,0.0,24
sexual,14,1,broker,0.7812,-0.8165,8
explicar,14,6,broker,0.8561,1.3728,29
denuncia,14,0,broker,0.8267,-0.526,15
instalacion,14,0,broker,0.8507,0.1578,23
milenio,14,2,broker,0.7755,-0.603,14
dato,14,0,broker,0.815,0.1578,20
nieta,14,1,broker,0.64,-0.8165,5
aclarar,14,0,broker,0.8056,-0.8678,12
solicitud,14,4,broker,0.7574,-0.3934,13
interior,14,7,broker,0.8333,0.0,18
integral,14,4,broker,0.8281,0.0,16
diligencia,14,4,broker,0.7188,-0.7868,8
penal,14,3,broker,0.8125,-0.8157,16
govea,14,6,broker,0.75,0.3922,8
orozco,14,6,broker,0.7812,0.3922,8
abogado,14,3,broker,0.8438,-0.8157,16
ministerio,14,7,broker,0.8438,0.0,16
presuntamente,14,5,broker,0.7778,-1.7889,12
considerar,14,6,broker,0.7083,-0.5883,12
defensor,14,3,broker,0.8099,-0.8157,11
plazo,14,4,broker,0.75,0.3934,12
flores,14,4,broker,0.7222,-0.7868,6
ninas,14,0,broker,0.625,-1.2097,4
etapa,14,4,broker,0.6942,-1.1802,11
fgj,14,0,broker,0.6914,-0.526,9
asfixia,14,6,broker,0.625,-1.5689,4
acreditar,14,5,broker,0.7,-0.4472,10
cruz,14,4,broker,0.56,-0.3934,5
inicial,14,4,broker,0.64,-0.7868,5
imponer,14,3,broker,0.6939,-0.8157,7
imputado,14,4,broker,0.7245,0.7868,14
cometer,14,0,broker,0.716,-0.8678,9
madrugada,14,2,broker,0.7222,-1.5076,6
juridico,14,4,broker,0.8125,0.0,16
dictar,14,3,broker,0.6939,-0.8157,7
receso,14,4,broker,0.7812,-0.7868,8
voluntario,14,0,broker,0.56,-0.8678,5
peticion,14,0,broker,0.6531,-0.8678,7
millon,1,0,broker,0.8587,1.206,27
pesos,1,0,broker,0.9031,1.206,34
inversion,1,0,broker,0.855,0.3015,20
construccion,1,2,broker,0.8532,0.5883,19
proyecto,1,2,broker,0.9074,1.5689,31
formar,1,3,broker,0.8636,1.5652,22
importante,1,3,broker,0.88,1.5652,30
region,1,5,broker,0.8896,0.0,25
estrategico,1,2,broker,0.7901,-1.3728,9
