node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,ambito_estrategico,postura,postura_etiqueta,postura_score,evidencia_postura,mensajes_con_postura,coincidencias_positivas,coincidencias_negativas,peso_coincidente
A224,cuenta,Twitter::@vientosdelsur,Gobierno municipal,0.82,Gobierno municipal,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,4.0
A225,cuenta,YouTube::@ReynaBarcenas-u1t,Delitos,0.8049,Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,2.0
A226,cuenta,YouTube::@Tetrix4ever,Morena,0.9712,Morena | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A227,cuenta,YouTube::@rosalbacastellanos3845,Prevencion,0.8136,Prevencion,negativa,-0.6667,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,5.0,7.0
A228,cuenta,YouTube::@elenohernandezgayosso6951,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,1.0
A229,cuenta,YouTube::@AntonioPerez-u4q2v,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,1.0
A230,cuenta,YouTube::@supersonicgamer1551,Morena,0.9435,Morena,mixta,0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,3.0,7.0
A231,cuenta,YouTube::@McLovon.PUBGMOBILE,,0.0,,negativa,-0.6667,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,5.0,6.0
A232,cuenta,YouTube::@rogeliozambrano6133,,0.0,,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,3.0
A233,cuenta,Twitter::@hiramberman,Gobierno municipal,0.82,Gobierno municipal,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,2.0,6.0
A234,cuenta,YouTube::@PorfirioOrozco-e1p,Gobierno municipal,0.9,Gobierno municipal,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,1.0
A235,cuenta,YouTube::@jesuslennon1404,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,3.0
A236,cuenta,YouTube::@alexvillalpando3710,Prevencion,0.8894,Prevencion | Obras,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,2.0,6.0
A237,cuenta,YouTube::@marcoantoniolopezvilchis153,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,2.0
A238,cuenta,YouTube::@luisrortiz696,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,3.0
A239,cuenta,Instagram::turismotampico,Gobierno municipal,0.95,Gobierno municipal | Obras | Vialidad | Agua | Mónica Villarreal | Morena,mixta,0.05,opportunity,sin_postura,Sin postura,0.0,0.0,0,21.0,19.0,69.0
A240,cuenta,YouTube::@franciscovelazquez5903,Vialidad,0.9208,Vialidad | Delitos | Obras,positiva,0.25,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,3.0,11.0
A241,cuenta,YouTube::@leonardocisneros6189,Morena,1.0,Morena | Prevencion | Mónica Villarreal | Corrupcion,negativa,-0.4286,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,5.0,12.0
A242,cuenta,YouTube::@miguelangelcarbajalgalindo2419,Corrupcion,0.8591,Corrupcion,mixta,0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,8.0,6.0,15.0
A243,cuenta,Twitter::@TampicoGob,Obras,0.9454,Obras | Agua | Vialidad | Morena,positiva,0.4,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,3.0,15.0
A244,cuenta,YouTube::@crescenciajarquinelorza4271,,0.0,,positiva,0.6667,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,1.0,6.0
A245,cuenta,YouTube::@samiamendoza2332,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,3.0
A246,cuenta,Facebook::Turismo Tampico,Mónica Villarreal,0.9,Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,12.0,0.0,15.0
A247,cuenta,Instagram::armandodelagza,Gobierno municipal,0.82,Gobierno municipal,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,5.0
A248,cuenta,YouTube::@aaronespinoza7780,,0.0,,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,0.0
A249,cuenta,YouTube::@SusanaRangel-b3k,Corrupcion,0.9767,Corrupcion | Prevencion,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,2.0,7.0
A250,cuenta,YouTube::@CostaRicaNOW369,Delitos,1.0,Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,3.0
A251,cuenta,Twitter::@rubenrivera,Agua,1.0,Agua | Obras | Gobierno municipal,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,3.0,9.0
A252,cuenta,YouTube::@Andres_Valdes97,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,2.0
A253,cuenta,YouTube::@chimichurri260,,0.0,,positiva,0.5,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,1.0,4.0
A254,cuenta,YouTube::@mimimorelos,Delitos,0.9698,Delitos | Prevencion | Morena | Corrupcion,negativa,-0.4286,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,5.0,11.0
A255,cuenta,YouTube::@sunyarelychemaramirez9425,Obras,0.7928,Obras | Morena | Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,4.0
A256,cuenta,Twitter::@XiomaraVargasTV,Delitos,0.9338,Delitos | Gobierno municipal | Morena | Mónica Villarreal | Obras | Americo | Prevencion | Corrupcion,positiva,0.2093,consolidation,sin_postura,Sin postura,0.0,0.0,0,26.0,17.0,86.0
A257,cuenta,YouTube::@VeronicaRodriguezcervant-l6g2l,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,4.0,6.0
A258,cuenta,YouTube::@carlospachano6253,Delitos,0.9184,Delitos | Corrupcion | Prevencion,mixta,-0.1111,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,5.0,11.0
A259,cuenta,YouTube::@coralochoa4333,Delitos,1.0,Delitos | Prevencion,mixta,-0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,4.0,9.0
A260,cuenta,Twitter::@fuente_noticias,Americo,0.9807,Americo | Morena | Mónica Villarreal | Corrupcion | Delitos | Prevencion,positiva,0.5,consolidation,apoyo_defensa,Apoyo/defensa,1.0,4.0,1,3.0,1.0,9.0
A261,cuenta,Twitter::@El_Universal_Mx,Americo,0.9807,Americo | Delitos | Mónica Villarreal | Morena,positiva,1.0,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,2.0,0.0,7.0
A262,cuenta,YouTube::@ruby.sireil,Morena,0.9435,Morena,positiva,0.6,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,1.0,5.0
A263,cuenta,YouTube::@arizuokusawa6953,Vialidad,0.9494,Vialidad,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,2.0,2.0,4.0
A264,cuenta,Twitter::@P_Civil_Magazin,Prevencion,0.9474,Prevencion | Obras | Gobierno municipal,positiva,0.6,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,1.0,7.0
A265,cuenta,Twitter::@LetrasNews,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Morena | Delitos | Gobierno municipal,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,3.0,14.0
A266,cuenta,YouTube::@JB2026ftu,Gobierno municipal,0.95,Gobierno municipal | Delitos,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,5.0
A267,cuenta,YouTube::@angelesmelchor3726,Delitos,0.9184,Delitos | Obras,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,4.0
A268,cuenta,YouTube::@kynichjanaabpakal401,Delitos,0.9698,Delitos | Corrupcion,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,6.0
A269,cuenta,YouTube::@teculeo_,Delitos,0.9338,Delitos | Mónica Villarreal | Prevencion,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,5.0
A270,cuenta,Medios::El Sol de México,Jesús Nader,1.0,Jesús Nader | Gobierno municipal | Obras | Delitos | Prevencion | Corrupcion | Morena | Vialidad | Americo | Mónica Villarreal | Alumbrado | Agua | Basura,mixta,0.0929,opportunity,sin_postura,Sin postura,0.0,0.0,0,347.0,288.0,913.0
A271,cuenta,YouTube::@mariamunoz4940,Agua,0.8716,Agua | Corrupcion | Morena,positiva,0.375,consolidation,sin_postura,Sin postura,0.0,0.0,0,11.0,5.0,21.0
A272,cuenta,YouTube::@iliandeismenenicolas7219,,0.0,,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,2.0,2.0,4.0
A273,cuenta,YouTube::@SoledadPeralts,,0.0,,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,1.0,1.0
A274,cuenta,YouTube::@laylatov3941,,0.0,,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,0.0
A275,cuenta,Instagram::octaviodelato,Mónica Villarreal,1.0,Mónica Villarreal | Obras | Prevencion | Gobierno municipal | Corrupcion | Americo | Morena | Delitos,positiva,0.7222,consolidation,apoyo_defensa,Apoyo/defensa,1.0,7.0,2,31.0,5.0,59.0
A276,cuenta,Twitter::@CONCANACO,Gobierno municipal,0.95,Gobierno municipal | Mónica Villarreal | Delitos | Obras | Americo | Prevencion,positiva,0.5238,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,16.0,5.0,33.0
A277,cuenta,Facebook::Ana Laura E P,Mónica Villarreal,0.9,Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,0.0,7.0
A278,cuenta,Facebook::Dirección de Desarrollo Económico Tampico,Obras,0.9944,Obras | Mónica Villarreal | Gobierno municipal | Americo,positiva,0.4545,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,8.0,3.0,20.0
A279,cuenta,Facebook::Francisco Adrian Pallares Martinez,Mónica Villarreal,0.9,Mónica Villarreal | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,0.0,7.0
A280,cuenta,Instagram::desecotampico,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Obras | Americo | Prevencion,positiva,0.6667,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,5.0,1.0,13.0
A281,cuenta,Twitter::@AlcaldesMexico,Obras,0.9944,Obras | Prevencion | Gobierno municipal,positiva,0.4286,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,2.0,10.0
A282,cuenta,Facebook::Myrna Leticia Hernandez,Mónica Villarreal,0.9,Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,0.0,10.0
A283,cuenta,Facebook::Nyde Turrubiates,,0.0,,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,0.0
A284,cuenta,Facebook::Ana Yuliana Mar Torres,Obras,0.9393,Obras,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,0.0,7.0
A285,cuenta,Facebook::Veronica Huerta,Morena,0.9112,Morena | Obras | Prevencion,positiva,0.4286,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,2.0,8.0
A286,cuenta,Facebook::Deniss Rangel,Obras,0.8549,Obras | Gobierno municipal,positiva,0.7143,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,1.0,8.0
A287,cuenta,Facebook::Margarita San Martin,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,3.0
A288,cuenta,Twitter::@MarianaSot9eis,Obras,0.8486,Obras | Gobierno municipal | Americo,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,9.0
A289,cuenta,TikTok::tamaulipasdirecto,Obras,0.9454,Obras | Americo | Gobierno municipal | Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,13.0
A290,cuenta,Twitter::@TamaulipasDirec,Obras,0.9454,Obras | Gobierno municipal | Americo,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,7.0
A291,cuenta,Twitter::@Luciohernaoba,Obras,0.9393,Obras | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,5.0
A292,cuenta,Twitter::@Samanthare58281,Obras,0.8486,Obras | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,3.0
A293,cuenta,Twitter::@Marcelinabwu,Americo,0.9252,Americo | Gobierno municipal | Obras,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,4.0
A294,cuenta,Facebook::Guiye Kings,Mónica Villarreal,1.0,Mónica Villarreal,positiva,1.0,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,2.0,0.0,4.0
A295,cuenta,Twitter::@DnielleCabrera,Corrupcion,0.9767,Corrupcion | Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,4.0
A296,cuenta,Twitter::@MilenioTam,Morena,0.9112,Morena | Obras | Gobierno municipal | Prevencion,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,4.0
A297,cuenta,Twitter::@diarionorteof,Obras,0.9454,Obras | Morena | Mónica Villarreal | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,8.0
A298,cuenta,YouTube::@GumercindoMendezzuniga,,0.0,,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,0.0
A299,cuenta,YouTube::@vevni133,Agua,1.0,Agua,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,3.0
A300,cuenta,Facebook::Tampico Gob,Gobierno municipal,0.95,Gobierno municipal | Mónica Villarreal | Obras | Prevencion | Americo | Morena | Vialidad | Corrupcion | Agua | Delitos,positiva,0.4406,consolidation,apoyo_defensa,Apoyo/defensa,1.0,14.0,8,103.0,40.0,285.0
A301,cuenta,Instagram::metrotampico,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Obras | Americo | Prevencion | Corrupcion | Morena,positiva,0.2157,consolidation,apoyo_defensa,Apoyo/defensa,0.6,5.0,4,31.0,20.0,89.0
A302,cuenta,YouTube::@OscarRamirez-c1f4u,Mónica Villarreal,0.9,Mónica Villarreal | Corrupcion,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,7.0
A303,cuenta,YouTube::@LuisDiegoSalasRivas-dz2pk,,0.0,,negativa,-0.4,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,7.0,10.0
A304,cuenta,YouTube::@MonicaGuadalupeTorresBernal,Mónica Villarreal,0.9,Mónica Villarreal | Morena | Corrupcion,negativa,-0.5,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,3.0,10.0
A305,cuenta,YouTube::@haydeerosales9355,Prevencion,1.0,Prevencion | Mónica Villarreal | Delitos | Gobierno municipal | Americo | Corrupcion | Obras,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,3.0,13.0
A306,cuenta,Facebook::Francisco Gomez,Obras,0.8324,Obras | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,3.0
A307,cuenta,YouTube::@Elias-Canetti-666,Gobierno municipal,0.95,Gobierno municipal | Morena,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,4.0
A308,cuenta,Twitter::@YUMARE20,Gobierno municipal,0.95,Gobierno municipal | Morena | Mónica Villarreal | Americo,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,8.0
A309,cuenta,YouTube::@PanfiloHenandez,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,4.0
A310,cuenta,YouTube::@SebasPadilla-s4o,,0.0,,positiva,0.5,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,1.0,4.0
A311,cuenta,Instagram::americo.villarreal,Obras,0.9944,Obras | Americo | Prevencion | Vialidad | Morena | Agua | Mónica Villarreal | Gobierno municipal | Corrupcion,positiva,0.4545,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,32.0,12.0,60.0
A312,cuenta,Twitter::@Fervaltierra92,Gobierno municipal,0.82,Gobierno municipal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,6.0
A313,cuenta,Twitter::@TvAstronoticias,Americo,0.9807,Americo | Gobierno municipal | Mónica Villarreal,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,4.0
A314,cuenta,Twitter::@elmercuriotam,Gobierno municipal,0.82,Gobierno municipal | Americo | Mónica Villarreal | Obras,negativa,-1.0,risk,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,0.0,1.0,9.0
A315,cuenta,Facebook::Dirección de Deportes Tampico,Gobierno municipal,0.95,Gobierno municipal | Obras | Morena | Vialidad | Mónica Villarreal,positiva,0.8462,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,12.0,1.0,22.0
A316,cuenta,Twitter::@lacapital2006,Americo,0.9807,Americo | Mónica Villarreal | Gobierno municipal,neutral,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,0.0,0.0,3.0
A317,cuenta,Twitter::@valtierrahdz,Morena,0.9435,Morena | Gobierno municipal,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,3.0
A318,cuenta,Twitter::@AgenciaOCNLD,Americo,0.9807,Americo | Mónica Villarreal | Morena | Obras | Agua,positiva,0.6667,consolidation,apoyo_defensa,Apoyo/defensa,1.0,4.0,1,5.0,1.0,12.0
A319,cuenta,YouTube::@DanielRuiz-k5d,Corrupcion,1.0,Corrupcion | Delitos | Morena | Gobierno municipal,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,10.0,14.0
A320,cuenta,Twitter::@MLopezSanMartin,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,1.0,5.0
A321,cuenta,YouTube::@SebastianarteagaArteaga,,0.0,,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,2.0
A322,cuenta,YouTube::@potrodm,Agua,1.0,Agua | Alumbrado | Corrupcion | Delitos,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,2.0,2.0,6.0
A323,cuenta,YouTube::@RogelioBarroso-v7e,Corrupcion,0.945,Corrupcion | Delitos | Morena,mixta,-0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,4.0,11.0
A324,cuenta,YouTube::@VictorAguilar-ws6ok,Delitos,0.9698,Delitos,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,3.0,9.0
A325,cuenta,YouTube::@FranciscoChavez-m6w,Corrupcion,0.9196,Corrupcion | Obras | Delitos,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,6.0,11.0
A326,cuenta,YouTube::@HerlindaJimenezVentura,Corrupcion,0.996,Corrupcion | Delitos,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,2.0,7.0
A327,cuenta,YouTube::@lourdesvelez3320,Delitos,0.9184,Delitos | Corrupcion,mixta,0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,3.0,9.0
A328,cuenta,YouTube::@MaricarmenGarza-v3b,Delitos,0.9283,Delitos | Corrupcion,negativa,-0.2727,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,7.0,12.0
A329,cuenta,YouTube::@robertoespinosa7763,Corrupcion,1.0,Corrupcion | Delitos | Morena,mixta,-0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,4.0,9.0
A330,cuenta,YouTube::@cinchvb2856,Morena,0.9435,Morena,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,3.0
A331,cuenta,YouTube::@TanoLeónVázquez-r8i,Corrupcion,1.0,Corrupcion | Delitos | Morena | Vialidad,mixta,-0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,4.0,10.0
A332,cuenta,YouTube::@elizabethortega9506,Morena,1.0,Morena | Mónica Villarreal,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,4.0
A333,cuenta,YouTube::@ramonarturoneyoy,Corrupcion,1.0,Corrupcion | Delitos | Mónica Villarreal,positiva,0.6,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,1.0,7.0
A334,cuenta,YouTube::@juanmanuelherediasilva9443,Morena,0.9712,Morena | Corrupcion | Delitos | Obras,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A335,cuenta,YouTube::@adolfolopez9991,Delitos,1.0,Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,3.0
A336,cuenta,Twitter::@AdriDelgadoRuiz,Delitos,0.9338,Delitos | Corrupcion | Obras | Gobierno municipal | Alumbrado | Morena,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,8.0,12.0,31.0
A337,cuenta,YouTube::@martharodriguez7193,Morena,0.8455,Morena | Gobierno municipal | Agua | Obras,negativa,-0.3846,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,9.0,20.0
A338,cuenta,YouTube::@chiliwilypb,Morena,0.9712,Morena,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A339,cuenta,YouTube::@CCC-di7to,Morena,1.0,Morena,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,7.0
A340,cuenta,YouTube::@miguelangelespinalacosta5951,Morena,1.0,Morena,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,6.0
A341,cuenta,Twitter::@azucenau,Gobierno municipal,0.95,Gobierno municipal | Prevencion | Morena,mixta,0.1111,opportunity,sin_postura,Sin postura,0.0,0.0,0,5.0,4.0,13.0
A342,cuenta,YouTube::@maye-lla007,Gobierno municipal,0.95,Gobierno municipal | Americo,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,6.0
A343,cuenta,Twitter::@art7951,Americo,0.9807,Americo | Morena | Gobierno municipal | Mónica Villarreal,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,10.0
A344,cuenta,YouTube::@Ma.EugeniaAlvarado,Morena,1.0,Morena,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,4.0
A345,cuenta,YouTube::@cartógrafos-f8w,Morena,0.8455,Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,2.0
A346,cuenta,YouTube::@JoséArturoMartinezRodrigue-u3q,Corrupcion,0.8591,Corrupcion | Morena | Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A347,cuenta,Twitter::@MonicaVTampico,Obras,1.0,Obras | Gobierno municipal | Agua | Prevencion | Mónica Villarreal | Corrupcion | Vialidad | Morena,positiva,0.6,consolidation,sin_postura,Sin postura,0.0,0.0,0,16.0,4.0,43.0
A348,cuenta,YouTube::@IlceMontano,Obras,0.8884,Obras | Vialidad | Corrupcion | Morena | Gobierno municipal | Prevencion,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,12.0,8.0,29.0
A349,cuenta,YouTube::@aracelibenitez9148,Delitos,0.8049,Delitos | Corrupcion | Gobierno municipal | Obras | Prevencion,negativa,-0.6364,risk,apoyo_defensa,Apoyo/defensa,1.0,2.0,1,4.0,18.0,27.0
A350,cuenta,YouTube::@CristianJonathanRodríguezR-d4v,Corrupcion,0.9097,Corrupcion | Delitos | Agua,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,8.0,12.0,22.0
A351,cuenta,YouTube::@arturorodriguez3535,Obras,0.941,Obras,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,4.0,8.0
A352,cuenta,YouTube::@MiguelÁngelPalomares-v5t,Delitos,0.9698,Delitos | Obras,negativa,-0.6,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,4.0,7.0
A353,cuenta,YouTube::@MariaCoreyLoyaReyes,Prevencion,0.8136,Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,4.0,5.0
A354,cuenta,YouTube::@ramonchavezgarcia1367,Obras,1.0,Obras | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,7.0
A355,cuenta,TikTok::info7tamps,Obras,0.9454,Obras | Gobierno municipal | Vialidad | Prevencion,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,11.0
A356,cuenta,YouTube::@draalmaelenajoyacervera3437,Prevencion,0.8034,Prevencion | Obras | Corrupcion,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,6.0,12.0
A357,cuenta,YouTube::@josedejesuagonzalez7271,Delitos,0.9338,Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,5.0
A358,cuenta,YouTube::@RuthOvalle-b5f,Obras,0.9393,Obras | Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,0.0,7.0
A359,cuenta,YouTube::@miguelangelleal451,Morena,1.0,Morena | Corrupcion | Mónica Villarreal | Basura,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,8.0
A360,cuenta,Facebook::Letty Aguilar,Mónica Villarreal,0.9,Mónica Villarreal,positiva,1.0,consolidation,apoyo_defensa,Apoyo/defensa,1.0,2.0,1,5.0,0.0,6.0
A361,cuenta,Facebook::Luis Loaiza,Mónica Villarreal,0.9,Mónica Villarreal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,3.0
A362,cuenta,Facebook::Fidencio Rocha,Gobierno municipal,0.95,Gobierno municipal | Mónica Villarreal,positiva,0.5,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,3.0,1.0,11.0
A363,cuenta,Facebook::Cornelio Lopez,Obras,0.9393,Obras,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,4.0
A364,cuenta,Facebook::Mari Mrm,Mónica Villarreal,1.0,Mónica Villarreal,positiva,1.0,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,3.0,0.0,4.0
A365,cuenta,Instagram::kiosquitometro,Gobierno municipal,0.82,Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,8.0,0.0,9.0
