palabra,tema_id,sub_id,color_tema,peso_lda,grado_total,grado_intra_sub,grado_intra_cluster,grado_extra,peso_intra_sub,peso_intra_cluster,peso_extra,pagerank,betweenness,clustering_coef,eigenvector,participation,z_within_degree,rol
accion,31,2,#ffbb78,0.0158726088702678,109,9,79,21,256.0,2297.0,2265.0,0.002233,0.0,0.3214,0.0,0.9467,2.6383,conector_provincial
secretaria,31,6,#ffbb78,0.0182088259607553,98,3,78,17,179.0,1746.0,1381.0,0.001642,0.0,0.3482,0.0,0.9444,0.8165,broker
seguro,31,1,#ffbb78,0.0092161372303962,79,5,67,7,212.0,1153.0,648.0,0.000974,0.0,0.4583,0.0,0.93,1.0488,broker
municipio,31,9,#ffbb78,0.0156162437051534,109,4,85,20,76.0,2339.0,1888.0,0.002104,0.0,0.314,0.0,0.945,1.5689,broker
publica,31,1,#ffbb78,0.0056924950331449,27,1,26,0,94.0,260.0,0.0,0.000188,0.0,0.8519,0.0,0.9136,-1.6209,broker
vial,31,1,#ffbb78,0.0063882046379148,38,3,34,1,143.0,322.0,91.0,0.000288,0.0,0.7212,0.0,0.9197,-0.286,broker
delito,31,5,#ffbb78,0.0052893329411745,47,9,38,0,110.0,493.0,0.0,0.000317,0.0,0.6855,0.0,0.9099,1.7903,broker
garantizar,31,11,#ffbb78,0.0048792473971843,55,2,52,1,44.0,589.0,58.0,0.000344,0.0,0.6404,0.0,0.923,0.3922,broker
cabo,31,4,#ffbb78,0.0065277549438178,70,6,62,2,99.0,925.0,205.0,0.000593,0.0,0.5317,0.0,0.929,1.029,broker
continuar,31,5,#ffbb78,0.0069201909936964,64,6,54,4,77.0,786.0,306.0,0.000566,0.0,0.5744,0.0,0.9243,0.9765,broker
administracion,31,-1,#ffbb78,0.0060775838792324,75,0,71,4,0.0,971.0,329.0,0.000641,0.0,0.4721,0.0,0.9255,0.0,broker
prevencion,31,8,#ffbb78,0.0081945601850748,50,6,43,1,72.0,565.0,86.0,0.000376,0.0,0.6024,0.0,0.9128,1.6045,broker
coordinacion,31,0,#ffbb78,0.0084053585305809,58,3,53,2,126.0,758.0,150.0,0.0005,0.0,0.6189,0.0,0.9215,-0.4527,broker
sistema,31,12,#ffbb78,0.0094110192731022,75,3,65,7,56.0,1057.0,588.0,0.000809,0.0,0.4984,0.0,0.9301,0.0,broker
permitir,31,3,#ffbb78,0.0088808164000511,80,8,70,2,132.0,1023.0,134.0,0.000645,0.0,0.4532,0.0,0.9237,1.1623,broker
resultado,31,7,#ffbb78,0.0063114743679761,67,6,59,2,116.0,757.0,131.0,0.000503,0.0,0.5183,0.0,0.9258,0.7845,broker
participacion,31,7,#ffbb78,0.0055079045705497,64,6,57,1,97.0,699.0,101.0,0.000452,0.0,0.5928,0.0,0.9258,0.7845,broker
contribuir,31,2,#ffbb78,0.0029447467532008,43,4,38,1,81.0,333.0,63.0,0.000253,0.0,0.7065,0.0,0.9216,0.3441,broker
objetivo,31,11,#ffbb78,0.0076511478982865,68,3,64,1,61.0,893.0,75.0,0.000509,0.0,0.5457,0.0,0.9252,1.3728,broker
diverso,31,5,#ffbb78,0.0075203422456979,60,5,54,1,83.0,610.0,63.0,0.000381,0.0,0.6192,0.0,0.9211,0.1628,broker
cabildo,31,4,#ffbb78,0.0043426887132227,34,6,27,1,119.0,234.0,77.0,0.000234,0.0,0.7718,0.0,0.91,1.029,broker
sesion,31,4,#ffbb78,0.0046317377127707,36,5,30,1,108.0,246.0,58.0,0.000225,0.0,0.7476,0.0,0.9182,-0.1715,broker
ayuntamiento,31,4,#ffbb78,0.0050031673163175,61,6,52,3,122.0,621.0,285.0,0.000527,0.0,0.5656,0.0,0.9315,1.029,broker
reforzar,31,2,#ffbb78,0.0043722409754991,42,3,38,1,69.0,327.0,85.0,0.000254,0.0,0.7666,0.0,0.9263,-0.2294,broker
reunion,31,13,#ffbb78,0.0053718453273177,61,2,57,2,34.0,743.0,187.0,0.000483,0.0,0.5945,0.0,0.925,0.0,broker
movilidad,31,1,#ffbb78,0.0032796692103147,36,3,32,1,114.0,215.0,59.0,0.000213,0.0,0.7476,0.0,0.912,-0.286,broker
preventivo,31,2,#ffbb78,0.0051263934001326,30,3,27,0,69.0,217.0,0.0,0.000158,0.0,0.8414,0.0,0.9044,-0.2294,broker
estrategia,31,3,#ffbb78,0.0072268643416464,65,5,59,1,80.0,646.0,81.0,0.000412,0.0,0.5563,0.0,0.9236,1.1623,broker
control,31,8,#ffbb78,0.0027228535618633,52,3,49,0,39.0,458.0,0.0,0.000265,0.0,0.6335,0.0,0.9209,0.4376,broker
conjunto,31,7,#ffbb78,0.0035815793089568,50,5,44,1,69.0,496.0,74.0,0.000324,0.0,0.6637,0.0,0.924,0.7845,broker
director,31,13,#ffbb78,0.0058728554286062,65,1,63,1,28.0,725.0,97.0,0.000433,0.0,0.5596,0.0,0.9254,0.0,broker
marin,31,0,#ffbb78,0.0017309128306806,18,2,16,0,81.0,135.0,0.0,0.000127,0.0,0.9739,0.0,0.8765,-1.0864,broker
coordinado,31,7,#ffbb78,0.0031922722700983,32,5,27,0,50.0,259.0,0.0,0.000168,0.0,0.8044,0.0,0.9023,0.7845,broker
instalacion,31,6,#ffbb78,0.0058206338435411,53,4,48,1,79.0,485.0,85.0,0.000332,0.0,0.6582,0.0,0.9199,0.8165,broker
institucion,31,10,#ffbb78,0.0059947650879621,64,3,61,0,35.0,669.0,0.0,0.000363,0.0,0.5486,0.0,0.9219,2.3349,broker
defensa,31,6,#ffbb78,0.0018793117487803,27,3,24,0,63.0,195.0,0.0,0.000146,0.0,0.9117,0.0,0.9081,-1.2247,broker
comite,31,6,#ffbb78,0.0017694836715236,16,2,14,0,43.0,86.0,0.0,9.1e-05,0.0,0.9167,0.0,0.8672,-1.2247,broker
relacionado,31,5,#ffbb78,0.005286103580147,36,5,31,0,68.0,291.0,0.0,0.000196,0.0,0.6873,0.0,0.8951,0.9765,broker
reflejar,31,7,#ffbb78,0.0034167724661529,33,3,30,0,48.0,232.0,0.0,0.000159,0.0,0.7746,0.0,0.9054,-0.5883,broker
organismo,31,12,#ffbb78,0.0034743160940706,49,1,48,0,30.0,458.0,0.0,0.00025,0.0,0.7262,0.0,0.9188,0.0,broker
tranquilidad,31,1,#ffbb78,0.0016670568147674,17,3,14,0,63.0,87.0,0.0,0.000103,0.0,0.8529,0.0,0.8789,-0.286,broker
encabezar,31,7,#ffbb78,0.0026897294446825,41,3,33,5,33.0,312.0,349.0,0.000338,0.0,0.7159,0.0,0.9256,-0.5883,broker
inversion,31,3,#ffbb78,0.0082824984565377,50,7,40,3,107.0,353.0,190.0,0.000389,0.0,0.5894,0.0,0.9232,1.1623,broker
invertir,31,3,#ffbb78,0.0034103812649846,19,3,16,0,38.0,142.0,0.0,0.000115,0.0,0.9064,0.0,0.8809,-0.8354,broker
asimismo,31,5,#ffbb78,0.0036837067455053,34,5,29,0,48.0,224.0,0.0,0.000155,0.0,0.8378,0.0,0.9152,0.1628,broker
integral,31,8,#ffbb78,0.0047919768840074,40,3,37,0,37.0,309.0,0.0,0.00019,0.0,0.7808,0.0,0.92,0.4376,broker
representacion,31,4,#ffbb78,0.0016571786254644,25,4,21,0,53.0,158.0,0.0,0.000127,0.0,0.87,0.0,0.9024,-1.372,broker
capacidad,31,3,#ffbb78,0.005841648671776,47,5,42,0,75.0,374.0,0.0,0.000244,0.0,0.6725,0.0,0.9063,1.1623,broker
encabezado,31,4,#ffbb78,0.0030327667482197,45,5,36,4,77.0,358.0,267.0,0.000348,0.0,0.704,0.0,0.9294,-0.1715,broker
porteno,31,9,#ffbb78,0.001114236540161,22,1,21,0,24.0,125.0,0.0,0.000102,0.0,0.8268,0.0,0.9091,-0.3922,broker
prevenir,31,2,#ffbb78,0.0039747827686369,26,3,23,0,35.0,188.0,0.0,0.000131,0.0,0.8585,0.0,0.8846,0.3441,broker
instruccion,31,11,#ffbb78,0.0020317775197327,25,2,21,2,20.0,198.0,118.0,0.000175,0.0,0.7967,0.0,0.9184,0.3922,broker
ordenado,31,4,#ffbb78,0.0032176345121115,17,4,13,0,28.0,124.0,0.0,0.000101,0.0,0.9044,0.0,0.8651,-1.372,broker
incidencia,31,9,#ffbb78,0.0012519428273662,15,1,14,0,22.0,100.0,0.0,8.9e-05,0.0,0.9143,0.0,0.8711,-1.3728,broker
implementar,31,2,#ffbb78,0.0018012372311204,23,2,21,0,29.0,158.0,0.0,0.000115,0.0,0.917,0.0,0.9112,-0.803,broker
coordinar,31,10,#ffbb78,0.0015386915765702,20,1,19,0,7.0,141.0,0.0,9.9e-05,0.0,0.9579,0.0,0.915,-0.5388,broker
cecodiat,31,8,#ffbb78,0.0025262150447815,7,5,2,0,69.0,14.0,0.0,7.5e-05,0.0,0.7619,0.0,0.449,0.4376,periferico
capacitacion,31,10,#ffbb78,0.0030340345110744,32,2,30,0,27.0,242.0,0.0,0.00016,0.0,0.8629,0.0,0.9199,0.1796,broker
plantel,31,10,#ffbb78,0.0021989825181663,21,2,19,0,22.0,141.0,0.0,0.000112,0.0,0.8429,0.0,0.9116,0.1796,broker
disposicion,31,5,#ffbb78,0.0033172918483614,29,4,25,0,41.0,188.0,0.0,0.000136,0.0,0.8128,0.0,0.8966,0.1628,broker
simulacro,31,0,#ffbb78,0.0012563031632453,14,3,11,0,50.0,74.0,0.0,9e-05,0.0,0.9341,0.0,0.8673,-0.4527,broker
materia,31,12,#ffbb78,0.0017374831950291,35,1,34,0,15.0,247.0,0.0,0.00015,0.0,0.8218,0.0,0.9192,0.0,broker
integrar,31,9,#ffbb78,0.0019181504612788,29,1,28,0,19.0,145.0,0.0,0.000115,0.0,0.7315,0.0,0.9084,0.5883,broker
fortalecimiento,31,2,#ffbb78,0.0021957112476229,18,2,16,0,30.0,111.0,0.0,9.7e-05,0.0,0.8954,0.0,0.8951,-0.803,broker
proposito,31,12,#ffbb78,0.0027270796708762,38,1,37,0,11.0,250.0,0.0,0.00015,0.0,0.7824,0.0,0.9238,0.0,broker
ejercicio,31,0,#ffbb78,0.0025821849703788,26,4,22,0,39.0,164.0,0.0,0.000127,0.0,0.8154,0.0,0.9053,0.1811,broker
consolidar,31,7,#ffbb78,0.0021704991813749,23,4,19,0,41.0,134.0,0.0,0.000113,0.0,0.8419,0.0,0.896,-1.9612,broker
prioridad,31,8,#ffbb78,0.0018054681131616,22,2,20,0,14.0,143.0,0.0,0.000106,0.0,0.7792,0.0,0.8843,-0.7293,broker
establecer,31,3,#ffbb78,0.0022913981229066,37,3,34,0,28.0,232.0,0.0,0.00015,0.0,0.8048,0.0,0.9145,-0.0363,broker
ampliar,31,3,#ffbb78,0.0034536751918494,29,5,24,0,59.0,151.0,0.0,0.00013,0.0,0.8276,0.0,0.9037,-0.0363,broker
tarea,31,2,#ffbb78,0.0010082389926537,17,1,16,0,9.0,101.0,0.0,8.5e-05,0.0,0.8603,0.0,0.8858,-0.803,broker
prioritario,31,2,#ffbb78,0.0013631064211949,15,1,14,0,14.0,65.0,0.0,7.2e-05,0.0,0.8571,0.0,0.88,-0.803,broker
patrimonio,31,1,#ffbb78,0.0042562098242342,18,3,15,0,37.0,100.0,0.0,9.8e-05,0.0,0.8627,0.0,0.8642,-0.286,broker
destinado,31,2,#ffbb78,0.0021819649264216,17,2,15,0,20.0,82.0,0.0,8.3e-05,0.0,0.8088,0.0,0.8304,0.3441,broker
disminuir,31,5,#ffbb78,0.0023782823700457,31,2,29,0,20.0,200.0,0.0,0.000134,0.0,0.7978,0.0,0.922,-1.0579,broker
certificacion,31,10,#ffbb78,0.0011956976959481,7,1,6,0,13.0,32.0,0.0,5.7e-05,0.0,1.0,0.0,0.8163,-0.5388,broker
especializado,31,8,#ffbb78,0.0032938458025455,33,2,31,0,17.0,192.0,0.0,0.000132,0.0,0.7746,0.0,0.9091,0.4376,broker
indicador,31,5,#ffbb78,0.0015834964578971,10,2,8,0,15.0,55.0,0.0,6.7e-05,0.0,0.9556,0.0,0.82,-0.651,broker
enfocado,31,8,#ffbb78,0.0016808763612061,16,1,15,0,8.0,96.0,0.0,8.1e-05,0.0,0.9333,0.0,0.9062,-1.8962,broker
manejo,31,8,#ffbb78,0.0021901314612478,16,2,14,0,14.0,93.0,0.0,8.2e-05,0.0,0.9,0.0,0.8828,-0.7293,broker
creacion,31,11,#ffbb78,0.0020170425996184,15,1,14,0,11.0,82.0,0.0,7.8e-05,0.0,0.8667,0.0,0.88,-0.5883,broker
contingencia,31,0,#ffbb78,0.001444486551918,4,2,2,0,19.0,14.0,0.0,5e-05,0.0,1.0,0.0,0.625,-1.0864,broker
festejo,31,9,#ffbb78,0.001991185825318,15,1,14,0,11.0,73.0,0.0,7.2e-05,0.0,0.8952,0.0,0.88,-0.3922,broker
institucional,31,5,#ffbb78,0.0010773200774565,16,1,15,0,6.0,87.0,0.0,7.6e-05,0.0,0.9417,0.0,0.8906,-1.0579,broker
tecnologia,31,3,#ffbb78,0.0023784695658832,22,4,18,0,38.0,107.0,0.0,0.00011,0.0,0.8485,0.0,0.8967,-0.0363,broker
asuntos,31,10,#ffbb78,0.0010601201793178,7,0,7,0,0.0,37.0,0.0,5.2e-05,0.0,1.0,0.0,0.8571,-0.5388,broker
cientifico,31,3,#ffbb78,0.002622780855745,8,1,7,0,9.0,31.0,0.0,5.9e-05,0.0,0.8571,0.0,0.7812,-1.2349,broker
potencial,31,3,#ffbb78,0.0014219096628949,5,1,4,0,8.0,25.0,0.0,5e-05,0.0,1.0,0.0,0.8,-1.6345,broker
alianza,31,13,#ffbb78,0.0016269547631964,9,1,8,0,6.0,42.0,0.0,5.7e-05,0.0,1.0,0.0,0.8642,0.0,broker
organo,31,-1,#ffbb78,0.0011539570987224,5,0,5,0,0.0,28.0,0.0,4.9e-05,0.0,1.0,0.0,0.8,0.0,broker
pacifico,31,11,#ffbb78,0.0018136150902137,10,0,10,0,0.0,53.0,0.0,5.9e-05,0.0,0.9556,0.0,0.82,-1.5689,broker
docente,31,10,#ffbb78,0.0010607910808175,8,1,7,0,8.0,37.0,0.0,6.2e-05,0.0,0.7143,0.0,0.8125,0.1796,broker
experto,31,3,#ffbb78,0.0020301174372434,9,0,9,0,0.0,47.0,0.0,5.7e-05,0.0,1.0,0.0,0.7901,-0.8354,broker
arranque,31,10,#ffbb78,0.0015686597907915,6,0,6,0,0.0,34.0,0.0,5.1e-05,0.0,1.0,0.0,0.7222,-1.2572,broker
vinculacion,31,5,#ffbb78,0.0013246982125565,3,1,2,0,6.0,9.0,0.0,4.3e-05,0.0,0.6667,0.0,0.6667,-1.4648,broker
armas,6,7,#e377c2,0.0073906714096665,22,2,19,1,149.0,151.0,65.0,0.000251,0.0,0.697,0.0,0.8595,0.0,broker
plaza,6,7,#e377c2,0.018669981509447,40,2,36,2,157.0,550.0,237.0,0.000602,0.0,0.5346,0.0,0.8838,0.0,broker
adriana,6,3,#e377c2,0.0035162111744284,27,3,19,5,118.0,130.0,402.0,0.000363,0.0,0.5214,0.0,0.8779,0.9177,broker
dif,6,3,#e377c2,0.0182509589940309,44,8,29,7,192.0,290.0,768.0,0.000748,0.0,0.3531,0.0,0.8967,2.1221,broker
cultural,6,0,#e377c2,0.0190021768212318,45,9,34,2,271.0,659.0,182.0,0.000699,0.0,0.4727,0.0,0.8869,1.6414,broker
espacio,6,8,#e377c2,0.0229239836335182,79,3,59,17,55.0,1496.0,1688.0,0.001885,0.0,0.2489,0.0,0.9265,1.7321,broker
arte,6,0,#e377c2,0.0088218674063682,34,7,26,1,201.0,302.0,64.0,0.000372,0.0,0.6328,0.0,0.8668,1.2094,broker
cultura,6,0,#e377c2,0.019675139337778,61,8,48,5,282.0,805.0,451.0,0.000975,0.0,0.3344,0.0,0.9041,1.2094,broker
experiencia,6,1,#e377c2,0.0187243521213531,46,6,39,1,164.0,497.0,88.0,0.000509,0.0,0.456,0.0,0.8875,0.6928,broker
vivir,6,1,#e377c2,0.0154045224189758,77,11,53,13,318.0,960.0,1063.0,0.001602,0.0,0.2372,0.0,0.9195,2.4249,broker
antonio,6,2,#e377c2,0.0162288155406713,28,4,22,2,157.0,245.0,200.0,0.000448,0.0,0.6587,0.0,0.8827,0.8839,broker
marco,6,2,#e377c2,0.0101423151791095,34,3,30,1,135.0,343.0,65.0,0.000374,0.0,0.5936,0.0,0.8997,0.8839,broker
actividad,6,5,#e377c2,0.0177033431828022,57,5,47,5,122.0,813.0,406.0,0.000884,0.0,0.3584,0.0,0.911,1.2603,broker
evento,6,4,#e377c2,0.0236403383314609,72,6,53,13,99.0,1008.0,1155.0,0.001325,0.0,0.2719,0.0,0.9255,0.9931,broker
deporte,6,4,#e377c2,0.0153740439563989,31,7,23,1,140.0,257.0,106.0,0.000403,0.0,0.471,0.0,0.8616,1.8207,broker
especial,6,1,#e377c2,0.0071109505370259,44,5,37,2,113.0,401.0,122.0,0.000433,0.0,0.4841,0.0,0.8977,1.0392,broker
tradicion,6,6,#e377c2,0.0075805238448083,38,6,31,1,146.0,517.0,84.0,0.000488,0.0,0.5533,0.0,0.8837,1.9752,broker
metropolitano,6,0,#e377c2,0.0064867720939219,19,3,16,0,75.0,159.0,0.0,0.000165,0.0,0.848,0.0,0.8366,-0.0864,broker
identidad,6,6,#e377c2,0.0063282735645771,34,3,30,1,70.0,319.0,58.0,0.000326,0.0,0.5954,0.0,0.8893,0.4515,broker
encuentro,6,5,#e377c2,0.0096455812454223,45,5,39,1,101.0,474.0,86.0,0.000476,0.0,0.4434,0.0,0.8869,0.7001,broker
promover,6,5,#e377c2,0.0053403843194246,36,3,32,1,66.0,358.0,77.0,0.000349,0.0,0.581,0.0,0.8873,0.7001,broker
visitar,6,1,#e377c2,0.0098857749253511,31,4,26,1,83.0,209.0,75.0,0.000267,0.0,0.572,0.0,0.8866,0.3464,broker
recorrido,6,9,#e377c2,0.0086606843397021,40,1,38,1,14.0,470.0,108.0,0.000415,0.0,0.5333,0.0,0.8912,1.4142,broker
disciplina,6,4,#e377c2,0.007837944664061,13,4,9,0,80.0,59.0,0.0,0.00013,0.0,0.8462,0.0,0.7456,0.5793,broker
celebracion,6,6,#e377c2,0.004571862053126,27,4,23,0,64.0,214.0,0.0,0.0002,0.0,0.7379,0.0,0.8697,0.9594,broker
unir,6,1,#e377c2,0.0075047928839921,24,4,19,1,75.0,207.0,53.0,0.000228,0.0,0.8188,0.0,0.8785,0.0,broker
ruiz,6,2,#e377c2,0.0136451730504632,20,6,12,2,116.0,88.0,118.0,0.000304,0.0,0.4842,0.0,0.855,1.9445,broker
zacil,6,3,#e377c2,0.0016448089154437,30,2,22,6,33.0,257.0,684.0,0.000487,0.0,0.6,0.0,0.9022,-0.6882,broker
reunir,6,5,#e377c2,0.0114915007725358,34,2,31,1,42.0,287.0,81.0,0.000281,0.0,0.6328,0.0,0.8824,0.7001,broker
agradable,6,8,#e377c2,0.0026404047384858,3,1,2,0,27.0,22.0,0.0,6.3e-05,0.0,1.0,0.0,0.4444,-0.5774,periferico
union,6,6,#e377c2,0.0026976175140589,19,3,16,0,39.0,139.0,0.0,0.000142,0.0,0.7953,0.0,0.8532,0.4515,broker
artistico,6,0,#e377c2,0.0045542479492723,20,5,15,0,85.0,129.0,0.0,0.000163,0.0,0.8053,0.0,0.84,-0.0864,broker
presentacion,6,7,#e377c2,0.0075246370397508,33,3,29,1,48.0,281.0,53.0,0.000294,0.0,0.6345,0.0,0.8779,1.8257,broker
olga,6,2,#e377c2,0.0034037381410598,6,3,3,0,61.0,13.0,0.0,0.000112,0.0,0.7333,0.0,0.6667,0.3536,broker
sosa,6,2,#e377c2,0.0065232180058956,10,4,6,0,84.0,26.0,0.0,0.000138,0.0,0.6889,0.0,0.76,0.8839,broker
senadora,6,2,#e377c2,0.0037600302603095,6,3,3,0,59.0,19.0,0.0,0.000111,0.0,0.9333,0.0,0.6667,0.3536,broker
extraordinario,6,1,#e377c2,0.0062924176454544,14,2,12,0,28.0,74.0,0.0,9.9e-05,0.0,0.7802,0.0,0.7653,0.3464,broker
artes,6,0,#e377c2,0.0023190234787762,14,3,11,0,44.0,81.0,0.0,0.000106,0.0,0.9011,0.0,0.7959,-0.5183,broker
fisico,6,3,#e377c2,0.0053926869295537,13,1,12,0,7.0,87.0,0.0,0.000107,0.0,0.6923,0.0,0.8166,0.1147,broker
discapacidad,6,3,#e377c2,0.0057396469637751,12,3,9,0,47.0,58.0,0.0,0.000118,0.0,0.6667,0.0,0.7222,0.5162,broker
inclusion,6,3,#e377c2,0.0055383746512234,14,3,11,0,38.0,73.0,0.0,0.000139,0.0,0.5604,0.0,0.7551,0.9177,broker
baile,6,6,#e377c2,0.0037332603242248,7,1,6,0,9.0,58.0,0.0,7.3e-05,0.0,1.0,0.0,0.8163,-0.5643,broker
promocion,6,2,#e377c2,0.003260543802753,18,1,17,0,18.0,128.0,0.0,0.000127,0.0,0.7843,0.0,0.8765,-0.7071,broker
israel,6,1,#e377c2,0.002930651884526,4,1,3,0,17.0,14.0,0.0,5.6e-05,0.0,0.5,0.0,0.625,-0.6928,broker
tejido,6,8,#e377c2,0.0015465895412489,8,1,7,0,17.0,50.0,0.0,7.3e-05,0.0,0.9643,0.0,0.7812,-0.5774,broker
recorrer,6,9,#e377c2,0.0066403783857822,16,2,14,0,22.0,110.0,0.0,0.000114,0.0,0.8833,0.0,0.8672,0.0,broker
musical,6,0,#e377c2,0.0047504417598247,17,3,14,0,34.0,100.0,0.0,0.000117,0.0,0.8824,0.0,0.8443,-0.5183,broker
huasteca,6,6,#e377c2,0.0038856002502143,13,1,12,0,14.0,79.0,0.0,9.3e-05,0.0,0.7436,0.0,0.8757,-0.5643,broker
regidora,6,10,#e377c2,0.003133179154247,8,1,7,0,15.0,36.0,0.0,8.8e-05,0.0,0.5,0.0,0.8438,0.0,broker
silvia,6,10,#e377c2,0.0067709418945014,5,1,4,0,15.0,21.0,0.0,7.1e-05,0.0,0.6,0.0,0.56,0.0,broker
proyeccion,6,5,#e377c2,0.0025538145564496,12,2,10,0,18.0,58.0,0.0,7.8e-05,0.0,0.9697,0.0,0.8472,-0.4201,broker
herramienta,6,4,#e377c2,0.005185707937926,16,2,14,0,21.0,81.0,0.0,0.000107,0.0,0.6583,0.0,0.8203,0.1655,broker
silla,6,3,#e377c2,0.002338949823752,11,3,8,0,31.0,45.0,0.0,0.00012,0.0,0.4182,0.0,0.4628,1.3191,periferico
impulso,6,4,#e377c2,0.0020513974595814,16,3,13,0,30.0,83.0,0.0,0.000107,0.0,0.75,0.0,0.8203,0.5793,broker
lectura,6,0,#e377c2,0.0023113870993256,8,2,6,0,21.0,38.0,0.0,6.8e-05,0.0,0.9286,0.0,0.8125,-1.3822,broker
muestra,6,9,#e377c2,0.0054070730693638,22,1,21,0,8.0,136.0,0.0,0.000123,0.0,0.8312,0.0,0.8719,0.0,broker
muertos,6,6,#e377c2,0.0010096352780237,7,2,5,0,16.0,40.0,0.0,6.7e-05,0.0,0.9048,0.0,0.7755,-0.5643,broker
constancia,6,4,#e377c2,0.0044659110717475,8,3,5,0,26.0,20.0,0.0,7.1e-05,0.0,0.7143,0.0,0.6562,0.1655,broker
donacion,6,3,#e377c2,0.0027658452745527,10,2,8,0,19.0,44.0,0.0,9.7e-05,0.0,0.5111,0.0,0.82,-0.2868,broker
entusiasmo,6,4,#e377c2,0.0035367361269891,9,2,7,0,24.0,44.0,0.0,7.5e-05,0.0,0.8889,0.0,0.8642,-0.6621,broker
moda,6,1,#e377c2,0.0027314720209687,3,1,2,0,12.0,10.0,0.0,4.9e-05,0.0,1.0,0.0,0.6667,-1.0392,broker
gerardo,6,2,#e377c2,0.0065149487927556,10,2,8,0,20.0,53.0,0.0,8.1e-05,0.0,0.8,0.0,0.84,-0.1768,broker
magico,6,10,#e377c2,0.0013257624814286,9,1,8,0,6.0,52.0,0.0,8.1e-05,0.0,0.5556,0.0,0.8395,0.0,broker
aparato,6,3,#e377c2,0.0038752313703298,4,1,3,0,11.0,12.0,0.0,5.8e-05,0.0,0.8333,0.0,0.625,-0.6882,broker
realizamos,6,8,#e377c2,0.0029168694745749,4,1,3,0,11.0,19.0,0.0,5.3e-05,0.0,1.0,0.0,0.75,-0.5774,broker
visual,6,0,#e377c2,0.0014392333105206,12,4,8,0,32.0,43.0,0.0,8.6e-05,0.0,0.6667,0.0,0.7222,-0.0864,broker
anfitrion,6,5,#e377c2,0.0010103402892127,2,1,1,0,10.0,4.0,0.0,4.5e-05,0.0,1.0,0.0,0.5,-1.5403,broker
firma,6,5,#e377c2,0.0063267056830227,12,2,10,0,17.0,58.0,0.0,8e-05,0.0,0.9697,0.0,0.8194,0.14,broker
coleccion,6,0,#e377c2,0.0031421661842614,8,2,6,0,17.0,28.0,0.0,6.3e-05,0.0,0.8929,0.0,0.7188,-1.3822,broker
credencial,6,1,#e377c2,0.0038457147311419,5,2,3,0,15.0,18.0,0.0,5.9e-05,0.0,0.6,0.0,0.72,-0.6928,broker
renovar,6,2,#e377c2,0.0063259089365601,5,0,5,0,0.0,28.0,0.0,5.2e-05,0.0,1.0,0.0,0.72,-0.7071,broker
protegido,6,1,#e377c2,0.0023089963942766,6,2,4,0,14.0,16.0,0.0,5.4e-05,0.0,1.0,0.0,0.6667,-0.3464,broker
agrupacion,6,7,#e377c2,0.0019932738505303,7,1,6,0,6.0,36.0,0.0,6.2e-05,0.0,0.9524,0.0,0.6122,-0.9129,broker
blanca,6,2,#e377c2,0.0020066392607986,6,0,6,0,0.0,30.0,0.0,5.3e-05,0.0,1.0,0.0,0.7778,-1.2374,broker
rostro,6,1,#e377c2,0.002140138996765,1,1,0,0,7.0,0.0,0.0,4.1e-05,0.0,0.0,0.0,0.0,-1.0392,periferico
incluyente,6,3,#e377c2,0.0019715128000825,4,1,3,0,6.0,14.0,0.0,5.5e-05,0.0,0.8333,0.0,0.0,0.1147,periferico
accesible,6,3,#e377c2,0.0025850539095699,2,1,1,0,6.0,4.0,0.0,4.5e-05,0.0,1.0,0.0,0.5,-1.0897,broker
ramos,6,6,#e377c2,0.0017351431306451,4,0,4,0,0.0,20.0,0.0,4.9e-05,0.0,0.8333,0.0,0.625,-0.5643,broker
distribuir,6,3,#e377c2,0.0043719005770981,3,0,3,0,0.0,14.0,0.0,4.8e-05,0.0,0.6667,0.0,0.6667,-1.0897,broker
tianguis,6,10,#e377c2,0.0019352204399183,6,1,5,0,6.0,22.0,0.0,5.9e-05,0.0,0.5333,0.0,0.7222,0.0,broker
patrias,6,1,#e377c2,0.0015113727422431,2,1,1,0,6.0,4.0,0.0,4.2e-05,0.0,1.0,0.0,0.5,-1.0392,broker
muchisimos,6,4,#e377c2,0.001294627552852,2,1,1,0,6.0,5.0,0.0,4.4e-05,0.0,1.0,0.0,0.5,-1.0759,broker
estelar,6,7,#e377c2,0.0012118682498112,1,0,1,0,0.0,5.0,0.0,4e-05,0.0,0.0,0.0,0.0,-0.9129,periferico
programacion,6,6,#e377c2,0.0013484687078744,1,0,1,0,0.0,5.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,-1.5801,periferico
lozano,6,4,#e377c2,0.0014081069966778,1,0,1,0,0.0,5.0,0.0,4e-05,0.0,0.0,0.0,0.0,-1.0759,periferico
raul,6,2,#e377c2,0.0028964227531105,3,0,3,0,0.0,13.0,0.0,4.4e-05,0.0,1.0,0.0,0.6667,-1.2374,broker
solidario,6,3,#e377c2,0.0029020188376307,2,0,2,0,0.0,8.0,0.0,4.4e-05,0.0,0.0,0.0,0.5,-1.0897,broker
presentado,6,2,#e377c2,0.0020021845120936,1,0,1,0,0.0,4.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,-1.2374,periferico
cedillo,6,4,#e377c2,0.0018100193701684,1,0,1,0,0.0,4.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,-1.4897,periferico
